# Created by WEAP: 5/10/2021 8:50:22 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-CM3_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: UT_N_Soldier Creek (959,876 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (269,161 ha),  2000 - 3000 m (524,683 ha),  3000 - 4000 m (165,918 ha),  4000 - 5000 m (114 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, -3.006, -5.673, -10.66, -12.78, 4.482, 27.11, 31.68, 22.33
2006, 2, -0.3523, -4.125, -9.023, -10.99, 20.34, 75.06, 112.7, 114.5
2006, 3, 8.868, 3.866, -0.6418, -2.405, 20.14, 51.05, 85.73, 86.73
2006, 4, 10.06, 4.517, -0.004247, -1.782, 26.53, 63, 110.2, 123.2
2006, 5, 15.85, 10.7, 5.588, 3.748, 21.09, 32.66, 66.33, 81
2006, 6, 20.58, 15.67, 10.72, 8.881, 37.79, 58.02, 100.4, 112.7
2006, 7, 26.33, 21.24, 16.13, 14.17, 5.597, 10.98, 19.58, 20.57
2006, 8, 22.65, 17.92, 13, 11.06, 45.31, 84.72, 131.2, 146
2006, 9, 16.99, 12.35, 7.419, 5.712, 13.92, 24.47, 38.01, 43.4
2006, 10, 12.12, 7.895, 3.165, 1.32, 22.8, 45.89, 74.88, 77.34
2006, 11, 3.068, -0.7232, -5.749, -7.788, 57.79, 107.7, 189, 216.2
2006, 12, -2.13, -5.329, -10.23, -12.11, 25.14, 78.12, 119.6, 90.06
2007, 1, -7.924, -10.67, -15.45, -17.43, 25.82, 94.27, 140.6, 106
2007, 2, -4.519, -7.412, -12.14, -14.06, 12.93, 50.03, 75.15, 65.5
2007, 3, -1.921, -6.09, -10.69, -12.54, 7.357, 24.24, 37.36, 32.83
2007, 4, 4.349, -0.2202, -5.213, -7.088, 13.47, 32.62, 52.96, 56.58
2007, 5, 17.27, 12.05, 7.327, 5.556, 10.26, 19.18, 34.12, 42.12
2007, 6, 20.74, 15.8, 10.72, 8.9, 6.206, 14.16, 20.93, 21.67
2007, 7, 22.83, 18.08, 12.95, 10.96, 17.31, 31.38, 47.16, 57.14
2007, 8, 23.48, 18.89, 13.86, 11.88, 18.29, 27.41, 39.65, 37.08
2007, 9, 15.71, 11.52, 6.493, 4.571, 5.676, 12.95, 19.34, 22.15
2007, 10, 10.96, 6.857, 1.973, 0.07904, 7.434, 11.52, 17.87, 23.61
2007, 11, 3.314, -0.7828, -5.964, -7.924, 44.24, 98.63, 157.2, 161.4
2007, 12, -4.172, -7.126, -12.5, -14.68, 14.45, 46.6, 80.47, 72.48
2008, 1, -6.207, -8.287, -13.2, -15.33, 25.13, 101.6, 151.1, 123.9
2008, 2, -5.95, -8.515, -13.2, -15.26, 12.73, 43.89, 68.94, 71.23
2008, 3, -4.425, -8.5, -13.58, -15.54, 13.35, 26.31, 40.46, 31.54
2008, 4, 7.397, 2.663, -2.768, -4.758, 15.61, 38.8, 71.84, 78.6
2008, 5, 16.58, 11.26, 6.514, 4.725, 5.953, 21.99, 38.31, 46.41
2008, 6, 23.33, 18.06, 13.21, 11.46, 14.5, 25.22, 52.65, 70.79
2008, 7, 26.13, 20.89, 16.1, 14.27, 2.933, 3.933, 8.521, 8.34
2008, 8, 23.34, 18.5, 13.84, 11.9, 21.91, 38.42, 54.43, 61.94
2008, 9, 18.88, 14.25, 9.483, 7.651, 5.313, 9.616, 16.69, 18.02
2008, 10, 12.45, 8.158, 3.337, 1.476, 37.63, 69.63, 113.4, 120.2
2008, 11, 4.814, 0.4777, -4.618, -6.61, 36.09, 102, 170.9, 181.4
2008, 12, 1.736, -1.586, -6.314, -8.199, 12.36, 36.39, 51.38, 45.73
2009, 1, -5.959, -8.934, -13.47, -15.3, 14.09, 46.48, 70.61, 62.32
2009, 2, -6.677, -9.596, -14.16, -15.98, 9.824, 38.14, 53.27, 48.58
2009, 3, 1.352, -3.636, -8.092, -9.763, 12.92, 29.45, 44.71, 36.09
2009, 4, 8.919, 3.809, -0.866, -2.671, 41.28, 78.91, 139.3, 180.6
2009, 5, 17.29, 11.97, 7.253, 5.415, 7.589, 20.77, 28.74, 33.15
2009, 6, 20.7, 15.42, 10.66, 9.01, 20.48, 37.96, 61.48, 64.46
2009, 7, 24.19, 19.23, 14.33, 12.29, 14.88, 26.37, 46.25, 58.08
2009, 8, 23.81, 18.83, 13.94, 12.13, 1.017, 1.555, 4.039, 4.23
2009, 9, 20.38, 15.37, 10.6, 8.901, 0.4958, 1.208, 1.669, 1.589
2009, 10, 13.58, 9.128, 4.137, 2.176, 5.34, 11.34, 17.42, 18.27
2009, 11, 5.064, 0.6087, -4.371, -6.338, 53.87, 131.8, 208.7, 221.4
2009, 12, 0.04878, -3.638, -8.344, -10.06, 20.14, 71.31, 111.7, 100.2
2010, 1, -10.31, -12.52, -17.39, -19.47, 11.1, 41.56, 51.95, 44.28
2010, 2, -7.202, -9.903, -14.52, -16.28, 5.113, 17.02, 27.64, 25.43
2010, 3, -0.765, -5.219, -9.705, -11.61, 2.676, 8.645, 14.66, 16.39
2010, 4, 12.64, 7.356, 2.629, 0.8094, 9.522, 25.62, 42.51, 55.77
2010, 5, 14.51, 9.361, 4.145, 2.225, 39.02, 58.73, 136.4, 171
2010, 6, 20.46, 15.39, 10.12, 8.337, 24.4, 30.56, 52.79, 72.13
2010, 7, 25.21, 20.23, 15.3, 13.44, 0.8645, 2.683, 3.322, 1.473
2010, 8, 23.48, 18.52, 13.55, 11.63, 8.478, 17.26, 31.93, 33.93
2010, 9, 22.24, 17.38, 12.42, 10.6, 17.83, 37.65, 61.88, 74.05
2010, 10, 13.45, 9.056, 4.262, 2.432, 17.83, 29.56, 43.21, 43.92
2010, 11, 4.098, 0.03547, -4.756, -6.561, 28.59, 82.45, 132.1, 134.4
2010, 12, -2.617, -6.33, -11.1, -13.1, 12.99, 49.35, 82.43, 76.25
2011, 1, -9.036, -11.7, -16.2, -18, 1.469, 6.567, 9.679, 8.196
2011, 2, -5.739, -8.92, -13.92, -15.86, 6.676, 26.98, 41.25, 38.75
2011, 3, 1.845, -2.762, -7.936, -9.906, 7.66, 16.1, 25.14, 28.47
2011, 4, 13.21, 7.96, 2.875, 1.026, 5.832, 18.02, 29.74, 33.42
2011, 5, 15.03, 9.871, 4.869, 3.08, 9.821, 27.64, 47.47, 58.52
2011, 6, 23.01, 17.7, 12.83, 11.13, 1.572, 5.023, 5.814, 6.228
2011, 7, 25.19, 20.23, 15.33, 13.43, 10.53, 19.12, 29.29, 38.51
2011, 8, 24.81, 19.94, 15.01, 13.1, 14.15, 20.59, 32.86, 38.82
2011, 9, 19.24, 14.57, 9.683, 7.833, 84.65, 147.8, 232.7, 262.2
2011, 10, 12.01, 7.562, 2.745, 0.8368, 33.3, 51.73, 85.97, 97.79
2011, 11, 1.976, -2.303, -7.285, -9.285, 7.425, 26.16, 29.25, 31.02
2011, 12, -5.636, -9.061, -13.56, -15.29, 29.99, 106.5, 165.1, 152
2012, 1, -6.122, -8.612, -13.35, -15.42, 65.97, 200.3, 313.7, 296.1
2012, 2, -0.7476, -4.535, -9.633, -11.52, 4.732, 23.53, 37.9, 30.53
2012, 3, 5.15, 0.02938, -5.054, -6.924, 35.98, 86.37, 143.8, 149.8
2012, 4, 13.41, 8.023, 3.544, 1.838, 39.02, 88.13, 171.2, 217.7
2012, 5, 18.18, 12.79, 7.797, 5.884, 29.33, 46.11, 99.17, 126.7
2012, 6, 21.99, 16.74, 11.81, 10.11, 5.795, 12.47, 19.47, 23.06
2012, 7, 24, 18.75, 13.82, 11.94, 23.04, 45.86, 81.23, 97.78
2012, 8, 25.72, 20.93, 15.97, 13.96, 22.21, 32.94, 45.03, 47.69
2012, 9, 20.05, 15.41, 10.56, 8.729, 47.78, 76.63, 125.4, 135
2012, 10, 11.11, 6.785, 1.966, -0.0005315, 99.26, 174.3, 264.3, 276.6
2012, 11, 4.221, -0.1481, -5.104, -7.072, 35.7, 93.86, 152, 143.2
2012, 12, -3.289, -6.532, -11.54, -13.67, 10.94, 30.54, 47.13, 44.73
2013, 1, -3.584, -6.587, -11.4, -13.39, 15.76, 59.29, 87.24, 75.3
2013, 2, -2.344, -5.868, -10.97, -12.98, 7.714, 30.67, 45.29, 37.23
2013, 3, 3.407, -1.491, -6.442, -8.293, 20.49, 49.84, 83.53, 87.7
2013, 4, 7.388, 2.552, -2.687, -4.643, 26.43, 68.6, 105.1, 127.3
2013, 5, 15.47, 10.27, 5.572, 3.795, 17.18, 43.31, 67.78, 74.35
2013, 6, 21.26, 16.19, 11.41, 9.717, 18.11, 28.3, 48.66, 58.15
2013, 7, 24.06, 19.06, 14.1, 12.19, 25.46, 43.12, 66.09, 69.88
2013, 8, 23.69, 19.09, 14.16, 12.22, 24.21, 45, 69.34, 84.23
2013, 9, 21.29, 16.51, 11.7, 10, 13.87, 29.54, 45.8, 49.56
2013, 10, 13.08, 8.456, 3.541, 1.786, 4.508, 13.23, 21.6, 22.15
2013, 11, 5.005, 1.153, -3.823, -5.708, 23.79, 53.19, 106.8, 130.7
2013, 12, 0.1291, -3.819, -8.496, -10.21, 6.33, 28.38, 48.42, 37.73
2014, 1, -6.053, -7.995, -12.98, -15.05, 1.611, 6.471, 11.76, 8.704
2014, 2, -0.7748, -3.851, -8.925, -11, 13.54, 40.3, 69.41, 69.6
2014, 3, 4.62, -0.2314, -5.198, -7.035, 5.512, 23.99, 50.73, 47.77
2014, 4, 11.95, 6.924, 2.468, 0.7052, 24.01, 48.2, 91.87, 126
