# Created by WEAP: 5/10/2021 8:49:49 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-CM3_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Pit River (273,146 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (160,042 ha),  1000 - 2000 m (103,687 ha),  2000 - 3000 m (8,514 ha),  3000 - 4000 m (888 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 5.594, 1.584, -4.008, -10.89, -10.89, 398, 339.2, 271.2, 319.2, 319.2
2006, 2, 6.911, 3.158, -2.237, -9.057, -9.057, 372.3, 362.8, 305.8, 384.7, 384.7
2006, 3, 9.537, 5.462, 0.1214, -6.813, -6.813, 280.2, 250.3, 239.9, 356.8, 356.8
2006, 4, 11.69, 7.46, 1.81, -5.052, -5.052, 237.1, 228.1, 229.3, 342.2, 342.2
2006, 5, 14.78, 10.86, 5.206, -1.811, -1.811, 54.5, 61.66, 62.82, 88, 88
2006, 6, 22.64, 18.24, 12.51, 5.62, 5.62, 13.61, 10.4, 8.636, 13.16, 13.16
2006, 7, 25.07, 20.62, 15.16, 8.317, 8.317, 0.7863, 1.637, 1.923, 1.506, 1.506
2006, 8, 25.54, 21.08, 15.48, 8.549, 8.549, 0.06907, 0.1886, 0.4381, 0.4745, 0.4745
2006, 9, 20.46, 15.81, 10.04, 3.116, 3.116, 15.98, 21.12, 25.69, 37.07, 37.07
2006, 10, 15.97, 11.24, 5.272, -1.602, -1.602, 38.79, 40.59, 36.49, 35.64, 35.64
2006, 11, 11.17, 6.531, 0.3894, -6.597, -6.597, 124.4, 111.9, 94.62, 118.5, 118.5
2006, 12, 6.205, 2.338, -3.083, -9.938, -9.938, 784, 701.6, 600.6, 751.8, 751.8
2007, 1, 3.621, -0.3734, -5.8, -12.79, -12.79, 330.3, 278.7, 238.5, 296.6, 296.6
2007, 2, 4.716, 0.5643, -5.021, -11.95, -11.95, 245.7, 218.7, 185.5, 239.8, 239.8
2007, 3, 7.665, 3.453, -2.171, -9.214, -9.214, 267.8, 247, 235.2, 328.9, 328.9
2007, 4, 14.57, 10.26, 4.569, -2.262, -2.262, 19.31, 19.78, 20.23, 32.8, 32.8
2007, 5, 17.63, 13.57, 7.904, 0.9675, 0.9675, 71.85, 66.69, 74.94, 118, 118
2007, 6, 20.99, 16.15, 10.25, 3.351, 3.351, 4.21, 5.938, 7.359, 9.516, 9.516
2007, 7, 26.39, 21.66, 15.81, 8.805, 8.805, 2.175, 3.165, 4.579, 6.725, 6.725
2007, 8, 24.38, 19.84, 14.09, 7.129, 7.129, 0.1575, 0.5361, 0.7689, 1.483, 1.483
2007, 9, 22.93, 18.42, 12.61, 5.602, 5.602, 0.03614, 0.001243, 0, 0, 0
2007, 10, 15.57, 10.72, 4.705, -2.162, -2.162, 93.19, 80.79, 73.45, 104, 104
2007, 11, 8.092, 3.907, -1.755, -8.692, -8.692, 233.4, 222.9, 187.7, 223.3, 223.3
2007, 12, 6.328, 2.032, -3.887, -10.85, -10.85, 123.9, 88.74, 66.06, 81.35, 81.35
2008, 1, 4.473, 0.7069, -4.589, -11.47, -11.47, 773.1, 613, 474.3, 570.9, 570.9
2008, 2, 9.102, 5.214, -0.2627, -7.191, -7.191, 286.2, 275.9, 247.3, 325.9, 325.9
2008, 3, 10.63, 6.073, 0.1778, -6.91, -6.91, 1.882, 2.599, 1.983, 2.367, 2.367
2008, 4, 11.38, 7.176, 1.689, -5.161, -5.161, 87.69, 94.57, 95.93, 134.9, 134.9
2008, 5, 20.71, 16.39, 10.74, 3.802, 3.802, 54.47, 51.09, 56.33, 88.5, 88.5
2008, 6, 23.96, 19.26, 13.33, 6.36, 6.36, 42.48, 52.79, 47.41, 65.45, 65.45
2008, 7, 24.14, 19.78, 14.32, 7.441, 7.441, 6.805, 12.27, 16.26, 19.12, 19.12
2008, 8, 23.56, 18.94, 13.28, 6.389, 6.389, 0.1542, 1.103, 1.807, 2.371, 2.371
2008, 9, 23.21, 18.62, 12.89, 6.01, 6.01, 5.169, 3.95, 4.763, 8.199, 8.199
2008, 10, 19.45, 14.66, 8.501, 1.536, 1.536, 32.32, 32.85, 37.39, 51.9, 51.9
2008, 11, 10.69, 6.373, 0.6247, -6.322, -6.322, 297, 266.1, 235.1, 322.4, 322.4
2008, 12, 8.076, 3.858, -1.838, -8.712, -8.712, 128.6, 101, 76.78, 91.76, 91.76
2009, 1, 3.565, -0.3266, -5.674, -12.55, -12.55, 606.5, 559.6, 475.6, 584.9, 584.9
2009, 2, 6.844, 2.994, -2.474, -9.385, -9.385, 227.3, 202.8, 160.5, 194.6, 194.6
2009, 3, 7.279, 3.099, -2.516, -9.544, -9.544, 230.9, 210.1, 197.4, 279.4, 279.4
2009, 4, 11.06, 7.192, 1.835, -4.968, -4.968, 254.2, 208.3, 201.8, 300.2, 300.2
2009, 5, 17.5, 13.2, 7.473, 0.4754, 0.4754, 52.6, 55.53, 63.32, 102.1, 102.1
2009, 6, 23.01, 18.18, 12.24, 5.257, 5.257, 28.51, 26.88, 18.89, 28.1, 28.1
2009, 7, 25.76, 21.35, 15.65, 8.79, 8.79, 3.158, 6.409, 7.502, 9.707, 9.707
2009, 8, 25.75, 20.95, 15.12, 8.248, 8.248, 1.911, 2.276, 2.463, 3.325, 3.325
2009, 9, 21.92, 17.36, 11.66, 4.751, 4.751, 43.79, 44.6, 42.37, 55.51, 55.51
2009, 10, 16.1, 11.33, 5.226, -1.831, -1.831, 59.71, 52.95, 46.93, 70.85, 70.85
2009, 11, 9.11, 5.116, -0.3748, -7.287, -7.287, 660.9, 577.7, 504.5, 629.6, 629.6
2009, 12, 7.047, 3.038, -2.268, -8.974, -8.974, 516.3, 465.8, 403.4, 493.6, 493.6
2010, 1, 3.68, -1.226, -7.501, -14.64, -14.64, 36.2, 35.39, 29.14, 39.97, 39.97
