# Created by WEAP: 5/10/2021 8:48:32 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-CM3_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CAN_BC_Headwater Columbia (2,324,555 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (290,052 ha),  1000 - 2000 m (1,430,536 ha),  2000 - 3000 m (603,572 ha),  3000 - 4000 m (395 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, -1.733, -6.334, -9.441, -11.63, 25.87, 39.29, 42.44, 40.4
2006, 2, 0.3534, -4.499, -7.904, -10.49, 60.05, 101.3, 119.9, 105.6
2006, 3, 5.847, 1.209, -1.907, -4.069, 39.16, 70.42, 80.57, 66.64
2006, 4, 8.763, 4.199, 1.193, -1.087, 29.6, 48.92, 56.85, 54.04
2006, 5, 13.12, 8.679, 5.899, 3.982, 97.62, 130.9, 152.8, 147.6
2006, 6, 17.25, 12.79, 9.861, 7.947, 28.07, 33.58, 33.96, 30.43
2006, 7, 20.73, 15.85, 12.49, 9.972, 54.84, 63.01, 68.2, 70.4
2006, 8, 21.11, 16.21, 12.92, 10.4, 26.4, 30.37, 35.72, 36.21
2006, 9, 12.36, 7.708, 4.565, 2.246, 47.34, 74.4, 89.4, 89.57
2006, 10, 8.031, 3.896, 1.123, -0.4346, 64.6, 93.63, 108, 92.53
2006, 11, -0.9885, -5.161, -7.947, -9.976, 35.44, 57.37, 65.02, 62.88
2006, 12, -1.382, -5.824, -8.929, -11.24, 86.64, 132, 143.9, 128.1
2007, 1, -3.196, -7.868, -11.14, -13.94, 84.85, 141.4, 160.2, 145.7
2007, 2, -0.08569, -4.42, -7.301, -9.091, 29.84, 53.51, 62.48, 53.53
2007, 3, 2.586, -2.183, -5.362, -7.628, 36.68, 70.38, 85.56, 81.59
