# Created by WEAP: 5/10/2021 8:49:14 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-CM3_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_Klamath (1,759,114 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (769,785 ha),  1000 - 2000 m (944,405 ha),  2000 - 3000 m (44,021 ha),  3000 - 4000 m (887 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 3.4, 0.5072, -2.946, -10.51, -10.89, 290.8, 301, 279.1, 313.4, 319.2
2006, 2, 6.07, 3.176, -0.3957, -8.664, -9.057, 312.9, 312.4, 299.3, 377.1, 384.7
2006, 3, 8.389, 5.75, 2.259, -6.419, -6.813, 211.7, 215, 230.6, 349.1, 356.8
2006, 4, 9.143, 6.647, 3.411, -4.663, -5.052, 164.4, 173.9, 209, 335.9, 342.2
2006, 5, 11.6, 9.293, 6.212, -1.431, -1.811, 42.23, 44.92, 58.39, 86.4, 88
2006, 6, 18.56, 16.7, 13.72, 6.006, 5.62, 15.76, 18.75, 23.6, 13.06, 13.16
2006, 7, 21.21, 19.56, 16.72, 8.706, 8.317, 0.7371, 0.5206, 0.4016, 1.449, 1.506
2006, 8, 21.33, 19.78, 17.02, 8.932, 8.549, 0.4781, 1.385, 3.42, 0.4727, 0.4745
2006, 9, 17.16, 14.96, 11.74, 3.502, 3.116, 31.42, 31.49, 33.98, 36.25, 37.07
2006, 10, 12.19, 9.679, 6.404, -1.215, -1.602, 19.77, 21.4, 26.44, 34.94, 35.64
2006, 11, 7.067, 4.398, 1.106, -6.219, -6.597, 98.8, 95.79, 89.94, 116, 118.5
2006, 12, 4.49, 1.655, -1.618, -9.547, -9.938, 597.9, 637.1, 626.1, 737.5, 751.8
2007, 1, 2.371, -0.614, -4.187, -12.41, -12.79, 303.8, 298.9, 268.4, 291.4, 296.6
2007, 2, 3.753, 0.7584, -2.981, -11.55, -11.95, 152, 153, 154.1, 235.2, 239.8
2007, 3, 6.351, 3.588, -0.05207, -8.828, -9.214, 155.2, 167.3, 196.9, 322.3, 328.9
2007, 4, 11.39, 9.072, 5.92, -1.878, -2.262, 21.12, 19, 21.1, 32.15, 32.8
2007, 5, 14, 11.85, 8.92, 1.35, 0.9675, 43.52, 52.89, 75.65, 116.1, 118
2007, 6, 16.48, 14.53, 11.59, 3.739, 3.351, 3.721, 4.081, 5.69, 9.422, 9.516
2007, 7, 22.02, 20.55, 17.67, 9.194, 8.805, 1.109, 1.071, 1.358, 6.612, 6.725
2007, 8, 20.53, 18.77, 15.73, 7.51, 7.129, 1.54, 1.873, 1.538, 1.451, 1.483
2007, 9, 19.3, 17.28, 14.09, 5.986, 5.602, 0.4488, 0.4679, 0.2609, 0.001392, 0
2007, 10, 11.49, 8.993, 5.721, -1.782, -2.162, 36.48, 44.13, 56.56, 101.5, 104
2007, 11, 5.588, 2.909, -0.2765, -8.301, -8.692, 214.7, 217.1, 217.5, 218.7, 223.3
2007, 12, 2.96, 0.06742, -3.372, -10.47, -10.85, 96.7, 92.83, 83.33, 79.76, 81.35
2008, 1, 3.242, 0.3742, -3.076, -11.09, -11.47, 433.7, 450, 437.3, 560, 570.9
2008, 2, 7.259, 4.581, 1.226, -6.803, -7.191, 213.6, 223.2, 241.9, 320.3, 325.9
2008, 3, 7.613, 4.975, 1.594, -6.532, -6.91, 0.5924, 0.5012, 0.3448, 2.306, 2.367
2008, 4, 8.674, 6.253, 3.019, -4.773, -5.161, 89.76, 90.08, 106.3, 131.7, 134.9
2008, 5, 16.71, 14.68, 11.74, 4.182, 3.802, 31.23, 41.72, 65.56, 87, 88.5
2008, 6, 19.98, 18.02, 14.82, 6.745, 6.36, 18.94, 25.09, 36.92, 64.47, 65.45
2008, 7, 20.73, 19.1, 16.19, 7.833, 7.441, 6.167, 9.968, 17.17, 19.03, 19.12
2008, 8, 20.11, 18.3, 15.18, 6.777, 6.389, 1.529, 1.834, 2.678, 2.309, 2.371
2008, 9, 19.76, 17.66, 14.49, 6.4, 6.01, 12.19, 15.79, 16.71, 8.091, 8.199
2008, 10, 14.61, 12.31, 9.189, 1.909, 1.536, 15.02, 20.32, 33.68, 50.97, 51.9
2008, 11, 7.386, 4.694, 1.483, -5.94, -6.322, 183.5, 203.8, 230, 316.3, 322.4
2008, 12, 5.165, 2.351, -0.927, -8.328, -8.712, 139.4, 129.6, 108.8, 89.94, 91.76
2009, 1, 2.715, -0.2904, -3.883, -12.17, -12.55, 535.6, 533.8, 518.3, 574.1, 584.9
2009, 2, 5.899, 3.009, -0.6953, -9, -9.385, 141.7, 141.5, 137.5, 190.8, 194.6
2009, 3, 6.261, 3.428, -0.3293, -9.16, -9.544, 111.7, 113.9, 122.5, 273.5, 279.4
2009, 4, 9.553, 6.972, 3.545, -4.576, -4.968, 179.1, 186.6, 182.3, 294, 300.2
2009, 5, 14.26, 12.01, 8.875, 0.8586, 0.4754, 66.12, 61.18, 64.1, 99.9, 102.1
2009, 6, 18.7, 16.71, 13.72, 5.647, 5.257, 3.654, 6.853, 11.9, 27.69, 28.1
2009, 7, 21.72, 20.09, 17.23, 9.179, 8.79, 7.829, 11.41, 15.81, 9.693, 9.707
2009, 8, 21.38, 19.66, 16.65, 8.629, 8.248, 5.669, 4.218, 3.128, 3.282, 3.325
2009, 9, 18.38, 16.28, 13.26, 5.142, 4.751, 83.16, 73.43, 62.25, 54.51, 55.51
