# Created by WEAP: 5/10/2021 8:49:01 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-CM3_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_SW_Delores (1,204,299 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (332,819 ha),  2000 - 3000 m (751,638 ha),  3000 - 4000 m (119,162 ha),  4000 - 5000 m (679 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 1.13, -1.718, -5.425, -7.475, 13.49, 34.07, 59.74, 68.92
2006, 2, 2.755, -1.087, -5.931, -8.194, 48.92, 72.52, 125.8, 147.9
2006, 3, 9.009, 4.617, -1.198, -3.47, 32.35, 58.71, 105.6, 124.8
2006, 4, 9.75, 5.523, 0.264, -1.763, 50.51, 91.23, 177.4, 218.6
2006, 5, 17.8, 13.95, 8.282, 6.156, 20.39, 21.55, 31.56, 45.74
2006, 6, 21.2, 17.05, 11.37, 9.036, 36.75, 48.21, 65.63, 71.63
2006, 7, 25.97, 21.09, 14.32, 11.78, 65.27, 79.82, 127.4, 138
2006, 8, 24.29, 20.07, 13.82, 11.17, 21.85, 27.43, 48.51, 52.41
2006, 9, 18.96, 15, 9.465, 7.132, 26.9, 42.25, 70.67, 86.54
2006, 10, 13.38, 9.899, 5.252, 3.133, 59.36, 89.79, 130.8, 142.6
2006, 11, 4.795, 1.52, -2.896, -5.014, 63.16, 98.93, 179.9, 201.4
2006, 12, 0.834, -2.129, -6.263, -8.507, 40.04, 62.1, 106.6, 134.5
2007, 1, -3.486, -6.203, -9.68, -11.65, 67.22, 98.7, 154.9, 158.1
2007, 2, 0.1668, -3.338, -7.827, -9.946, 27.4, 57.1, 103.8, 118.2
2007, 3, 0.3168, -3.075, -7.402, -9.752, 5.134, 11.66, 30.47, 30.34
2007, 4, 8.084, 4.26, -1.035, -3.39, 26.79, 42.16, 81.07, 108.8
2007, 5, 17.16, 12.91, 7.103, 4.927, 27.43, 41.49, 66.02, 74.61
2007, 6, 22.62, 18.24, 11.99, 9.676, 2.58, 5.418, 14.4, 18.44
