# Created by WEAP: 5/10/2021 8:48:50 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-CM3_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_Mid Frk Willamette (179,748 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (79,612 ha),  1000 - 2000 m (99,451 ha),  2000 - 3000 m (685 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 2.925, -0.5208, -3.208, 205.8, 230.4, 239.8
2006, 2, 5.624, 1.822, -1.274, 232.2, 262.5, 271.1
2006, 3, 7.294, 3.704, 0.5367, 203.5, 229, 239
2006, 4, 7.981, 4.773, 1.72, 185.4, 201.2, 199.6
2006, 5, 10.18, 7.099, 4.352, 153.1, 166, 168
2006, 6, 16.07, 13.68, 11.48, 66.26, 84.55, 85.94
2006, 7, 18.55, 16.33, 14.35, 10.53, 11.41, 8.937
2006, 8, 19.11, 16.85, 14.89, 2.928, 2.828, 2.737
2006, 9, 15.24, 11.91, 9.125, 100.8, 106.9, 97.39
2006, 10, 10.66, 7.617, 5.199, 61.11, 60.87, 51.6
2006, 11, 5.238, 1.974, -0.6637, 116.3, 130.1, 131.7
2006, 12, 3.263, -0.1377, -2.691, 474, 542.1, 589.6
2007, 1, 1.662, -1.943, -4.879, 323.6, 367.9, 385.7
2007, 2, 3.527, -0.4703, -3.9, 138.1, 151.8, 165.1
2007, 3, 5.187, 1.431, -1.93, 152, 170.8, 185.6
