# Created by WEAP: 5/10/2021 8:48:28 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-CM3_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Carbon (73,012 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (55,196 ha),  1000 - 2000 m (16,317 ha),  2000 - 3000 m (1,117 ha),  3000 - 4000 m (294 ha),  4000 - 5000 m (88 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 4.306, -1.169, -6.69, -9.239, -12.91, 92.55, 149.9, 233.1, 236.6, 240.2
2006, 2, 6.393, 0.913, -4.569, -7.192, -10.98, 150.7, 238.6, 358.3, 366, 374.6
2006, 3, 7.249, 1.912, -3.29, -5.843, -9.528, 117.8, 183.6, 250.9, 261.4, 275.9
2006, 4, 8.692, 3.163, -2.306, -4.911, -8.671, 135.8, 182.2, 217.7, 218.4, 218.7
2006, 5, 10.78, 5.171, -0.2452, -2.868, -6.656, 117.5, 203.1, 229.6, 223.8, 215
2006, 6, 14.76, 9.794, 5.176, 2.699, -0.8797, 39.23, 76.51, 83.82, 77.96, 69.09
2006, 7, 18.3, 13.6, 9.68, 7.359, 3.995, 17.79, 23.97, 22.61, 18.9, 13.28
2006, 8, 18.99, 14.56, 11.01, 8.727, 5.416, 4.43, 7.93, 7.875, 7.106, 5.968
2006, 9, 14.87, 9.798, 5.303, 2.859, -0.6755, 87.01, 135.2, 162.1, 162.7, 163.8
2006, 10, 10.36, 5.064, 0.1347, -2.361, -5.966, 183.2, 264.7, 316.8, 310.3, 300
2006, 11, 6.065, 0.9091, -4.079, -6.561, -10.15, 114.4, 201.4, 298.2, 305.5, 314.9
2006, 12, 5.219, -0.1289, -5.211, -7.765, -11.45, 235.9, 374.1, 579.2, 586.5, 593.6
2007, 1, 4.076, -1.442, -6.742, -9.282, -12.95, 243.8, 406.3, 661.8, 675.6, 691
