# Created by WEAP: 5/10/2021 8:50:11 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-CM3_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_E_South Klamath (440,680 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (440,553 ha),  2000 - 3000 m (127 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 1.445, -0.2874, 33.06, 54.42
2006, 2, 3.079, 1.217, 42.6, 59.08
2006, 3, 5.58, 3.702, 86.74, 101.4
2006, 4, 6.965, 5.255, 40.18, 63.24
2006, 5, 10.22, 8.353, 34.23, 46.21
2006, 6, 17.99, 15.67, 15.84, 20.66
2006, 7, 21.34, 19.3, 2.138, 1.646
2006, 8, 21.18, 19.03, 0.6663, 0.05471
2006, 9, 14.78, 12.67, 6.665, 10.89
2006, 10, 10.24, 7.948, 9.671, 9.886
2006, 11, 4.483, 2.494, 24.28, 37
2006, 12, 1.759, 0.04167, 109.2, 204.4
2007, 1, -1.856, -3.622, 63.01, 88.54
2007, 2, -0.5911, -2.498, 31.02, 39.8
2007, 3, 1.455, -0.1191, 43.94, 57.49
2007, 4, 9.107, 7.145, 9.791, 11.83
2007, 5, 12.91, 10.72, 31.07, 39.1
2007, 6, 15.94, 13.82, 5.09, 8.879
2007, 7, 21.32, 19.4, 5.209, 4.828
2007, 8, 19.8, 17.7, 2.169, 2.395
2007, 9, 17.1, 14.97, 0.3361, 0.5447
2007, 10, 8.986, 6.758, 16, 20.96
2007, 11, 3.15, 1.323, 57.06, 83.56
2007, 12, -0.3554, -2.178, 47.78, 51.38
2008, 1, -0.1708, -2.047, 114.8, 161.4
2008, 2, 4.209, 2.298, 41.9, 81.94
2008, 3, 4.44, 2.635, 1.294, 0.7144
2008, 4, 6.309, 4.492, 24.24, 32.07
2008, 5, 15.39, 13.65, 27.9, 41.22
2008, 6, 18.01, 15.52, 32.3, 44.29
2008, 7, 19.84, 17.95, 2.074, 3.209
2008, 8, 19.48, 17.48, 0.6487, 0.5546
2008, 9, 17.45, 15.28, 0.6454, 0.01595
2008, 10, 12.92, 10.92, 7.882, 7.397
2008, 11, 5.223, 3.422, 57.81, 74.33
2008, 12, 3.356, 1.398, 24, 36.27
2009, 1, -1.248, -3.027, 91.48, 145.9
2009, 2, 1.257, -0.8142, 30.12, 48.26
2009, 3, 1.357, -0.37, 16.42, 26.2
2009, 4, 6.625, 5.076, 69.74, 88.36
2009, 5, 12.68, 10.85, 33.55, 49.3
2009, 6, 17.21, 14.92, 11.72, 17.74
2009, 7, 21.28, 19.22, 10.59, 16.85
2009, 8, 20.59, 18.57, 1.826, 5.476
2009, 9, 16.52, 14.54, 24.54, 36.06
2009, 10, 9.296, 6.768, 25.78, 32.98
2009, 11, 3.985, 2.316, 139.3, 206.8
2009, 12, 2.877, 1.018, 82.31, 136.6
2010, 1, -4.804, -6.934, 13.7, 21.68
2010, 2, -3.949, -5.839, 13.72, 16.37
2010, 3, 1.641, -0.4736, 7.543, 6.058
2010, 4, 8.178, 6.135, 47.56, 49.81
2010, 5, 13.12, 11.39, 43.92, 53.28
2010, 6, 19.45, 17.45, 7.769, 20.97
2010, 7, 20.87, 18.79, 3.441, 3.987
2010, 8, 18.88, 16.64, 38.76, 49.6
2010, 9, 18.08, 15.73, 1.83, 1.849
2010, 10, 12.83, 10.71, 7.798, 10.36
2010, 11, 3.742, 1.707, 77.67, 127.1
2010, 12, -0.07929, -1.904, 116.3, 169.6
2011, 1, -2.397, -4.088, 19.09, 31
2011, 2, -0.558, -2.391, 30.92, 35.08
2011, 3, 3.472, 1.625, 8.562, 13.58
2011, 4, 6.017, 3.982, 69.03, 74.61
2011, 5, 11.9, 10.01, 37.82, 37.75
2011, 6, 16.97, 14.92, 15.07, 30.38
2011, 7, 21.2, 19.02, 1.859, 2.048
2011, 8, 22.03, 19.88, 0, 0
2011, 9, 17.53, 15.47, 19.18, 26.76
2011, 10, 10.95, 9.014, 26.7, 43.05
2011, 11, 4.507, 2.765, 29.35, 41.75
2011, 12, -0.7658, -2.533, 133.6, 191.2
2012, 1, -0.2312, -2.26, 133, 152.3
2012, 2, 2.171, -0.001451, 61.03, 95.76
2012, 3, 3.83, 1.913, 99.05, 107.5
2012, 4, 9.485, 7.721, 20.56, 34.03
2012, 5, 14.9, 12.44, 0.8897, 1.16
2012, 6, 16.24, 13.63, 7.184, 10.95
2012, 7, 21.68, 19.49, 0.5799, 0.6476
2012, 8, 21.72, 19.8, 6.819, 6.485
2012, 9, 15.82, 13.42, 7.169, 11.17
2012, 10, 9.67, 8.032, 53.27, 60.05
2012, 11, 3.563, 1.55, 82.07, 110.2
2012, 12, 0.6484, -1.1, 24.05, 26.41
2013, 1, 1.939, 0.1745, 52.6, 59.84
2013, 2, 0.5565, -1.263, 51.46, 74.73
2013, 3, 1.548, -0.155, 50.8, 86.67
2013, 4, 6.794, 4.987, 24.44, 32.09
2013, 5, 12.3, 10.1, 12.71, 15.33
2013, 6, 19.71, 17.74, 16.31, 16.91
2013, 7, 21.63, 19.5, 1.408, 2.214
2013, 8, 21.82, 19.56, 0.245, 0
2013, 9, 19.33, 17.29, 32.18, 43.74
2013, 10, 11.72, 9.408, 34.12, 52.93
