# Created by WEAP: 5/10/2021 8:48:27 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_GFDL-CM3_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_White (153,127 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (82,596 ha),  1000 - 2000 m (66,193 ha),  2000 - 3000 m (3,823 ha),  3000 - 4000 m (456 ha),  4000 - 5000 m (59 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 3.666, -2.009, -5.755, -9.77, -12.91, 104.8, 137.9, 213, 251.6, 240.2
2006, 2, 5.88, 0.08917, -3.791, -7.926, -10.98, 168.5, 221.1, 330.3, 393.8, 374.6
2006, 3, 6.875, 1.304, -2.474, -6.538, -9.528, 125.1, 146.2, 226.5, 285.8, 275.9
2006, 4, 8.388, 2.704, -1.504, -5.706, -8.671, 136.5, 141.4, 186.3, 229.8, 218.7
2006, 5, 10.52, 4.78, 0.5632, -3.673, -6.656, 114.2, 133.6, 189.6, 233.9, 215
2006, 6, 14.52, 9.887, 6.251, 2.184, -0.8797, 33.89, 43.64, 64.27, 73.83, 69.09
2006, 7, 18.2, 14.03, 10.88, 7.059, 3.995, 15.48, 13.45, 16.25, 13.97, 13.28
2006, 8, 18.72, 15.01, 12.36, 8.646, 5.416, 5.141, 5.051, 6.277, 6.509, 5.968
2006, 9, 14.58, 9.793, 6.329, 2.404, -0.6755, 84.51, 93.42, 135.4, 179.3, 163.8
2006, 10, 10.03, 4.776, 1.1, -2.924, -5.966, 198.3, 202.4, 256.5, 315.6, 300
2006, 11, 5.495, 0.2093, -3.236, -7.1, -10.15, 129.7, 178.2, 258.7, 327.4, 314.9
2006, 12, 4.615, -0.7958, -4.374, -8.316, -11.45, 278.2, 367.2, 513.6, 619.6, 593.6
2007, 1, 3.448, -2.264, -5.763, -9.782, -12.95, 277.6, 404.4, 595.3, 696.8, 691
