# Created by WEAP: 1/5/2021 2:52:40 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_MPI-ESM-MR_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Pit River (273,146 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (160,042 ha),  1000 - 2000 m (103,687 ha),  2000 - 3000 m (8,514 ha),  3000 - 4000 m (888 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, 4.687, 0.4954, -5.275, -12.25, -12.25, 428, 403.2, 359.1, 455.5, 455.5
1950, 2, 7.402, 3.335, -2.328, -9.288, -9.288, 215.3, 197.1, 149.9, 177.3, 177.3
1950, 3, 9.171, 5.158, -0.3014, -7.271, -7.271, 219.3, 194.3, 165.4, 214.2, 214.2
1950, 4, 12.78, 8.489, 2.622, -4.423, -4.423, 58.28, 61.32, 64.54, 88.08, 88.08
1950, 5, 16.25, 11.88, 6.174, -0.7698, -0.7698, 51.2, 47.41, 54.89, 83.6, 83.6
1950, 6, 21.59, 17.32, 11.66, 4.755, 4.755, 39.22, 36.59, 30.23, 39.56, 39.56
1950, 7, 25, 20.51, 14.79, 7.866, 7.866, 2.996, 3.076, 2.642, 3.741, 3.741
1950, 8, 24.57, 19.97, 14.27, 7.31, 7.31, 0.292, 0.3439, 0.351, 0.896, 0.896
1950, 9, 23.12, 18.45, 12.57, 5.617, 5.617, 87.82, 79.54, 60.8, 81.44, 81.44
1950, 10, 16.19, 11.42, 5.411, -1.533, -1.533, 53.6, 45.07, 43.04, 53.37, 53.37
1950, 11, 11.9, 7.542, 1.515, -5.381, -5.381, 3.031, 2.626, 2.519, 3.148, 3.148
1950, 12, 6.863, 3.034, -2.562, -9.404, -9.404, 434.8, 406.5, 352.6, 431.2, 431.2
1951, 1, 3.59, -0.6455, -6.434, -13.36, -13.36, 392.9, 317.7, 247.8, 299.6, 299.6
1951, 2, 6.101, 1.411, -4.587, -11.54, -11.54, 41.95, 35.69, 29.11, 35.94, 35.94
1951, 3, 10.85, 6.721, 1.077, -5.838, -5.838, 297.9, 285.8, 242.9, 330.7, 330.7
1951, 4, 13.16, 9.342, 3.881, -2.925, -2.925, 122.1, 118, 109.7, 153.1, 153.1
1951, 5, 17.77, 13.37, 7.59, 0.6117, 0.6117, 10.83, 7.858, 3.978, 3.425, 3.425
1951, 6, 20.25, 15.88, 10.07, 3.078, 3.078, 13.59, 10.51, 10, 13.37, 13.37
1951, 7, 24.95, 20.33, 14.45, 7.465, 7.465, 8.813, 9.04, 11.15, 17.41, 17.41
1951, 8, 23.08, 18.64, 12.85, 5.899, 5.899, 13.8, 14.91, 19.53, 28.82, 28.82
1951, 9, 19.96, 15.31, 9.486, 2.599, 2.599, 211.4, 186.1, 169.1, 237.8, 237.8
1951, 10, 15.54, 11.2, 5.462, -1.484, -1.484, 121.9, 125.3, 119.7, 143.4, 143.4
1951, 11, 7.732, 3.295, -2.646, -9.525, -9.525, 273.4, 281.4, 263.7, 333.2, 333.2
1951, 12, 5.492, 1.206, -4.815, -11.73, -11.73, 77.7, 95.33, 91.49, 108.6, 108.6
1952, 1, 4.793, 0.7801, -4.938, -11.88, -11.88, 365.7, 311, 244, 282, 282
1952, 2, 4.526, 0.4671, -5.132, -12.06, -12.06, 329.5, 266.8, 207.6, 252.9, 252.9
1952, 3, 11.44, 7.264, 1.735, -5.115, -5.115, 161.4, 138.8, 107.4, 133.4, 133.4
1952, 4, 13.98, 9.864, 4.221, -2.727, -2.727, 56, 47.94, 36.96, 48.16, 48.16
1952, 5, 16.65, 12.7, 7.173, 0.2401, 0.2401, 33.37, 28.78, 31.42, 45.8, 45.8
1952, 6, 20.61, 15.97, 10.1, 3.194, 3.194, 8.921, 9.214, 10.07, 13.14, 13.14
1952, 7, 24.64, 20.1, 14.38, 7.426, 7.426, 2.137, 2.348, 2.505, 2.924, 2.924
1952, 8, 23.39, 18.95, 13.34, 6.491, 6.491, 47.72, 46.91, 57.69, 86.21, 86.21
1952, 9, 17.05, 12.43, 6.522, -0.3878, -0.3878, 57.4, 44.19, 38.43, 55.13, 55.13
1952, 10, 13.55, 9.304, 3.662, -3.204, -3.204, 358.9, 312.4, 271.7, 337.8, 337.8
1952, 11, 8.343, 4.429, -1.213, -8.172, -8.172, 261.5, 229.8, 170.9, 213.2, 213.2
1952, 12, 5.937, 1.317, -4.866, -11.78, -11.78, 119, 117.6, 104.1, 131.2, 131.2
1953, 1, 7.293, 3.391, -2.083, -8.952, -8.952, 137.5, 131.1, 113.4, 140, 140
1953, 2, 6.995, 2.844, -2.863, -9.781, -9.781, 381.9, 365.6, 300.2, 372.2, 372.2
1953, 3, 10.68, 6.665, 1.23, -5.591, -5.591, 413, 351.5, 297.9, 393.6, 393.6
1953, 4, 12.88, 8.897, 3.403, -3.474, -3.474, 153, 127.2, 111.9, 157, 157
1953, 5, 15.95, 11.48, 5.691, -1.178, -1.178, 17.11, 15.87, 14.32, 19.65, 19.65
1953, 6, 19.04, 14.43, 8.592, 1.7, 1.7, 36.85, 45.61, 45.26, 61.61, 61.61
1953, 7, 24.03, 19.62, 14.03, 7.099, 7.099, 1.404, 2.564, 3.459, 4.5, 4.5
1953, 8, 24.36, 19.87, 14.23, 7.357, 7.357, 6.593, 12.45, 19.35, 28.27, 28.27
1953, 9, 20.43, 15.97, 10.15, 3.2, 3.2, 28.11, 29.66, 21.66, 27.55, 27.55
1953, 10, 16.33, 11.82, 5.936, -0.9906, -0.9906, 88.94, 81.56, 81.02, 104.9, 104.9
1953, 11, 10, 5.716, -0.07953, -6.896, -6.896, 190.2, 172.9, 155.7, 191.1, 191.1
1953, 12, 4.479, 0.5009, -5.153, -12.17, -12.17, 449.1, 449.5, 378.9, 462.4, 462.4
1954, 1, 6.853, 2.597, -3.336, -10.22, -10.22, 76.48, 65.95, 44.94, 52.08, 52.08
