# Created by WEAP: 1/5/2021 2:51:48 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_MPI-ESM-MR_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: MT_SW_Upper Missouri (4,120,930 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (1,932,358 ha),  2000 - 3000 m (2,174,478 ha),  3000 - 4000 m (14,094 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

1950, 1, -9.429, -12.53, -15.51, 40.1, 105.1, 186.9
1950, 2, -4.061, -8.034, -11.55, 12.32, 32.7, 53.71
1950, 3, 0.3645, -3.369, -6.293, 25.05, 54.69, 93.2
1950, 4, 4.509, 0.4592, -2.539, 31.23, 47.4, 67.4
1950, 5, 9.823, 6.002, 3.242, 20.74, 33.31, 56.13
1950, 6, 15.24, 11.44, 8.419, 74.29, 97.66, 145
1950, 7, 19.4, 15.7, 12.88, 35.82, 37.37, 54
1950, 8, 16.91, 13.15, 10.38, 39.12, 51.49, 67.72
1950, 9, 13.3, 9.831, 7.012, 22.4, 30.15, 52.28
1950, 10, 6.051, 2.786, 0.1781, 30.94, 53.22, 88.88
1950, 11, 3.057, -0.9935, -4.148, 12.33, 23.01, 37.33
1950, 12, -1.258, -5.646, -8.836, 19.76, 63.22, 94.38
1951, 1, -7.803, -11.83, -15.08, 6.825, 25.75, 43.06
1951, 2, -7.74, -11.73, -14.93, 18.57, 50.59, 98.21
1951, 3, 1.187, -3.3, -6.3, 9.824, 29.02, 47.85
1951, 4, 8.236, 4.432, 1.194, 9.395, 29.35, 52.29
1951, 5, 9.223, 5.36, 2.495, 52.53, 80.3, 136.4
1951, 6, 14.53, 10.67, 7.851, 83.57, 84.75, 112.8
1951, 7, 17.93, 14.51, 11.72, 36.25, 45.63, 66.79
