# Created by WEAP: 1/5/2021 2:51:34 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_MPI-ESM-MR_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_CEN_KIngs (301,056 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (46,690 ha),  1000 - 2000 m (61,276 ha),  2000 - 3000 m (96,982 ha),  3000 - 4000 m (95,816 ha),  4000 - 5000 m (292 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, 7.367, 2.641, -3.669, -7.985, -9.884, 114, 148.4, 167.7, 169.1, 162.3
1950, 2, 9.099, 3.766, -2.59, -6.847, -8.745, 91.04, 109.3, 109.7, 101.8, 88.58
1950, 3, 10.43, 4.96, -0.9247, -4.426, -5.783, 142.8, 187, 193, 176.2, 153.8
1950, 4, 15.2, 9.582, 3.901, 0.7721, -0.3423, 10.05, 11.17, 9.232, 10.05, 9.924
1950, 5, 17.76, 12.14, 6.629, 3.687, 2.652, 52.36, 71.29, 69.76, 69, 71.87
1950, 6, 21.34, 15.56, 9.892, 6.784, 5.717, 23.81, 39.52, 47.33, 54, 56.42
1950, 7, 26.2, 20.53, 14.94, 11.95, 10.94, 1.233, 2.499, 1.092, 2.066, 3.524
1950, 8, 26.51, 20.85, 15.25, 12.02, 10.76, 0.3917, 0.6529, 1.511, 2.987, 3.99
1950, 9, 24.9, 19.54, 13.75, 10.29, 8.839, 13.73, 22.59, 27.23, 26.27, 28.9
1950, 10, 17.44, 11.71, 5.517, 1.741, 0.2566, 92.15, 144.2, 166.1, 165.1, 148.2
1950, 11, 14.01, 9.193, 2.953, -1.383, -3.363, 0.6707, 2.448, 6.005, 9.32, 12.62
1950, 12, 9.513, 4.891, -1.455, -5.794, -7.703, 36.47, 47.91, 52.17, 48.13, 45.91
1951, 1, 5.615, 0.7527, -5.515, -9.832, -11.78, 162.5, 179.4, 178.7, 186.3, 172.9
1951, 2, 9.293, 4.319, -1.737, -5.522, -7.071, 3.824, 7.928, 10.95, 11.81, 11.17
1951, 3, 11.99, 6.651, 0.8408, -2.753, -4.244, 65.89, 84.5, 85.05, 77.76, 60.67
1951, 4, 14.65, 9.166, 3.711, 0.6271, -0.5544, 39.99, 46.82, 47.13, 45.75, 38.56
1951, 5, 18.44, 12.58, 6.922, 4.057, 3.123, 28.82, 46.45, 51.99, 59.02, 67.78
1951, 6, 22.02, 16.52, 11.27, 8.514, 7.517, 2.656, 4.651, 6.295, 8.731, 10.99
1951, 7, 27.59, 22.08, 16.51, 13.43, 12.31, 0.2853, 1.531, 2.721, 4.268, 5.692
1951, 8, 25.77, 19.94, 13.94, 10.77, 9.636, 0.01985, 0.3083, 1.099, 2.106, 2.44
1951, 9, 21.61, 16.04, 10.11, 6.622, 5.256, 0.6355, 2.527, 5.185, 9.674, 12.65
1951, 10, 19.87, 14.58, 8.453, 4.627, 3.023, 4.222, 7.172, 6.714, 6.152, 5.795
1951, 11, 10.01, 4.885, -1.218, -5.013, -6.629, 116.9, 139.8, 159.4, 184.2, 186.6
1951, 12, 6.683, 2.073, -4.198, -8.525, -10.43, 84.98, 118.9, 139.4, 135.5, 118.2
1952, 1, 6.968, 2.273, -4.063, -8.294, -10.12, 161.2, 192.9, 188.8, 168.5, 168.4
1952, 2, 7.227, 1.847, -4.385, -8.367, -10.06, 157.6, 205.9, 228.6, 232.7, 191.5
1952, 3, 14.07, 8.639, 2.772, -0.5951, -1.904, 26.88, 30.25, 26.67, 22.59, 18.3
1952, 4, 12.01, 6.296, 0.5421, -2.624, -3.774, 100.4, 137, 145.2, 141.8, 133.3
1952, 5, 17.87, 12.07, 6.463, 3.512, 2.552, 13.43, 21, 20.16, 27.11, 35.34
1952, 6, 21.41, 15.87, 10.41, 7.61, 6.731, 19.06, 29.16, 34.15, 33.07, 30.12
1952, 7, 25.8, 20.3, 14.73, 11.61, 10.47, 10.37, 13.79, 11.26, 7.392, 6.506
1952, 8, 26.49, 20.84, 15.1, 11.97, 10.83, 0.2215, 0.6045, 1.336, 2.307, 3.301
1952, 9, 20.43, 14.79, 9.084, 5.737, 4.405, 5.041, 6.971, 6.68, 7.206, 9.21
1952, 10, 16.65, 11.16, 5.434, 1.921, 0.4533, 24.8, 27.24, 26.4, 23.72, 22.46
1952, 11, 11.05, 6.103, 0.1288, -3.705, -5.31, 78.01, 101.8, 99.13, 76.82, 62.14
1952, 12, 9.175, 4.68, -1.675, -5.952, -7.874, 34.5, 45.11, 42.16, 36.39, 34.25
1953, 1, 9.673, 5.084, -1.206, -5.345, -7.174, 171.4, 204.2, 212.5, 209.6, 215.2
1953, 2, 8.464, 3.408, -2.66, -6.556, -8.252, 98.05, 120.4, 136.1, 143.9, 147.3
1953, 3, 13.25, 7.775, 2.028, -1.483, -2.89, 68.86, 81.35, 77.28, 75.68, 76.21
1953, 4, 14.18, 8.437, 2.751, -0.3283, -1.407, 28.58, 34.26, 30.11, 37.74, 38.34
1953, 5, 17.51, 11.83, 6.335, 3.516, 2.537, 20.29, 29.16, 36.66, 43.8, 52.46
1953, 6, 21.14, 15.38, 9.917, 7.162, 6.255, 2.14, 11.03, 19.34, 22.62, 21.98
1953, 7, 25.4, 19.87, 14.33, 11.32, 10.2, 0.05473, 0.201, 0.9396, 2.302, 4.015
1953, 8, 27.19, 21.71, 15.96, 12.71, 11.44, 0.03893, 0.4859, 1.601, 2.544, 3.189
1953, 9, 23.81, 18.22, 12.21, 8.549, 6.95, 0.6402, 2.764, 5.182, 7.116, 9.577
1953, 10, 19.53, 14.06, 7.791, 3.676, 1.869, 33.22, 28.08, 23.25, 19.74, 19.94
1953, 11, 12.15, 7.088, 0.7705, -3.388, -5.283, 56.52, 69.39, 70.92, 67.12, 63.26
1953, 12, 5.316, 0.6872, -5.632, -9.826, -11.62, 26.51, 38.59, 46.25, 48.44, 45.76
1954, 1, 8.761, 4.456, -1.929, -6.212, -8.106, 63.12, 80.12, 90.49, 105.1, 114.1
1954, 2, 9.73, 4.675, -1.388, -5.187, -6.852, 33.81, 42.91, 39.2, 33.84, 32.83
1954, 3, 8.28, 2.36, -3.602, -6.939, -8.257, 95.97, 120.1, 121.2, 114.4, 101.7
1954, 4, 13.4, 7.531, 1.778, -1.209, -2.269, 70.66, 81.04, 77.31, 79.31, 73.47
1954, 5, 18.66, 12.9, 7.296, 4.457, 3.501, 1.936, 3.864, 4.59, 7.44, 9.402
1954, 6, 22.21, 16.51, 10.98, 8.072, 7.067, 25.86, 39.69, 54.47, 69.58, 76.7
1954, 7, 26.22, 20.77, 15.11, 12.04, 10.96, 0.09229, 1.036, 3.014, 3.745, 4.152
1954, 8, 25.71, 19.97, 14.21, 11.15, 10.05, 0.2949, 0.3521, 0.7812, 1.651, 2.252
1954, 9, 24.62, 19.3, 13.46, 9.783, 8.231, 1.715, 3.331, 5.105, 5.774, 7.569
1954, 10, 18.45, 13.08, 7.21, 3.453, 1.861, 30.92, 48.27, 54.48, 50.6, 42.99
1954, 11, 9.974, 5.002, -1.114, -5.117, -6.819, 118.4, 159.8, 166.2, 156.1, 139.8
