# Created by WEAP: 1/5/2021 2:51:54 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_MPI-ESM-MR_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_Klamath (1,759,114 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (769,785 ha),  1000 - 2000 m (944,405 ha),  2000 - 3000 m (44,021 ha),  3000 - 4000 m (887 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, 2.417, -0.5256, -4.073, -11.87, -12.25, 325.4, 346.7, 343.7, 446.9, 455.5
1950, 2, 5.527, 2.657, -0.9581, -8.902, -9.288, 115.7, 122.7, 128.1, 174.3, 177.3
1950, 3, 7.289, 4.649, 1.295, -6.884, -7.271, 140.6, 143.2, 154.9, 209.7, 214.2
1950, 4, 9.69, 7.28, 3.957, -4.042, -4.423, 70.2, 69.13, 71.06, 86.11, 88.08
1950, 5, 12.62, 10.5, 7.451, -0.3867, -0.7698, 43.57, 49.13, 53.71, 81.95, 83.6
1950, 6, 18.5, 16.47, 13.31, 5.141, 4.755, 23.98, 29.95, 43.67, 39.14, 39.56
1950, 7, 21.24, 19.53, 16.54, 8.254, 7.866, 0.3615, 0.552, 1.062, 3.714, 3.741
1950, 8, 21.09, 19.25, 16.12, 7.696, 7.31, 0.838, 0.814, 0.6439, 0.8841, 0.896
1950, 9, 19.14, 17.09, 13.95, 6, 5.617, 36.09, 41.46, 55.5, 80, 81.44
1950, 10, 12.26, 9.801, 6.557, -1.149, -1.533, 33.59, 40, 41.95, 52, 53.37
1950, 11, 7.704, 5.002, 1.755, -5.006, -5.381, 16.38, 13.23, 10.07, 3.11, 3.148
1950, 12, 4.508, 1.707, -1.569, -9.014, -9.404, 401.7, 394.5, 366.5, 422.3, 431.2
1951, 1, 1.707, -1.336, -5.085, -12.98, -13.36, 249.8, 258.4, 240.7, 294.1, 299.6
1951, 2, 3.396, 0.4989, -3.142, -11.16, -11.54, 65.96, 57.93, 46.39, 35.17, 35.94
1951, 3, 8.339, 5.827, 2.461, -5.451, -5.838, 181.5, 187.8, 200.4, 324.2, 330.7
1951, 4, 11.05, 8.624, 5.408, -2.539, -2.925, 91.21, 91.87, 105.6, 150, 153.1
1951, 5, 14.46, 12.28, 9.076, 0.9926, 0.6117, 9.322, 11.02, 15.04, 3.362, 3.425
1951, 6, 16.66, 14.69, 11.62, 3.46, 3.078, 11.49, 11.33, 11.3, 13.12, 13.37
1951, 7, 20.69, 19.06, 16.01, 7.848, 7.465, 4.886, 7.182, 12.55, 17.19, 17.41
1951, 8, 19.27, 17.38, 14.33, 6.284, 5.899, 13.49, 20.69, 35.54, 28.58, 28.82
1951, 9, 16.82, 14.56, 11.1, 2.985, 2.599, 89.63, 99.42, 127.4, 233.7, 237.8
1951, 10, 12.09, 9.671, 6.558, -1.099, -1.484, 108.6, 120.1, 140.9, 139.7, 143.4
1951, 11, 4.849, 2.005, -1.532, -9.14, -9.525, 208.5, 217, 227.8, 325.7, 333.2
1951, 12, 2.158, -0.8257, -4.403, -11.35, -11.73, 114.7, 114.4, 111.9, 106.3, 108.6
1952, 1, 2.717, -0.1713, -3.676, -11.5, -11.88, 321.6, 321.5, 288.8, 276.5, 282
1952, 2, 2.759, -0.08833, -3.602, -11.68, -12.06, 227.9, 232.5, 218.8, 248.1, 252.9
