# Created by WEAP: 1/5/2021 2:51:07 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_MPI-ESM-MR_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: ID_E_Middle Snake (1,500,102 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (1,280,257 ha),  2000 - 3000 m (219,845 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

1950, 1, -6.659, -9.03, 51.84, 100.3
1950, 2, -5.347, -7.997, 36.77, 62.94
1950, 3, 2.521, -0.883, 22.05, 40.89
1950, 4, 6.204, 3.124, 16.91, 27.62
1950, 5, 11.75, 8.743, 32.11, 48.44
1950, 6, 15.52, 12.24, 64.02, 99.34
1950, 7, 21.02, 17.87, 21.76, 29.31
1950, 8, 18.79, 15.61, 24.7, 23.64
1950, 9, 15.43, 12.4, 30.32, 50.95
1950, 10, 8.899, 6.379, 34.1, 61.96
1950, 11, 2.782, -0.2162, 8.959, 18.5
1950, 12, -1.759, -4.366, 37.19, 67.58
1951, 1, -8.112, -10.55, 30.83, 53.55
1951, 2, -6.493, -9.013, 17.1, 42.74
1951, 3, 1.852, -1.601, 15.29, 27.05
1951, 4, 9.678, 6.302, 34.69, 47.16
1951, 5, 10.9, 7.707, 66.07, 90.6
1951, 6, 16.11, 13.12, 33.85, 51.27
1951, 7, 20.57, 17.46, 18.92, 25.49
1951, 8, 18.8, 15.96, 5.141, 10.49
1951, 9, 13.24, 10.32, 5.155, 12.13
1951, 10, 9.987, 7.428, 25.58, 38
1951, 11, 0.2046, -2.361, 20.06, 41.73
1951, 12, -3.535, -5.86, 18.87, 45.85
1952, 1, -4.861, -7.631, 36.74, 67.11
1952, 2, -5.62, -8.619, 63.19, 113.2
1952, 3, 5.242, 1.593, 10.53, 22.5
1952, 4, 8.584, 5.269, 51.28, 73.36
1952, 5, 12.19, 9.397, 28.84, 34.27
1952, 6, 16.32, 13.41, 19.16, 33.73
1952, 7, 20.5, 17.56, 8.34, 13.3
1952, 8, 20.83, 18.1, 2.986, 4.389
1952, 9, 12.73, 10.21, 18.89, 28.18
1952, 10, 8.23, 5.671, 65.81, 85.82
1952, 11, 2.378, -0.1744, 34.34, 69.45
1952, 12, -4.84, -7.546, 14.61, 34.16
1953, 1, -0.7328, -2.92, 19.04, 36.42
1953, 2, -2.267, -5.005, 17.99, 35.5
1953, 3, 4.685, 1.009, 53.42, 87.88
1953, 4, 8.892, 5.574, 56.25, 87.88
1953, 5, 12.05, 9.403, 31.42, 41.3
1953, 6, 15.45, 12.69, 43.32, 57.77
1953, 7, 20.51, 17.77, 9.968, 11.79
1953, 8, 19.62, 16.56, 14.58, 14.85
1953, 9, 15, 12.49, 8.502, 12.48
1953, 10, 7.267, 4.516, 14.3, 26.15
1953, 11, -0.224, -3.087, 35.84, 59.95
1953, 12, -7.006, -9.599, 35.56, 69.68
1954, 1, -6.832, -9.481, 17.02, 34.78
1954, 2, -3.871, -6.994, 29.69, 46.38
1954, 3, -2.95, -5.869, 43.07, 67.43
1954, 4, 6.715, 3.931, 22.99, 39.59
1954, 5, 13.68, 10.67, 23.6, 36.62
1954, 6, 18.18, 15.04, 54.38, 75.91
1954, 7, 21.32, 18.52, 5.919, 6.99
1954, 8, 18.92, 16.07, 40.79, 45.3
1954, 9, 17.78, 15.37, 7.14, 8.294
1954, 10, 10.04, 7.383, 42.67, 69.89
1954, 11, 0.1414, -2.493, 55.93, 91.42
1954, 12, -2.106, -4.962, 51.25, 98.61
1955, 1, -7.5, -10.39, 13.07, 25.65
1955, 2, -0.8608, -4.428, 11.81, 20.24
1955, 3, 4.121, 0.4282, 49.18, 88.85
1955, 4, 9.648, 6.417, 35.51, 52.55
1955, 5, 10.91, 8.134, 49.93, 65.66
1955, 6, 15.9, 12.94, 36.89, 55.45
1955, 7, 21.66, 18.78, 14.6, 18.68
1955, 8, 20.45, 17.6, 4.038, 6.571
1955, 9, 19.01, 16.34, 22.71, 40.87
1955, 10, 8.77, 6.322, 9.935, 15.7
1955, 11, -0.3863, -3.065, 10.38, 21.5
1955, 12, -4.534, -7.315, 27.67, 47.49
1956, 1, -3.075, -5.286, 70.94, 130.5
1956, 2, -3.391, -6.271, 11.11, 27.68
1956, 3, 0.5872, -2.273, 23.9, 43.56
1956, 4, 7.137, 3.706, 17.59, 31.98
1956, 5, 12.23, 9.377, 54.64, 77.63
1956, 6, 14.48, 11.18, 77.4, 99.94
1956, 7, 19.79, 16.65, 14.84, 19.83
1956, 8, 18.86, 15.89, 7.811, 10.62
1956, 9, 14.51, 11.63, 10.39, 24.74
1956, 10, 11.21, 8.806, 48.31, 75.01
1956, 11, 2.178, -0.3274, 10.09, 23.76
1956, 12, -6.677, -9.03, 27.45, 52.71
1957, 1, -9.1, -11.45, 58.91, 112.8
1957, 2, -8.064, -10.82, 9.354, 23.45
1957, 3, 0.3754, -2.749, 63.48, 101.1
1957, 4, 6.333, 3.46, 52.13, 86.05
1957, 5, 13.35, 10.2, 13.4, 19.12
1957, 6, 15.5, 12.66, 21.06, 29.87
1957, 7, 21.73, 18.74, 5.622, 10.41
1957, 8, 22.21, 19.14, 14.93, 20.87
1957, 9, 13.91, 11.01, 11.65, 19.41
1957, 10, 11.19, 8.54, 20.27, 39.02
1957, 11, 1.457, -1.127, 24.85, 49.81
1957, 12, -8.068, -10.78, 29.07, 52.6
1958, 1, -9.523, -12.07, 54.9, 99.95
1958, 2, -2.441, -5.541, 43.09, 69.56
1958, 3, -0.9781, -4.45, 17.41, 39.73
1958, 4, 4.403, 1.186, 44.52, 63.66
1958, 5, 9.525, 6.736, 27.3, 51.67
1958, 6, 15.7, 12.87, 26.99, 37.77
1958, 7, 22.68, 19.75, 32.02, 45.21
1958, 8, 20.34, 17.39, 43.6, 41.33
1958, 9, 15.66, 13.07, 4.77, 9.727
1958, 10, 7.381, 4.966, 12.24, 19.98
1958, 11, 3.53, 0.9849, 16.14, 32.49
1958, 12, -6.065, -8.104, 68.5, 130.9
1959, 1, -5.393, -7.672, 35.99, 69.21
1959, 2, -3.947, -6.673, 24.23, 47.04
1959, 3, -2.569, -5.194, 17.43, 31.44
1959, 4, 5.266, 2.277, 27.64, 49.68
1959, 5, 12.31, 9.447, 46.27, 61.39
1959, 6, 16.71, 13.35, 38.12, 50.29
1959, 7, 20.57, 17.51, 20.04, 27.93
1959, 8, 19.23, 16.4, 10.83, 14.05
1959, 9, 14.49, 11.79, 30.15, 66.3
1959, 10, 8.915, 6.131, 26.29, 40.04
1959, 11, -3.605, -5.869, 44.97, 84.19
1959, 12, -6.361, -8.745, 19.49, 40.02
1960, 1, -5.013, -7.582, 15.94, 33.47
1960, 2, -2.339, -4.95, 63.89, 114
1960, 3, 0.3683, -2.685, 29.08, 42.63
1960, 4, 6.645, 3.733, 36.13, 59.02
1960, 5, 9.526, 6.597, 47.17, 63.07
1960, 6, 16.03, 12.83, 80.61, 107.6
1960, 7, 21.61, 18.55, 16.74, 20.86
1960, 8, 20.42, 17.35, 56.83, 88.99
1960, 9, 13.94, 11.23, 13.6, 12.84
1960, 10, 9.373, 7.062, 38.61, 70.57
1960, 11, 0.02111, -2.62, 26.35, 53.46
1960, 12, -3.095, -5.562, 54.27, 103.7
1961, 1, -7.649, -9.975, 40.62, 77.93
1961, 2, -1.008, -3.923, 52.79, 96.38
1961, 3, 1.999, -1.663, 13.44, 25.01
1961, 4, 4.829, 1.832, 29.63, 47.79
1961, 5, 14.48, 11.66, 44.6, 59.22
1961, 6, 16.87, 14.25, 5.179, 10.87
1961, 7, 20.02, 16.88, 12.15, 18.34
1961, 8, 19.57, 16.48, 24.45, 35
