# Created by WEAP: 1/5/2021 2:51:31 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_MPI-ESM-MR_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Mid Fork American (36,581 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (22,613 ha),  2000 - 3000 m (13,967 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

1950, 1, 1.693, -1.595, 239, 210.8
1950, 2, 3.045, -0.8308, 185, 184.4
1950, 3, 3.664, 0.3392, 198.1, 184.5
1950, 4, 8.103, 4.551, 51.51, 48.29
1950, 5, 10.96, 7.565, 86.8, 84.98
1950, 6, 14.79, 11.33, 77.15, 127.5
1950, 7, 19.81, 16.34, 21.53, 26.52
1950, 8, 20.19, 16.58, 2.878, 8.81
1950, 9, 18.48, 14.81, 48.22, 45.23
1950, 10, 11.49, 7.488, 84.65, 110.9
1950, 11, 8.475, 4.963, 0.8714, 0.9719
1950, 12, 4.135, 0.9686, 152.3, 145.8
1951, 1, 0.3045, -3.308, 362.6, 344.7
1951, 2, 3.198, -0.6396, 9.508, 13.48
1951, 3, 5.844, 2.287, 147.1, 149.1
1951, 4, 8.269, 4.936, 119.8, 110.5
1951, 5, 12.06, 8.574, 24.31, 39.63
1951, 6, 14.92, 11.43, 20.3, 38.15
1951, 7, 20.55, 17.11, 5.562, 18.8
1951, 8, 18.83, 15.47, 0.06983, 0.1504
1951, 9, 15.37, 12, 41.76, 47.26
1951, 10, 12.66, 8.988, 62.06, 62.34
1951, 11, 4.365, 1.2, 200.1, 188.5
1951, 12, 1.658, -1.911, 123.7, 127.4
1952, 1, 1.488, -1.717, 269.2, 248
1952, 2, 1.057, -2.657, 349.4, 292.2
1952, 3, 7.19, 3.67, 67.85, 70.85
1952, 4, 7.604, 4.225, 95.56, 96.84
1952, 5, 10.71, 7.415, 41.02, 48.71
1952, 6, 14.92, 11.7, 20.22, 32.47
1952, 7, 19.82, 16.43, 25.69, 35.14
1952, 8, 19.43, 16.27, 8.25, 20.52
1952, 9, 12.78, 9.77, 42.87, 35.35
1952, 10, 9.222, 6.096, 144.5, 156.1
1952, 11, 5.27, 2.101, 128.3, 117.2
1952, 12, 3.738, 0.2593, 94.78, 91.49
1953, 1, 3.944, 0.4978, 111.2, 116.3
1953, 2, 2.148, -1.257, 194.8, 187
1953, 3, 6.25, 2.814, 219.1, 205.3
1953, 4, 7.292, 3.901, 94.82, 100.4
1953, 5, 10.63, 7.339, 22.32, 27.44
1953, 6, 13.61, 10.55, 42.4, 57.35
1953, 7, 18.78, 15.5, 1.863, 4.337
1953, 8, 20.19, 16.6, 0.3052, 0.4571
1953, 9, 16.3, 12.72, 3.259, 5.525
1953, 10, 12.63, 8.845, 43.27, 47.43
1953, 11, 6.826, 3.499, 88.81, 78.37
1953, 12, 0.8185, -2.605, 121.7, 130.4
1954, 1, 4.133, 0.5284, 32.18, 35.32
1954, 2, 4.127, 0.3358, 99.22, 94.75
1954, 3, 1.538, -2.07, 188.6, 197.9
1954, 4, 6.424, 3.069, 145.5, 161.2
1954, 5, 11.54, 8.292, 13.98, 16.77
1954, 6, 15.97, 12.55, 43.11, 84.34
1954, 7, 19.53, 16.2, 17.42, 25.61
1954, 8, 19.68, 16.17, 0.09302, 0.1901
1954, 9, 17.43, 13.91, 23.06, 49.31
1954, 10, 11.61, 7.924, 35.6, 35.03
1954, 11, 3.735, 0.7159, 271.9, 305.1
1954, 12, 4.496, 1.253, 209.2, 217.3
1955, 1, 3.402, -0.1586, 31.82, 35.6
1955, 2, 4.262, 0.5226, 179.8, 161.7
1955, 3, 5.312, 2.109, 345.8, 362.5
1955, 4, 6.143, 3.06, 204, 203
1955, 5, 10.48, 7.348, 62.38, 62.72
1955, 6, 14.32, 11.07, 74.54, 59.15
1955, 7, 19.69, 16.42, 1.284, 4.653
1955, 8, 18.67, 15.36, 1.108, 4.092
1955, 9, 17.49, 14.01, 4.996, 7.727
1955, 10, 11.89, 8.182, 26.86, 21.26
1955, 11, 5.049, 1.351, 3.339, 4.349
1955, 12, 3.386, 0.3788, 223.7, 209.6
1956, 1, 2.586, -0.486, 718.4, 710.5
1956, 2, 2.36, -1.114, 79.76, 72.7
1956, 3, 3.932, 0.6671, 288.1, 299.1
1956, 4, 8.764, 5.274, 89.87, 75.89
1956, 5, 12.62, 9.062, 64.03, 95.77
1956, 6, 14.35, 11.02, 82.68, 86.76
1956, 7, 20.44, 16.97, 0.7846, 4.681
1956, 8, 19.61, 16.17, 3.195, 7.673
1956, 9, 16.39, 12.94, 18.32, 20.43
1956, 10, 10.04, 7.184, 122.1, 115.9
1956, 11, 7.14, 3.714, 100.7, 96.49
1956, 12, 0.4192, -2.996, 277.9, 242.5
1957, 1, -2.602, -6.174, 249.7, 250.2
1957, 2, 2.547, -1.44, 26.93, 25.3
1957, 3, 5.283, 1.989, 125.9, 122.4
1957, 4, 7.117, 3.862, 116.1, 117.8
1957, 5, 15.21, 11.52, 31.6, 35.21
1957, 6, 15.54, 12.21, 9.918, 14.1
1957, 7, 20.38, 16.88, 1.488, 5.612
1957, 8, 21.75, 18.1, 0.8306, 2.989
1957, 9, 18.39, 14.26, 96.61, 97.35
1957, 10, 11.94, 8.46, 78.34, 73.51
1957, 11, 6.71, 3.467, 256.7, 245.8
1957, 12, 0.7807, -2.72, 319.2, 301.9
1958, 1, -0.8958, -4.413, 378.8, 349.8
1958, 2, 1.859, -1.347, 415.9, 383.4
1958, 3, 2.724, -0.5145, 149, 148.8
1958, 4, 3.253, 0.1697, 185.5, 197.4
1958, 5, 11.34, 8.148, 15.32, 22.81
1958, 6, 15.46, 12.1, 22.88, 33.06
1958, 7, 19.43, 16.15, 10.58, 33.56
