# Created by WEAP: 1/5/2021 2:52:08 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_MPI-ESM-MR_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Upr Bear (3,880 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (3,880 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 1000 to 2000 m
1993, 3, 6.21, 195.5
1993, 4, 10.34, 83.68
1993, 5, 11.15, 144.1
1993, 6, 21.29, 4.457
1993, 7, 20.22, 0.1812
1993, 8, 18.74, 7.227
1993, 9, 18.73, 0.9064
1993, 10, 14.46, 77.81
1993, 11, 7.106, 571.9
1993, 12, 7.09, 246.6
1994, 1, 7.288, 82.15
1994, 2, 5.509, 370.3
1994, 3, 6.849, 308.7
1994, 4, 6.162, 305.4
1994, 5, 14.45, 20.62
1994, 6, 21.99, 2.949
1994, 7, 21.6, 9.574
1994, 8, 20.54, 1.747
1994, 9, 18.75, 3.471
1994, 10, 16.06, 69.77
1994, 11, 9.908, 324.5
1994, 12, 6.866, 306.5
1995, 1, 6.649, 122.6
1995, 2, 0.3766, 649.9
1995, 3, 2.952, 442.6
1995, 4, 7.663, 85.38
1995, 5, 18.9, 15.73
1995, 6, 21.78, 0.4963
1995, 7, 22.13, 31.31
1995, 8, 23.31, 0.004265
1995, 9, 20.04, 41.93
1995, 10, 18.95, 0.2161
1995, 11, 9.956, 173.8
1995, 12, 5.022, 222.1
1996, 1, 3.87, 295.2
1996, 2, 3.277, 165.4
1996, 3, 4.663, 171.6
1996, 4, 6.891, 116
1996, 5, 11.93, 66.63
1996, 6, 18.62, 6.816
1996, 7, 21.48, 0.0005281
1996, 8, 21.42, 0.4693
1996, 9, 20.2, 2.188
1996, 10, 13.72, 46.02
1996, 11, 5.867, 234.8
1996, 12, 7.179, 446.6
1997, 1, 4.249, 855.9
1997, 2, 4.936, 231.3
1997, 3, 3.307, 449.1
1997, 4, 6.52, 117.8
1997, 5, 12.67, 105.8
1997, 6, 17.61, 3.903
1997, 7, 22.49, 0.0004265
1997, 8, 23.29, 0
1997, 9, 20.99, 0.5112
1997, 10, 13.26, 42.71
1997, 11, 5.214, 339.6
1997, 12, 4.315, 381.7
1998, 1, 4.056, 344.1
1998, 2, 9.15, 245.2
1998, 3, 5.937, 389.3
1998, 4, 11.15, 92.12
1998, 5, 16.91, 46.91
1998, 6, 19.47, 0.9809
1998, 7, 24.49, 0.4353
1998, 8, 23.13, 1.145
1998, 9, 22.84, 0
1998, 10, 17.14, 31.95
1998, 11, 7.488, 410.3
1998, 12, 8.29, 50.86
1999, 1, 1.659, 346.2
1999, 2, 5.433, 240.2
1999, 3, 5.414, 166.7
1999, 4, 11.16, 63.28
1999, 5, 11.11, 212.3
1999, 6, 15.47, 63.21
1999, 7, 23.21, 1.436
1999, 8, 21.17, 4.241
1999, 9, 19.45, 78.61
1999, 10, 12.44, 157
1999, 11, 6.021, 447.2
1999, 12, 7.619, 367.9
2000, 1, 5.53, 780.6
2000, 2, 6.027, 258.2
2000, 3, 6.615, 381.7
2000, 4, 4.67, 204.3
2000, 5, 12.57, 93.14
2000, 6, 18.23, 28.09
2000, 7, 21.28, 65.53
2000, 8, 20.04, 5.966
2000, 9, 18.01, 42.6
2000, 10, 13.22, 12.45
2000, 11, 8.608, 3.717
2000, 12, 5.088, 245.7
2001, 1, 4.27, 1224
2001, 2, 5.831, 245
2001, 3, 2.83, 238.9
2001, 4, 7.682, 156.4
2001, 5, 13.02, 177.2
2001, 6, 17.59, 25.9
2001, 7, 23.72, 2.902
2001, 8, 21.12, 2.192
2001, 9, 17.16, 2.853
2001, 10, 16.69, 28.71
2001, 11, 8.763, 141.2
2001, 12, 1.043, 195.4
2002, 1, 5.723, 247.7
2002, 2, 5.606, 110.4
2002, 3, 7.894, 313.7
2002, 4, 10.15, 159
2002, 5, 12.51, 104.2
2002, 6, 18.89, 13.35
2002, 7, 21.73, 8.742
2002, 8, 20.09, 0.01089
2002, 9, 21.01, 2.5
2002, 10, 14.44, 43.9
2002, 11, 12.22, 283.7
2002, 12, 11.08, 213.2
2003, 1, 5.067, 521.2
2003, 2, 8.868, 149.1
2003, 3, 8.367, 122.9
2003, 4, 7.631, 223.9
2003, 5, 14.01, 28.28
2003, 6, 17.83, 4.443
2003, 7, 24.94, 0
2003, 8, 23.13, 10.06
2003, 9, 19.65, 10.31
2003, 10, 16.48, 27.07
2003, 11, 6.996, 808.8
2003, 12, 4.727, 514.4
2004, 1, 0.9033, 650.5
2004, 2, 5.569, 399.8
2004, 3, 6.519, 167.4
2004, 4, 9.762, 76.63
2004, 5, 15.26, 34.34
2004, 6, 16.87, 38.85
2004, 7, 22.28, 27.52
2004, 8, 22.35, 0.06821
2004, 9, 18.71, 27.96
2004, 10, 18.04, 63.56
2004, 11, 6.892, 238.7
2004, 12, 8.742, 161.8
2005, 1, 1.626, 338.9
2005, 2, 6.151, 174.4
2005, 3, 5.729, 84.71
2005, 4, 10.6, 89.06
2005, 5, 9.862, 227.1
2005, 6, 18.65, 21.02
2005, 7, 22.16, 1.552
2005, 8, 22.56, 7.204
2005, 9, 18.26, 1.614
2005, 10, 8.822, 246.7
2005, 11, 4.828, 307.2
2005, 12, -0.5899, 380.4
2006, 1, 7.101, 91.83
2006, 2, 3.244, 494.5
2006, 3, 5.374, 305.1
2006, 4, 8.17, 50.54
2006, 5, 14.37, 96.87
2006, 6, 18.1, 35.67
2006, 7, 22.19, 0.6499
2006, 8, 20.46, 0.2776
2006, 9, 18.95, 5.372
2006, 10, 15.32, 25
2006, 11, 12.02, 41.3
2006, 12, 5.112, 138.9
2007, 1, 7.741, 343.9
2007, 2, 5.505, 377.4
2007, 3, 6.272, 747.6
2007, 4, 9.491, 67.92
2007, 5, 15.64, 65.81
2007, 6, 16.05, 47.41
2007, 7, 22.95, 0.7171
2007, 8, 22.23, 0.07516
2007, 9, 19.87, 69.31
2007, 10, 10.84, 148.1
2007, 11, 8.44, 365.3
2007, 12, 2.337, 553.8
2008, 1, 3.91, 361.7
2008, 2, 3.827, 395.8
2008, 3, 3.046, 415.9
2008, 4, 3.754, 418.6
2008, 5, 13.33, 101.4
2008, 6, 17.84, 35.01
2008, 7, 21.83, 0.0141
2008, 8, 22.23, 0.07256
2008, 9, 17.22, 155.8
2008, 10, 15.8, 41.44
2008, 11, 11.97, 260
2008, 12, 7.624, 30.19
2009, 1, 4.019, 695.6
2009, 2, 6.392, 191.7
2009, 3, 9.097, 234.1
2009, 4, 8.698, 151.8
2009, 5, 12.67, 102.5
2009, 6, 17.15, 8.306
2009, 7, 24.3, 0
2009, 8, 20.48, 5.189
2009, 9, 20.5, 59.9
2009, 10, 13.15, 164.1
2009, 11, 12.05, 21.77
2009, 12, 6.869, 171.8
2010, 1, 7.034, 539.4
2010, 2, 6.004, 145.3
2010, 3, 3.292, 332.8
2010, 4, 11.77, 52.24
2010, 5, 16.94, 22.92
2010, 6, 17.71, 8.409
2010, 7, 23.93, 0
2010, 8, 20, 94.78
2010, 9, 19.41, 0.7143
2010, 10, 17.11, 31.61
2010, 11, 8.298, 233.3
2010, 12, 5.538, 249.4
2011, 1, 5.429, 342.5
2011, 2, 2.194, 315.3
2011, 3, 4.862, 152.6
2011, 4, 8.956, 126.4
2011, 5, 17.63, 11.1
2011, 6, 15.41, 47.82
2011, 7, 22.35, 6.712
2011, 8, 21.98, 2.53
2011, 9, 19.61, 0.308
2011, 10, 12.38, 10.23
2011, 11, 8.407, 147.7
2011, 12, 7.514, 181.8
2012, 1, 2.348, 801.8
2012, 2, 6.862, 178.1
2012, 3, 5.618, 178.9
2012, 4, 8.352, 75.42
2012, 5, 12.82, 207.2
2012, 6, 18.72, 25.27
2012, 7, 22.2, 0.7911
2012, 8, 21.11, 6.687
2012, 9, 17.71, 131.5
2012, 10, 14.36, 363.3
2012, 11, 8.363, 426.8
2012, 12, 3.035, 538.3
2013, 1, 4.819, 377
2013, 2, 4.085, 141.1
2013, 3, 6.567, 96.3
2013, 4, 12.72, 3.688
2013, 5, 14.28, 48.74
2013, 6, 17.71, 17.64
2013, 7, 22.06, 7.727
2013, 8, 22.88, 16.57
2013, 9, 20.92, 3.124
2013, 10, 18.29, 0
2013, 11, 9.018, 107.7
2013, 12, 5.583, 132.7
2014, 1, 4.517, 949
2014, 2, 6.357, 99.99
2014, 3, 4.498, 280
2014, 4, 6.373, 152
2014, 5, 11.92, 183.4
2014, 6, 21.84, 1.74
2014, 7, 20.86, 14.73
2014, 8, 21.49, 0.2643
2014, 9, 20.72, 0.04621
2014, 10, 15.9, 141.2
2014, 11, 7.627, 665.7
2014, 12, 4.931, 269.2
2015, 1, 4.822, 112.2
2015, 2, 9.726, 1.885
2015, 3, 7.954, 60.66
2015, 4, 8.123, 117.8
2015, 5, 13.66, 163.1
2015, 6, 16.03, 103.5
2015, 7, 21.51, 16.78
2015, 8, 23.54, 0.6394
2015, 9, 20.73, 69.11
2015, 10, 14.88, 62.64
2015, 11, 9.025, 225.7
2015, 12, 8.769, 276.8
2016, 1, 4.831, 518.1
2016, 2, 7.445, 221.7
2016, 3, 7.323, 377.8
2016, 4, 12.67, 20.15
2016, 5, 11.51, 130.6
2016, 6, 22.36, 12.22
2016, 7, 23.5, 0.8729
2016, 8, 22.72, 0
2016, 9, 20.17, 30.52
2016, 10, 15.59, 91.88
2016, 11, 8.675, 361.3
2016, 12, 2.371, 526.9
2017, 1, 2.906, 400.2
2017, 2, 2.13, 488.4
2017, 3, 4.162, 72.72
2017, 4, 5.112, 375.6
2017, 5, 15.39, 107.4
2017, 6, 18.4, 20.41
2017, 7, 22.07, 0.003597
2017, 8, 19.63, 0
2017, 9, 18.64, 2.094
2017, 10, 17.99, 85.64
2017, 11, 9.947, 47.68
2017, 12, 5.447, 77.97
2018, 1, 4.881, 206.9
2018, 2, 4.471, 70.71
2018, 3, 8.369, 173.2
2018, 4, 13.45, 58.76
2018, 5, 10.23, 251.1
2018, 6, 19.29, 67.19
2018, 7, 23.81, 0
2018, 8, 22.13, 1.281
2018, 9, 23.69, 0
2018, 10, 18.76, 81.04
2018, 11, 11.89, 325.2
2018, 12, 6.838, 482.3
2019, 1, 0.928, 572.9
2019, 2, 4.834, 76.55
