# Created by WEAP: 1/5/2021 2:50:48 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_MPI-ESM-MR_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Upr Nisqually (76,281 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (47,338 ha),  1000 - 2000 m (25,455 ha),  2000 - 3000 m (2,311 ha),  3000 - 4000 m (912 ha),  4000 - 5000 m (265 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, -0.9797, -3.33, -13.53, -15.2, -15.75, 292.7, 333.7, 460.8, 458.9, 457.5
1950, 2, 2.545, 0.3193, -9.417, -11.05, -11.65, 97.74, 118.6, 168.3, 167.8, 166
1950, 3, 4.745, 2.518, -7.721, -9.388, -9.934, 174.8, 188.3, 245.1, 244, 241.4
1950, 4, 4.92, 2.362, -8.063, -9.728, -10.27, 162.6, 188.4, 245.7, 245.1, 241.2
1950, 5, 9.193, 6.634, -3.922, -5.587, -6.116, 90.96, 97.36, 115.4, 113.3, 111.7
1950, 6, 16.06, 14.11, 3.998, 2.344, 1.783, 61.09, 69.43, 70.34, 67.88, 67.42
1950, 7, 16.76, 14.89, 4.713, 3.052, 2.508, 60.75, 65.73, 70.77, 68.75, 67.89
1950, 8, 17.62, 15.69, 5.596, 3.932, 3.395, 39.42, 45.83, 65.61, 64.59, 63.56
1950, 9, 15.85, 14.44, 4.803, 3.17, 2.604, 52.99, 57.62, 70.01, 68.56, 67.29
1950, 10, 8.879, 7.211, -2.188, -3.8, -4.393, 42.88, 56.6, 79.39, 77.98, 77.56
1950, 11, 6.303, 4.187, -5.755, -7.421, -7.953, 227.1, 280.5, 396.7, 393.2, 391.2
1950, 12, 3.601, 1.192, -8.676, -10.33, -10.91, 380.7, 413.2, 547.4, 543.7, 540
1951, 1, 0.7935, -1.777, -11.94, -13.6, -14.14, 278.1, 325.5, 474.6, 472.5, 471
1951, 2, 0.9605, -1.51, -11.4, -13.05, -13.62, 224.7, 266.9, 364.9, 363.6, 360.4
1951, 3, 5.478, 3.247, -6.965, -8.636, -9.178, 160.2, 197.1, 288.4, 287.5, 284.3
1951, 4, 10.36, 8.223, -1.905, -3.561, -4.121, 150.5, 154.4, 183.1, 182.2, 179.5
1951, 5, 10.7, 8.334, -2.214, -3.889, -4.434, 66.54, 81.74, 106.8, 105.2, 103.8
1951, 6, 12.18, 9.929, -0.6498, -2.317, -2.86, 117.9, 134.5, 145.5, 142.3, 139.5
1951, 7, 16.5, 14.42, 4.275, 2.621, 2.075, 59.16, 64.84, 83.58, 82.2, 80.48
1951, 8, 15.51, 13.44, 3.105, 1.438, 0.903, 28.83, 37.74, 43.47, 42.04, 41.53
1951, 9, 14.23, 12.3, 2.179, 0.5262, -0.03196, 24.76, 33.77, 44.57, 43.59, 42.64
1951, 10, 8.284, 6.144, -4.09, -5.757, -6.302, 272.3, 311.7, 368, 359.1, 354.7
1951, 11, 2.542, 0.3664, -9.55, -11.2, -11.77, 213.7, 260.1, 370.5, 366.3, 364.5
1951, 12, 1.213, -1.102, -11.1, -12.75, -13.32, 257.6, 303.4, 432.6, 429.2, 427.6
1952, 1, 1.501, -0.8467, -10.78, -12.44, -12.99, 389.6, 458.9, 675.2, 673.2, 668.2
1952, 2, -0.0913, -2.44, -12.5, -14.15, -14.71, 208.6, 251.2, 371.5, 372, 368.4
1952, 3, 4.903, 2.465, -7.948, -9.62, -10.17, 285.8, 344.5, 482.8, 481, 476.3
1952, 4, 7.829, 5.543, -4.684, -6.345, -6.889, 53.83, 60.67, 77.56, 76.74, 75.75
1952, 5, 10.87, 8.669, -1.7, -3.376, -3.915, 96.87, 106.4, 135.6, 132.7, 130.8
1952, 6, 12.59, 10.22, -0.3311, -2.012, -2.544, 187, 189.5, 182.9, 176.7, 175.3
1952, 7, 15.57, 13.61, 3.255, 1.577, 1.053, 38.81, 47.88, 54.21, 52.55, 52.1
1952, 8, 16.11, 14.15, 3.946, 2.286, 1.758, 44.52, 51.68, 54.13, 52.57, 51.6
1952, 9, 11.89, 9.816, -0.6225, -2.291, -2.822, 102.8, 113.1, 130.8, 128.1, 125.5
1952, 10, 7.181, 4.98, -5.392, -7.071, -7.599, 339.7, 419.6, 542.1, 529.7, 524.2
1952, 11, 2.693, 0.4376, -9.679, -11.36, -11.9, 264.9, 317, 426.6, 423.1, 421.1
1952, 12, 1.276, -0.7938, -10.25, -11.88, -12.45, 224, 282.3, 413.9, 411.5, 410.2
1953, 1, 3.786, 1.31, -8.535, -10.19, -10.75, 185.8, 225.4, 316.8, 315.4, 311.2
1953, 2, 3.368, 0.9802, -9.111, -10.78, -11.33, 154.5, 185, 269.1, 269.1, 265.5
1953, 3, 5.483, 3.17, -6.973, -8.63, -9.183, 140.3, 150.8, 210.7, 210.1, 207.9
