# Created by WEAP: 1/5/2021 2:53:48 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_MPI-ESM-MR_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_LADWP_CoastalLA (36,256 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (36,256 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 0 to 1000 m

1950, 1, 14.69, 59.39
1950, 2, 14.63, 75.38
1950, 3, 15.28, 135.8
1950, 4, 16.92, 2.998
1950, 5, 17.74, 45.9
1950, 6, 18.84, 0.09678
1950, 7, 21.69, 0.005214
1950, 8, 22.41, 0.6979
1950, 9, 20.87, 33.24
1950, 10, 20.12, 31.57
1950, 11, 18.69, 19.9
1950, 12, 16.89, 6.5
1951, 1, 13.11, 27.89
1951, 2, 15.93, 38.78
1951, 3, 15.71, 27.29
1951, 4, 16.84, 10.75
1951, 5, 17.51, 2.593
1951, 6, 19.32, 0.1444
1951, 7, 21.02, 0.05029
1951, 8, 21.53, 0.01781
1951, 9, 19.7, 0.2959
1951, 10, 21.04, 0.556
1951, 11, 16.33, 152.8
1951, 12, 13.8, 22.99
1952, 1, 13.57, 63.88
1952, 2, 13.76, 51.58
1952, 3, 17.59, 2.377
1952, 4, 15.07, 82.43
1952, 5, 18.82, 1.762
1952, 6, 20.08, 0.2644
1952, 7, 21.36, 0.0441
1952, 8, 22.36, 0
1952, 9, 21.97, 0
1952, 10, 18.9, 0.04724
1952, 11, 17.09, 38.24
1952, 12, 15.87, 5.727
1953, 1, 17.6, 108.9
1953, 2, 14.36, 121.6
1953, 3, 17.38, 29.39
1953, 4, 17.45, 6.594
1953, 5, 18.22, 2.771
1953, 6, 19.1, 0.08446
1953, 7, 21.22, 0.0149
1953, 8, 21.89, 0.04969
1953, 9, 22.5, 0
1953, 10, 20.6, 7.571
1953, 11, 18.18, 70.3
1953, 12, 13.81, 22.25
1954, 1, 15.06, 141.4
1954, 2, 16.02, 61.31
1954, 3, 14.67, 41.4
1954, 4, 17.11, 107.5
1954, 5, 17.46, 0.3048
1954, 6, 19.03, 0.04263
1954, 7, 21.56, 0.01988
1954, 8, 21.44, 0.7026
1954, 9, 21.77, 0.06791
1954, 10, 19.39, 70.27
1954, 11, 16.38, 43.69
1954, 12, 15.44, 45.91
1955, 1, 14.48, 48.74
1955, 2, 14.69, 84.98
1955, 3, 16.29, 95.65
1955, 4, 16.13, 87.58
1955, 5, 17.75, 0.3571
1955, 6, 18.39, 0.2686
1955, 7, 23.28, 0.02628
1955, 8, 22.03, 0
1955, 9, 21.73, 0
1955, 10, 19.65, 6.434
1955, 11, 17.23, 0.06357
1955, 12, 14.92, 40.09
1956, 1, 15.48, 311
1956, 2, 14.95, 11.59
1956, 3, 14.86, 18.99
1956, 4, 17.01, 75.65
1956, 5, 17.79, 5.179
1956, 6, 19.77, 0.6409
1956, 7, 23.01, 0.04317
1956, 8, 23.02, 0
1956, 9, 22.82, 0
1956, 10, 18.69, 8.505
1956, 11, 17.27, 57.98
1956, 12, 14.09, 32.47
1957, 1, 11.89, 76.69
1957, 2, 15.14, 5.631
1957, 3, 16.3, 29.67
1957, 4, 17.04, 9.624
1957, 5, 20.49, 0.3648
1957, 6, 19.75, 0.005489
1957, 7, 22.93, 0.08709
1957, 8, 23.79, 0.408
1957, 9, 23.07, 2.242
1957, 10, 21.64, 14.87
1957, 11, 17.29, 88.69
1957, 12, 13, 88.5
1958, 1, 12.54, 98.21
1958, 2, 13.17, 593.2
1958, 3, 14.5, 45.96
1958, 4, 14.47, 37.39
1958, 5, 16.55, 4.385
1958, 6, 18.86, 0.1043
1958, 7, 21.35, 0
1958, 8, 23.93, 0.08887
1958, 9, 24.17, 0
1958, 10, 21.51, 0.584
1958, 11, 19.31, 72.36
1958, 12, 13.99, 185.5
1959, 1, 12.66, 385
1959, 2, 14.23, 176.7
1959, 3, 13.84, 35.91
1959, 4, 14.43, 72.25
1959, 5, 17.57, 2.692
1959, 6, 19.69, 1.568
1959, 7, 21.34, 0.0148
1959, 8, 22.29, 0.007758
1959, 9, 19.41, 0
1959, 10, 19.08, 55.99
1959, 11, 15.04, 22.72
1959, 12, 15.07, 50.27
1960, 1, 14.34, 54.14
1960, 2, 15.38, 121
1960, 3, 15.31, 10.61
1960, 4, 17.49, 33.72
1960, 5, 17.55, 1.118
1960, 6, 19.06, 0.04987
1960, 7, 22.54, 0.02787
1960, 8, 23.28, 0
1960, 9, 19.63, 0
1960, 10, 18.86, 70.53
1960, 11, 16.57, 14.08
1960, 12, 14.66, 105.1
1961, 1, 13.06, 39.18
1961, 2, 15.86, 72.81
1961, 3, 15.2, 21.13
1961, 4, 18.28, 0.003793
1961, 5, 17.2, 0.3228
1961, 6, 18.73, 0.03647
1961, 7, 20.59, 0.0116
1961, 8, 21.16, 0
1961, 9, 20.4, 16.32
1961, 10, 18.74, 17.66
1961, 11, 16.23, 70.74
1961, 12, 13.88, 28.94
1962, 1, 15.82, 66.61
1962, 2, 16.89, 29.02
1962, 3, 17.13, 27.63
1962, 4, 16.73, 49.55
1962, 5, 17.44, 7.398
1962, 6, 18.84, 0.13
1962, 7, 21.67, 0.002732
1962, 8, 21.79, 0
1962, 9, 21.45, 0
1962, 10, 19.79, 0.4039
1962, 11, 15.29, 90.37
1962, 12, 15.02, 2.394
1963, 1, 13.35, 99
1963, 2, 15.84, 13.3
1963, 3, 14.45, 38.59
1963, 4, 17.02, 9.328
1963, 5, 16.97, 0.4163
1963, 6, 19.87, 0.1481
1963, 7, 22.11, 0
