# Created by WEAP: 1/7/2021 1:46:26 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CESM1-CAM5.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Lwr Lewis (36,689 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (34,563 ha),  1000 - 2000 m (2,126 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

1950, 1, 3.24, -0.1518, 374.3, 401.2
1950, 2, 4.248, 0.7589, 145, 160.2
1950, 3, 6.444, 3.559, 352.8, 396.3
1950, 4, 6.624, 4.013, 132.3, 136.2
1950, 5, 12.78, 10.38, 239.6, 250
1950, 6, 16.05, 14.1, 69.38, 71.86
1950, 7, 16.62, 14.33, 51.25, 53.34
1950, 8, 17.77, 15.61, 82.24, 77.16
1950, 9, 16.04, 13.6, 79.43, 83.07
1950, 10, 10.05, 7.331, 279.3, 324.9
1950, 11, 5.382, 2.301, 106.9, 99.48
1950, 12, 0.72, -2.559, 719.1, 792.2
1951, 1, 0.3289, -2.922, 585.4, 665.3
1951, 2, 3.721, 0.468, 247.7, 287.2
1951, 3, 3.452, 0.6342, 355.5, 389.5
1951, 4, 6.437, 3.709, 399.3, 438.6
1951, 5, 9.359, 6.654, 153.2, 149.7
1951, 6, 13.27, 11.06, 68.53, 66.13
1951, 7, 17.01, 14.68, 101.4, 94.26
1951, 8, 16.63, 14.41, 28.72, 32.12
1951, 9, 14.8, 12.09, 55.73, 57.71
1951, 10, 10.68, 8.119, 440.4, 421.8
1951, 11, 3.993, 1.134, 614, 615.2
1951, 12, 1.895, -1.273, 345, 379
1952, 1, -0.6049, -3.96, 227.5, 235.3
1952, 2, 3.65, 0.374, 138.8, 127.9
1952, 3, 5.046, 1.875, 254, 308.1
1952, 4, 6.006, 3.394, 292.5, 287
1952, 5, 10.53, 7.948, 158.5, 166.8
1952, 6, 14.68, 12.26, 74.4, 61.73
1952, 7, 15.25, 13.06, 101.6, 104.9
1952, 8, 19.18, 16.82, 11.81, 8.401
1952, 9, 14.64, 11.99, 119.1, 128.2
1952, 10, 8.741, 6.126, 481.2, 520.2
1952, 11, 3.08, 0.3705, 671.5, 686
1952, 12, 1.655, -1.611, 633.4, 679.2
1953, 1, -1.655, -4.946, 583.9, 640.7
1953, 2, 3.487, 0.3875, 320.5, 348.9
1953, 3, 8.533, 5.398, 78.21, 82.55
1953, 4, 7.786, 5.034, 249.1, 261.4
1953, 5, 12.2, 9.709, 114.9, 106.5
1953, 6, 16.39, 14.27, 83.79, 72.5
1953, 7, 17.94, 15.95, 7.328, 10.11
1953, 8, 16.97, 15.14, 46.53, 32.69
1953, 9, 15.22, 12.82, 179.7, 170.1
1953, 10, 11.28, 8.486, 92.97, 99.74
1953, 11, 6.385, 3.237, 162.3, 153
1953, 12, 3.747, 0.5595, 84.8, 82.52
1954, 1, 2.438, -0.7226, 320.2, 299.9
1954, 2, 1.441, -1.744, 292.3, 358.7
1954, 3, 4.003, 1.125, 201.8, 215.8
1954, 4, 7.939, 5.209, 220.2, 214.4
1954, 5, 10.54, 8.104, 126.5, 131.9
1954, 6, 12.92, 10.31, 60.42, 61.59
1954, 7, 17.81, 15.45, 30.12, 33.06
1954, 8, 16.12, 13.89, 89.56, 94.12
1954, 9, 14.87, 12.21, 50.93, 41.39
1954, 10, 10.91, 8.151, 101.6, 98.4
1954, 11, 5.937, 3.037, 365.7, 385.5
1954, 12, 0.6999, -2.478, 365.6, 410.2
1955, 1, -4.215, -7.62, 2.704, 1.7
1955, 2, 1.485, -1.751, 293.7, 333.9
1955, 3, 1.775, -1.142, 400.4, 423.2
1955, 4, 7.441, 4.806, 238.9, 225
1955, 5, 12.94, 10.67, 82.08, 78.36
1955, 6, 13.48, 11.14, 135.7, 140.4
1955, 7, 17.24, 15.48, 5.365, 2.152
1955, 8, 15.94, 13.88, 58.03, 67.34
1955, 9, 12.87, 10.22, 120, 117.5
1955, 10, 8.376, 5.519, 534.9, 557.1
1955, 11, 5.338, 2.359, 481.8, 445.3
1955, 12, 3.209, -0.2017, 387.5, 431.8
1956, 1, 0.1424, -3.185, 296.8, 314.4
