# Created by WEAP: 1/7/2021 1:47:28 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CESM1-CAM5.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CAN_BC_Similkameen (1,498,429 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (465,703 ha),  1000 - 2000 m (967,680 ha),  2000 - 3000 m (65,046 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

1950, 1, -1.554, -5.325, -8.721, 36.16, 60.15, 74.63
1950, 2, 0.3564, -3.997, -7.397, 14.69, 22.89, 31.5
1950, 3, 7.917, 2.847, -0.2476, 36.75, 53.76, 80.59
1950, 4, 8.159, 3.172, -0.0267, 19.36, 25.65, 40.36
1950, 5, 14.68, 9.252, 6.195, 51.04, 69.39, 116.5
1950, 6, 20.27, 15.01, 11.87, 7.815, 11.74, 18.8
1950, 7, 20.67, 15.14, 12.23, 19.84, 35.03, 59.45
1950, 8, 19.66, 14.38, 11.34, 20.76, 42.2, 56.99
1950, 9, 16.15, 11.28, 8.179, 16.55, 25.44, 46.17
1950, 10, 7.686, 3.032, -0.2973, 30.02, 53.23, 98.42
1950, 11, -0.4998, -4.782, -7.83, 6.39, 13.21, 18.05
1950, 12, -5.251, -9.326, -12.5, 50.1, 91.21, 149.1
1951, 1, -7.593, -11.75, -15.01, 70.99, 118.6, 151.7
1951, 2, -1.425, -5.619, -8.83, 26.47, 66.07, 85.61
1951, 3, 0.4195, -3.814, -6.964, 27.62, 42.57, 60.86
1951, 4, 4.52, -0.6022, -3.791, 28.48, 47.05, 68.31
1951, 5, 11.57, 6.222, 3.208, 51.56, 66.06, 116.6
1951, 6, 16.31, 10.89, 7.579, 22.89, 36.83, 51.26
1951, 7, 20.76, 15.38, 12.33, 49.96, 66.67, 120.6
1951, 8, 19.48, 14.18, 11.24, 19.73, 25.98, 39.36
1951, 9, 14.02, 8.94, 6.035, 20.68, 30.86, 47.86
1951, 10, 10, 5.273, 1.939, 43.39, 94.04, 136.2
1951, 11, 0.1891, -4.087, -7.308, 61.12, 103.3, 159.1
1951, 12, -3.858, -8.427, -11.37, 31.82, 61.87, 78.56
1952, 1, -7.965, -11.77, -14.95, 16.12, 38.81, 49.56
1952, 2, -1.195, -4.983, -8.355, 13.35, 36.09, 52.19
1952, 3, 2.624, -2.201, -5.588, 20.76, 25.03, 33.72
1952, 4, 5.802, 0.7348, -2.407, 40.58, 57.82, 96.14
1952, 5, 12.31, 6.975, 3.864, 25.86, 37.77, 60.42
1952, 6, 17.82, 12.65, 9.564, 13.35, 18.11, 34.43
1952, 7, 19.05, 13.42, 10.56, 51.68, 67.19, 122.5
1952, 8, 21.38, 16.13, 13.02, 20.69, 27.15, 37.97
1952, 9, 15.5, 10.85, 7.415, 30.35, 46.56, 57.8
1952, 10, 6.965, 1.976, -1.321, 45.62, 75.33, 113.8
1952, 11, -1.261, -5.799, -8.935, 63.96, 92.9, 141.1
1952, 12, -4.66, -8.571, -11.75, 48.45, 77.06, 98.46
1953, 1, -8.166, -12.91, -15.95, 39.84, 69.88, 96.41
1953, 2, 0.1216, -4.044, -7.162, 21.29, 49.51, 71.6
1953, 3, 4.255, 0.09801, -3.09, 3.708, 11.58, 16.38
1953, 4, 9.495, 4.661, 1.313, 42.23, 63.17, 112.3
1953, 5, 12.77, 7.633, 4.682, 37.79, 52.42, 84.6
1953, 6, 19.17, 13.88, 10.77, 33.79, 37.82, 62.71
1953, 7, 20.84, 15.58, 12.49, 14.36, 16.51, 28
1953, 8, 20.41, 15.1, 12.12, 7.878, 15.93, 21.58
1953, 9, 15.94, 10.71, 7.584, 32.73, 41.39, 64.17
1953, 10, 8.95, 4.527, 1.174, 10.51, 24.41, 34.53
1953, 11, 2.577, -1.48, -4.841, 9.933, 22.72, 30.53
1953, 12, -1.716, -5.671, -9.036, 23.19, 30.93, 43.74
1954, 1, -2.474, -6.882, -10.21, 27.89, 54.7, 82.54
1954, 2, -2.899, -7.585, -10.84, 37.01, 61.2, 97.19
1954, 3, 1.506, -3.314, -6.431, 15.16, 23.05, 38.38
1954, 4, 9.134, 4.215, 1.11, 26.41, 46.44, 86.03
1954, 5, 13.19, 7.942, 4.921, 40.69, 50.64, 88.13
1954, 6, 14.93, 9.606, 6.519, 72.22, 88.25, 160.2
1954, 7, 21.4, 15.87, 13, 8.35, 14.17, 23.38
1954, 8, 17.73, 12.08, 9.123, 19.68, 32.74, 51.9
1954, 9, 14.92, 10.21, 7.125, 6.402, 11.76, 17.09
1954, 10, 8.932, 4.418, 1.053, 8.149, 15.55, 23.22
1954, 11, 1.797, -2.725, -5.87, 32.18, 59.21, 91.37
1954, 12, -6.529, -10.43, -13.45, 22.94, 48.04, 65.19
1955, 1, -10.07, -14.05, -17.08, 0.8374, 2.728, 4.11
1955, 2, -3.515, -7.651, -10.66, 20.72, 37.19, 55.95
1955, 3, -1.793, -6.604, -9.621, 47.49, 80.13, 111.1
1955, 4, 7.375, 2.148, -1.007, 17.82, 33.63, 47
1955, 5, 15.06, 9.852, 6.71, 7.375, 16.14, 23.51
1955, 6, 14.94, 9.455, 6.476, 45.54, 53.27, 94.71
