# Created by WEAP: 1/7/2021 1:51:38 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CESM1-CAM5.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_LADWP_CoastalLA (36,256 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (36,256 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 0 to 1000 m
1958, 11, 20.37, 0.08071
1958, 12, 20.93, 3.254
1959, 1, 21.18, 10.4
1959, 2, 17.3, 47.77
1959, 3, 15.73, 131.7
1959, 4, 15.9, 69.72
1959, 5, 18.45, 0.05079
1959, 6, 21.82, 0.05969
1959, 7, 22.55, 0.1222
1959, 8, 21.77, 0.285
1959, 9, 22.46, 0.4945
1959, 10, 20.05, 0.07841
1959, 11, 20.11, 0.3403
1959, 12, 15.66, 215.2
1960, 1, 16.96, 63.09
1960, 2, 13.4, 550.2
1960, 3, 15.49, 143.2
1960, 4, 17.75, 43.04
1960, 5, 17.86, 0.7092
1960, 6, 19.25, 0.0201
1960, 7, 22.03, 0.3889
1960, 8, 20.73, 0
1960, 9, 21.72, 0
1960, 10, 21.73, 15.62
1960, 11, 17.81, 62.48
1960, 12, 14.16, 42.36
1961, 1, 15.93, 95.95
1961, 2, 13.98, 91.31
1961, 3, 14.55, 89.72
1961, 4, 17.53, 0.7685
1961, 5, 19.37, 0.01791
1961, 6, 19.43, 0.3292
1961, 7, 22.34, 0.02422
1961, 8, 23.54, 0.09913
1961, 9, 23.71, 0.1392
1961, 10, 20.61, 11.42
1961, 11, 18.73, 39.47
1961, 12, 16.6, 12.85
1962, 1, 13.82, 19.87
1962, 2, 11.9, 22.83
1962, 3, 17.32, 40.34
1962, 4, 15.39, 33.74
1962, 5, 18.3, 1.797
1962, 6, 21.09, 0.01247
1962, 7, 22.5, 0
1962, 8, 22.2, 0.1237
1962, 9, 20.75, 0.1913
1962, 10, 18.1, 29.82
1962, 11, 15.54, 11.32
1962, 12, 15.52, 5.253
1963, 1, 14.71, 4.251
1963, 2, 17.04, 10.82
1963, 3, 18.14, 3.287
1963, 4, 18.7, 31.61
1963, 5, 16.51, 87.06
1963, 6, 20.32, 0.06716
1963, 7, 22.52, 0.01904
1963, 8, 23.67, 2.219
1963, 9, 21.79, 0.09858
1963, 10, 21.26, 0.2
1963, 11, 15.74, 201.1
1963, 12, 15.97, 15.62
1964, 1, 14.82, 95.62
1964, 2, 15.62, 120.2
1964, 3, 15, 81.32
1964, 4, 15.06, 26.34
1964, 5, 17.5, 4.934
1964, 6, 19.84, 1.035
1964, 7, 21.58, 0.06651
1964, 8, 23.3, 0
1964, 9, 24.14, 25.58
1964, 10, 18.82, 69.97
1964, 11, 19.26, 7.093
1964, 12, 16.83, 55.27
1965, 1, 16.02, 294.4
1965, 2, 15.49, 94.23
1965, 3, 15.89, 51.13
1965, 4, 19.54, 14.52
1965, 5, 18.18, 0.03937
1965, 6, 21.17, 0.07842
1965, 7, 20.69, 2.429E-5
1965, 8, 22.33, 0
1965, 9, 24.46, 0.3394
1965, 10, 20.62, 0.379
1965, 11, 15.3, 22.34
1965, 12, 15.09, 43.62
1966, 1, 12.84, 269.5
1966, 2, 16.37, 5.564
1966, 3, 13.7, 32.71
1966, 4, 17.33, 6.569
1966, 5, 16.56, 17.72
1966, 6, 23.09, 0.01661
1966, 7, 22.35, 0.07833
1966, 8, 21.89, 0.09469
1966, 9, 20.75, 0.1564
1966, 10, 20.16, 10.25
1966, 11, 15.96, 21.5
1966, 12, 13.52, 43.68
1967, 1, 16.44, 124.1
1967, 2, 15.17, 96.72
1967, 3, 15.05, 258.9
1967, 4, 14.33, 23.75
1967, 5, 17.82, 1.981
1967, 6, 20.59, 0.03103
1967, 7, 21.53, 0.02712
1967, 8, 22.13, 0.101
1967, 9, 21.19, 0.2826
1967, 10, 19.55, 16.06
1967, 11, 18.1, 3.377
1967, 12, 19.29, 0.02882
1968, 1, 13.77, 188.7
1968, 2, 15.58, 20.63
1968, 3, 15.99, 31.67
1968, 4, 15.76, 17.85
1968, 5, 16.96, 3.156
1968, 6, 19.86, 0.01395
1968, 7, 21.79, 0.07079
1968, 8, 22.07, 0
1968, 9, 22.5, 1.149
1968, 10, 21.87, 20.68
1968, 11, 16.8, 9.984
1968, 12, 16.72, 6.963
1969, 1, 14.52, 85.97
1969, 2, 13.52, 296.7
1969, 3, 15.82, 24.23
1969, 4, 15.49, 66.9
1969, 5, 17.35, 9.509
1969, 6, 20.64, 0.04323
1969, 7, 21.87, 0.0003914
1969, 8, 22.13, 0.02108
1969, 9, 23.71, 0
1969, 10, 20.79, 6.975
1969, 11, 16.49, 54.33
1969, 12, 16.91, 104.3
1970, 1, 15.16, 42.16
1970, 2, 17.72, 3.962
1970, 3, 17.16, 56.07
1970, 4, 17.26, 34.03
1970, 5, 18.09, 2.345
1970, 6, 20.97, 0.03449
1970, 7, 21.97, 0.1186
1970, 8, 23.83, 0.1607
1970, 9, 21.63, 0.6023
1970, 10, 18.58, 66.14
1970, 11, 17.95, 117
1970, 12, 15.26, 46.65
1971, 1, 15.53, 50.01
1971, 2, 16.18, 270.2
1971, 3, 17.34, 122.3
1971, 4, 17.18, 57.78
1971, 5, 17.66, 19.97
1971, 6, 19.28, 0.09818
1971, 7, 22.62, 0.03415
1971, 8, 22.64, 0.187
1971, 9, 21.82, 0.1074
1971, 10, 20.59, 23.64
1971, 11, 17.21, 154.7
1971, 12, 16.54, 94.91
1972, 1, 16.5, 98.72
1972, 2, 17.79, 5.418
1972, 3, 15.7, 155.8
1972, 4, 18.08, 5.215
1972, 5, 16.67, 26.31
1972, 6, 20.66, 0.0285
1972, 7, 23.5, 0.02022
1972, 8, 22.62, 0
1972, 9, 22.43, 0
1972, 10, 18.76, 0.7338
1972, 11, 17.35, 6.777
1972, 12, 17.35, 25.27
1973, 1, 16.81, 68.42
1973, 2, 15.75, 7.863
1973, 3, 15.13, 133.4
1973, 4, 18.5, 2.191
1973, 5, 17.7, 13.34
1973, 6, 19.49, 0.03075
1973, 7, 21.75, 0.04257
1973, 8, 22.52, 0.1342
1973, 9, 21.66, 1.215
1973, 10, 21.79, 2.605
1973, 11, 17.61, 59.98
1973, 12, 13.56, 1.069
1974, 1, 12.55, 197.3
1974, 2, 12.56, 105.7
1974, 3, 15.18, 111
1974, 4, 18.66, 13.65
1974, 5, 17.57, 13.12
1974, 6, 18.47, 0
1974, 7, 21.09, 0
1974, 8, 23.84, 1.346
1974, 9, 21.33, 0.3716
1974, 10, 19.84, 61.62
1974, 11, 17.18, 31.42
1974, 12, 14.84, 132.4
1975, 1, 12.2, 86.77
1975, 2, 14.48, 92.87
1975, 3, 15.32, 17.31
1975, 4, 14.95, 33.76
1975, 5, 18.51, 10.41
1975, 6, 19.87, 0.000135
1975, 7, 21.5, 0.01
1975, 8, 22.29, 0.818
1975, 9, 21.8, 1.006
1975, 10, 19.15, 25.44
1975, 11, 16.42, 126.7
1975, 12, 13.64, 160.1
1976, 1, 14.72, 0.9159
1976, 2, 16.19, 7.682
1976, 3, 16.62, 55.15
1976, 4, 15.94, 23.76
1976, 5, 17, 8.392
1976, 6, 19.88, 0.04116
1976, 7, 21.48, 0
1976, 8, 22.22, 0.03687
1976, 9, 23.04, 2.699
1976, 10, 19.27, 0.105
1976, 11, 18.78, 57.18
1976, 12, 14.76, 128.4
1977, 1, 14.7, 169.3
1977, 2, 13.87, 134.8
1977, 3, 16.22, 10
1977, 4, 14.57, 38.72
1977, 5, 18.94, 0.6138
1977, 6, 18.32, 0.008114
1977, 7, 22.73, 0.3139
1977, 8, 24.7, 0.08112
1977, 9, 21.77, 0.09724
1977, 10, 19.04, 0.1166
1977, 11, 19.16, 0.2678
1977, 12, 17.46, 22.62
1978, 1, 17.65, 2.452
1978, 2, 17.77, 14.36
1978, 3, 15.91, 12.29
1978, 4, 16.79, 16.31
1978, 5, 17.55, 2.541
1978, 6, 19.09, 0.0601
1978, 7, 21.39, 0.1099
1978, 8, 23.5, 0.3225
1978, 9, 20.66, 0.1655
1978, 10, 22.99, 56.44
1978, 11, 17.89, 16.4
1978, 12, 15.96, 54.56
1979, 1, 17.35, 0.2019
1979, 2, 15.07, 107.9
1979, 3, 16.81, 72.5
1979, 4, 16.33, 68.64
1979, 5, 18.35, 0.008636
1979, 6, 21.49, 0.02115
1979, 7, 22.15, 0.007424
1979, 8, 21.2, 0.1722
1979, 9, 20.87, 0.4105
1979, 10, 19.05, 0.1532
1979, 11, 17.52, 6.352
1979, 12, 14.05, 65.19
1980, 1, 13.32, 586.5
1980, 2, 15.48, 185.6
1980, 3, 16.86, 99.54
1980, 4, 16.68, 19.22
1980, 5, 18.58, 23.77
1980, 6, 20.48, 0.3168
1980, 7, 22.41, 0.01824
1980, 8, 22.61, 1.065
1980, 9, 21.63, 0.06426
1980, 10, 20.47, 10.18
1980, 11, 15.01, 56.5
1980, 12, 13.77, 196
1981, 1, 13.72, 78.54
1981, 2, 13.91, 108.9
1981, 3, 16.13, 214.5
1981, 4, 16.41, 43.43
1981, 5, 20.63, 0.7093
1981, 6, 19.62, 0.1887
1981, 7, 21.26, 0.02496
1981, 8, 24.88, 0.4603
1981, 9, 21.43, 0.1687
1981, 10, 19.62, 24.19
1981, 11, 17.42, 2.588
1981, 12, 12.5, 72.81
1982, 1, 12.69, 258.3
1982, 2, 12.82, 89.39
1982, 3, 14.73, 147.5
1982, 4, 16.91, 60.6
1982, 5, 19.12, 0.7278
1982, 6, 20.94, 0.002793
1982, 7, 21.19, 0.0648
1982, 8, 23.88, 0.2278
1982, 9, 22.33, 0
1982, 10, 20.92, 0.5118
1982, 11, 18.37, 45.65
1982, 12, 15.38, 56.38
1983, 1, 15.4, 351.1
1983, 2, 15.42, 77.71
1983, 3, 15.34, 99.46
1983, 4, 17.97, 9.978
1983, 5, 18.31, 0
1983, 6, 20.06, 6.175
1983, 7, 21.46, 0.05203
1983, 8, 22.93, 0.004837
1983, 9, 20.75, 2.298
1983, 10, 21.14, 0.01009
1983, 11, 17.67, 106.8
1983, 12, 11.65, 88.68
1984, 1, 15.69, 0.3109
1984, 2, 17.19, 137
1984, 3, 15.14, 181.3
1984, 4, 16.91, 11.44
1984, 5, 18.04, 0.8347
1984, 6, 18.81, 0.02663
1984, 7, 22.96, 0.09254
1984, 8, 22.41, 0
1984, 9, 22.62, 0.2163
1984, 10, 21.06, 14.16
1984, 11, 16.65, 100.6
1984, 12, 13.66, 26.47
1985, 1, 14.2, 33.49
1985, 2, 13.45, 185.1
1985, 3, 14.09, 44.62
1985, 4, 16.35, 9.796
1985, 5, 17.75, 0
1985, 6, 18.99, 0.03234
1985, 7, 23.39, 0.01616
1985, 8, 23.96, 7.794
1985, 9, 21.18, 0
1985, 10, 20.69, 2.487
1985, 11, 18.31, 33.56
1985, 12, 15.9, 7.173
1986, 1, 14.41, 55.64
1986, 2, 15.43, 7.34
1986, 3, 15.08, 28.42
1986, 4, 18.19, 15.58
1986, 5, 17.95, 1.075
1986, 6, 18.42, 2.525
1986, 7, 21.65, 0.1403
1986, 8, 22.77, 0
1986, 9, 23.22, 0.01753
1986, 10, 20.37, 4.341
1986, 11, 19.79, 20.38
1986, 12, 15.82, 44.89
1987, 1, 13.19, 101.5
1987, 2, 15.11, 143.2
1987, 3, 16.75, 55.84
1987, 4, 17.09, 58
1987, 5, 17.28, 6.222
1987, 6, 19.25, 1.493
1987, 7, 22.89, 0.065
1987, 8, 23.83, 0.0398
1987, 9, 21.54, 0.4226
1987, 10, 19.9, 0.002012
1987, 11, 17.64, 10.55
1987, 12, 14.82, 95.57
1988, 1, 13.45, 266.6
1988, 2, 14.71, 151.7
1988, 3, 15.36, 70.49
1988, 4, 14.86, 38.63
1988, 5, 17.75, 1.14
1988, 6, 18.39, 0.5374
1988, 7, 21.96, 0.01765
1988, 8, 22.48, 0.2721
1988, 9, 22.42, 0.2046
1988, 10, 21.7, 14.1
1988, 11, 16.59, 95.26
1988, 12, 14.84, 43.92
1989, 1, 14.09, 116.5
1989, 2, 14.17, 24.52
1989, 3, 17.58, 0.0004112
1989, 4, 17.05, 7.873
1989, 5, 17.52, 25.05
1989, 6, 20.81, 0.008986
1989, 7, 21.6, 0.0001021
1989, 8, 21.88, 0.3856
1989, 9, 23.02, 0
1989, 10, 18.11, 0.8114
1989, 11, 16.6, 0.07991
1989, 12, 13.13, 3.947
1990, 1, 13.58, 9.57
1990, 2, 14.58, 10.17
1990, 3, 15.55, 15.73
1990, 4, 17.53, 10.4
1990, 5, 17.47, 0
1990, 6, 19.25, 0.1979
1990, 7, 21.16, 0.03236
1990, 8, 21.15, 0.795
1990, 9, 21.9, 0.587
1990, 10, 17.7, 0
1990, 11, 15.62, 12.41
1990, 12, 14.14, 34.99
1991, 1, 15.09, 18.66
1991, 2, 16.32, 90.46
1991, 3, 14.32, 34.18
1991, 4, 16.37, 7.915
1991, 5, 18.26, 0.2021
1991, 6, 20.61, 0.09058
1991, 7, 21.59, 0.02383
1991, 8, 23.04, 4.864
1991, 9, 23.08, 0.1199
1991, 10, 20.78, 5.6
1991, 11, 17.43, 5.779
1991, 12, 16.33, 0.2271
1992, 1, 17.48, 53.16
1992, 2, 12.4, 181.4
1992, 3, 15.81, 152.9
1992, 4, 16.86, 3.771
1992, 5, 17.55, 0.479
1992, 6, 20.31, 0.08905
1992, 7, 21.95, 0.002859
1992, 8, 22.22, 0
1992, 9, 21, 0.246
1992, 10, 20.34, 0.4196
1992, 11, 16.3, 21.09
1992, 12, 15.01, 110.7
1993, 1, 12.47, 121.3
1993, 2, 12.71, 206.8
1993, 3, 14.54, 34.42
1993, 4, 14.99, 47.51
1993, 5, 16.61, 2.357
1993, 6, 19.7, 0.07139
1993, 7, 21.46, 0.1633
1993, 8, 22.26, 0
1993, 9, 23.74, 0
1993, 10, 20.12, 0
1993, 11, 18.91, 1.233
1993, 12, 14.71, 11.4
1994, 1, 13.41, 32.56
1994, 2, 15.4, 18.97
1994, 3, 16.14, 19.99
1994, 4, 15.48, 8.15
1994, 5, 16.8, 0
1994, 6, 17.94, 0
1994, 7, 21.44, 0.03604
1994, 8, 22.67, 0.1972
1994, 9, 23.87, 3.91
1994, 10, 18.98, 1.001
1994, 11, 16.04, 9.09
1994, 12, 14.95, 43.13
1995, 1, 12.51, 46.35
1995, 2, 13.38, 76.17
1995, 3, 15.15, 43.16
1995, 4, 19.21, 0.007302
1995, 5, 16.99, 0.6449
1995, 6, 18.51, 0.01168
1995, 7, 19.84, 2.341
1995, 8, 21.25, 0.4862
1995, 9, 20.16, 0
1995, 10, 20.67, 6.365
1995, 11, 16.37, 43.57
1995, 12, 15.03, 11.38
1996, 1, 15.63, 20.53
1996, 2, 17.89, 89.66
1996, 3, 14.24, 247
1996, 4, 15.45, 43.11
1996, 5, 16.76, 3.253
1996, 6, 19.73, 0.04748
1996, 7, 23.35, 0.1188
1996, 8, 23.48, 0.2302
1996, 9, 22.55, 0.2846
1996, 10, 20.76, 19.33
1996, 11, 17.97, 5.47
1996, 12, 13.13, 26.54
1997, 1, 13.63, 14.58
1997, 2, 14.44, 231
1997, 3, 14.83, 69.43
1997, 4, 18.11, 2.873
1997, 5, 18.95, 0.005706
1997, 6, 21.42, 0.1572
1997, 7, 21.61, 0.615
1997, 8, 22.7, 0.03756
1997, 9, 21.38, 0.01691
1997, 10, 19.4, 4.157
1997, 11, 18.4, 22.6
1997, 12, 14.07, 45.51
1998, 1, 16.6, 253
1998, 2, 16.86, 81.06
1998, 3, 17.33, 121.9
1998, 4, 18.74, 0.1621
1998, 5, 18.3, 17.85
1998, 6, 20.92, 12.17
1998, 7, 22.45, 0.01201
1998, 8, 23.67, 0.2321
1998, 9, 22.65, 131.8
1998, 10, 22.48, 0
1998, 11, 18.52, 0.5686
1998, 12, 15.08, 113.3
1999, 1, 14.76, 166
1999, 2, 13.97, 241.7
1999, 3, 13.05, 288.8
1999, 4, 15.19, 246.4
1999, 5, 18, 1.228
1999, 6, 19.4, 0
1999, 7, 22.73, 0.04188
1999, 8, 22.79, 0.1673
1999, 9, 23.63, 1.292
1999, 10, 20.84, 4.253
1999, 11, 17.85, 0.1684
1999, 12, 12.09, 15.33
2000, 1, 13.24, 81.94
2000, 2, 15.34, 1.299
2000, 3, 15.37, 97.83
2000, 4, 15.34, 2.868
2000, 5, 17.3, 0
2000, 6, 19.94, 0.2238
2000, 7, 21.73, 0.2226
2000, 8, 22.23, 1.118
2000, 9, 22.27, 0.1897
2000, 10, 19.19, 13.31
2000, 11, 17.66, 0.4618
2000, 12, 18.42, 3.89
2001, 1, 15.11, 2.987
2001, 2, 15.42, 92.4
2001, 3, 16.01, 60.17
2001, 4, 15.61, 59.83
2001, 5, 17.91, 0.1965
2001, 6, 20.94, 0.08143
2001, 7, 21.17, 0.01164
2001, 8, 22.36, 0.06201
2001, 9, 21.78, 0.0009153
2001, 10, 23.15, 0
2001, 11, 17.99, 97.59
2001, 12, 16.16, 52.23
2002, 1, 15.17, 205
2002, 2, 16.46, 41.14
2002, 3, 18.66, 14.06
2002, 4, 19.73, 5.013
2002, 5, 18.45, 0.1265
2002, 6, 20.39, 1.727
2002, 7, 22.74, 0.1856
2002, 8, 23.62, 0.288
2002, 9, 22.49, 1.972
2002, 10, 23.45, 0.136
2002, 11, 18.84, 19.32
2002, 12, 13.66, 55.7
2003, 1, 14.29, 204.5
2003, 2, 14.9, 326.4
2003, 3, 18.34, 29.46
2003, 4, 16.2, 42.06
2003, 5, 20.25, 22.59
2003, 6, 19.31, 0.1462
2003, 7, 21.91, 0.04405
2003, 8, 22.88, 0.9785
2003, 9, 22.15, 0.2876
2003, 10, 19.64, 5.284
2003, 11, 15.11, 31.73
2003, 12, 14.53, 5.592
2004, 1, 16.95, 2.504
2004, 2, 19.91, 0.0006781
2004, 3, 14.48, 112.7
2004, 4, 18.1, 26
2004, 5, 19.97, 0.2218
2004, 6, 21.29, 0.005131
2004, 7, 22.76, 1.172E-5
2004, 8, 21.45, 0.4219
2004, 9, 21.51, 0.3302
2004, 10, 19.54, 0
2004, 11, 17.47, 21.6
2004, 12, 14.2, 60.6
2005, 1, 15.25, 1.822
2005, 2, 14.5, 398.8
2005, 3, 17.12, 87.33
2005, 4, 18.45, 0.7162
2005, 5, 19.28, 0.1655
2005, 6, 19.85, 0.0403
2005, 7, 23.33, 0.05296
2005, 8, 23.02, 0.01077
2005, 9, 21.56, 0.2871
2005, 10, 18.86, 75.71
2005, 11, 17.56, 21.07
2005, 12, 15.5, 36.64
2006, 1, 15.85, 66.65
2006, 2, 16.23, 14.64
2006, 3, 16.24, 62.26
2006, 4, 17.34, 0.6818
2006, 5, 18.62, 15.57
2006, 6, 20.2, 0.2002
2006, 7, 23.03, 0.0164
2006, 8, 24.37, 0.9698
2006, 9, 22.19, 5.837
2006, 10, 19.15, 24.01
2006, 11, 17.03, 51.59
2006, 12, 15.73, 61.62
2007, 1, 17.76, 53.19
2007, 2, 15.33, 14.4
2007, 3, 16.9, 49.23
2007, 4, 16.55, 37.86
2007, 5, 20.44, 0.1436
2007, 6, 20.39, 0.004686
2007, 7, 23.85, 0.06761
2007, 8, 22.57, 0.1647
2007, 9, 22.35, 1.141
2007, 10, 20.62, 30.26
2007, 11, 19.62, 117.9
2007, 12, 14.51, 36.98
2008, 1, 13.62, 79.17
2008, 2, 15.48, 61.79
2008, 3, 15.18, 28.9
2008, 4, 18.97, 1.053
2008, 5, 17.93, 55.78
2008, 6, 19.93, 0
2008, 7, 21.85, 0.02408
2008, 8, 23.67, 0.1383
2008, 9, 21.79, 0.5331
2008, 10, 19.81, 0
2008, 11, 16.76, 29.4
2008, 12, 17.19, 11.99
2009, 1, 16.04, 63.23
2009, 2, 18.03, 41.37
2009, 3, 17.56, 9.927
2009, 4, 18.37, 0.3075
2009, 5, 18.05, 0.3449
2009, 6, 19.93, 0.02823
2009, 7, 21.69, 0.4846
2009, 8, 22.74, 0.5088
2009, 9, 21.79, 1.973
2009, 10, 19.76, 0.06143
2009, 11, 16.72, 4.811
2009, 12, 11.67, 19.66
2010, 1, 14.23, 70.08
2010, 2, 12.46, 33.75
2010, 3, 16.89, 12.37
2010, 4, 16.11, 43.74
2010, 5, 18.86, 0
2010, 6, 18.53, 2.403
2010, 7, 22.61, 0.006242
2010, 8, 23.19, 0.01823
2010, 9, 26.53, 0.6584
2010, 10, 18.87, 0.03664
2010, 11, 17.46, 3.244
2010, 12, 12.3, 150.6
2011, 1, 12.46, 61.81
2011, 2, 15.57, 1.664
2011, 3, 16.56, 2.387
2011, 4, 16.44, 16.96
2011, 5, 18.75, 0.0004326
2011, 6, 20.39, 0.07101
2011, 7, 22.1, 0.08678
2011, 8, 22.66, 2.65
2011, 9, 22.62, 0.577
2011, 10, 21.58, 44.75
2011, 11, 17.74, 65.08
2011, 12, 15.21, 4.616
2012, 1, 15.96, 4.092
2012, 2, 14.13, 163
2012, 3, 15.11, 83.6
2012, 4, 14.69, 76.59
2012, 5, 17.53, 5.99
2012, 6, 18.98, 0.03708
2012, 7, 22.72, 2.205
2012, 8, 22.37, 2.739
2012, 9, 20.96, 0
2012, 10, 22.95, 0
2012, 11, 21.79, 66.35
2012, 12, 17.17, 101.9
2013, 1, 16.02, 2.099
2013, 2, 17.79, 42.6
2013, 3, 17.36, 126.4
2013, 4, 17.44, 23.6
2013, 5, 17.92, 2.683
2013, 6, 20.08, 0.01715
2013, 7, 23.2, 0.006912
2013, 8, 22.35, 0.06495
2013, 9, 21.55, 0
2013, 10, 20.5, 0.1332
2013, 11, 17.93, 74.69
2013, 12, 15.74, 94.39
2014, 1, 15.65, 318.7
2014, 2, 15.53, 14.99
2014, 3, 15.58, 381.3
2014, 4, 16.08, 43.67
2014, 5, 18.91, 0.5851
2014, 6, 21.06, 0.02739
2014, 7, 22.76, 0
2014, 8, 23.1, 1.406
2014, 9, 22.82, 0.1166
2014, 10, 19.12, 30.23
2014, 11, 15.34, 39.38
2014, 12, 18.15, 0.1039
2015, 1, 16.09, 118.9
2015, 2, 14.99, 52.61
2015, 3, 15.99, 56.65
2015, 4, 18.56, 16.35
2015, 5, 18.12, 0.01065
2015, 6, 19.99, 0.01366
2015, 7, 23.13, 0
2015, 8, 23.41, 1.456
2015, 9, 23.4, 139.7
2015, 10, 20.27, 0.04714
2015, 11, 19.14, 42.77
2015, 12, 20.05, 0.088
2016, 1, 14.97, 37.09
2016, 2, 17.44, 15.15
2016, 3, 17.61, 74.01
2016, 4, 16.32, 11.83
2016, 5, 17.61, 0.3021
2016, 6, 21.12, 0.05669
2016, 7, 22.52, 0
2016, 8, 22.9, 0.08904
2016, 9, 23.5, 4.385
2016, 10, 22.46, 0.0001938
2016, 11, 19.82, 5.846
2016, 12, 15.2, 114.6
2017, 1, 14.2, 66.89
2017, 2, 15.63, 0.6996
2017, 3, 17.21, 70.86
2017, 4, 18.22, 0.1001
2017, 5, 19.06, 0.4398
2017, 6, 19.99, 0.03173
2017, 7, 22.68, 0.002154
2017, 8, 22.86, 0.3067
2017, 9, 22.85, 0.454
2017, 10, 23.75, 0
2017, 11, 19.93, 0.1217
2017, 12, 18.57, 20.76
2018, 1, 19.11, 2.707
2018, 2, 15.45, 9.572
2018, 3, 16.79, 72.8
2018, 4, 18.04, 26.78
2018, 5, 19.16, 0.4782
