# Created by WEAP: 1/7/2021 1:45:30 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CESM1-CAM5.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_South Fork Tolt (20,130 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (15,774 ha),  1000 - 2000 m (4,356 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

1950, 1, 3.513, 1.861, 315.5, 395.1
1950, 2, 4.327, 2.673, 86.6, 107.1
1950, 3, 5.765, 4.139, 249.4, 298.1
1950, 4, 5.869, 4.321, 138.7, 157.3
1950, 5, 10.65, 9.165, 242.6, 289.7
1950, 6, 14.74, 13.3, 63.91, 72.05
1950, 7, 14.77, 13.27, 116.4, 145.5
1950, 8, 14.78, 13.25, 132.5, 154.7
1950, 9, 13.64, 12.21, 102.5, 122.9
1950, 10, 7.585, 6.104, 259.4, 307
1950, 11, 3.583, 1.907, 94.59, 113
1950, 12, -0.3518, -2.109, 507.4, 656.6
1951, 1, -0.4164, -2.088, 426.2, 542.5
1951, 2, 2.438, 0.8869, 229.1, 282.2
1951, 3, 2.355, 0.7185, 239.3, 311
1951, 4, 5.112, 3.417, 283.3, 339.1
1951, 5, 8.155, 6.663, 207.9, 237.3
1951, 6, 11.75, 10.28, 73.44, 86.26
1951, 7, 15.93, 14.45, 152.5, 186.2
1951, 8, 14.99, 13.51, 100.2, 116.3
1951, 9, 12.19, 10.74, 92.51, 116.6
1951, 10, 8.519, 7.026, 378, 467.1
1951, 11, 2.204, 0.4758, 470.8, 566
1951, 12, 0.9134, -0.7558, 285.7, 359.8
1952, 1, -2.299, -4.119, 198.7, 250.1
1952, 2, 2.517, 0.9433, 138.8, 177.2
1952, 3, 3.709, 2.182, 166, 212.3
1952, 4, 5.127, 3.51, 276.9, 327.9
1952, 5, 9.041, 7.531, 183.4, 221.9
1952, 6, 13.15, 11.66, 99.93, 124.1
1952, 7, 14.38, 12.84, 151.7, 182.4
1952, 8, 16.33, 14.85, 38.81, 46.24
1952, 9, 12.63, 11.15, 111.5, 141.9
1952, 10, 7.153, 5.584, 443.4, 543.3
1952, 11, 0.9837, -0.6196, 429.4, 543.4
1952, 12, -0.005832, -1.782, 417.5, 510.2
1953, 1, -2.543, -4.2, 401.4, 502.2
1953, 2, 1.693, 0.08724, 219.5, 290.8
1953, 3, 5.314, 3.578, 75.69, 90.5
1953, 4, 7.204, 5.651, 282.6, 320.1
1953, 5, 9.853, 8.371, 146.6, 166.2
1953, 6, 14.06, 12.51, 112.8, 132.8
1953, 7, 15.27, 13.84, 9.21, 10.57
1953, 8, 15.26, 13.84, 49.81, 59.67
1953, 9, 12.67, 11.22, 147.3, 185.4
1953, 10, 9.365, 7.965, 113.1, 140.3
1953, 11, 5.489, 3.866, 144.3, 179.1
1953, 12, 2.96, 1.134, 91.45, 112.2
1954, 1, 2.764, 1.11, 265.6, 342.9
1954, 2, 1.607, -0.001015, 214.7, 279.5
1954, 3, 3.221, 1.669, 180.4, 227.7
1954, 4, 6.864, 5.263, 245.8, 283.9
1954, 5, 9.421, 7.898, 179.8, 206.7
1954, 6, 11.05, 9.448, 151.4, 181.8
1954, 7, 15.91, 14.52, 23.71, 29.33
1954, 8, 13.76, 12.25, 81.57, 104.4
1954, 9, 13.04, 11.56, 40.94, 49.39
1954, 10, 8.363, 6.903, 126.9, 158.7
1954, 11, 4.035, 2.358, 351.4, 449
1954, 12, -0.7867, -2.409, 292.6, 350.3
1955, 1, -4.881, -6.592, 20.86, 22.73
1955, 2, -0.3042, -1.961, 229.2, 280.9
1955, 3, 0.3405, -1.457, 303.2, 388.9
1955, 4, 6.43, 4.842, 192.1, 224.1
1955, 5, 11.07, 9.597, 131.6, 155.9
1955, 6, 11.76, 10.32, 235.7, 288.5
1955, 7, 15.04, 13.67, 6.822, 8.147
1955, 8, 13.54, 12.04, 139.1, 180.2
1955, 9, 10.54, 9.059, 156.9, 204.6
1955, 10, 7.184, 5.577, 497, 629.2
1955, 11, 3.241, 1.459, 403.4, 507.3
1955, 12, 2.956, 1.184, 303.8, 372.5
1956, 1, -1.747, -3.466, 280.3, 359.2
1956, 2, -2.268, -3.857, 214.6, 260.8
1956, 3, 1.598, -0.1686, 481, 604.6
1956, 4, 8.155, 6.686, 101.8, 123.1
1956, 5, 10.07, 8.597, 147, 166.7
1956, 6, 11.7, 10.19, 142.5, 161.2
1956, 7, 15.32, 13.88, 35.8, 43.39
1956, 8, 13.45, 11.94, 86.94, 102.1
1956, 9, 15.58, 14.2, 71.69, 95.31
1956, 10, 6.946, 5.299, 445.3, 538.1
1956, 11, 3.422, 1.736, 315.9, 372.4
1956, 12, 1.537, -0.2391, 537.2, 667.4
1957, 1, 0.7615, -1.017, 480.8, 601.2
1957, 2, 1.293, -0.3776, 195.2, 250.3
1957, 3, 1.89, 0.2315, 190.6, 230.1
1957, 4, 5.044, 3.456, 295.8, 349.7
1957, 5, 10.66, 9.231, 83.15, 95.33
1957, 6, 12.43, 10.94, 209.5, 247.7
1957, 7, 14.39, 12.86, 183, 228.5
1957, 8, 15.5, 14.09, 74.36, 83.36
1957, 9, 15.04, 13.65, 52.81, 63.13
1957, 10, 7.067, 5.461, 235.4, 287.1
1957, 11, 1.443, -0.07067, 160.2, 200
1957, 12, 2.871, 1.092, 222.9, 273.3
1958, 1, -0.4317, -2.264, 365, 480.3
1958, 2, 3.351, 1.72, 223.3, 275.4
1958, 3, 4.941, 3.338, 201.1, 237.7
1958, 4, 5.765, 4.205, 218.3, 254.9
1958, 5, 7.97, 6.396, 293, 345.7
1958, 6, 12.73, 11.24, 80.68, 92.46
1958, 7, 15, 13.57, 104.4, 124.4
1958, 8, 13.94, 12.3, 206.8, 244.5
1958, 9, 11.07, 9.48, 255.5, 303.9
1958, 10, 8.224, 6.648, 206.1, 248.9
1958, 11, 4.661, 3.109, 276.6, 327.5
1958, 12, 3.396, 1.737, 299.2, 396.1
1959, 1, 5.2, 3.403, 452.9, 596.2
1959, 2, 4.959, 3.362, 152.2, 187.2
1959, 3, 4.006, 2.569, 170.4, 200.3
1959, 4, 7.271, 5.841, 126.7, 144.7
1959, 5, 12.55, 11.07, 128.9, 151.8
1959, 6, 13.96, 12.38, 141.7, 172.3
1959, 7, 15.8, 14.29, 103.3, 128
1959, 8, 14.71, 13.19, 157.9, 189.8
1959, 9, 11.89, 10.41, 219, 266.7
1959, 10, 7.478, 5.889, 389.7, 457.8
1959, 11, 4.209, 2.51, 547.1, 657.4
1959, 12, -1.746, -3.5, 251.1, 303
1960, 1, 1.472, -0.2777, 268.5, 337.2
1960, 2, 3.643, 1.987, 170.7, 207.9
1960, 3, 5.998, 4.499, 153.7, 183.8
1960, 4, 7.899, 6.418, 234.4, 273.5
1960, 5, 10.33, 8.854, 159.9, 190.1
1960, 6, 12.56, 11.11, 77.43, 95.65
1960, 7, 15.33, 13.91, 96.67, 116.3
1960, 8, 14.88, 13.37, 129.7, 144
1960, 9, 12.94, 11.4, 73.51, 89.3
1960, 10, 9.725, 8.21, 146.1, 180.8
1960, 11, 1.438, -0.3453, 265, 321
1960, 12, -0.1957, -1.918, 579.4, 734.1
1961, 1, 2.903, 1.145, 475, 593.6
1961, 2, 0.4394, -1.204, 97.61, 118.2
1961, 3, 3.183, 1.56, 251.4, 328.4
1961, 4, 4.874, 3.236, 324.1, 386.9
1961, 5, 8.1, 6.568, 193.8, 225.9
1961, 6, 12.83, 11.32, 172.8, 216.6
1961, 7, 13.51, 12.01, 95.24, 116.8
1961, 8, 15.52, 14.08, 31.6, 41.18
1961, 9, 13.33, 11.91, 130, 158.4
1961, 10, 9.007, 7.572, 218.2, 267.5
1961, 11, 4.929, 3.344, 99.36, 124.4
1961, 12, 2.805, 1.089, 400.2, 501
1962, 1, -0.2719, -1.987, 434.1, 546.3
1962, 2, -3.705, -5.297, 220.3, 270.5
1962, 3, 2.167, 0.4806, 512.7, 654.1
1962, 4, 7.847, 6.411, 93.51, 112.4
1962, 5, 10.21, 8.771, 104.5, 120.3
1962, 6, 13.97, 12.51, 86.57, 99.05
1962, 7, 15.83, 14.41, 42.94, 52.76
1962, 8, 15.69, 14.24, 84.11, 95.46
1962, 9, 13.03, 11.57, 69.83, 84.96
1962, 10, 7.927, 6.34, 165.6, 198.4
1962, 11, 2.489, 0.8135, 300.9, 351.9
1962, 12, -0.2688, -2.031, 290.2, 364.8
1963, 1, -0.4111, -2.188, 564.4, 714.9
1963, 2, 2.532, 0.8926, 474.8, 612
1963, 3, 5.466, 3.882, 154.2, 190.5
1963, 4, 7.396, 5.893, 248.8, 299.3
1963, 5, 10.57, 9.066, 158.4, 182.4
1963, 6, 10.71, 9.168, 199.5, 229.6
1963, 7, 15.51, 13.99, 118.4, 145.1
1963, 8, 16.59, 15.05, 66.65, 79.76
1963, 9, 10.24, 8.702, 165.8, 202.7
1963, 10, 8.922, 7.415, 187.3, 227.3
1963, 11, 1.902, 0.1802, 418.2, 505.8
1963, 12, 3.352, 1.58, 415.8, 521
1964, 1, 2.621, 0.8113, 513.8, 665
1964, 2, 4.428, 2.822, 228.3, 280.6
1964, 3, 4.603, 3.139, 195.6, 239.7
1964, 4, 8.534, 7.062, 85.63, 95.22
1964, 5, 9.119, 7.509, 230.6, 268.3
1964, 6, 15.18, 13.67, 82.67, 98.76
1964, 7, 14.17, 12.57, 156.2, 188.9
1964, 8, 14.34, 12.78, 141.5, 162.6
1964, 9, 13.36, 11.96, 61.26, 72.93
1964, 10, 7.174, 5.593, 216.9, 261.7
