# Created by WEAP: 1/7/2021 1:47:44 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CESM1-CAM5.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: AZ_APS_SW_Lwr Gila (3,454,951 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (3,307,015 ha),  1000 - 2000 m (142,753 ha),  2000 - 3000 m (5,183 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

1950, 1, 13.38, 7.311, 2.576, 3.79, 10.81, 19.16
1950, 2, 15.35, 8.908, 4.088, 11.64, 30, 47.75
1950, 3, 19.5, 13.17, 8.218, 3.131, 18.5, 32.84
1950, 4, 20.76, 13.66, 8.398, 2.957, 11.11, 29.35
1950, 5, 28.86, 22.46, 17.49, 0.0636, 0.7191, 1.876
1950, 6, 31.16, 24.63, 19.4, 9.972, 30.12, 47.36
1950, 7, 32.42, 25.91, 20.84, 18.61, 59.96, 125
1950, 8, 32.37, 25.39, 20.09, 51.79, 89.09, 124.3
1950, 9, 29.32, 22.7, 17.39, 20.73, 80.96, 103.6
1950, 10, 23.43, 16.75, 11.65, 0.1806, 1.545, 1.862
1950, 11, 15.18, 9.5, 4.897, 28.28, 68.87, 123.3
1950, 12, 12.84, 7.506, 2.921, 5.629, 28.43, 44.02
1951, 1, 12.66, 6.502, 1.801, 8.233, 18.13, 39.53
1951, 2, 15.55, 9.333, 4.422, 0.7785, 4.432, 6.869
1951, 3, 15.07, 8.156, 2.93, 7.537, 31.4, 48.85
1951, 4, 22.09, 15.67, 10.64, 6.01, 45.67, 84.1
1951, 5, 25.54, 19.13, 14.15, 0.1088, 1.224, 3.214
1951, 6, 30.65, 24.9, 20.37, 0.04138, 0.5233, 1.04
1951, 7, 34.35, 27.89, 22.65, 19.76, 56.63, 113.2
1951, 8, 34.18, 26.96, 21.13, 17.67, 92.35, 155.8
1951, 9, 29.65, 23.27, 17.97, 44.4, 104.9, 130.9
1951, 10, 23.93, 17.3, 12.37, 2.075, 8.495, 10.32
1951, 11, 17.25, 11.26, 6.598, 23.03, 52.96, 64.51
1951, 12, 12.59, 7.5, 2.783, 34.95, 78.65, 112.9
1952, 1, 12, 6.006, 1.21, 14.17, 47.27, 70.18
1952, 2, 16.15, 9.933, 5.114, 4.321, 20.09, 45.49
1952, 3, 18.07, 11.21, 5.991, 6.431, 30.52, 44.33
1952, 4, 20.84, 14.08, 9.018, 4.201, 33.61, 51.5
1952, 5, 26.18, 20.25, 15.37, 0, 0, 0
1952, 6, 29.92, 23.78, 18.86, 0.3889, 1.77, 5.143
1952, 7, 33.93, 27.38, 22.14, 17.88, 47.58, 115.5
1952, 8, 33.8, 27.08, 21.58, 5.106, 31.8, 68.52
