# Created by WEAP: 1/7/2021 1:47:33 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CESM1-CAM5.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: MT_NW_South Fork Flathead (426,889 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (14 ha),  1000 - 2000 m (305,628 ha),  2000 - 3000 m (121,246 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

1950, 1, -3.414, -4.539, -6.016, 72.46, 103.4, 125
1950, 2, -4.348, -5.324, -6.841, 41.48, 74.37, 109.6
1950, 3, 3.627, 2.719, 1.263, 55.4, 74.77, 90.66
1950, 4, 3.51, 2.7, 1.538, 48.82, 54.4, 66.4
1950, 5, 10.87, 9.02, 7.454, 64.94, 70.11, 77.98
1950, 6, 17.18, 15.1, 13.58, 31.78, 16.51, 12.65
1950, 7, 17.51, 15.58, 14.21, 65.42, 60.1, 68.59
1950, 8, 15.36, 13.94, 12.57, 47.83, 36.12, 40.54
1950, 9, 10.57, 9.478, 8.038, 68.38, 84.97, 107.8
1950, 10, 3.26, 2.495, 1.149, 103.1, 126.1, 154.5
1950, 11, -6.174, -7.137, -8.809, 58.24, 54.79, 59.39
1950, 12, -6.86, -8.348, -9.901, 128.3, 165.6, 217.7
1951, 1, -8.945, -9.836, -11.13, 195.5, 248.7, 301.5
1951, 2, -4.478, -4.742, -5.831, 64.2, 66.16, 76.89
1951, 3, -3.944, -5.407, -7.121, 77.63, 171.6, 202.5
1951, 4, 0.5621, -0.8767, -2.709, 89.09, 91.85, 100.7
1951, 5, 9.618, 7.464, 5.739, 67.98, 90.48, 102.5
1951, 6, 12.91, 11.01, 9.371, 90.07, 111.1, 138.3
1951, 7, 17.65, 15.48, 13.99, 45.97, 46.99, 51.43
1951, 8, 17.3, 15.77, 14.51, 48.75, 37.89, 36.49
1951, 9, 8.043, 7.081, 5.974, 96.38, 98.38, 119.6
1951, 10, 5.988, 5.856, 4.7, 89.72, 76.08, 75.56
1951, 11, -0.5078, -1.577, -2.917, 121.1, 140.4, 165.2
1951, 12, -6.762, -7.211, -8.657, 124, 160.9, 192.4
1952, 1, -10.57, -11.44, -12.94, 58.04, 70.55, 80.05
1952, 2, -5.362, -5.697, -7.015, 39.46, 55.34, 67.38
1952, 3, -1.99, -3.03, -4.575, 58.83, 96.17, 113.8
1952, 4, -0.1744, -1.551, -3.264, 70.35, 132.7, 157.9
1952, 5, 8.836, 6.98, 5.57, 102.5, 124.6, 123.6
1952, 6, 12.95, 10.97, 9.337, 55.79, 60.47, 70.18
1952, 7, 16.54, 14.72, 13.33, 58.03, 55.88, 53.33
1952, 8, 18.01, 15.73, 14.46, 59.93, 65.6, 58.43
1952, 9, 11.39, 10.16, 8.737, 81.13, 69.39, 75.47
1952, 10, 3.073, 2.668, 1.505, 193.5, 183.5, 188.5
1952, 11, -2.161, -3.477, -5.105, 164.8, 229.5, 248.2
1952, 12, -5.473, -6.773, -8.59, 110.1, 151.7, 170.2
1953, 1, -10.61, -11.51, -13.16, 122.6, 200, 257
1953, 2, -2.339, -2.339, -3.427, 81.47, 138.3, 164.9
1953, 3, -0.3229, -1.328, -2.718, 22.47, 20.88, 24.71
1953, 4, 3.689, 2.462, 0.8642, 132.9, 183.4, 232.7
1953, 5, 9.306, 7.601, 6.135, 68.8, 76.89, 84.73
1953, 6, 17.15, 15.17, 13.65, 54.56, 39.25, 40.99
1953, 7, 18.87, 16.9, 15.48, 32.21, 47.22, 52.92
1953, 8, 17.5, 15.47, 14.01, 18.94, 23.68, 31
1953, 9, 12.59, 10.98, 9.578, 59.35, 59.81, 64.61
1953, 10, 2.795, 2.991, 2.055, 51.53, 31.51, 33.67
1953, 11, -0.8463, -1.267, -2.559, 50.46, 52.57, 65.41
1953, 12, -4.319, -5.441, -6.931, 13.37, 19.23, 18.21
1954, 1, -4.341, -5.257, -6.727, 43.71, 79.16, 105.4
1954, 2, -5.44, -6.1, -7.71, 76.92, 100.1, 119.7
1954, 3, -2.338, -3.11, -4.64, 80.42, 67.5, 79.59
1954, 4, 4.525, 3.813, 2.371, 87.03, 108.4, 138.8
1954, 5, 8.894, 7.966, 6.534, 120.2, 145.9, 168.7
1954, 6, 10.63, 9.068, 7.531, 100.6, 133.7, 162.7
1954, 7, 18.53, 16.05, 14.49, 27.29, 10.57, 8.335
1954, 8, 15.58, 13.92, 12.56, 41.89, 18.08, 18.96
1954, 9, 9.161, 8.016, 6.764, 63.23, 61.41, 65.06
1954, 10, 4.494, 4.549, 3.609, 62.86, 62.49, 66.78
1954, 11, -1.236, -1.699, -3.086, 80.36, 90.34, 105.2
1954, 12, -8.821, -9.715, -11.29, 77.27, 89.53, 103.3
1955, 1, -15.46, -16.97, -18.75, 16.34, 35.53, 43.03
1955, 2, -6.221, -7.008, -8.553, 72.3, 107.9, 132.5
1955, 3, -5.405, -6.737, -8.454, 88.74, 139, 171.1
1955, 4, 3.684, 2.769, 1.295, 58.91, 81.69, 102.4
1955, 5, 11.52, 9.573, 8.008, 44.38, 49.16, 54.65
1955, 6, 11.19, 9.722, 8.388, 139.3, 165.8, 180.2
1955, 7, 18.22, 16.06, 14.71, 47.39, 52.82, 58.56
1955, 8, 13.92, 12.11, 10.77, 115.6, 147.6, 158.4
1955, 9, 7.875, 6.828, 5.567, 41.59, 35.7, 40.72
1955, 10, 3.8, 3.262, 2.17, 156.1, 113.2, 112.7
1955, 11, -2.907, -3.824, -5.131, 92.22, 94.38, 102.6
1955, 12, -3.114, -4.317, -5.936, 105.1, 130.4, 150.8
1956, 1, -10.82, -12.2, -13.95, 37.88, 59.43, 73.75
1956, 2, -11.9, -12.77, -14.25, 53.9, 104.8, 123
1956, 3, -1.238, -2.14, -3.564, 121.4, 155.8, 177.5
1956, 4, 5.222, 4.086, 2.584, 61.62, 46.15, 52.42
1956, 5, 7.496, 5.942, 4.342, 79.83, 123.1, 147.7
1956, 6, 13.53, 11.5, 9.782, 132.5, 143.9, 150.9
1956, 7, 16.83, 14.97, 13.69, 67.5, 65.18, 69.56
1956, 8, 16.26, 14.55, 13.3, 20.17, 24.94, 22.48
1956, 9, 13.03, 12.18, 11.16, 17.93, 9.019, 6.589
1956, 10, 4.389, 3.575, 2.395, 138.8, 108, 111.2
1956, 11, -2.438, -3.053, -4.459, 121.5, 133.7, 153
1956, 12, -5.866, -6.597, -8.027, 233.8, 300.8, 373.6
1957, 1, -6.064, -6.483, -7.731, 156.2, 185.6, 217.8
1957, 2, -8.644, -8.79, -10, 57.47, 114.9, 139.9
1957, 3, -5.174, -5.907, -7.486, 27.72, 56.29, 66.59
1957, 4, 1.346, -0.4536, -2.574, 58.51, 106.8, 140.1
1957, 5, 9.813, 8.039, 6.337, 56.42, 66.3, 80.92
1957, 6, 11.67, 10.12, 8.516, 89.38, 104.4, 118.7
1957, 7, 14.27, 12.27, 10.74, 87.35, 107.8, 113.6
1957, 8, 15.06, 13.39, 12.05, 81.48, 104, 112.1
