# Created by WEAP: 1/7/2021 1:50:29 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CESM1-CAM5.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Lost Creek (4,240 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (4,240 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 1000 to 2000 m

1950, 1, 2.563, 284.4
1950, 2, 3.62, 401
1950, 3, 5.692, 543
1950, 4, 7.937, 65.86
1950, 5, 15.52, 66.39
1950, 6, 20.48, 52.47
1950, 7, 18.3, 1.332
1950, 8, 19.07, 14.75
1950, 9, 17.87, 14.48
1950, 10, 11.42, 167.4
1950, 11, 4.831, 130.3
1950, 12, 2.787, 171.1
1951, 1, 1.101, 534
1951, 2, 4.914, 185.1
1951, 3, 2.16, 126.7
1951, 4, 7.503, 81.82
1951, 5, 9.71, 115.7
1951, 6, 16.49, 3.368
1951, 7, 19.15, 10.55
1951, 8, 17.68, 2.923
1951, 9, 17.56, 9.929
1951, 10, 12.18, 98.31
1951, 11, 3.607, 485.2
1951, 12, 2.992, 134.9
1952, 1, 2.418, 6.054
1952, 2, 6.053, 92.73
1952, 3, 7.04, 22.49
1952, 4, 7.221, 182.5
1952, 5, 11.17, 26.43
1952, 6, 16.75, 7.443
1952, 7, 18.42, 8.995
1952, 8, 20.09, 0
1952, 9, 17.48, 4.248
1952, 10, 10.54, 104.1
1952, 11, 2.533, 564
1952, 12, 1.471, 154.3
1953, 1, -0.8521, 724.6
1953, 2, 4.321, 198.4
1953, 3, 9.538, 136.5
1953, 4, 4.528, 345.6
1953, 5, 13.21, 44.91
1953, 6, 17.99, 3.689
1953, 7, 20.73, 0
1953, 8, 20.54, 0
1953, 9, 17.89, 1.579
1953, 10, 16.68, 15.83
1953, 11, 8.003, 131.1
1953, 12, 5.134, 127.9
1954, 1, 2.405, 245.7
1954, 2, 1.99, 205.6
1954, 3, 3.524, 137.5
1954, 4, 8.413, 209.9
1954, 5, 9.93, 124.1
1954, 6, 13.25, 40.26
1954, 7, 20.78, 1.809
1954, 8, 19.14, 0
1954, 9, 15.94, 7.03
1954, 10, 9.815, 226
1954, 11, 6.577, 184.8
1954, 12, 2.894, 125.7
1955, 1, 0.1954, 8.078
1955, 2, 3.023, 164.7
1955, 3, 2.531, 184.1
1955, 4, 8.972, 69.93
1955, 5, 14.74, 17.6
1955, 6, 15.59, 22.15
1955, 7, 20.85, 0.4767
1955, 8, 17.08, 44.98
1955, 9, 17.6, 0
1955, 10, 9.924, 50.88
1955, 11, 6.69, 104
1955, 12, 3.563, 791.7
1956, 1, 2.037, 290.5
1956, 2, 0.02703, 212.4
1956, 3, 3.705, 510.3
1956, 4, 10.31, 186.4
1956, 5, 11.47, 48.27
1956, 6, 14.23, 25.11
1956, 7, 20.53, 0.5127
1956, 8, 18.32, 0
1956, 9, 20.31, 35.06
1956, 10, 10.43, 42.37
1956, 11, 9.034, 67.39
1956, 12, 3.249, 434.7
1957, 1, 4.064, 152.1
1957, 2, 5.816, 132.4
1957, 3, 6.116, 44.95
1957, 4, 5.847, 292.3
1957, 5, 14.71, 19.02
1957, 6, 14.7, 48.4
1957, 7, 18.52, 27.35
1957, 8, 19.38, 26.17
1957, 9, 16.45, 66.4
1957, 10, 8.913, 194.3
1957, 11, 5.319, 73.79
1957, 12, 5.348, 17.55
1958, 1, 3.692, 804.9
1958, 2, 5.201, 266.6
1958, 3, 3.46, 458.1
1958, 4, 9.246, 71.83
1958, 5, 12.59, 54.3
1958, 6, 16.35, 134.6
1958, 7, 19.98, 0.5875
1958, 8, 17.53, 0.1969
1958, 9, 15.8, 269.7
1958, 10, 12.43, 39.67
1958, 11, 7.836, 37.72
1958, 12, 6.972, 310.5
1959, 1, 6.848, 188.3
1959, 2, 6.212, 64.88
1959, 3, 5.458, 179.7
1959, 4, 6.171, 206.8
1959, 5, 13.03, 49.71
1959, 6, 15.7, 62.67
1959, 7, 18.07, 60.36
1959, 8, 15.58, 80.19
1959, 9, 12.75, 47.2
1959, 10, 11.34, 131.1
1959, 11, 7.15, 163
1959, 12, 2.812, 908
1960, 1, 3.868, 236.9
1960, 2, 1.896, 364.8
1960, 3, 5.277, 263
1960, 4, 9.497, 60.83
1960, 5, 12.17, 46.95
1960, 6, 17.54, 34.19
1960, 7, 20.37, 0
1960, 8, 19.7, 0
1960, 9, 16.92, 20.08
1960, 10, 14.79, 24.71
1960, 11, 4.693, 232.7
1960, 12, 2.622, 442.1
1961, 1, 3.029, 727.6
1961, 2, 0.321, 145
1961, 3, 2.143, 309.3
1961, 4, 5.779, 134.7
1961, 5, 13.42, 5.615
1961, 6, 16.69, 49.28
1961, 7, 20.02, 0
1961, 8, 20.87, 0.2766
1961, 9, 17.84, 40.19
1961, 10, 13.27, 165.8
1961, 11, 8.687, 45.93
1961, 12, 5.807, 533.3
