# Created by WEAP: 1/7/2021 1:48:32 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CESM1-CAM5.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_NW_Cabin (3,496 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 3000 - 4000 m (3,430 ha),  4000 - 5000 m (66 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, -7.629, -9.162, 18.26, 22.41
1950, 2, -7.387, -8.769, 42.99, 50.46
1950, 3, -4.073, -5.171, 103.4, 105.2
1950, 4, -3.971, -4.92, 122.2, 114.1
1950, 5, 4.533, 3.572, 53.98, 54.03
1950, 6, 8.041, 7.039, 47.64, 53.1
1950, 7, 10.74, 9.413, 20.15, 21.44
1950, 8, 10.14, 8.853, 36.66, 40.24
1950, 9, 6.069, 4.935, 112.2, 94.42
1950, 10, -1.976, -3.225, 101.7, 92.67
1950, 11, -5.835, -7.134, 43.8, 45.34
1950, 12, -8.302, -9.738, 33.61, 41.47
1951, 1, -7.723, -9.348, 26.11, 35.39
1951, 2, -7.474, -8.814, 26.18, 31.02
1951, 3, -7.66, -9.044, 39.85, 44.59
1951, 4, 0.02855, -1.131, 33.41, 37.85
1951, 5, 4.714, 3.573, 68.08, 66.1
1951, 6, 10.91, 9.731, 9.722, 9.237
1951, 7, 12.53, 11.44, 46.71, 47.27
1951, 8, 11.53, 10.48, 56.24, 57.1
1951, 9, 7.975, 7.059, 30.38, 31.35
1951, 10, 1.162, -0.01456, 47.71, 57.58
1951, 11, -2.75, -4.078, 41.34, 43.71
1951, 12, -8.036, -9.365, 38.26, 48.29
1952, 1, -9.948, -11.56, 42.78, 52.24
1952, 2, -5.793, -7.131, 23.26, 30.43
1952, 3, -8.185, -9.239, 73.59, 80.93
1952, 4, -0.8816, -2.031, 84.4, 82.09
1952, 5, 5.737, 4.62, 58.88, 53.48
1952, 6, 8.645, 7.442, 32.29, 27.45
1952, 7, 11.48, 10.28, 60.4, 62.42
1952, 8, 11.95, 10.89, 74.22, 74.85
1952, 9, 8.217, 7.14, 56.99, 51.79
1952, 10, 3.638, 2.343, 29.24, 31.5
1952, 11, -2.139, -3.365, 32.33, 31.81
1952, 12, -7.935, -9.384, 19.75, 24.25
1953, 1, -11.15, -12.63, 91.51, 102.1
1953, 2, -4.419, -5.812, 35.84, 43.52
1953, 3, -3.697, -4.83, 30.94, 39.67
1953, 4, -1.689, -2.807, 75.04, 72.25
1953, 5, 2.84, 1.779, 127.1, 133.8
1953, 6, 10, 8.963, 47.8, 43.89
1953, 7, 11.2, 10.14, 46.07, 49.71
1953, 8, 11.69, 10.5, 38.81, 37.27
1953, 9, 8.83, 7.675, 169.6, 137.2
1953, 10, 2.27, 0.9812, 64.26, 56.93
1953, 11, -5.318, -6.544, 24.45, 27.08
1953, 12, -7.039, -8.424, 20.27, 19.58
1954, 1, -11.18, -12.72, 54.79, 60.66
1954, 2, -6.087, -7.542, 48.11, 52.61
1954, 3, -10.92, -12.13, 72.16, 74.24
1954, 4, -0.6766, -1.819, 77.96, 73.31
1954, 5, 4.636, 3.684, 83.62, 81.25
1954, 6, 9.224, 7.951, 36.67, 32.39
1954, 7, 13.26, 12.3, 80.59, 74.11
1954, 8, 12.02, 10.75, 50.58, 47.35
1954, 9, 6.941, 5.682, 31.98, 29.33
1954, 10, 1.738, 0.7372, 43.38, 43.81
1954, 11, -4.482, -5.698, 84.59, 92.84
1954, 12, -10.94, -12.46, 35.21, 41.95
1955, 1, -15.12, -16.73, 12.28, 14.79
1955, 2, -7.268, -8.758, 17.52, 21.26
1955, 3, -7.748, -8.998, 26.08, 32.25
1955, 4, -0.233, -1.385, 70.14, 71.85
1955, 5, 2.77, 1.723, 115.6, 116
1955, 6, 10.7, 9.442, 18.71, 17.83
1955, 7, 12.13, 11.08, 64.17, 68.97
1955, 8, 10.72, 9.365, 43.32, 39.9
1955, 9, 7.819, 6.373, 22.7, 22.95
1955, 10, 1.536, 0.4013, 25.26, 27.11
1955, 11, -5.105, -6.359, 23, 26.65
1955, 12, -6.045, -7.176, 28.1, 37.2
1956, 1, -9.509, -10.94, 30.68, 31.71
1956, 2, -12.11, -13.64, 61.39, 66.59
1956, 3, -2.966, -4.013, 11.46, 15.99
1956, 4, -1.167, -2.331, 86.05, 83.99
1956, 5, 3.953, 2.815, 46.91, 46.94
1956, 6, 8.916, 7.801, 16.02, 15.14
1956, 7, 12.09, 10.87, 61.53, 56.22
1956, 8, 12.72, 11.56, 59.7, 60.14
1956, 9, 6.885, 5.883, 81.21, 82.79
1956, 10, 4.615, 3.308, 26.38, 30.61
1956, 11, -3.484, -4.674, 26.23, 29.63
1956, 12, -6.879, -8.18, 68.43, 80.49
1957, 1, -8.054, -9.786, 17.14, 24.7
1957, 2, -5.992, -7.189, 33.16, 39.35
1957, 3, -6.089, -7.402, 106.4, 103.3
1957, 4, -0.4806, -1.739, 22.95, 29.78
1957, 5, 3.634, 2.687, 103, 96.28
1957, 6, 7.933, 6.671, 37.32, 32.52
1957, 7, 11.83, 10.65, 39.75, 39.67
1957, 8, 10.93, 9.864, 61, 59.81
1957, 9, 6.847, 5.677, 93, 96.21
1957, 10, 1.269, 0.2785, 34.77, 33.56
1957, 11, -4.55, -5.943, 47.76, 54.48
1957, 12, -6.661, -8.186, 12.88, 16.62
1958, 1, -4.945, -6.279, 30.6, 40.41
1958, 2, -8.41, -9.769, 46.08, 57.85
1958, 3, -5.067, -6.152, 31.29, 35.83
1958, 4, -1.056, -2.12, 90.37, 91.42
1958, 5, 5.633, 4.488, 44.98, 42.32
1958, 6, 9.395, 8.198, 28.03, 26.27
1958, 7, 11.45, 10.37, 39.33, 42.62
1958, 8, 10.07, 8.809, 51.33, 54.11
1958, 9, 8.087, 6.849, 35.43, 38.14
1958, 10, 2.146, 0.9702, 31.97, 35.99
1958, 11, -4.12, -5.568, 26.4, 28.48
