# Created by WEAP: 1/7/2021 1:49:10 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CESM1-CAM5.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_SCE_CEN_West Owens (98,296 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (50,858 ha),  2000 - 3000 m (25,900 ha),  3000 - 4000 m (21,452 ha),  4000 - 5000 m (86 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, 5.529, 0.5025, -4.748, -5.824, 5.375, 12.9, 34.71, 36.89
1950, 2, 6.103, 1.047, -4.503, -5.527, 21.74, 40.8, 84.89, 82.09
1950, 3, 9.273, 3.935, -1.83, -2.825, 33.41, 61.71, 132.5, 137.4
1950, 4, 10.46, 4.976, -0.9158, -1.775, 14.15, 25.47, 59.32, 62.05
1950, 5, 18.76, 13.15, 7.201, 6.27, 3.552, 4.77, 8.856, 8.837
1950, 6, 22.79, 17.2, 11.28, 10.34, 7.696, 16.24, 30.65, 32.42
1950, 7, 22.73, 17.2, 11.07, 10.17, 1.937, 3.708, 6.597, 7.366
1950, 8, 22.11, 16.72, 10.85, 10, 6.714, 12.73, 16.02, 17.39
1950, 9, 18.58, 13.34, 7.612, 6.667, 9.356, 12.33, 19.04, 19.51
1950, 10, 12.64, 7.594, 2.086, 1.106, 1.463, 3.38, 8.151, 7.425
1950, 11, 5.513, 0.5864, -4.851, -5.893, 14.17, 21.9, 47.37, 50.74
1950, 12, 3.089, -1.65, -6.861, -7.984, 19.34, 34.1, 76.94, 80.94
1951, 1, 2.504, -2.455, -7.735, -8.751, 19.59, 41.06, 114.7, 113.4
1951, 2, 7.356, 2.224, -3.021, -4.005, 1.724, 6.191, 16.31, 13.12
1951, 3, 5.425, 0.01763, -5.731, -6.697, 8.379, 17.51, 47.49, 49.73
1951, 4, 12.78, 7.243, 1.248, 0.3667, 7.305, 13.5, 35.63, 36.94
1951, 5, 13.84, 8.151, 2.102, 1.218, 13.69, 28.16, 72.59, 70.39
1951, 6, 21.77, 16.12, 10.01, 9.106, 1.856, 4.293, 8.182, 8.242
1951, 7, 24.16, 18.53, 12.4, 11.48, 0.4445, 1.094, 1.311, 1.09
1951, 8, 22.56, 17.13, 11.25, 10.38, 1.302, 2.978, 7.457, 7.198
1951, 9, 20.06, 14.76, 9.091, 8.166, 1.946, 4.314, 9.04, 9.86
1951, 10, 12.76, 7.758, 2.35, 1.329, 0.8875, 3.842, 11.75, 10.26
1951, 11, 5.953, 1.028, -4.494, -5.534, 26.07, 48.74, 119.2, 113.1
1951, 12, 4.604, -0.3447, -5.397, -6.416, 18.17, 32.33, 83.53, 86.96
1952, 1, 0.5981, -3.956, -8.631, -9.736, 9.655, 15.56, 41.84, 41.65
1952, 2, 7.143, 2.07, -3.339, -4.384, 10.63, 21.76, 52.02, 51.71
1952, 3, 9.215, 3.794, -2.122, -3.079, 5.185, 10.39, 23.79, 25.2
1952, 4, 11.68, 6.129, 0.1948, -0.6179, 14.27, 25.64, 57.57, 60.05
1952, 5, 16.34, 10.66, 4.513, 3.595, 2.328, 4.414, 9.621, 9.494
1952, 6, 20.23, 14.61, 8.476, 7.582, 8.671, 15.95, 23.52, 26.21
1952, 7, 22.96, 17.5, 11.5, 10.57, 2.994, 5.36, 8.651, 8.707
1952, 8, 24.26, 18.79, 12.92, 12.02, 0.569, 1.341, 2.049, 2.099
1952, 9, 19.06, 13.82, 8.155, 7.23, 3.059, 5.864, 11.39, 12.17
1952, 10, 13.56, 8.611, 3.083, 2.065, 0.3717, 2.042, 4.579, 4.317
1952, 11, 5.565, 0.4826, -4.933, -5.906, 28.4, 49.09, 123.5, 121.2
1952, 12, 4.372, -0.4699, -5.767, -6.864, 9.698, 19.55, 47.42, 49.4
1953, 1, 1.74, -3.117, -8.348, -9.421, 25.65, 54.64, 139.2, 138.6
1953, 2, 8.399, 3.214, -2.364, -3.367, 4.896, 12.65, 37.54, 38.33
1953, 3, 11.06, 5.653, -0.005775, -0.9491, 20.64, 36.1, 74.06, 75.56
1953, 4, 10.27, 4.621, -1.426, -2.28, 2.967, 8.891, 25.85, 21.27
1953, 5, 16.57, 10.99, 4.973, 4.111, 6.793, 11.58, 26.72, 27.74
1953, 6, 23.03, 17.47, 11.43, 10.52, 0.396, 0.8289, 1.02, 0.9794
1953, 7, 25.27, 19.68, 13.63, 12.73, 4.515, 6.764, 8.777, 9.469
1953, 8, 24.36, 18.94, 13.19, 12.3, 3.77, 6.992, 9.588, 8.542
1953, 9, 20.58, 15.36, 9.716, 8.728, 2.618, 5.788, 9.199, 10.57
1953, 10, 16.99, 11.93, 6.417, 5.463, 5.979, 11.18, 21.94, 23.18
1953, 11, 8.481, 3.632, -1.658, -2.706, 26.31, 39.72, 96.58, 94.27
1953, 12, 4.992, -0.03351, -5.425, -6.534, 16.76, 33.84, 71.53, 76.47
1954, 1, 3.149, -1.828, -6.93, -7.964, 12.17, 26.37, 67.84, 68.36
1954, 2, 4.974, -0.1912, -5.514, -6.492, 28.99, 48.59, 105.7, 109.5
1954, 3, 6.056, 0.5206, -5.312, -6.227, 20.67, 41.95, 110.1, 112.5
1954, 4, 12.77, 7.245, 1.281, 0.4127, 10.93, 25.48, 56.22, 57.74
1954, 5, 13.71, 8.011, 1.937, 1.102, 8.66, 18.93, 50.32, 52.51
1954, 6, 18.78, 13.09, 6.897, 6.005, 7.412, 11.37, 14.11, 16.08
1954, 7, 26.18, 20.63, 14.61, 13.71, 2.421, 4.998, 6.334, 6.536
1954, 8, 23.81, 18.32, 12.39, 11.5, 0.2479, 1.147, 1.251, 0.8133
1954, 9, 19.11, 13.79, 8.024, 7.072, 2.523, 4.931, 11.4, 11.65
1954, 10, 10.93, 5.629, -0.1299, -1.093, 42.58, 77.57, 182.3, 181.4
