# Created by WEAP: 1/7/2021 1:47:25 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CESM1-CAM5.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: UT_S_Colorado and Green (4,473,422 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (3,292,026 ha),  2000 - 3000 m (1,063,121 ha),  3000 - 4000 m (118,275 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

1950, 1, 0.5068, -3.424, -7.765, 3.39, 9.017, 19.76
1950, 2, 4.273, -0.7957, -5.441, 12.3, 31.24, 57.99
1950, 3, 9.723, 4.284, -0.419, 6.094, 19.07, 39.12
1950, 4, 10.7, 4.906, 0.05128, 13.43, 25.86, 49.74
1950, 5, 20.99, 15.02, 10.19, 5.556, 15.03, 31.88
1950, 6, 24.13, 18.16, 13.39, 18.15, 32.4, 44.86
1950, 7, 25.25, 19.4, 14.72, 12.94, 17.34, 19.91
1950, 8, 23.07, 17.06, 12.17, 26.62, 39.21, 45.23
1950, 9, 18.37, 12.79, 8.057, 39.68, 64.7, 85.95
1950, 10, 10.88, 5.655, 0.871, 13.46, 23.2, 41.09
1950, 11, 3.619, -1.432, -6.196, 15.75, 30.14, 52.09
1950, 12, 1.358, -2.935, -7.215, 11.44, 20.69, 29.98
1951, 1, -0.9102, -4.994, -9.294, 13.99, 35.42, 65.19
1951, 2, 3.234, -1.235, -5.687, 1.656, 4.375, 10.35
1951, 3, 4.002, -1.557, -6.33, 4.789, 13.38, 28
1951, 4, 13.88, 8.398, 3.769, 20.36, 42.39, 83.85
1951, 5, 18.34, 12.18, 7.174, 8.919, 15.54, 20.78
1951, 6, 24.72, 18.63, 13.72, 0.1631, 0.2998, 0.3256
1951, 7, 27.14, 21.17, 16.37, 11.35, 17.69, 24.4
1951, 8, 26.04, 20, 15.14, 19.62, 35.21, 45.07
1951, 9, 20.55, 14.96, 10.2, 30.81, 41.58, 57.14
