# Created by WEAP: 1/7/2021 1:48:27 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CESM1-CAM5.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Upr Bear (3,880 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (3,880 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 1000 to 2000 m

1950, 1, 4.24, 236.3
1950, 2, 4.453, 311.7
1950, 3, 6.533, 530.9
1950, 4, 9.063, 63.75
1950, 5, 16.5, 62.48
1950, 6, 21.35, 30.47
1950, 7, 19.49, 0.00385
1950, 8, 20.35, 9.403
1950, 9, 18.96, 13.75
1950, 10, 12.35, 131.9
1950, 11, 6.201, 138.5
1950, 12, 4.325, 122.1
1951, 1, 2.82, 503
1951, 2, 7.029, 173.8
1951, 3, 3.369, 132.1
1951, 4, 8.444, 88.68
1951, 5, 10.58, 114.1
1951, 6, 17.7, 4.647
1951, 7, 20.72, 7.726
1951, 8, 19.86, 1.15
1951, 9, 19.28, 5.778
1951, 10, 13.61, 83.66
1951, 11, 4.71, 475.2
1951, 12, 5.247, 91.27
1952, 1, 4.461, 7.996
1952, 2, 7.163, 122.2
1952, 3, 7.006, 15.62
1952, 4, 7.502, 171.5
1952, 5, 12.4, 25.47
1952, 6, 18.31, 5.428
1952, 7, 19.83, 14.44
1952, 8, 22.12, 0
1952, 9, 18.8, 13.53
1952, 10, 12.1, 84.89
1952, 11, 3.523, 430
1952, 12, 3.395, 192
1953, 1, 1.071, 644.7
1953, 2, 5.392, 215.8
1953, 3, 10.39, 118.3
1953, 4, 4.214, 244.9
1953, 5, 14.42, 36.84
1953, 6, 19.88, 1.191
1953, 7, 22.56, 0
1953, 8, 22.13, 0
1953, 9, 19.48, 2.753
1953, 10, 18.85, 6.136
1953, 11, 10.46, 129.2
1953, 12, 6.636, 107.5
1954, 1, 3.945, 190.8
1954, 2, 3.156, 195.3
1954, 3, 4.15, 132.7
1954, 4, 8.795, 186.6
1954, 5, 10.91, 132.6
1954, 6, 14.27, 29.6
1954, 7, 22.32, 0.4429
1954, 8, 20.78, 0.001838
1954, 9, 17.92, 35.74
1954, 10, 10.85, 191
1954, 11, 8.236, 140.2
1954, 12, 4.594, 111.6
1955, 1, 2.126, 19.19
1955, 2, 4.983, 196.9
1955, 3, 3.358, 174.3
1955, 4, 9.64, 82.61
1955, 5, 15.86, 42.52
1955, 6, 16.85, 17.89
1955, 7, 22.88, 0.01218
1955, 8, 18.53, 35.04
1955, 9, 19.7, 0
1955, 10, 11.74, 25.34
1955, 11, 8.553, 125.3
1955, 12, 5.348, 706.6
1956, 1, 3.77, 245
1956, 2, 1.148, 235.6
1956, 3, 4.703, 498.1
1956, 4, 10.4, 163.1
1956, 5, 12.3, 36.88
1956, 6, 14.81, 19.66
1956, 7, 22.05, 0.2252
1956, 8, 19.87, 0.0006947
1956, 9, 22.38, 21.61
1956, 10, 11.65, 32.75
1956, 11, 11.87, 68.31
1956, 12, 4.899, 411.6
1957, 1, 6.201, 161.2
1957, 2, 6.715, 115.1
1957, 3, 6.738, 46.99
1957, 4, 6.701, 282.8
1957, 5, 16.09, 26.63
1957, 6, 15.24, 35.73
1957, 7, 19.7, 14.18
1957, 8, 20.92, 12.66
1957, 9, 17.66, 69.5
1957, 10, 9.405, 154.1
1957, 11, 7.425, 86.05
1957, 12, 8.674, 10.35
1958, 1, 5.629, 692.1
1958, 2, 6.647, 240.1
1958, 3, 3.757, 423.5
1958, 4, 9.674, 64.55
1958, 5, 14.05, 36.23
1958, 6, 17.2, 179.9
1958, 7, 21.5, 0.002838
1958, 8, 19.32, 0.2744
1958, 9, 17.24, 150.2
1958, 10, 13.37, 28.19
1958, 11, 9.18, 16.89
1958, 12, 10.21, 275.2
1959, 1, 8.785, 159.6
1959, 2, 7.743, 52.17
1959, 3, 5.71, 141.7
1959, 4, 6.129, 177
1959, 5, 13.33, 45.08
1959, 6, 16.26, 32.41
1959, 7, 18.98, 76.01
1959, 8, 17.18, 35.69
1959, 9, 14.31, 43.5
1959, 10, 12.71, 130.3
1959, 11, 9.591, 194.3
1959, 12, 4.215, 851.3
1960, 1, 5.55, 168.9
1960, 2, 2.276, 349.8
1960, 3, 5.464, 260.8
1960, 4, 10.34, 67.51
1960, 5, 12.47, 60.31
1960, 6, 18.51, 40.1
1960, 7, 22.55, 0.007813
1960, 8, 21.39, 0
1960, 9, 18.4, 24.36
1960, 10, 16.51, 28.98
1960, 11, 6.385, 261.7
1960, 12, 4.306, 441.7
1961, 1, 3.808, 657
1961, 2, 1.633, 140.5
1961, 3, 2.713, 261.7
1961, 4, 6.351, 66.03
1961, 5, 14.88, 4.828
1961, 6, 18.29, 31.57
1961, 7, 21.94, 0
1961, 8, 22.92, 0.9058
1961, 9, 19.83, 52.79
1961, 10, 14.19, 142.9
1961, 11, 10.91, 33.61
1961, 12, 8.351, 571.8
1962, 1, 2.736, 196.9
1962, 2, -0.7411, 295
1962, 3, 8.263, 182
1962, 4, 7.869, 237.4
1962, 5, 12.18, 52.19
1962, 6, 19.09, 5.775
1962, 7, 21.15, 0.06011
1962, 8, 19.63, 43.3
1962, 9, 15.18, 58.13
1962, 10, 9.792, 154.9
1962, 11, 6.184, 245.5
1962, 12, 6.045, 174.5
1963, 1, 3.666, 390.2
1963, 2, 7.707, 158.9
1963, 3, 11.17, 39.37
1963, 4, 9.606, 89.43
1963, 5, 7.9, 261.1
1963, 6, 13.7, 21.84
1963, 7, 20.28, 4.965
1963, 8, 23.87, 1.299
1963, 9, 15.63, 105.5
1963, 10, 16.19, 45.49
1963, 11, 4.2, 566.1
1963, 12, 7.202, 143.5
1964, 1, 2.919, 435.4
1964, 2, 3.621, 253.2
1964, 3, 4.271, 344.5
1964, 4, 6.72, 214.3
1964, 5, 10.73, 105.5
1964, 6, 16.89, 42.99
1964, 7, 16.55, 45.59
1964, 8, 17.9, 2.37
1964, 9, 17.85, 128.2
1964, 10, 10.83, 22.18
1964, 11, 10.05, 193.5
1964, 12, 6.436, 791.5
1965, 1, 6.346, 440.4
1965, 2, 6.457, 203.3
1965, 3, 6.737, 99.6
1965, 4, 12.13, 114.9
1965, 5, 12.06, 84.85
1965, 6, 18.33, 17.8
1965, 7, 22.67, 1.345
1965, 8, 19.95, 2.616
1965, 9, 18.98, 23.86
1965, 10, 13.9, 39.88
1965, 11, 3.179, 338.3
1965, 12, 3.458, 1202
1966, 1, 0.2925, 1135
1966, 2, 6.475, 94.39
1966, 3, 2.419, 335.8
1966, 4, 8.659, 89.16
1966, 5, 8.851, 235.4
1966, 6, 17.78, 3.306
1966, 7, 19.91, 10.64
1966, 8, 22.37, 0.3986
1966, 9, 19.86, 1.555
1966, 10, 13.85, 115.3
1966, 11, 4.87, 143.1
1966, 12, 2.698, 245.4
1967, 1, 5.262, 198.5
1967, 2, 6.368, 192.8
1967, 3, 5.145, 381.2
1967, 4, 4.487, 241.1
1967, 5, 12.97, 122.5
1967, 6, 17.12, 4.713
1967, 7, 21.63, 1.514
1967, 8, 18.9, 0.007629
1967, 9, 17.77, 14.7
1967, 10, 11.6, 163.4
1967, 11, 7.124, 190.4
1967, 12, 10.72, 40
1968, 1, 2.447, 681
1968, 2, 5.403, 207.5
1968, 3, 6.919, 121.2
1968, 4, 5.876, 209.9
1968, 5, 10.34, 171.5
1968, 6, 17.3, 7.352
1968, 7, 21.37, 2.254
1968, 8, 20.59, 0.3957
1968, 9, 17.47, 39.78
1968, 10, 16.89, 22.28
1968, 11, 6.833, 300
1968, 12, 4.411, 239.5
1969, 1, 4.097, 215.2
1969, 2, 2.657, 407
1969, 3, 6.925, 179.2
1969, 4, 5.908, 255.9
1969, 5, 13.28, 54.09
1969, 6, 14.85, 2.055
1969, 7, 20.15, 5.975
1969, 8, 21.64, 0.5103
1969, 9, 21.35, 22.7
1969, 10, 13.43, 35.63
1969, 11, 5.496, 317.7
1969, 12, 5.136, 867.9
1970, 1, 6.913, 91.25
1970, 2, 7.884, 107.7
1970, 3, 6.607, 251.3
1970, 4, 8.375, 135.5
1970, 5, 12.65, 85.37
1970, 6, 21.06, 3.52
1970, 7, 19.88, 15.94
1970, 8, 19.95, 5.014
1970, 9, 18.92, 81.23
1970, 10, 9.295, 323.9
1970, 11, 8.952, 469.7
1970, 12, 6.822, 593.3
1971, 1, 3.88, 285.7
1971, 2, 5.58, 275.4
1971, 3, 7.198, 245.5
1971, 4, 9.387, 132.2
1971, 5, 11.25, 199.7
1971, 6, 13.66, 101.1
1971, 7, 21.22, 0
1971, 8, 21.66, 3.972
1971, 9, 18.73, 2.932
1971, 10, 13.12, 70.85
1971, 11, 8.286, 71.04
1971, 12, 7.386, 473.5
1972, 1, 4.046, 623.1
1972, 2, 5.696, 156.4
1972, 3, 5.633, 281
1972, 4, 10.04, 134.8
1972, 5, 10.05, 220.9
1972, 6, 19.36, 0.00282
1972, 7, 21.22, 0
1972, 8, 21.1, 0.2203
1972, 9, 18.54, 22.65
1972, 10, 10.28, 94.52
1972, 11, 8.354, 146.1
1972, 12, 6.397, 221.8
1973, 1, 5.064, 650.5
1973, 2, 3.892, 323.3
1973, 3, 4.657, 280.3
1973, 4, 13.12, 1.353
1973, 5, 12.56, 117.6
1973, 6, 17.88, 2.859
1973, 7, 22.23, 8.498
1973, 8, 21.11, 4.016
1973, 9, 19.58, 22.85
1973, 10, 13.63, 167.1
1973, 11, 6.351, 580.6
1973, 12, 3.785, 347.2
1974, 1, 1.477, 725.4
1974, 2, 2.705, 227.3
1974, 3, 4.139, 438.5
1974, 4, 10.99, 188.9
1974, 5, 13.16, 82.54
1974, 6, 18.11, 15.67
1974, 7, 20.96, 0.4583
1974, 8, 21.56, 42.51
1974, 9, 19.64, 32.18
1974, 10, 13.03, 242.1
1974, 11, 9.328, 28.01
1974, 12, 4.919, 321.6
1975, 1, 1.59, 197.9
1975, 2, 3.753, 464
1975, 3, 5.62, 157.7
1975, 4, 3.458, 332
1975, 5, 13.29, 155.5
1975, 6, 19.34, 4.447
1975, 7, 21.64, 13.71
1975, 8, 22.42, 0.6724
1975, 9, 18.55, 20.3
1975, 10, 11.94, 283.8
1975, 11, 5.732, 733.5
1975, 12, 2.768, 227
1976, 1, 8.611, 5.2
1976, 2, 7.434, 81.09
1976, 3, 7.202, 248.3
1976, 4, 8.75, 159.3
1976, 5, 9.04, 88.2
1976, 6, 17.84, 7.586
1976, 7, 19.78, 0.02065
1976, 8, 20.95, 0.1311
1976, 9, 17.97, 17.71
1976, 10, 12.57, 25.35
1976, 11, 9.669, 345.8
1976, 12, 4.036, 221.1
1977, 1, 3.928, 493.4
1977, 2, 2.483, 571.6
1977, 3, 7.032, 119.2
1977, 4, 8.547, 52.12
1977, 5, 15.86, 29.68
1977, 6, 16.63, 3.654
1977, 7, 20.74, 6.359
1977, 8, 22.3, 8.067
1977, 9, 19.7, 7.371
1977, 10, 13.76, 0.8625
1977, 11, 10.43, 3.514
1977, 12, 8.394, 242
1978, 1, 7.108, 256.7
1978, 2, 6.559, 182.7
1978, 3, 3.309, 577.6
1978, 4, 10.71, 98.5
1978, 5, 10.48, 48.27
1978, 6, 14.62, 38.62
1978, 7, 19.22, 0.4116
1978, 8, 22.06, 0.001033
1978, 9, 18.91, 22.4
1978, 10, 17.65, 161.4
1978, 11, 8.537, 102.7
1978, 12, 8.196, 20.97
1979, 1, 7.662, 140.5
1979, 2, 1.616, 733.3
1979, 3, 7.808, 75.17
1979, 4, 10.37, 193.2
1979, 5, 12.8, 28.31
1979, 6, 20.25, 0
1979, 7, 22.78, 0.000683
1979, 8, 21.83, 4.564
1979, 9, 20.64, 1.997
1979, 10, 12.82, 11.42
1979, 11, 8.576, 110.6
1979, 12, 3.732, 494.8
1980, 1, 1.62, 1035
1980, 2, 4.975, 624.5
1980, 3, 7.624, 202.9
1980, 4, 7.879, 224.4
1980, 5, 9.774, 152
1980, 6, 19.27, 22.88
1980, 7, 23.21, 73.06
1980, 8, 22.32, 2.261
1980, 9, 16.1, 51.82
1980, 10, 15.77, 18.26
1980, 11, 4.423, 288.8
1980, 12, 3.826, 158
1981, 1, 5.31, 309.2
1981, 2, 3.637, 309.4
1981, 3, 8.026, 472.2
1981, 4, 8.35, 132.8
1981, 5, 14.85, 53.98
1981, 6, 16.59, 17.12
1981, 7, 22.49, 3.616
1981, 8, 20.23, 0.105
1981, 9, 18.69, 52.46
1981, 10, 13.21, 189.3
1981, 11, 7.042, 89.8
1981, 12, 2.321, 105
1982, 1, 3.332, 326.7
1982, 2, 1.613, 451.2
1982, 3, 2.612, 753.5
1982, 4, 7.614, 223.4
1982, 5, 14.75, 63.9
1982, 6, 17.98, 0.09033
1982, 7, 21.21, 33.27
1982, 8, 24.52, 18.49
1982, 9, 17.18, 7.994
1982, 10, 15.52, 10.36
1982, 11, 8.347, 205.9
1982, 12, 4.928, 539.8
1983, 1, 5.624, 709.9
1983, 2, 4.054, 357.9
1983, 3, 6.721, 283.5
1983, 4, 9.976, 70.93
1983, 5, 13.43, 25.81
1983, 6, 16.46, 75.91
1983, 7, 22.83, 4.617
1983, 8, 21.53, 0.07815
1983, 9, 20.15, 16.8
1983, 10, 14.29, 45.33
1983, 11, 6.688, 458.6
1983, 12, -0.7269, 433.4
1984, 1, 6.813, 120.7
1984, 2, 6.882, 216.5
1984, 3, 5.886, 227.5
1984, 4, 10.97, 19.77
1984, 5, 14.55, 11.69
1984, 6, 17.81, 25.82
1984, 7, 22.36, 0.00214
1984, 8, 20.47, 0
1984, 9, 20.54, 0.155
1984, 10, 17.53, 0.4495
1984, 11, 6.404, 540.7
1984, 12, 5.314, 102.8
1985, 1, 4.713, 117.1
1985, 2, 1.603, 478
1985, 3, 4.598, 277.5
1985, 4, 7.734, 37.91
1985, 5, 11.09, 154.6
1985, 6, 16.26, 0.0009326
1985, 7, 21.89, 0
1985, 8, 20.94, 1.222
1985, 9, 17.59, 79.2
1985, 10, 15.92, 19.35
1985, 11, 9.31, 220.9
1985, 12, 5.407, 148.4
1986, 1, 3.031, 413.5
1986, 2, 7.568, 12.89
1986, 3, 2.358, 381.9
1986, 4, 14.11, 53.43
1986, 5, 13.92, 105.4
1986, 6, 12.51, 51.16
1986, 7, 23.55, 0.05929
1986, 8, 22.49, 0.8936
1986, 9, 20.16, 3.662
1986, 10, 16.66, 61.19
1986, 11, 10.68, 51.23
1986, 12, 3.372, 428.4
1987, 1, 4.336, 198.7
1987, 2, 5.166, 664.4
1987, 3, 7.771, 204.9
1987, 4, 7.046, 117.7
1987, 5, 9.61, 234
1987, 6, 15.29, 58.48
1987, 7, 21.03, 0
1987, 8, 21.02, 0.01955
1987, 9, 18.56, 17.26
1987, 10, 15.03, 1.17
1987, 11, 8.422, 161.3
1987, 12, 3.897, 470.4
1988, 1, 3.447, 616.9
1988, 2, 5.231, 115.1
