# Created by WEAP: 1/7/2021 1:45:24 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CESM1-CAM5.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Upr Nisqually (76,281 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (47,338 ha),  1000 - 2000 m (25,455 ha),  2000 - 3000 m (2,311 ha),  3000 - 4000 m (912 ha),  4000 - 5000 m (265 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, 3.349, 0.99, -8.632, -10.26, -10.86, 271.2, 317, 451.3, 449.9, 445.1
1950, 2, 3.865, 1.383, -8.682, -10.34, -10.9, 87.81, 110.9, 156.2, 154.9, 154.1
1950, 3, 5.383, 3.076, -7.256, -8.925, -9.469, 197.3, 246.1, 365.6, 364.3, 360.7
1950, 4, 5.869, 3.55, -6.686, -8.346, -8.891, 100.2, 108.8, 133.7, 132, 130.3
1950, 5, 11.46, 9.303, -0.9744, -2.644, -3.172, 175.1, 189.9, 220.3, 216.6, 213.2
1950, 6, 15.88, 13.92, 3.714, 2.054, 1.51, 58.63, 61.61, 60.57, 58.64, 58.18
1950, 7, 16.35, 14.32, 4.155, 2.502, 1.958, 63.58, 70.36, 79.08, 77.48, 76.46
1950, 8, 16.59, 14.61, 4.374, 2.714, 2.163, 73, 85.17, 101.2, 98.37, 96.99
1950, 9, 14.97, 13.22, 3.252, 1.599, 1.05, 59.63, 75.79, 96.77, 94.65, 93.01
1950, 10, 8.905, 7.138, -2.748, -4.404, -4.957, 211.6, 259.4, 322.9, 315.3, 310.4
1950, 11, 4.383, 2.418, -7.167, -8.808, -9.381, 67.28, 91.16, 131, 129.5, 129.5
1950, 12, 1.072, -1.079, -10.92, -12.58, -13.14, 463.5, 551, 766, 758.5, 756.9
1951, 1, 0.3143, -2.074, -11.71, -13.34, -13.91, 356.5, 439.4, 619.4, 615.2, 613
1951, 2, 3.255, 0.8445, -9.067, -10.72, -11.29, 184.3, 210.7, 313.9, 312.9, 313.5
1951, 3, 2.459, 0.1291, -10.31, -11.99, -12.51, 278.8, 315.7, 405.8, 402.2, 400
1951, 4, 4.947, 2.387, -8.236, -9.923, -10.46, 227.5, 267.3, 367, 366.3, 360.1
1951, 5, 8.266, 5.841, -4.869, -6.547, -7.077, 122.6, 139.1, 170.2, 166.9, 164.3
1951, 6, 12.3, 10.13, -0.5789, -2.266, -2.798, 54.04, 63.46, 79.01, 77.95, 76.89
1951, 7, 16.59, 14.53, 4.578, 2.93, 2.388, 73.01, 81.06, 92.26, 89.97, 88.61
1951, 8, 15.78, 13.6, 3.408, 1.75, 1.211, 44.37, 51.96, 53.36, 51.76, 50.82
1951, 9, 13.8, 11.9, 1.852, 0.2071, -0.339, 45.03, 48.77, 64.78, 63.11, 62.2
1951, 10, 9.615, 7.61, -2.236, -3.872, -4.438, 318, 374.1, 461.7, 452.5, 447.5
1951, 11, 2.669, 0.3901, -9.919, -11.59, -12.12, 422.9, 517, 707.1, 701.6, 695.3
1951, 12, 1.812, -0.4958, -10.41, -12.07, -12.63, 236.8, 297.5, 430.3, 427.5, 427.5
1952, 1, -1.046, -3.327, -13.09, -14.74, -15.3, 143.9, 187, 268.6, 266.1, 265.1
1952, 2, 3.264, 0.9443, -8.863, -10.51, -11.06, 104.9, 121, 177.5, 176.5, 175.2
1952, 3, 4.037, 1.607, -8.76, -10.43, -10.98, 161.9, 194.1, 287.6, 286.3, 282.9
1952, 4, 4.564, 1.982, -8.529, -10.2, -10.75, 218.5, 231.3, 314.1, 312.7, 307.3
1952, 5, 9.476, 7.042, -3.455, -5.128, -5.665, 126.8, 148.6, 206.3, 204.2, 201.2
1952, 6, 13.7, 11.7, 1.485, -0.179, -0.7091, 63.72, 73.87, 80.69, 78.08, 77.01
1952, 7, 14.9, 12.77, 2.426, 0.7478, 0.2208, 76.09, 90.79, 107.8, 105.1, 103.9
1952, 8, 18.54, 16.68, 6.863, 5.217, 4.665, 15.35, 20.94, 30.57, 30.1, 29.3
1952, 9, 14.09, 12.12, 1.921, 0.2628, -0.2805, 96.08, 118.6, 140.2, 136.8, 134.1
1952, 10, 7.567, 5.226, -5.052, -6.72, -7.271, 321.1, 406, 550, 541, 533.6
1952, 11, 1.56, -0.8223, -11.23, -12.9, -13.45, 440.5, 537.4, 736.9, 726.3, 724.5
1952, 12, 1.22, -1.089, -10.99, -12.64, -13.21, 443.9, 536.9, 772.7, 767.8, 762.2
1953, 1, -1.979, -4.322, -14.42, -16.09, -16.64, 342.6, 458.5, 690.7, 686.5, 681.3
1953, 2, 2.5, 0.3703, -9.49, -11.14, -11.71, 209.1, 241.4, 355.3, 353.7, 351.2
1953, 3, 7.127, 4.809, -5.495, -7.158, -7.706, 44.64, 53.9, 75.11, 74.35, 73.66
1953, 4, 6.777, 4.133, -6.398, -8.073, -8.604, 173.7, 199.2, 282.1, 281.2, 276.8
1953, 5, 10.65, 8.209, -2.388, -4.066, -4.594, 86.44, 102.9, 140.6, 139.2, 137.4
1953, 6, 15.22, 13.41, 3.202, 1.539, 0.9834, 89.69, 101.7, 104.4, 101.2, 99.31
1953, 7, 17.04, 15.46, 5.534, 3.878, 3.343, 12.41, 16.93, 23.07, 22.41, 22.06
1953, 8, 16.38, 14.5, 4.36, 2.707, 2.162, 38.31, 39.26, 47.85, 46.65, 45.84
