# Created by WEAP: 1/7/2021 1:44:46 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\monthly_CESM1-CAM5.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Nisqually (111,984 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (109,187 ha),  1000 - 2000 m (2,797 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

1950, 1, 6.001, 2.321, 150.3, 214.4
1950, 2, 6.566, 2.632, 47.91, 81.68
1950, 3, 8.376, 4.087, 120.8, 175.7
1950, 4, 8.618, 4.595, 56.75, 105
1950, 5, 13.66, 10.09, 125.3, 178.9
1950, 6, 17.64, 14.72, 29.64, 73.2
1950, 7, 18.15, 14.9, 48.66, 66.76
1950, 8, 18.61, 15.11, 38.35, 74.7
1950, 9, 16.56, 13.64, 32.16, 62.86
1950, 10, 10.82, 7.571, 130.8, 181.2
1950, 11, 6.471, 3.208, 30.12, 58.92
1950, 12, 3.618, -0.2371, 279.5, 386.2
1951, 1, 3.317, -0.6924, 194.2, 307.4
1951, 2, 5.928, 1.988, 109.7, 164.3
1951, 3, 5.51, 1.205, 155, 248.2
1951, 4, 8.225, 3.687, 127.6, 196.3
1951, 5, 11.16, 6.844, 77.58, 137.2
1951, 6, 14.78, 10.93, 33.31, 60.22
1951, 7, 18.79, 15.39, 62, 75.66
1951, 8, 18.1, 14.44, 23.6, 49.92
1951, 9, 15.49, 12.28, 36.81, 63.39
1951, 10, 11.68, 8.273, 239.1, 273.1
1951, 11, 5.775, 1.357, 249.5, 344.3
1951, 12, 4.778, 0.5821, 145.1, 207.3
1952, 1, 1.312, -2.41, 83.61, 133.1
1952, 2, 5.553, 2.042, 62.36, 94.92
1952, 3, 6.828, 2.685, 88.96, 131.9
1952, 4, 7.936, 3.132, 137, 210.1
1952, 5, 12.17, 8.084, 75.46, 148.3
1952, 6, 16.19, 12.28, 40.76, 93.61
1952, 7, 17.28, 13.52, 50.76, 92.39
1952, 8, 19.96, 17.31, 10.79, 18.74
1952, 9, 16.05, 12.58, 52.3, 92.26
1952, 10, 10.21, 6.172, 190.9, 280.9
1952, 11, 4.56, 0.2246, 251.1, 404.7
1952, 12, 4.193, 0.01135, 243.1, 372.8
1953, 1, 0.9638, -3.245, 193.6, 303.1
1953, 2, 5.143, 1.267, 119.6, 182.5
1953, 3, 9.134, 5.622, 27.14, 40.93
1953, 4, 9.822, 5.288, 119.7, 178.1
1953, 5, 13.28, 9.237, 63.12, 102.9
1953, 6, 17.31, 13.82, 50.56, 113.9
1953, 7, 18.65, 15.38, 5.967, 20.72
1953, 8, 18.17, 15.02, 21.9, 43.7
1953, 9, 15.91, 12.46, 86.55, 148.1
1953, 10, 12.47, 9.09, 50.33, 69.16
1953, 11, 8.414, 4.71, 61.54, 102.4
1953, 12, 5.883, 2.526, 43.93, 54.15
1954, 1, 5.362, 1.637, 123.9, 200.1
1954, 2, 3.853, -0.07678, 115.6, 170.4
1954, 3, 6.022, 1.684, 60.37, 102
1954, 4, 9.595, 5.029, 116, 182.4
1954, 5, 12.55, 8.092, 64.53, 129.8
1954, 6, 14.39, 9.917, 65.32, 111
1954, 7, 19.02, 16.06, 22.85, 26.29
1954, 8, 17.25, 13.45, 35.83, 60.71
1954, 9, 16.21, 13.41, 20.67, 30.33
1954, 10, 11.73, 8.751, 47.05, 68.66
1954, 11, 7.365, 3.306, 162.8, 214
1954, 12, 2.497, -1.761, 141.1, 207.1
1955, 1, -2.327, -6.071, 2.436, 2.98
1955, 2, 3.183, -1.158, 107.9, 170.1
1955, 3, 4.034, -0.8152, 156, 216.9
1955, 4, 9.139, 4.947, 93.5, 134
1955, 5, 14.02, 10.66, 53.36, 96.57
1955, 6, 14.45, 10.55, 98.41, 212.5
1955, 7, 17.88, 14.83, 6.238, 14.82
1955, 8, 17.24, 13.58, 47.24, 67.35
1955, 9, 14.08, 10.52, 68.01, 93.03
1955, 10, 10.02, 5.829, 224.4, 307.6
1955, 11, 6.806, 2.367, 202.6, 253.8
1955, 12, 6.192, 2.042, 156.1, 226.8
1956, 1, 1.701, -2.2, 131.2, 183.3
1956, 2, 0.3241, -3.817, 116.4, 182.2
1956, 3, 5.299, 1.16, 262.5, 344.8
1956, 4, 11.3, 7.856, 43.78, 71.83
1956, 5, 13.27, 9.047, 54.47, 99.72
1956, 6, 14.75, 11.03, 73.84, 118.1
1956, 7, 18.58, 15.46, 17.18, 40.27
