# Created by WEAP: 1/2/2021 12:54:42 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_HadGEM2-ES_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Lost Creek (4,240 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (4,240 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 1000 to 2000 m

1950, 1, 1.139, 148.4
1950, 2, 6.076, 203.3
1950, 3, 3.383, 803.5
1950, 4, 7.942, 115.8
1950, 5, 13.34, 80.94
1950, 6, 17.83, 20.74
1950, 7, 19.98, 6.996
1950, 8, 19.17, 0.637
1950, 9, 15.22, 25.05
1950, 10, 13.22, 50.77
1950, 11, 8.88, 32.85
1950, 12, 2.581, 70.02
1951, 1, 1.338, 323.8
1951, 2, 5.451, 212.6
1951, 3, 7.19, 189.4
1951, 4, 10.29, 39.5
1951, 5, 14.44, 25.7
1951, 6, 16.71, 3.451
1951, 7, 20.05, 0.0218
1951, 8, 20.21, 14.84
1951, 9, 14.73, 94.51
1951, 10, 12.17, 248.1
1951, 11, 6.667, 127.9
1951, 12, 5.361, 207
1952, 1, 1.302, 800
1952, 2, 5.294, 638.8
1952, 3, 5.881, 277.8
1952, 4, 5.839, 39.24
1952, 5, 7.869, 204.8
1952, 6, 17.17, 41.87
1952, 7, 20, 0
1952, 8, 18.92, 13.03
1952, 9, 20.05, 44.14
1952, 10, 8.988, 149.1
1952, 11, 7.779, 120.3
1952, 12, 2.776, 447.8
1953, 1, 3.341, 257.7
1953, 2, 4.706, 316.8
1953, 3, 6.437, 227.3
1953, 4, 8.316, 256.6
1953, 5, 10.74, 189.2
1953, 6, 13.94, 161.1
1953, 7, 19.44, 2.554
1953, 8, 20.38, 70.12
1953, 9, 21.28, 10.44
1953, 10, 13.06, 9.946
1953, 11, 4.017, 403.5
1953, 12, 5.061, 514.3
1954, 1, 2.94, 741.1
1954, 2, 3.224, 1249
1954, 3, 4.449, 512.3
1954, 4, 9.124, 25.48
1954, 5, 9.357, 188.7
1954, 6, 16.66, 1.793
1954, 7, 18.8, 8.789
1954, 8, 19.68, 0.07509
1954, 9, 15.89, 22.16
1954, 10, 8.665, 385
1954, 11, 5.787, 253
1954, 12, 2.773, 657.9
1955, 1, 0.9299, 532.8
1955, 2, 3.223, 354.9
1955, 3, 6.324, 58.64
1955, 4, 7.591, 111.3
1955, 5, 9.496, 76.7
1955, 6, 17.39, 29.29
1955, 7, 19.05, 7.423
1955, 8, 19.63, 21.4
1955, 9, 16.45, 0.3079
1955, 10, 11.8, 137.8
1955, 11, 3.894, 626.6
1955, 12, 2.489, 226.9
1956, 1, 2.469, 287.8
1956, 2, 6.687, 69
1956, 3, 3.132, 590.8
1956, 4, 9.639, 121.6
1956, 5, 14.51, 39.68
1956, 6, 13.68, 90.45
1956, 7, 19.57, 1.357
1956, 8, 21.92, 0
1956, 9, 14.45, 13.01
