# Created by WEAP: 1/2/2021 12:55:34 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_HadGEM2-ES_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_NW_Fraser (47,375 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (17,895 ha),  3000 - 4000 m (29,481 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

1950, 1, -10.98, -12.42, 48.66, 63.05
1950, 2, -6.493, -7.819, 37.08, 47.8
1950, 3, -2.905, -5.049, 116.8, 150.8
1950, 4, 0.3511, -1.622, 65.92, 87.9
1950, 5, 7.217, 4.815, 38.49, 58.34
1950, 6, 12.18, 10.01, 46.24, 59.25
1950, 7, 14.43, 12.53, 56.77, 73.31
1950, 8, 14.29, 12.3, 35.92, 49.54
1950, 9, 6.914, 5.029, 74.05, 94.7
1950, 10, 5.683, 3.734, 53.33, 71.35
1950, 11, -2.232, -3.991, 31.35, 41.23
1950, 12, -11.83, -13.39, 68.58, 91.88
1951, 1, -11.69, -13.02, 54.04, 65.92
1951, 2, -7.875, -9.423, 49.73, 68.64
1951, 3, -4.569, -6.425, 37.92, 47.85
1951, 4, 0.06076, -1.989, 80.41, 107.5
1951, 5, 6.178, 3.751, 56.4, 71.38
1951, 6, 9.464, 7.228, 75.82, 94.94
1951, 7, 14.37, 12.31, 57.56, 77.38
1951, 8, 13.42, 11.24, 64.45, 75.1
1951, 9, 8.191, 6.139, 51.6, 63.99
1951, 10, 5.773, 3.871, 29.89, 41.57
1951, 11, -3.589, -5.073, 41.75, 57.57
1951, 12, -7.7, -9.006, 50.42, 68
1952, 1, -9.062, -10.29, 45.77, 61.04
1952, 2, -3.98, -5.444, 69, 89.31
1952, 3, -4.021, -5.94, 150.8, 197.1
1952, 4, -2.24, -4.275, 90.32, 115.5
1952, 5, 7.12, 4.905, 57.43, 73.85
1952, 6, 11.38, 9.298, 32.45, 44.43
1952, 7, 14.7, 12.57, 57.78, 73.31
1952, 8, 12.15, 10.02, 67, 91.18
1952, 9, 8.096, 6.07, 65.14, 86.63
1952, 10, 3.293, 1.293, 67.17, 83.13
1952, 11, -4.759, -6.482, 69.39, 85.79
1952, 12, -10.43, -11.87, 73.14, 94.02
1953, 1, -11.34, -12.71, 49.16, 60.92
1953, 2, -7.778, -8.989, 34.44, 44.73
1953, 3, -4.486, -6.603, 108.1, 147.5
1953, 4, -0.1803, -2.443, 88.51, 117.4
1953, 5, 7.894, 5.559, 52.03, 78.19
1953, 6, 9.857, 7.55, 56.44, 69.57
1953, 7, 13.29, 11.16, 86.2, 109.4
1953, 8, 12.38, 10.42, 43.87, 47.85
1953, 9, 10.63, 8.825, 20.08, 26.03
1953, 10, 2.928, 1.209, 21.09, 28.43
1953, 11, -6.009, -7.575, 74.42, 90.41
1953, 12, -5.199, -6.896, 50.17, 66.96
1954, 1, -7.07, -8.837, 76.37, 97.8
1954, 2, -4.936, -6.533, 50.04, 66.23
1954, 3, -3.159, -5.01, 64.81, 80.86
