# Created by WEAP: 1/2/2021 12:52:59 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_HadGEM2-ES_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Pit River (273,146 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (160,042 ha),  1000 - 2000 m (103,687 ha),  2000 - 3000 m (8,514 ha),  3000 - 4000 m (888 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, 4.021, -0.3869, -6.38, -13.41, -13.41, 142.9, 125.5, 98.07, 121.8, 121.8
1950, 2, 10.11, 5.938, 0.2923, -6.595, -6.595, 203.3, 191.7, 175.7, 235.3, 235.3
1950, 3, 7.494, 3.582, -1.841, -8.654, -8.654, 536.2, 448.4, 336.6, 443.2, 443.2
1950, 4, 11.97, 7.755, 2.049, -4.897, -4.897, 57.91, 64.28, 72.12, 108.4, 108.4
1950, 5, 17.04, 12.64, 6.846, -0.01215, -0.01215, 89.69, 87.43, 104, 156.6, 156.6
1950, 6, 23.46, 19.01, 13.2, 6.242, 6.242, 15.8, 21.57, 26.42, 45.87, 45.87
1950, 7, 24.89, 20.35, 14.68, 7.723, 7.723, 10.73, 19.94, 29.05, 40.47, 40.47
1950, 8, 22.77, 18.38, 12.77, 5.862, 5.862, 0.5367, 1.827, 3.963, 3.881, 3.881
1950, 9, 19.64, 14.88, 8.929, 1.93, 1.93, 34.97, 30.2, 29.94, 43.39, 43.39
1950, 10, 16.51, 12.07, 6.277, -0.5065, -0.5065, 63.41, 79.65, 72.21, 96.54, 96.54
1950, 11, 11.74, 7.179, 1.139, -5.701, -5.701, 14.13, 13.85, 9.738, 11.5, 11.5
1950, 12, 5.241, 1.205, -4.568, -11.52, -11.52, 76.51, 70.42, 56.09, 67.65, 67.65
1951, 1, 3.833, -0.0936, -5.738, -12.72, -12.72, 201.7, 169.8, 143.5, 178.4, 178.4
