# Created by WEAP: 1/2/2021 12:31:16 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_HadGEM2-ES_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Carbon (73,012 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (55,196 ha),  1000 - 2000 m (16,317 ha),  2000 - 3000 m (1,117 ha),  3000 - 4000 m (294 ha),  4000 - 5000 m (88 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, 3.942, -0.7738, -5.545, -7.973, -11.48, 153.7, 250.9, 382.2, 387.7, 393.3
1950, 2, 6.98, 2.033, -2.742, -5.202, -8.755, 154.4, 236.3, 372, 378.7, 385.6
1950, 3, 6.751, 1.286, -3.737, -6.263, -9.912, 114.3, 159.1, 227.2, 236.7, 249.4
1950, 4, 7.609, 2.113, -3.261, -5.819, -9.511, 114, 175.4, 218.3, 219.2, 219.5
1950, 5, 10.23, 4.422, -0.7517, -3.309, -7.003, 136, 220.1, 238.7, 232.7, 223.4
1950, 6, 16.51, 11.84, 7.714, 5.317, 1.85, 33.4, 63.21, 61.22, 54.9, 45.58
1950, 7, 17.4, 12.6, 8.638, 6.318, 2.961, 28.28, 41.49, 40.77, 37.34, 32.15
1950, 8, 16.21, 11.17, 6.925, 4.519, 1.038, 70.35, 110.3, 128.9, 124.7, 118.3
1950, 9, 14.26, 9.236, 4.608, 2.185, -1.316, 51.48, 78.77, 79.84, 78.39, 76.31
1950, 10, 9.936, 4.772, -0.04516, -2.468, -5.964, 152.5, 243.4, 307.2, 308.8, 310.6
1950, 11, 7.292, 1.908, -2.826, -5.26, -8.775, 62.16, 101.3, 151.7, 153.9, 156.5
1950, 12, 4.769, -0.4591, -5.588, -8.074, -11.66, 232.5, 407.6, 651.2, 661.8, 672.8
1951, 1, 3.07, -1.992, -6.935, -9.414, -12.99, 195.8, 304.5, 542, 545.3, 545.1
