# Created by WEAP: 1/2/2021 12:58:10 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_HadGEM2-ES_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: NV_S_Las Vegas Valley (3,527,895 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (772,994 ha),  1000 - 2000 m (2,322,995 ha),  2000 - 3000 m (429,468 ha),  3000 - 4000 m (2,438 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

1950, 1, 6.274, 0.5773, -4.316, -7.485, 4.77, 17.26, 31.79, 50.97
1950, 2, 10.64, 5.541, 0.9044, -2.403, 12.99, 20.69, 30.08, 44.93
1950, 3, 14.82, 9.178, 4.226, 0.7426, 8.993, 22.9, 43.93, 67.06
1950, 4, 17.35, 11.56, 6.613, 3.089, 1.924, 10.26, 20.76, 31.57
1950, 5, 24.91, 19.41, 14.65, 11.18, 1.496, 4.249, 6.787, 13.96
1950, 6, 29.42, 23.85, 19.11, 15.66, 4.424, 23.87, 36.98, 49.33
1950, 7, 30.75, 25.06, 20.44, 16.91, 9.72, 31.89, 39.75, 59.18
1950, 8, 30.83, 24.97, 20.24, 16.7, 5.672, 19.76, 30.84, 46.48
1950, 9, 23.53, 17.8, 12.96, 9.478, 3.622, 8.861, 13.43, 18.15
1950, 10, 18.31, 13.34, 9.423, 6.276, 33.31, 52.02, 62.17, 79.52
1950, 11, 12.73, 7.858, 3.494, 0.2817, 22.36, 35.02, 42.89, 62.08
1950, 12, 6.341, 1.32, -2.898, -5.928, 2.036, 5.261, 8.29, 14.31
1951, 1, 6.116, 1.381, -2.877, -5.908, 12.49, 23.85, 42.4, 56.29
1951, 2, 11.2, 6.107, 1.661, -1.612, 14.17, 25.45, 35.98, 56.32
1951, 3, 12.26, 6.625, 1.834, -1.534, 15.63, 29.01, 37.57, 58.54
1951, 4, 18.72, 12.86, 8.081, 4.564, 7.508, 24.84, 46.26, 64.72
1951, 5, 23.24, 17.13, 12.35, 8.935, 15.94, 43.11, 69.14, 89.47
1951, 6, 26.63, 20.3, 15.13, 11.58, 13.29, 42.29, 72.47, 104.6
1951, 7, 31.5, 25.67, 21.03, 17.65, 2.86, 7.896, 8.655, 12.63
1951, 8, 30.25, 24.15, 19.28, 15.8, 8.276, 25.42, 40.82, 49.88
1951, 9, 24.63, 18.59, 13.71, 10.29, 3.557, 9.851, 14.53, 18.88
1951, 10, 20.74, 15.27, 10.66, 7.332, 0.5915, 5.435, 14.29, 23.59
1951, 11, 13.24, 8.032, 3.491, 0.324, 2.668, 7.869, 13.54, 17.73
1951, 12, 8.792, 4.391, 0.4945, -2.433, 1.351, 2.6, 4.288, 6.859
1952, 1, 7.708, 1.782, -2.824, -5.765, 28.51, 46.75, 62.57, 87.77
1952, 2, 12.17, 6.566, 1.682, -1.598, 13.68, 30.02, 48.57, 68.26
1952, 3, 13.67, 7.933, 3.078, -0.3668, 56.17, 72.11, 79.35, 112.2
1952, 4, 15.68, 9.488, 4.468, 0.9722, 21.42, 30.72, 42.44, 71.89
1952, 5, 20.99, 14.74, 9.699, 6.05, 1.839, 10.86, 22.38, 38.1
1952, 6, 29.13, 23.04, 18.35, 15, 0.1115, 1.501, 3.767, 7.785
1952, 7, 32.32, 26.26, 21.5, 18.13, 1.422, 3.905, 5.022, 9.75
1952, 8, 28.67, 22.77, 18.16, 14.7, 76.41, 117.1, 123.4, 151.1
1952, 9, 26.88, 20.74, 15.88, 12.51, 25.57, 36.89, 40.62, 46.8
1952, 10, 17.69, 12.14, 7.623, 4.12, 63.25, 94.5, 124.9, 177.7
1952, 11, 11.6, 6.078, 1.541, -1.705, 9.136, 17.28, 27.16, 38.91
1952, 12, 7.363, 2.15, -2.157, -5.549, 11.04, 21.55, 34.11, 56.26
1953, 1, 7.891, 2.879, -1.307, -4.485, 5.157, 11.2, 20.74, 35.7
1953, 2, 10.93, 5.551, 0.9772, -2.432, 5.531, 13.78, 20.38, 36.02
1953, 3, 14.14, 8.189, 3.306, -0.1311, 30.9, 62.05, 96.12, 146
1953, 4, 15.89, 9.863, 5.206, 1.887, 53.87, 87.94, 113.4, 151.9
1953, 5, 21.26, 15.56, 11.02, 7.518, 10.56, 20.21, 31.22, 52.81
1953, 6, 25.16, 18.98, 14.14, 10.53, 10.81, 23.24, 30.8, 41.77
1953, 7, 31.55, 25.6, 20.84, 17.47, 13.02, 37.22, 45.92, 66.06
1953, 8, 29.72, 23.28, 18.35, 14.83, 61.95, 116.8, 138.4, 165.1
1953, 9, 29.75, 23.6, 18.78, 15.36, 1.74, 6.405, 8.77, 9.118
1953, 10, 20.29, 15.11, 10.6, 7.575, 0.2237, 1.097, 2.789, 3.83
1953, 11, 11.12, 5.482, 0.7996, -2.52, 3.467, 8.652, 15.87, 26.58
1953, 12, 10.23, 5.531, 1.524, -1.617, 7.955, 16.53, 24.36, 33.29
1954, 1, 9.586, 4.326, -0.1569, -3.405, 22.01, 51.02, 77.17, 97.84
1954, 2, 12.24, 6.751, 2.031, -1.217, 22.29, 44.03, 70.28, 116.1
1954, 3, 13.75, 7.672, 2.716, -0.8495, 22.29, 48.58, 67.93, 104.5
1954, 4, 19.41, 12.98, 8.034, 4.464, 15.36, 36.25, 51.01, 71.56
1954, 5, 23.08, 16.92, 12.03, 8.634, 0.4629, 4.452, 8.325, 13.18
1954, 6, 28.18, 22.29, 17.52, 14.17, 0.45, 2.454, 4.559, 5.001
1954, 7, 31.7, 25.53, 20.82, 17.34, 2.156, 8.238, 7.624, 11.83
1954, 8, 31.41, 25.34, 20.57, 17.03, 28.22, 53.56, 71.62, 90.71
1954, 9, 25.4, 19.49, 14.72, 11.41, 4.467, 13.25, 22.23, 25.05
1954, 10, 19.16, 13.94, 9.408, 6.057, 19.55, 41.35, 65.99, 83.86
1954, 11, 11.63, 6.365, 2.069, -1.261, 25.55, 47.5, 58.5, 68.21
1954, 12, 7.244, 2.629, -1.415, -4.657, 20.1, 30.06, 46.21, 71.55
1955, 1, 7.179, 1.269, -3.456, -6.812, 60.76, 77.52, 106.1, 149.7
1955, 2, 9.833, 4.163, -0.5416, -3.866, 46.06, 60.15, 79.85, 95.55
1955, 3, 14.8, 8.912, 3.987, 0.5483, 7.059, 17.54, 29.8, 48.91
1955, 4, 15.85, 9.928, 5.209, 1.679, 33.44, 51.01, 71.12, 100.9
1955, 5, 20.07, 13.75, 8.563, 4.892, 4.133, 12.82, 22.67, 37.21
1955, 6, 28.16, 21.77, 16.74, 13.47, 4.307, 23.39, 34.81, 36.73
1955, 7, 31.02, 25.14, 20.53, 17.22, 5.757, 19.2, 23.04, 30.62
1955, 8, 30.81, 24.69, 19.71, 16.21, 12.67, 48.29, 72.5, 94.07
1955, 9, 26.85, 21.12, 16.36, 13.21, 0.07888, 1.257, 2.352, 1.839
1955, 10, 20.08, 15.11, 10.66, 7.552, 0.1032, 0.8159, 1.553, 1.569
1955, 11, 10.92, 5.636, 1.305, -1.901, 13.02, 27.96, 35.59, 54.04
1955, 12, 6.77, 1.768, -2.496, -5.531, 2.831, 8.564, 16.83, 27.45
1956, 1, 7.151, 2.163, -2.044, -4.937, 31.83, 54.88, 70.06, 82.6
1956, 2, 11.68, 6.223, 1.584, -1.681, 2.087, 3.657, 7.47, 15.73
1956, 3, 13.2, 8.024, 3.566, 0.3885, 10.88, 19.56, 29.05, 41.29
1956, 4, 18.81, 12.84, 7.699, 4.115, 2.874, 14.3, 26.67, 37.57
1956, 5, 25.28, 19.91, 15.12, 11.73, 0.003469, 2.059, 5.662, 11.16
1956, 6, 24.72, 18.61, 13.51, 9.861, 1.917, 13.08, 22.95, 30.71
1956, 7, 31.5, 25.48, 20.79, 17.51, 2.934, 14.5, 16.71, 26.19
1956, 8, 32, 26.28, 21.72, 18.49, 3.969, 14.12, 15.01, 16.98
1956, 9, 24.42, 18.7, 13.94, 10.64, 6.555, 10.88, 19.73, 30.92
1956, 10, 19.67, 14.4, 9.845, 6.678, 0.03352, 0.9119, 2.237, 2.998
1956, 11, 12.14, 7.267, 2.861, -0.3216, 0.7858, 3.525, 5.872, 12.09
1956, 12, 7.243, 2.529, -1.824, -5.131, 42.22, 57.92, 79.8, 113.4
1957, 1, 8.056, 2.353, -2.989, -6.255, 35.19, 46.58, 73.59, 123.6
1957, 2, 8.42, 2.495, -3.027, -6.63, 15.61, 24.12, 39.88, 68.22
1957, 3, 11.24, 5.443, 0.4398, -3.01, 7.191, 25.55, 47.2, 92.62
1957, 4, 19.23, 13.36, 8.385, 5.004, 2.257, 11.19, 21.75, 37.54
