# Created by WEAP: 1/2/2021 12:35:54 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_HadGEM2-ES_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: ID_S_OR_E_South Western Snake (4,507,096 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (531,790 ha),  1000 - 2000 m (3,392,147 ha),  2000 - 3000 m (575,697 ha),  3000 - 4000 m (7,463 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

1950, 1, -0.694, -3.941, -8.134, -14.34, 23.21, 30.46, 54.86, 80.16
1950, 2, 7.374, 3.524, -1.528, -7.357, 20.81, 25.96, 54.46, 83.79
1950, 3, 8.117, 4.068, -0.9767, -5.49, 41.22, 51.19, 94.14, 93.87
1950, 4, 10.88, 7.414, 2.816, -1.287, 20.41, 26.38, 45.95, 53.51
1950, 5, 17.19, 13.71, 8.903, 3.935, 4.142, 5.49, 7.272, 12.49
1950, 6, 24.19, 20.83, 16, 11.37, 45.5, 51.35, 82.25, 131.8
1950, 7, 24.49, 21.15, 16.31, 11.29, 8.118, 12.18, 21.53, 35.68
1950, 8, 25.46, 22.34, 17.6, 13.16, 2.929, 8.639, 15.94, 20.31
1950, 9, 14.77, 11.52, 7.173, 2.943, 17.71, 27.78, 48.67, 67.69
1950, 10, 14.62, 11.91, 7.816, 3.245, 8.6, 12.37, 26.13, 30.65
1950, 11, 6.331, 4.128, 0.2683, -4.338, 2.582, 3.69, 8.8, 11.72
1950, 12, -1.8, -4.753, -8.768, -14.14, 17.89, 24.5, 47.86, 73.11
1951, 1, -2.294, -5.544, -9.489, -15.15, 22.73, 42.99, 90.35, 136.7
1951, 2, 6.55, 2.636, -2.093, -9.097, 24.98, 34.87, 68.46, 101.4
1951, 3, 6.926, 2.894, -2.245, -8.14, 15.85, 19.72, 40.74, 53.54
1951, 4, 13.37, 9.522, 4.866, 0.5686, 9.973, 16.23, 30.14, 36.32
1951, 5, 18.9, 15.48, 10.9, 6.879, 32.44, 60.81, 105.1, 100.5
1951, 6, 21.89, 18.52, 13.8, 9.828, 46.73, 42.3, 70.36, 104.3
1951, 7, 23.96, 20.75, 16.18, 11.27, 8.279, 10.42, 25.09, 52.44
1951, 8, 24.55, 21.31, 16.46, 11.51, 29.2, 33.72, 49.47, 57.64
1951, 9, 15.45, 12.33, 8.097, 3.303, 31.17, 42.52, 63.82, 84.04
