# Created by WEAP: 1/2/2021 12:57:28 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_HadGEM2-ES_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_WA_BPA_Central Columbia (4,780,532 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (3,088,755 ha),  1000 - 2000 m (1,658,787 ha),  2000 - 3000 m (32,990 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

1950, 1, 0.1375, -3.481, -7.468, 31.88, 68.59, 123
1950, 2, 6.117, 2.338, -1.624, 41.62, 76.82, 109.8
1950, 3, 7.037, 2.833, -0.7989, 24.72, 56.86, 89.42
1950, 4, 9.873, 5.332, 1.703, 19.99, 44.86, 66.08
1950, 5, 13.43, 9.055, 5.696, 29.07, 51.55, 46.67
1950, 6, 22.13, 17.68, 14.27, 10.11, 31.91, 46.63
1950, 7, 24.09, 18.85, 15.12, 11.05, 27.87, 40.29
1950, 8, 22.05, 17.91, 14.92, 16.97, 26.31, 17.81
1950, 9, 15.46, 10.29, 6.254, 9.999, 19.24, 15.96
1950, 10, 12.38, 9.296, 6.125, 53.12, 99.84, 82.15
1950, 11, 6.51, 3.292, -0.5363, 9.341, 16.98, 25.46
1950, 12, 2.149, -2.512, -7.422, 33.17, 69.27, 112.9
1951, 1, 0.3809, -3.904, -8.43, 60.58, 107.1, 158.9
1951, 2, 5.261, 0.9122, -3.037, 42.66, 79.4, 111.1
1951, 3, 7.09, 2.095, -2.094, 23.13, 42.73, 58.73
1951, 4, 12.59, 8.06, 4.491, 1.912, 7.738, 13.84
1951, 5, 18.91, 13.87, 10.3, 22.64, 68.39, 102.5
1951, 6, 20.87, 15.8, 11.93, 37.33, 79.2, 97.93
1951, 7, 21.98, 17, 13.06, 6.864, 8.309, 9.565
1951, 8, 23.55, 18.99, 15.3, 34.58, 46.71, 43.27
1951, 9, 16.41, 11.11, 7.074, 17.91, 32.78, 34.38
1951, 10, 12.5, 8.739, 5.088, 41.86, 69.06, 75.93
1951, 11, 2.635, -0.3668, -3.808, 61.24, 94.66, 106
1951, 12, 3.095, -0.0976, -4.267, 29.16, 61.93, 97.56
1952, 1, -2.343, -5.797, -9.877, 31.7, 55.11, 92.44
1952, 2, 2.722, -0.02396, -3.651, 36.23, 49.96, 74.96
1952, 3, 8.841, 4.037, -0.1067, 36.34, 69.24, 85.03
