# Created by WEAP: 1/2/2021 12:43:37 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_HadGEM2-ES_r1i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_Klamath (1,759,114 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (769,785 ha),  1000 - 2000 m (944,405 ha),  2000 - 3000 m (44,021 ha),  3000 - 4000 m (887 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, 1.335, -1.615, -5.144, -13.03, -13.41, 135.8, 135.3, 125.6, 119.8, 121.8
1950, 2, 7.224, 4.628, 1.461, -6.21, -6.595, 220.3, 210.5, 197.9, 230.5, 235.3
1950, 3, 6.484, 3.75, 0.2029, -8.258, -8.654, 206.7, 227.7, 261.5, 434.2, 443.2
1950, 4, 9.254, 6.929, 3.773, -4.508, -4.897, 67.23, 68.03, 72.88, 106, 108.4
1950, 5, 13.57, 11.31, 8.095, 0.3734, -0.01215, 72.08, 77.81, 96.65, 153.4, 156.6
1950, 6, 19.94, 18.07, 14.99, 6.635, 6.242, 16.63, 21.44, 31.71, 45.33, 45.87
1950, 7, 20.92, 19.27, 16.34, 8.114, 7.723, 5.838, 8.656, 17.18, 39.98, 40.47
1950, 8, 19.08, 17.29, 14.34, 6.254, 5.862, 29.34, 23.17, 16, 3.854, 3.881
1950, 9, 16.52, 14.18, 10.7, 2.31, 1.93, 12.36, 19.16, 32.43, 42.71, 43.39
1950, 10, 12.6, 10.34, 7.343, -0.1165, -0.5065, 101.1, 94.7, 96.4, 94.46, 96.54
1950, 11, 7.177, 4.526, 1.379, -5.319, -5.701, 12.86, 12.81, 12.79, 11.28, 11.5
1950, 12, 2.023, -0.9145, -4.357, -11.15, -11.52, 99.06, 93.73, 72.71, 66.33, 67.65
1951, 1, 1.239, -1.634, -4.964, -12.34, -12.72, 209.8, 204.6, 185.3, 174.9, 178.4
1951, 2, 5.325, 2.617, -0.8115, -8.886, -9.27, 161.7, 187, 207.1, 229.7, 234
1951, 3, 7.678, 5.143, 1.888, -5.979, -6.358, 118.3, 126.9, 142.5, 162.8, 165.9
1951, 4, 11.97, 9.763, 6.613, -1.737, -2.121, 6.867, 9.575, 11.25, 24.68, 25.08
1951, 5, 14.96, 13.07, 10.12, 1.868, 1.475, 21.65, 24.81, 39.55, 52.65, 53.48
1951, 6, 17.91, 16.01, 12.95, 4.989, 4.607, 18.85, 19.58, 24.36, 25.6, 25.57
1951, 7, 20.58, 18.85, 15.7, 7.428, 7.042, 0.311, 0.4729, 0.5904, 0.07023, 0.07022
1951, 8, 21.09, 19.26, 16.21, 8.36, 7.976, 7.443, 11.3, 17.95, 40.7, 41.38
1951, 9, 16.25, 13.76, 10.25, 2.064, 1.679, 75.3, 90, 119.5, 203.1, 207.3
1951, 10, 12.14, 9.586, 6.203, -1.84, -2.231, 125.2, 133, 158.6, 177.7, 181.8
1951, 11, 5.26, 2.405, -1.149, -8.691, -9.074, 117.9, 123.6, 122.2, 137.6, 140.6
1951, 12, 3.152, 0.3881, -2.84, -9.735, -10.11, 230, 235.4, 243.9, 303.9, 309.4
1952, 1, 1.715, -1.349, -5.183, -13.17, -13.55, 387.9, 430.2, 441.1, 575, 585.8
1952, 2, 6.225, 3.589, 0.2117, -7.683, -8.063, 263.5, 313.2, 367.7, 519.2, 528.5
1952, 3, 7.966, 5.343, 1.984, -6.174, -6.562, 151.3, 151.9, 160.8, 226, 230.5
1952, 4, 7.448, 4.974, 1.546, -6.918, -7.299, 91.95, 86.69, 85.83, 80.94, 82.82
1952, 5, 10.11, 7.68, 4.467, -3.407, -3.794, 116.6, 124.8, 139.6, 225.1, 229.3
1952, 6, 19.01, 17.21, 14.15, 6.087, 5.696, 50.43, 64.98, 88.37, 155.8, 158.4
1952, 7, 20.54, 18.94, 16.05, 7.934, 7.555, 0.0604, 0.04405, 0.0005511, 0, 0
1952, 8, 19.95, 18.03, 14.8, 6.753, 6.37, 21.2, 28.51, 35.56, 39.61, 39.96
1952, 9, 20.26, 18.12, 14.86, 7.191, 6.806, 15.67, 22.05, 30.39, 36.83, 37.58
1952, 10, 9.838, 7.122, 3.671, -4.293, -4.68, 84.28, 82.64, 85.55, 124.4, 127.2
1952, 11, 7.198, 4.26, 0.8646, -5.926, -6.307, 113.4, 103.6, 80.7, 72.89, 74.46
1952, 12, 3.107, 0.1074, -3.515, -10.77, -11.15, 336, 340.7, 309.1, 294.4, 300.4
1953, 1, 2.621, -0.345, -3.785, -10.9, -11.28, 303.6, 320.2, 334.4, 334.1, 340.3
1953, 2, 6.053, 3.341, -0.01848, -7.942, -8.335, 191.1, 189.7, 178.9, 196.1, 199.5
1953, 3, 7.909, 5.254, 1.833, -6.339, -6.721, 73.67, 75.99, 87.39, 135.2, 137.9
1953, 4, 11.48, 9.11, 5.865, -2.02, -2.406, 71.54, 75.8, 100.2, 209.3, 214.1
1953, 5, 13.96, 11.68, 8.304, -0.1598, -0.5521, 137.7, 148.2, 165.2, 231.8, 235.9
1953, 6, 16.9, 14.76, 11.38, 2.954, 2.567, 42.4, 48.95, 65.01, 99.4, 100.6
1953, 7, 20.44, 18.72, 15.78, 7.877, 7.491, 0.7593, 1.235, 1.913, 0.02061, 0
1953, 8, 21.4, 19.77, 16.77, 8.874, 8.484, 39.58, 46.86, 64.13, 122.8, 124.7
1953, 9, 20.83, 18.98, 16.03, 8.495, 8.111, 1.868, 2.935, 4.483, 6.188, 6.333
1953, 10, 12.23, 9.796, 6.573, -1.047, -1.427, 50.02, 46.67, 47.56, 48.71, 49.96
1953, 11, 4.837, 2.019, -1.458, -9.632, -10.02, 402.8, 405.9, 396.1, 431.5, 440.6
1953, 12, 5.009, 2.266, -0.8168, -8.224, -8.615, 386.2, 424.3, 430.7, 555.4, 566.9
1954, 1, 3.235, 0.3888, -2.93, -10.11, -10.49, 433.5, 457, 440.3, 524.1, 534.3
1954, 2, 5.625, 2.841, -0.6867, -9.605, -9.998, 744.8, 804.6, 843.3, 1043, 1063
1954, 3, 6.797, 4.058, 0.4382, -8.215, -8.609, 361.3, 378.9, 411.6, 471.4, 481.2
1954, 4, 10.4, 7.917, 4.601, -3.371, -3.756, 38.61, 34.07, 28.99, 17.11, 17.45
1954, 5, 12.13, 9.753, 6.496, -1.425, -1.81, 109.8, 123.4, 156.7, 207.2, 211.2
1954, 6, 17.24, 15.27, 12.29, 4.689, 4.302, 22.85, 24.42, 27.81, 38.08, 38.63
1954, 7, 19.84, 18.14, 15.24, 7.202, 6.812, 6.46, 10.56, 15.82, 8.71, 8.812
1954, 8, 20.39, 18.66, 15.66, 7.733, 7.351, 2.516, 1.962, 1.598, 0.5815, 0.558
1954, 9, 16.6, 14.39, 11.15, 3.303, 2.917, 28.7, 25.06, 18.72, 11.03, 11.26
1954, 10, 10.62, 7.988, 4.551, -3.7, -4.099, 372.2, 402.2, 457.1, 570.2, 582.7
1954, 11, 6.728, 3.968, 0.5474, -7.026, -7.409, 241, 250.4, 241.8, 305, 311.6
1954, 12, 3.111, 0.09272, -3.437, -10.87, -11.25, 457.7, 500.2, 516.1, 613.7, 626.3
1955, 1, 2.779, -0.2287, -3.82, -12.17, -12.56, 311.7, 317.4, 291.4, 334.2, 340.3
1955, 2, 5.536, 2.696, -0.828, -8.968, -9.358, 184.6, 183.9, 178.5, 289.3, 295.1
1955, 3, 7.407, 4.751, 1.33, -6.544, -6.928, 53.32, 49.22, 50.15, 36.92, 37.44
1955, 4, 9.221, 6.685, 3.239, -4.839, -5.226, 75.65, 73.25, 75.28, 103.5, 105.7
1955, 5, 10.58, 8.239, 5.163, -2.886, -3.273, 76.25, 69.65, 63.73, 70.92, 72.47
1955, 6, 18.95, 17.04, 13.85, 5.855, 5.465, 15.41, 20.53, 28.84, 45.09, 45.86
1955, 7, 19.63, 17.88, 15.04, 6.878, 6.492, 6.557, 15.62, 32.93, 0.4565, 0.4452
1955, 8, 20.57, 18.97, 16.15, 8.216, 7.821, 19.88, 26.13, 33.33, 48.49, 49.49
1955, 9, 16.85, 14.77, 11.43, 3.151, 2.767, 5.881, 6.983, 7.525, 4.084, 4.108
1955, 10, 11.87, 9.362, 6.033, -1.794, -2.182, 125.6, 130.6, 140.2, 194.5, 199.7
1955, 11, 5.069, 2.321, -1.098, -9.194, -9.582, 544.8, 573.5, 593.9, 592.5, 604.6
1955, 12, 2.338, -0.4248, -3.736, -10.82, -11.21, 258.4, 248.4, 223.9, 186.8, 190.3
1956, 1, 2.326, -0.5787, -4.026, -11.46, -11.84, 183.9, 186.9, 177.9, 195.7, 199.6
1956, 2, 7.731, 5.059, 1.785, -5.886, -6.276, 93.05, 92.64, 92.2, 93.47, 95.4
1956, 3, 5.473, 2.772, -0.7056, -8.862, -9.25, 325, 346.9, 407, 708.8, 723.5
1956, 4, 11.29, 8.833, 5.474, -2.857, -3.239, 48.23, 51.88, 62.05, 121.4, 124
1956, 5, 14.84, 12.83, 9.816, 2.191, 1.802, 31.97, 29.34, 30.91, 36.45, 37.29
1956, 6, 14.43, 12.17, 9.004, 0.9838, 0.5964, 43.77, 40.37, 36.08, 37.46, 37.9
1956, 7, 19.64, 17.87, 14.93, 7.08, 6.69, 7.526, 9.664, 16.32, 16.46, 16.66
1956, 8, 22.37, 20.62, 17.62, 9.837, 9.454, 1.652, 2.237, 3.408, 1.113, 1.115
1956, 9, 15.04, 12.73, 9.364, 1.224, 0.8421, 3.731, 4.472, 5.545, 9.299, 9.37
1956, 10, 13.71, 11.36, 8.169, 0.4589, 0.07666, 29.95, 30.48, 31.69, 35.93, 36.66
1956, 11, 6.46, 3.679, 0.2607, -6.739, -7.119, 133.2, 140.6, 154.1, 148.4, 151.9
1956, 12, 2.612, -0.237, -3.627, -11.95, -12.34, 473.7, 479.2, 471.2, 681, 695.9
1957, 1, 1.356, -1.549, -4.982, -13.21, -13.6, 369.9, 378.8, 370.8, 449.9, 458.7
1957, 2, 3.883, 0.9125, -3.005, -11.3, -11.69, 174.2, 184.4, 199.1, 240.7, 245.1
1957, 3, 6.237, 3.551, 0.06056, -8.131, -8.517, 33.33, 34.32, 32.35, 44.58, 45.52
1957, 4, 8.035, 5.554, 2.238, -5.778, -6.166, 101.8, 103.8, 121.6, 237.7, 243
1957, 5, 10.93, 8.662, 5.655, -2.307, -2.694, 46.41, 55.08, 72.14, 74.52, 75.83
1957, 6, 19.52, 17.87, 15.08, 7.169, 6.784, 8.235, 7.347, 8.283, 11.1, 11.2
1957, 7, 21.39, 19.84, 17.04, 8.926, 8.54, 8.797, 12.65, 18.38, 19.1, 19.48
1957, 8, 20.85, 19.14, 16.09, 8.067, 7.687, 0.8248, 2.459, 7.138, 5.264, 5.471
1957, 9, 17.12, 15.01, 11.8, 3.573, 3.183, 79.16, 73.14, 57.05, 30.8, 31.38
1957, 10, 10.37, 7.97, 4.825, -2.891, -3.275, 44.97, 43.87, 40.04, 40.75, 41.72
