"DATE / TIME (PDT)","STORAGE AF",""
"03/01/1979","3,059,600",""
"04/01/1979","3,294,400",""
"05/01/1979","3,502,100",""
"06/01/1979","3,328,500",""
"07/01/1979","3,037,800",""
"08/01/1979","2,769,200",""
"09/01/1979","2,672,200",""
"10/01/1979","2,700,900",""
"11/01/1979","2,747,100",""
"12/01/1979","2,814,000",""
"01/01/1980","2,735,500",""
"02/01/1980","2,867,800",""
"03/01/1980","2,893,200",""
"04/01/1980","3,174,600",""
"05/01/1980","3,344,200",""
"06/01/1980","3,117,800",""
"07/01/1980","2,885,100",""
"08/01/1980","2,660,500",""
"09/01/1980","2,611,200",""
"10/01/1980","2,598,600",""
"11/01/1980","2,619,100",""
"12/01/1980","2,732,400",""
"01/01/1981","2,881,000",""
"02/01/1981","3,086,600",""
"03/01/1981","3,259,700",""
"04/01/1981","3,404,300",""
"05/01/1981","3,252,800",""
"06/01/1981","3,111,600",""
"07/01/1981","2,672,900",""
"08/01/1981","2,446,700",""
"09/01/1981","2,354,400",""
"10/01/1981","2,381,800",""
"11/01/1981","2,891,300",""
"12/01/1981","2,861,400",""
"01/01/1982","2,778,100",""
"02/01/1982","2,955,020",""
"03/01/1982","3,009,590",""
"04/01/1982","3,273,600",""
"05/01/1982","3,514,600",""
"06/01/1982","3,490,100",""
"07/01/1982","3,318,300",""
"08/01/1982","3,000,200",""
"09/01/1982","2,775,100",""
"10/01/1982","2,743,700",""
"11/01/1982","2,829,700",""
"12/01/1982","2,808,800",""
"01/01/1983","2,804,200",""
"02/01/1983","2,868,800",""
"03/01/1983","2,834,600",""
"04/01/1983","2,935,300",""
"05/01/1983","3,309,400",""
"06/01/1983","3,491,300",""
"07/01/1983","3,280,300",""
"08/01/1983","3,036,100",""
"09/01/1983","2,818,300",""
"10/01/1983","2,731,800",""
"11/01/1983","2,837,700",""
"12/01/1983","2,830,800",""
"01/01/1984","2,754,100",""
"02/01/1984","2,887,500",""
"03/01/1984","3,092,200",""
"04/01/1984","3,321,400",""
"05/01/1984","3,363,600",""
"06/01/1984","3,234,100",""
"07/01/1984","2,860,700",""
"08/01/1984","2,633,100",""
"09/01/1984","2,529,300",""
"10/01/1984","2,538,300",""
"11/01/1984","2,699,100",""
"12/01/1984","2,672,700",""
"01/01/1985","2,718,000",""
"02/01/1985","2,829,700",""
"03/01/1985","3,002,000",""
"04/01/1985","3,263,300",""
"05/01/1985","3,064,200",""
"06/01/1985","2,718,000",""
"07/01/1985","2,413,900",""
"08/01/1985","2,171,300",""
"09/01/1985","2,132,400",""
"10/01/1985","2,065,500",""
"11/01/1985","2,007,700",""
"12/01/1985","2,097,900",""
"01/01/1986","2,429,300",""
"02/01/1986","2,910,900",""
"03/01/1986","2,880,300",""
"04/01/1986","3,193,300",""
"05/01/1986","3,287,500",""
"06/01/1986","3,259,800",""
"07/01/1986","2,945,400",""
"08/01/1986","2,757,000",""
"09/01/1986","2,660,900",""
"10/01/1986","2,593,800",""
"11/01/1986","2,607,400",""
"12/01/1986","2,564,100",""
"01/01/1987","2,584,100",""
"02/01/1987","2,743,700",""
"03/01/1987","3,078,000",""
"04/01/1987","3,077,900",""
"05/01/1987","2,928,400",""
"06/01/1987","2,661,900",""
"07/01/1987","2,290,153",""
"08/01/1987","2,052,510",""
"09/01/1987","1,978,538",""
"10/01/1987","1,976,965",""
"11/01/1987","2,069,358",""
"12/01/1987","2,388,007",""
"01/01/1988","2,649,289",""
"02/01/1988","2,701,689",""
"03/01/1988","2,661,680",""
"04/01/1988","2,552,740",""
"05/01/1988","2,478,918",""
"06/01/1988","2,238,794",""
"07/01/1988","1,867,685",""
"08/01/1988","1,645,221",""
"09/01/1988","1,528,900",""
"10/01/1988","1,506,898",""
"11/01/1988","1,605,991",""
"12/01/1988","1,660,266",""
"01/01/1989","1,699,766",""
"02/01/1989","1,716,489",""
"03/01/1989","2,867,122",""
"04/01/1989","3,343,930",""
"05/01/1989","3,278,807",""
"06/01/1989","3,092,775",""
"07/01/1989","2,628,087",""
"08/01/1989","2,283,529",""
"09/01/1989","2,150,283",""
"10/01/1989","2,145,723",""
"11/01/1989","2,125,012",""
"12/01/1989","1,888,799",""
"01/01/1990","1,895,501",""
"02/01/1990","1,935,355",""
"03/01/1990","2,091,865",""
"04/01/1990","1,871,358",""
"05/01/1990","1,727,608",""
"06/01/1990","1,692,620",""
"07/01/1990","1,446,234",""
"08/01/1990","1,187,386",""
"09/01/1990","1,163,259",""
"10/01/1990","1,173,203",""
"11/01/1990","1,155,535",""
"12/01/1990","987,094",""
"01/01/1991","921,058",""
"02/01/1991","937,977",""
"03/01/1991","1,320,262",""
"04/01/1991","1,599,577",""
"05/01/1991","1,684,654",""
"06/01/1991","1,570,271",""
"07/01/1991","1,449,685",""
"08/01/1991","1,388,101",""
"09/01/1991","1,399,251",""
"10/01/1991","1,353,409",""
"11/01/1991","1,331,087",""
"12/01/1991","1,265,734",""
"01/01/1992","1,277,365",""
"02/01/1992","1,535,990",""
"03/01/1992","1,775,113",""
"04/01/1992","2,017,514",""
"05/01/1992","1,879,385",""
"06/01/1992","1,746,733",""
"07/01/1992","1,562,893",""
"08/01/1992","1,406,168",""
"09/01/1992","1,316,867",""
"10/01/1992","1,305,700",""
"11/01/1992","1,294,128",""
"12/01/1992","1,402,048",""
"01/01/1993","2,001,921",""
"02/01/1993","2,509,679",""
"03/01/1993","2,935,879",""
"04/01/1993","3,273,870",""
"05/01/1993","3,515,972",""
"06/01/1993","3,487,573",""
"07/01/1993","3,118,405",""
"08/01/1993","2,710,315",""
"09/01/1993","2,665,948",""
"10/01/1993","2,657,674",""
"11/01/1993","2,627,062",""
"12/01/1993","2,429,938",""
"01/01/1994","2,410,233",""
"02/01/1994","2,488,895",""
"03/01/1994","2,624,062",""
"04/01/1994","2,636,169",""
"05/01/1994","2,532,082",""
"06/01/1994","2,316,197",""
"07/01/1994","2,024,329",""
"08/01/1994","1,806,248",""
"09/01/1994","1,683,158",""
"10/01/1994","1,585,818",""
"11/01/1994","1,567,602",""
"12/01/1994","1,668,244",""
"01/01/1995","2,708,222",""
"02/01/1995","2,641,052",""
"03/01/1995","2,773,891",""
"04/01/1995","3,159,172",""
"05/01/1995","3,452,965",""
"06/01/1995","3,512,826",""
"07/01/1995","3,428,021",""
"08/01/1995","3,181,820",""
"09/01/1995","2,897,173",""
"10/01/1995","2,800,576",""
"11/01/1995","2,775,753",""
"12/01/1995","2,702,081",""
"01/01/1996","2,750,028",""
"02/01/1996","2,729,463",""
"03/01/1996","2,985,016",""
"04/01/1996","3,243,172",""
"05/01/1996","3,504,341",""
"06/01/1996","3,441,019",""
"07/01/1996","3,052,191",""
"08/01/1996","2,743,821",""
"09/01/1996","2,735,516",""
"10/01/1996","2,683,587",""
"11/01/1996","2,715,028",""
"12/01/1996","2,929,103",""
"01/01/1997","2,860,051",""
"02/01/1997","2,675,667",""
"03/01/1997","2,962,255",""
"04/01/1997","3,222,432",""
"05/01/1997","3,187,389",""
"06/01/1997","2,970,340",""
"07/01/1997","2,441,723",""
"08/01/1997","2,201,798",""
"09/01/1997","2,139,728",""
"10/01/1997","2,032,123",""
"11/01/1997","2,061,894",""
"12/01/1997","2,224,172",""
"01/01/1998","2,654,963",""
"02/01/1998","2,713,849",""
"03/01/1998","2,812,374",""
"04/01/1998","3,025,675",""
"05/01/1998","3,301,917",""
"06/01/1998","3,524,003",""
"07/01/1998","3,340,440",""
"08/01/1998","3,059,166",""
"09/01/1998","2,831,485",""
"10/01/1998","2,721,845",""
"11/01/1998","2,889,913",""
"12/01/1998","2,687,877",""
"01/01/1999","2,767,779",""
"02/01/1999","2,791,483",""
"03/01/1999","2,941,141",""
"04/01/1999","3,246,589",""
"05/01/1999","3,454,519",""
"06/01/1999","3,419,375",""
"07/01/1999","2,865,217",""
"08/01/1999","2,577,812",""
"09/01/1999","2,427,271",""
"10/01/1999","2,294,809",""
"11/01/1999","2,287,827",""
"12/01/1999","2,186,332",""
"01/01/2000","2,345,401",""
"02/01/2000","2,765,788",""
"03/01/2000","2,838,641",""
"04/01/2000","3,107,588",""
"05/01/2000","3,127,657",""
"06/01/2000","2,874,068",""
"07/01/2000","2,413,006",""
"08/01/2000","2,033,621",""
"09/01/2000","1,919,813",""
"10/01/2000","1,834,794",""
"11/01/2000","1,761,851",""
"12/01/2000","1,724,943",""
"01/01/2001","1,737,247",""
"02/01/2001","1,842,156",""
"03/01/2001","2,048,313","r"
"04/01/2001","2,188,360",""
"05/01/2001","2,118,837",""
"06/01/2001","1,918,269",""
"07/01/2001","1,730,944","r"
"08/01/2001","1,539,412",""
"09/01/2001","1,487,684",""
"10/01/2001","1,433,405","r"
"11/01/2001","1,416,920",""
"12/01/2001","1,595,882","r"
"01/01/2002","1,915,916",""
"02/01/2002","2,120,160",""
"03/01/2002","2,414,816",""
"04/01/2002","2,659,095","r"
"05/01/2002","2,639,503",""
"06/01/2002","2,353,690","r"
"07/01/2002","1,883,126",""
"08/01/2002","1,539,412",""
"09/01/2002","1,399,662",""
"10/01/2002","1,280,304",""
"11/01/2002","1,227,434","r"
"12/01/2002","1,624,336","r"
"01/01/2003","2,153,511","r"
"02/01/2003","2,259,701",""
"03/01/2003","2,634,628","r"
"04/01/2003","3,073,436","r"
"05/01/2003","3,512,826","r"
"06/01/2003","3,461,356","r"
"07/01/2003","2,850,416","r"
"08/01/2003","2,458,192","r"
"09/01/2003","2,283,761",""
"10/01/2003","2,185,994",""
"11/01/2003","2,072,284",""
"12/01/2003","2,248,197",""
"01/01/2004","2,458,925",""
"02/01/2004","2,862,905",""
"03/01/2004","3,066,010",""
"04/01/2004","3,048,779",""
"05/01/2004","3,041,820",""
"06/01/2004","2,757,705",""
"07/01/2004","2,265,364",""
"08/01/2004","1,885,961",""
"09/01/2004","1,752,980",""
"10/01/2004","1,665,639",""
"11/01/2004","1,604,002",""
"12/01/2004","1,644,209",""
"01/01/2005","1,814,709",""
"02/01/2005","2,023,476","r"
"03/01/2005","2,457,576",""
"04/01/2005","2,841,886",""
"05/01/2005","3,495,082",""
"06/01/2005","3,480,532",""
"07/01/2005","3,255,959",""
"08/01/2005","3,032,324",""
"09/01/2005","2,877,345",""
"10/01/2005","2,740,131",""
"11/01/2005","2,615,801",""
"12/01/2005","2,924,550",""
"01/01/2006","2,790,281",""
"02/01/2006","3,007,906",""
"03/01/2006","2,898,959",""
"04/01/2006","3,136,502",""
"05/01/2006","3,479,595",""
"06/01/2006","3,476,472",""
"07/01/2006","3,258,938",""
"08/01/2006","3,014,386",""
"09/01/2006","2,832,969",""
"10/01/2006","2,759,691",""
"11/01/2006","2,679,694",""
"12/01/2006","2,792,688",""
"01/01/2007","2,794,559",""
"02/01/2007","3,009,314",""
"03/01/2007","3,123,325",""
"04/01/2007","3,077,733",""
"05/01/2007","2,965,185",""
"06/01/2007","2,643,746",""
"07/01/2007","2,194,341",""
"08/01/2007","1,823,397",""
"09/01/2007","1,568,222",""
"10/01/2007","1,446,394",""
"11/01/2007","1,275,358",""
"12/01/2007","1,227,133",""
"01/01/2008","1,329,605",""
"02/01/2008","1,449,003",""
"03/01/2008","1,676,803",""
"04/01/2008","1,707,115",""
"05/01/2008","1,765,513",""
"06/01/2008","1,521,481",""
"07/01/2008","1,296,076",""
"08/01/2008","1,127,759",""
"09/01/2008","1,097,190",""
"10/01/2008","1,029,201",""
"11/01/2008","999,087",""
"12/01/2008","981,102",""
"01/01/2009","1,020,262",""
"02/01/2009","1,360,571",""
"03/01/2009","1,977,695",""
"04/01/2009","2,055,092",""
"05/01/2009","2,282,265",""
"06/01/2009","2,057,141",""
"07/01/2009","1,553,150",""
"08/01/2009","1,383,116",""
"09/01/2009","1,336,524",""
"10/01/2009","1,290,389",""
"11/01/2009","1,136,561",""
"12/01/2009","1,029,538",""
"01/01/2010","1,190,456",""
"02/01/2010","1,385,646",""
"03/01/2010","1,650,006",""
"04/01/2010","2,113,554",""
"05/01/2010","2,493,582",""
"06/01/2010","2,719,225",""
"07/01/2010","2,408,098",""
"08/01/2010","2,040,149",""
"09/01/2010","1,755,185",""
"10/01/2010","1,701,643",""
"11/01/2010","1,637,776",""
"12/01/2010","2,180,485",""
"01/01/2011","2,439,164",""
"02/01/2011","2,684,110",""
"03/01/2011","2,839,996",""
"04/01/2011","3,305,375",""
"05/01/2011","3,399,667",""
"06/01/2011","3,515,021",""
"07/01/2011","3,499,471",""
"08/01/2011","3,308,537",""
"09/01/2011","3,044,665",""
"10/01/2011","2,895,802",""
"11/01/2011","2,806,607",""
"12/01/2011","2,545,085",""
"01/01/2012","2,544,960",""
"02/01/2012","2,519,738",""
"03/01/2012","2,942,669",""
"04/01/2012","3,422,147",""
"05/01/2012","3,499,941",""
"06/01/2012","3,225,696",""
"07/01/2012","2,672,806",""
"08/01/2012","2,229,540",""
"09/01/2012","1,977,171",""
"10/01/2012","1,826,464",""
"11/01/2012","1,861,555",""
"12/01/2012","2,524,968",""
"01/01/2013","2,691,914",""
"02/01/2013","2,848,116",""
"03/01/2013","2,981,941",""
"04/01/2013","3,040,407",""
"05/01/2013","2,812,109",""
"06/01/2013","2,557,762",""
"07/01/2013","2,143,724",""
"08/01/2013","1,783,469",""
"09/01/2013","1,633,287",""
"10/01/2013","1,528,375",""
"11/01/2013","1,391,616",""
"12/01/2013","1,285,882",""
"01/01/2014","1,262,049",""
"02/01/2014","1,406,989",""
"03/01/2014","1,716,103",""
"04/01/2014","1,876,552",""
"05/01/2014","1,734,181",""
"06/01/2014","1,511,388",""
"07/01/2014","1,252,662",""
"08/01/2014","1,100,386",""
"09/01/2014","1,075,879",""
"10/01/2014","953,720",""
"11/01/2014","910,446",""
"12/01/2014","1,346,988",""
"01/01/2015","1,443,957",""
"02/01/2015","1,735,519",""
"03/01/2015","1,793,611",""
"04/01/2015","1,782,496",""
"05/01/2015","1,565,377",""
"06/01/2015","1,395,387",""
"07/01/2015","1,161,959",""
"08/01/2015","1,072,117",""
"09/01/2015","1,057,227",""
"10/01/2015","1,006,530",""
"11/01/2015","929,152",""
"12/01/2015","1,016,837",""
"01/01/2016","1,534,234",""
"02/01/2016","1,864,669",""
"03/01/2016","3,059,742",""
"04/01/2016","3,399,820",""
"05/01/2016","3,307,333",""
"06/01/2016","2,957,945",""
"07/01/2016","2,333,733",""
"08/01/2016","1,839,567",""
"09/01/2016","1,618,960",""
"10/01/2016","1,559,166",""
"11/01/2016","1,485,786",""
"12/01/2016","1,981,577",""
"01/01/2017","2,841,754",""
"02/01/2017","2,706,003",""
"03/01/2017","2,681,122",""
"04/01/2017","2,621,552",""
"05/01/2017","2,465,532",""
"06/01/2017","2,331,494",""
"07/01/2017","2,111,246",""
"08/01/2017","1,704,000",""
"09/01/2017","1,331,591",""
"10/01/2017","1,217,912","r"
"11/01/2017","1,268,268",""
"12/01/2017","1,230,752",""
"01/01/2018","1,408,227",""
"02/01/2018","1,460,064",""
"03/01/2018","2,093,173",""
"04/01/2018","2,432,967",""
"05/01/2018","2,409,544",""
"06/01/2018","2,253,033",""
"07/01/2018","1,943,932",""
"08/01/2018","1,596,780",""
"09/01/2018","1,364,688",""
"10/01/2018","1,178,891",""
"11/01/2018","1,029,870",""
"12/01/2018","1,031,666",""
"01/01/2019","1,403,938",""
"02/01/2019","2,188,476",""
"03/01/2019","2,849,335",""
"04/01/2019","3,285,244",""
"05/01/2019","3,461,356",""
"06/01/2019","3,457,467",""
"07/01/2019","3,107,018",""
"08/01/2019","2,637,318",""
"09/01/2019","2,228,284",""
"10/01/2019","2,045,086",""
"11/01/2019","1,922,067",""
"12/01/2019","2,079,445",""
"01/01/2020","2,204,293",""
"02/01/2020","2,251,998",""
"03/01/2020","2,293,543",""
"04/01/2020","2,490,002",""
"05/01/2020","2,428,600",""
"06/01/2020","2,179,585",""
"07/01/2020","1,876,552",""
"08/01/2020","1,705,415",""
"09/01/2020","--",""
