"DATE / TIME (PDT)","STORAGE AF",""
"08/01/1975","3,726,900",""
"09/01/1975","3,569,500",""
"10/01/1975","3,474,700",""
"11/01/1975","3,329,700",""
"12/01/1975","3,036,900",""
"01/01/1976","2,990,800",""
"02/01/1976","3,035,800",""
"03/01/1976","3,170,200",""
"04/01/1976","3,013,700",""
"05/01/1976","2,568,100",""
"06/01/1976","2,130,500",""
"07/01/1976","1,653,800",""
"08/01/1976","1,310,000",""
"09/01/1976","1,295,400",""
"10/01/1976","1,492,600",""
"11/01/1976","1,562,000",""
"12/01/1976","1,599,100",""
"01/01/1977","1,533,000",""
"02/01/1977","1,485,600",""
"03/01/1977","1,460,700",""
"04/01/1977","1,214,100",""
"05/01/1977","1,127,100",""
"06/01/1977","937,700",""
"07/01/1977","680,500",""
"08/01/1977","578,000",""
"09/01/1977","630,600",""
"10/01/1977","656,000",""
"11/01/1977","648,200",""
"12/01/1977","1,172,300",""
"01/01/1978","2,979,700",""
"02/01/1978","3,614,000",""
"03/01/1978","3,982,200",""
"04/01/1978","4,431,900",""
"05/01/1978","4,477,700",""
"06/01/1978","4,290,400",""
"07/01/1978","3,906,500",""
"08/01/1978","3,498,500",""
"09/01/1978","3,427,900",""
"10/01/1978","3,332,100",""
"11/01/1978","3,310,800",""
"12/01/1978","3,335,700",""
"01/01/1979","3,338,700",""
"02/01/1979","3,682,200",""
"03/01/1979","4,137,800",""
"04/01/1979","4,264,000",""
"05/01/1979","4,336,600",""
"06/01/1979","3,965,100",""
"07/01/1979","3,450,500",""
"08/01/1979","3,200,600",""
"09/01/1979","3,141,300",""
"10/01/1979","3,212,000",""
"11/01/1979","3,317,800",""
"12/01/1979","3,380,900",""
"01/01/1980","3,605,500",""
"02/01/1980","3,792,600",""
"03/01/1980","3,869,700",""
"04/01/1980","4,153,800",""
"05/01/1980","4,173,800",""
"06/01/1980","3,919,500",""
"07/01/1980","3,555,500",""
"08/01/1980","3,322,900",""
"09/01/1980","3,320,700",""
"10/01/1980","3,256,900",""
"11/01/1980","3,202,500",""
"12/01/1980","3,190,700",""
"01/01/1981","3,453,500",""
"02/01/1981","3,865,200",""
"03/01/1981","4,320,700",""
"04/01/1981","4,295,900",""
"05/01/1981","3,994,300",""
"06/01/1981","3,608,600",""
"07/01/1981","3,033,000",""
"08/01/1981","2,547,600",""
"09/01/1981","2,480,200",""
"10/01/1981","2,560,200",""
"11/01/1981","3,336,700",""
"12/01/1981","3,492,000",""
"01/01/1982","3,556,300",""
"02/01/1982","3,633,500",""
"03/01/1982","4,062,000",""
"04/01/1982","4,472,700",""
"05/01/1982","4,507,500",""
"06/01/1982","4,375,400",""
"07/01/1982","4,071,200",""
"08/01/1982","3,692,400",""
"09/01/1982","3,486,400",""
"10/01/1982","3,433,400",""
"11/01/1982","3,297,100",""
"12/01/1982","3,255,000",""
"01/01/1983","3,740,300",""
"02/01/1983","3,579,400",""
"03/01/1983","3,725,100",""
"04/01/1983","4,286,100",""
"05/01/1983","4,526,800",""
"06/01/1983","4,471,200",""
"07/01/1983","4,169,900",""
"08/01/1983","3,776,200",""
"09/01/1983","3,616,800",""
"10/01/1983","3,458,000",""
"11/01/1983","3,395,400",""
"12/01/1983","3,457,500",""
"01/01/1984","3,405,200",""
"02/01/1984","3,789,900",""
"03/01/1984","4,133,600",""
"04/01/1984","4,342,700",""
"05/01/1984","4,294,400",""
"06/01/1984","4,070,000",""
"07/01/1984","3,587,400",""
"08/01/1984","3,305,500",""
"09/01/1984","3,240,100",""
"10/01/1984","3,155,400",""
"11/01/1984","3,252,300",""
"12/01/1984","3,105,500",""
"01/01/1985","3,118,200",""
"02/01/1985","3,240,400",""
"03/01/1985","3,445,500",""
"04/01/1985","3,546,900",""
"05/01/1985","3,225,400",""
"06/01/1985","2,856,300",""
"07/01/1985","2,292,100",""
"08/01/1985","1,929,200",""
"09/01/1985","1,977,800",""
"10/01/1985","2,083,100",""
"11/01/1985","2,173,900",""
"12/01/1985","2,422,100",""
"01/01/1986","2,973,900",""
"02/01/1986","3,811,900",""
"03/01/1986","3,703,300",""
"04/01/1986","4,084,800",""
"05/01/1986","4,083,700",""
"06/01/1986","3,801,900",""
"07/01/1986","3,498,000",""
"08/01/1986","3,255,400",""
"09/01/1986","3,211,300",""
"10/01/1986","3,162,426",""
"11/01/1986","3,068,290",""
"12/01/1986","2,973,198",""
"01/01/1987","3,045,350",""
"02/01/1987","3,408,163",""
"03/01/1987","4,182,034",""
"04/01/1987","4,035,750",""
"05/01/1987","3,673,649",""
"06/01/1987","3,151,636",""
"07/01/1987","2,619,930",""
"08/01/1987","2,110,704",""
"09/01/1987","2,108,216",""
"10/01/1987","2,230,534",""
"11/01/1987","2,339,705",""
"12/01/1987","2,915,081",""
"01/01/1988","3,401,029",""
"02/01/1988","3,582,502",""
"03/01/1988","3,576,100",""
"04/01/1988","3,232,964",""
"05/01/1988","2,965,098",""
"06/01/1988","2,590,070",""
"07/01/1988","2,032,300",""
"08/01/1988","1,654,011",""
"09/01/1988","1,585,923",""
"10/01/1988","1,631,499",""
"11/01/1988","1,822,868",""
"12/01/1988","1,774,106",""
"01/01/1989","1,878,483",""
"02/01/1989","1,896,342",""
"03/01/1989","3,288,857",""
"04/01/1989","3,742,643",""
"05/01/1989","3,453,492",""
"06/01/1989","2,988,975",""
"07/01/1989","2,530,617",""
"08/01/1989","2,110,882",""
"09/01/1989","2,095,977",""
"10/01/1989","2,282,688",""
"11/01/1989","2,103,242",""
"12/01/1989","2,053,637",""
"01/01/1990","2,316,671",""
"02/01/1990","2,428,734",""
"03/01/1990","2,709,100",""
"04/01/1990","2,484,182",""
"05/01/1990","2,476,623",""
"06/01/1990","2,357,900",""
"07/01/1990","2,060,968",""
"08/01/1990","1,692,910",""
"09/01/1990","1,637,368",""
"10/01/1990","1,679,211",""
"11/01/1990","1,681,100",""
"12/01/1990","1,625,779",""
"01/01/1991","1,563,761",""
"02/01/1991","1,542,838",""
"03/01/1991","2,020,535",""
"04/01/1991","2,202,204",""
"05/01/1991","2,086,967",""
"06/01/1991","1,828,675",""
"07/01/1991","1,533,742",""
"08/01/1991","1,325,418",""
"09/01/1991","1,339,851",""
"10/01/1991","1,386,373",""
"11/01/1991","1,319,540",""
"12/01/1991","1,301,903",""
"01/01/1992","1,342,876",""
"02/01/1992","1,966,077",""
"03/01/1992","2,388,399",""
"04/01/1992","2,671,050",""
"05/01/1992","2,586,447",""
"06/01/1992","2,411,148",""
"07/01/1992","2,190,862",""
"08/01/1992","1,884,925",""
"09/01/1992","1,683,200",""
"10/01/1992","1,699,550",""
"11/01/1992","1,827,059",""
"12/01/1992","2,088,734",""
"01/01/1993","2,765,045",""
"02/01/1993","3,459,209",""
"03/01/1993","3,791,527",""
"04/01/1993","4,263,394",""
"05/01/1993","4,470,933",""
"06/01/1993","4,320,944",""
"07/01/1993","3,909,772",""
"08/01/1993","3,432,134",""
"09/01/1993","3,101,762",""
"10/01/1993","2,957,021",""
"11/01/1993","2,920,194",""
"12/01/1993","2,961,948",""
"01/01/1994","3,058,411",""
"02/01/1994","3,298,496",""
"03/01/1994","3,495,467",""
"04/01/1994","3,533,731",""
"05/01/1994","3,460,455",""
"06/01/1994","3,265,268",""
"07/01/1994","2,849,680",""
"08/01/1994","2,449,350",""
"09/01/1994","2,101,642",""
"10/01/1994","2,024,178",""
"11/01/1994","2,020,535",""
"12/01/1994","2,042,641",""
"01/01/1995","3,519,356",""
"02/01/1995","3,448,519",""
"03/01/1995","3,927,860",""
"04/01/1995","4,165,106",""
"05/01/1995","4,296,429",""
"06/01/1995","4,237,107",""
"07/01/1995","3,836,077",""
"08/01/1995","3,390,702",""
"09/01/1995","3,136,430",""
"10/01/1995","3,104,548",""
"11/01/1995","3,040,780",""
"12/01/1995","3,267,676",""
"01/01/1996","3,519,356",""
"02/01/1996","3,694,201",""
"03/01/1996","3,882,865",""
"04/01/1996","4,307,671",""
"05/01/1996","4,512,578",""
"06/01/1996","4,194,201",""
"07/01/1996","3,747,388",""
"08/01/1996","3,289,338",""
"09/01/1996","3,088,810",""
"10/01/1996","3,072,426",""
"11/01/1996","3,187,863",""
"12/01/1996","3,840,610",""
"01/01/1997","3,475,932",""
"02/01/1997","3,574,861",""
"03/01/1997","3,799,737",""
"04/01/1997","3,937,079",""
"05/01/1997","3,832,627",""
"06/01/1997","3,470,691",""
"07/01/1997","2,944,938",""
"08/01/1997","2,554,757",""
"09/01/1997","2,308,339",""
"10/01/1997","2,317,049",""
"11/01/1997","2,535,041",""
"12/01/1997","2,734,108",""
"01/01/1998","3,390,210",""
"02/01/1998","3,567,220",""
"03/01/1998","3,552,990",""
"04/01/1998","4,061,175",""
"05/01/1998","4,453,590",""
"06/01/1998","4,482,133",""
"07/01/1998","4,147,365",""
"08/01/1998","3,705,166",""
"09/01/1998","3,441,073",""
"10/01/1998","3,403,984",""
"11/01/1998","3,435,606",""
"12/01/1998","3,269,602",""
"01/01/1999","3,588,122",""
"02/01/1999","3,712,733",""
"03/01/1999","3,863,036",""
"04/01/1999","4,256,240",""
"05/01/1999","4,304,500",""
"06/01/1999","4,116,822",""
"07/01/1999","3,716,927",""
"08/01/1999","3,437,843",""
"09/01/1999","3,327,499",""
"10/01/1999","3,275,136",""
"11/01/1999","3,268,397",""
"12/01/1999","3,227,485","r"
"01/01/2000","3,697,073",""
"02/01/2000","3,857,423","r"
"03/01/2000","3,751,868",""
"04/01/2000","4,153,279",""
"05/01/2000","4,111,519","r"
"06/01/2000","3,825,179",""
"07/01/2000","3,321,200",""
"08/01/2000","3,043,522","r"
"09/01/2000","2,985,131","r"
"10/01/2000","2,941,357","r"
"11/01/2000","2,885,680","r"
"12/01/2000","2,910,875","r"
"01/01/2001","3,035,294",""
"02/01/2001","3,495,969",""
"03/01/2001","3,955,799",""
"04/01/2001","4,020,071",""
"05/01/2001","3,782,524",""
"06/01/2001","3,283,078",""
"07/01/2001","2,716,074",""
"08/01/2001","2,389,562",""
"09/01/2001","2,199,643",""
"10/01/2001","2,167,051",""
"11/01/2001","2,284,384",""
"12/01/2001","2,986,262",""
"01/01/2002","3,516,585",""
"02/01/2002","3,839,544",""
"03/01/2002","4,136,151",""
"04/01/2002","4,296,717",""
"05/01/2002","4,121,856",""
"06/01/2002","3,678,844",""
"07/01/2002","3,102,924",""
"08/01/2002","2,758,417",""
"09/01/2002","2,558,201",""
"10/01/2002","2,414,071",""
"11/01/2002","2,334,938",""
"12/01/2002","3,223,197",""
"01/01/2003","3,536,772",""
"02/01/2003","3,584,283",""
"03/01/2003","4,103,708",""
"04/01/2003","4,536,624",""
"05/01/2003","4,435,987",""
"06/01/2003","4,088,097",""
"07/01/2003","3,547,162",""
"08/01/2003","3,258,552",""
"09/01/2003","3,159,376","r"
"10/01/2003","3,090,889",""
"11/01/2003","3,090,196",""
"12/01/2003","3,345,962","r"
"01/01/2004","3,606,500",""
"02/01/2004","3,868,600",""
"03/01/2004","3,905,184",""
"04/01/2004","4,059,792",""
"05/01/2004","3,863,800",""
"06/01/2004","3,360,818",""
"07/01/2004","2,802,297","r"
"08/01/2004","2,410,369",""
"09/01/2004","2,182,851",""
"10/01/2004","2,158,914",""
"11/01/2004","2,124,248",""
"12/01/2004","2,417,193",""
"01/01/2005","2,832,031",""
"02/01/2005","3,168,056",""
"03/01/2005","3,827,041",""
"04/01/2005","4,207,234",""
"05/01/2005","4,467,986",""
"06/01/2005","4,217,184",""
"07/01/2005","3,639,214",""
"08/01/2005","3,271,767",""
"09/01/2005","3,034,837",""
"10/01/2005","2,855,374",""
"11/01/2005","2,896,041",""
"12/01/2005","3,754,767",""
"01/01/2006","3,586,074",""
"02/01/2006","3,834,224",""
"03/01/2006","3,853,900",""
"04/01/2006","4,057,305",""
"05/01/2006","4,467,101",""
"06/01/2006","4,249,102",""
"07/01/2006","3,784,113",""
"08/01/2006","3,377,701",""
"09/01/2006","3,205,145",""
"10/01/2006","3,119,405",""
"11/01/2006","3,127,097",""
"12/01/2006","3,334,767",""
"01/01/2007","3,374,275",""
"02/01/2007","3,772,193",""
"03/01/2007","4,010,994",""
"04/01/2007","3,901,137",""
"05/01/2007","3,601,174",""
"06/01/2007","3,140,631",""
"07/01/2007","2,559,821",""
"08/01/2007","2,133,899",""
"09/01/2007","1,879,144",""
"10/01/2007","1,800,690",""
"11/01/2007","1,729,679",""
"12/01/2007","1,784,100",""
"01/01/2008","2,179,031",""
"02/01/2008","2,641,041",""
"03/01/2008","2,990,558",""
"04/01/2008","2,954,112",""
"05/01/2008","2,806,832",""
"06/01/2008","2,402,186",""
"07/01/2008","1,905,819",""
"08/01/2008","1,570,784",""
"09/01/2008","1,384,481",""
"10/01/2008","1,282,770",""
"11/01/2008","1,331,169",""
"12/01/2008","1,361,975",""
"01/01/2009","1,416,145",""
"02/01/2009","1,960,458",""
"03/01/2009","2,880,614",""
"04/01/2009","2,998,247",""
"05/01/2009","3,118,941",""
"06/01/2009","2,797,114",""
"07/01/2009","2,325,795",""
"08/01/2009","1,936,123",""
"09/01/2009","1,773,947",""
"10/01/2009","1,707,930",""
"11/01/2009","1,673,687",""
"12/01/2009","1,777,112",""
"01/01/2010","2,596,882",""
"02/01/2010","3,380,147",""
"03/01/2010","3,868,648",""
"04/01/2010","4,390,774",""
"05/01/2010","4,464,744",""
"06/01/2010","4,279,177",""
"07/01/2010","3,841,140",""
"08/01/2010","3,491,704",""
"09/01/2010","3,318,779",""
"10/01/2010","3,272,489",""
"11/01/2010","3,224,150",""
"12/01/2010","3,489,195",""
"01/01/2011","3,490,198",""
"02/01/2011","3,784,113",""
"03/01/2011","4,032,173",""
"04/01/2011","4,266,264",""
"05/01/2011","4,486,848",""
"06/01/2011","4,401,530",""
"07/01/2011","4,034,923",""
"08/01/2011","3,619,135",""
"09/01/2011","3,341,094",""
"10/01/2011","3,226,770",""
"11/01/2011","3,150,229",""
"12/01/2011","3,094,584",""
"01/01/2012","3,107,334",""
"02/01/2012","3,169,235",""
"03/01/2012","3,853,414",""
"04/01/2012","4,440,094",""
"05/01/2012","4,299,311",""
"06/01/2012","3,880,716",""
"07/01/2012","3,271,045",""
"08/01/2012","2,794,523",""
"09/01/2012","2,591,560",""
"10/01/2012","2,466,130",""
"11/01/2012","2,564,273",""
"12/01/2012","3,318,052",""
"01/01/2013","3,473,687",""
"02/01/2013","3,610,647",""
"03/01/2013","3,771,133",""
"04/01/2013","3,788,352",""
"05/01/2013","3,362,531",""
"06/01/2013","2,938,227",""
"07/01/2013","2,433,819",""
"08/01/2013","2,101,287",""
"09/01/2013","1,905,985",""
"10/01/2013","1,744,200",""
"11/01/2013","1,695,999",""
"12/01/2013","1,673,380",""
"01/01/2014","1,655,800",""
"02/01/2014","1,773,314",""
"03/01/2014","2,198,728",""
"04/01/2014","2,408,810",""
"05/01/2014","2,177,212",""
"06/01/2014","1,851,266",""
"07/01/2014","1,575,037",""
"08/01/2014","1,342,087",""
"09/01/2014","1,157,084",""
"10/01/2014","1,108,846",""
"11/01/2014","1,047,922",""
"12/01/2014","1,867,305",""
"01/01/2015","2,000,830",""
"02/01/2015","2,612,715",""
"03/01/2015","2,689,083",""
"04/01/2015","2,662,479",""
"05/01/2015","2,404,134",""
"06/01/2015","2,198,180",""
"07/01/2015","1,990,340",""
"08/01/2015","1,788,558",""
"09/01/2015","1,602,500",""
"10/01/2015","1,416,282",""
"11/01/2015","1,328,945",""
"12/01/2015","1,427,251",""
"01/01/2016","2,346,025",""
"02/01/2016","2,766,120",""
"03/01/2016","4,026,672",""
"04/01/2016","4,233,111",""
"05/01/2016","4,167,076",""
"06/01/2016","3,920,296",""
"07/01/2016","3,544,374",""
"08/01/2016","3,132,231",""
"09/01/2016","2,811,392",""
"10/01/2016","2,765,261",""
"11/01/2016","2,910,211",""
"12/01/2016","3,341,580",""
"01/01/2017","3,546,148",""
"02/01/2017","3,779,345",""
"03/01/2017","4,031,347",""
"04/01/2017","4,262,821",""
"05/01/2017","4,353,084",""
"06/01/2017","4,211,498",""
"07/01/2017","3,941,688",""
"08/01/2017","3,626,594",""
"09/01/2017","3,381,860",""
"10/01/2017","3,176,781",""
"11/01/2017","3,221,291",""
"12/01/2017","3,202,775",""
"01/01/2018","3,349,127",""
"02/01/2018","3,413,598",""
"03/01/2018","3,879,642",""
"04/01/2018","4,194,766",""
"05/01/2018","3,955,254",""
"06/01/2018","3,641,799",""
"07/01/2018","3,146,945",""
"08/01/2018","2,691,395",""
"09/01/2018","2,405,109",""
"10/01/2018","2,191,045",""
"11/01/2018","2,177,030",""
"12/01/2018","2,267,895",""
"01/01/2019","2,911,539",""
"02/01/2019","3,947,653",""
"03/01/2019","4,027,772",""
"04/01/2019","4,223,154",""
"05/01/2019","4,476,827",""
"06/01/2019","4,355,399",""
"07/01/2019","4,024,471",""
"08/01/2019","3,658,340",""
"09/01/2019","3,425,462",""
"10/01/2019","3,271,045",""
"11/01/2019","3,209,173",""
"12/01/2019","3,329,922",""
"01/01/2020","3,482,174",""
"02/01/2020","3,546,148",""
"03/01/2020","3,599,638",""
"04/01/2020","3,687,155",""
"05/01/2020","3,530,452",""
"06/01/2020","3,147,180",""
"07/01/2020","2,677,949",""
"08/01/2020","2,351,196",""
"09/01/2020","--",""
