"DATE / TIME (PDT)","STORAGE AF",""
"12/01/1978","641,100",""
"01/01/1979","679,700",""
"02/01/1979","706,500",""
"03/01/1979","832,100",""
"04/01/1979","958,700",""
"05/01/1979","973,200",""
"06/01/1979","908,800",""
"07/01/1979","851,800",""
"08/01/1979","792,400",""
"09/01/1979","710,400",""
"10/01/1979","661,900",""
"11/01/1979","612,700",""
"12/01/1979","621,400",""
"01/01/1980","622,500",""
"02/01/1980","667,300",""
"03/01/1980","677,200",""
"04/01/1980","723,600",""
"05/01/1980","841,200",""
"06/01/1980","845,000",""
"07/01/1980","723,900",""
"08/01/1980","694,100",""
"09/01/1980","669,800",""
"10/01/1980","628,200",""
"11/01/1980","635,100",""
"12/01/1980","628,600",""
"01/01/1981","658,300",""
"02/01/1981","709,000",""
"03/01/1981","851,400",""
"04/01/1981","941,900",""
"05/01/1981","881,100",""
"06/01/1981","726,100",""
"07/01/1981","658,300",""
"08/01/1981","617,100",""
"09/01/1981","600,000",""
"10/01/1981","557,400",""
"11/01/1981","625,500",""
"12/01/1981","683,300",""
"01/01/1982","622,900",""
"02/01/1982","650,600",""
"03/01/1982","815,700",""
"04/01/1982","837,100",""
"05/01/1982","997,900",""
"06/01/1982","955,700",""
"07/01/1982","933,200",""
"08/01/1982","839,900",""
"09/01/1982","756,100",""
"10/01/1982","731,200",""
"11/01/1982","675,000",""
"12/01/1982","635,900",""
"01/01/1983","636,900",""
"02/01/1983","655,000",""
"03/01/1983","651,600",""
"04/01/1983","765,700",""
"05/01/1983","821,500",""
"06/01/1983","989,000",""
"07/01/1983","944,700",""
"08/01/1983","841,300",""
"09/01/1983","751,800",""
"10/01/1983","685,500",""
"11/01/1983","625,200",""
"12/01/1983","677,200",""
"01/01/1984","633,500",""
"02/01/1984","682,900",""
"03/01/1984","773,400",""
"04/01/1984","900,600",""
"05/01/1984","986,900",""
"06/01/1984","930,700",""
"07/01/1984","704,700",""
"08/01/1984","685,500",""
"09/01/1984","681,000",""
"10/01/1984","625,600",""
"11/01/1984","633,100",""
"12/01/1984","599,700",""
"01/01/1985","592,200",""
"02/01/1985","633,100",""
"03/01/1985","738,600",""
"04/01/1985","891,700",""
"05/01/1985","879,800",""
"06/01/1985","776,500",""
"07/01/1985","668,700",""
"08/01/1985","606,100",""
"09/01/1985","587,400",""
"10/01/1985","524,100",""
"11/01/1985","515,800",""
"12/01/1985","595,600",""
"01/01/1986","723,100",""
"02/01/1986","614,300",""
"03/01/1986","659,900",""
"04/01/1986","708,400",""
"05/01/1986","909,600",""
"06/01/1986","972,200",""
"07/01/1986","779,900",""
"08/01/1986","679,500",""
"09/01/1986","653,200",""
"10/01/1986","558,500",""
"11/01/1986","507,800",""
"12/01/1986","465,600",""
"01/01/1987","456,100",""
"02/01/1987","545,800",""
"03/01/1987","661,500",""
"04/01/1987","717,100",""
"05/01/1987","736,000",""
"06/01/1987","706,200",""
"07/01/1987","597,300",""
"08/01/1987","517,300",""
"09/01/1987","429,700",""
"10/01/1987","310,400",""
"11/01/1987","261,400",""
"12/01/1987","300,800",""
"01/01/1988","400,500",""
"02/01/1988","446,900",""
"03/01/1988","478,400",""
"04/01/1988","504,300",""
"05/01/1988","485,300",""
"06/01/1988","434,200",""
"07/01/1988","294,700",""
"08/01/1988","242,600",""
"09/01/1988","218,200",""
"10/01/1988","175,600",""
"11/01/1988","198,600",""
"12/01/1988","246,500",""
"01/01/1989","309,500",""
"02/01/1989","397,500",""
"03/01/1989","748,300",""
"04/01/1989","947,500",""
"05/01/1989","944,200",""
"06/01/1989","866,700",""
"07/01/1989","682,300",""
"08/01/1989","598,000",""
"09/01/1989","570,500",""
"10/01/1989","440,600",""
"11/01/1989","341,500",""
"12/01/1989","312,300",""
"01/01/1990","339,700",""
"02/01/1990","378,200",""
"03/01/1990","502,700",""
"04/01/1990","525,200",""
"05/01/1990","566,800",""
"06/01/1990","524,700",""
"07/01/1990","249,000",""
"08/01/1990","191,400",""
"09/01/1990","178,200",""
"10/01/1990","167,965",""
"11/01/1990","172,900",""
"12/01/1990","157,095",""
"01/01/1991","154,955",""
"02/01/1991","167,072",""
"03/01/1991","421,546",""
"04/01/1991","595,910",""
"05/01/1991","742,608",""
"06/01/1991","727,588",""
"07/01/1991","617,375",""
"08/01/1991","528,246",""
"09/01/1991","506,061",""
"10/01/1991","418,871",""
"11/01/1991","407,383",""
"12/01/1991","352,219",""
"01/01/1992","349,300",""
"02/01/1992","501,556",""
"03/01/1992","606,505",""
"04/01/1992","696,087",""
"05/01/1992","656,636",""
"06/01/1992","466,991",""
"07/01/1992","299,171",""
"08/01/1992","192,782",""
"09/01/1992","171,626",""
"10/01/1992","158,000",""
"11/01/1992","157,200",""
"12/01/1992","259,900",""
"01/01/1993","477,700",""
"02/01/1993","504,500",""
"03/01/1993","622,800",""
"04/01/1993","861,400",""
"05/01/1993","953,000",""
"06/01/1993","927,400",""
"07/01/1993","732,800",""
"08/01/1993","614,200",""
"09/01/1993","562,900",""
"10/01/1993","467,526",""
"11/01/1993","429,596",""
"12/01/1993","393,131",""
"01/01/1994","355,148",""
"02/01/1994","377,444",""
"03/01/1994","409,462",""
"04/01/1994","445,594",""
"05/01/1994","471,949",""
"06/01/1994","414,100",""
"07/01/1994","318,576",""
"08/01/1994","249,401",""
"09/01/1994","216,896",""
"10/01/1994","204,796",""
"11/01/1994","189,523",""
"12/01/1994","252,277",""
"01/01/1995","559,076",""
"02/01/1995","574,195",""
"03/01/1995","584,662",""
"04/01/1995","756,744",""
"05/01/1995","743,895",""
"06/01/1995","953,056",""
"07/01/1995","604,576",""
"08/01/1995","574,454",""
"09/01/1995","466,149",""
"10/01/1995","386,400",""
"11/01/1995","307,000",""
"12/01/1995","317,700",""
"01/01/1996","504,000",""
"02/01/1996","361,900",""
"03/01/1996","626,900",""
"04/01/1996","781,700",""
"05/01/1996","936,300",""
"06/01/1996","902,900",""
"07/01/1996","836,500",""
"08/01/1996","762,800",""
"09/01/1996","726,300",""
"10/01/1996","635,400",""
"11/01/1996","564,900",""
"12/01/1996","496,900",""
"01/01/1997","376,200",""
"02/01/1997","403,900",""
"03/01/1997","469,700",""
"04/01/1997","553,000",""
"05/01/1997","623,400",""
"06/01/1997","614,800",""
"07/01/1997","566,100",""
"08/01/1997","545,900",""
"09/01/1997","556,100",""
"10/01/1997","490,952",""
"11/01/1997","433,278",""
"12/01/1997","421,185",""
"01/01/1998","542,030",""
"02/01/1998","558,821",""
"03/01/1998","680,299",""
"04/01/1998","760,124",""
"05/01/1998","752,089",""
"06/01/1998","908,659",""
"07/01/1998","926,916",""
"08/01/1998","833,931",""
"09/01/1998","712,911",""
"10/01/1998","613,800",""
"11/01/1998","555,300",""
"12/01/1998","563,000",""
"01/01/1999","533,200",""
"02/01/1999","495,600",""
"03/01/1999","615,400",""
"04/01/1999","755,600",""
"05/01/1999","910,300",""
"06/01/1999","934,800",""
"07/01/1999","787,300",""
"08/01/1999","752,500",""
"09/01/1999","721,600",""
"10/01/1999","634,800","r"
"11/01/1999","580,100","r"
"12/01/1999","530,200",""
"01/01/2000","568,000","r"
"02/01/2000","599,000","r"
"03/01/2000","674,300","r"
"04/01/2000","697,300",""
"05/01/2000","775,700","r"
"06/01/2000","772,907",""
"07/01/2000","659,600",""
"08/01/2000","655,900",""
"09/01/2000","660,700",""
"10/01/2000","579,500",""
"11/01/2000","560,900","r"
"12/01/2000","532,900",""
"01/01/2001","491,800","r"
"02/01/2001","524,600","r"
"03/01/2001","602,195",""
"04/01/2001","667,500","r"
"05/01/2001","695,800","r"
"06/01/2001","586,100","r"
"07/01/2001","488,900","r"
"08/01/2001","430,500","r"
"09/01/2001","367,600","r"
"10/01/2001","287,404",""
"11/01/2001","261,932",""
"12/01/2001","337,281",""
"01/01/2002","481,044",""
"02/01/2002","602,372",""
"03/01/2002","720,553",""
"04/01/2002","759,131",""
"05/01/2002","822,211",""
"06/01/2002","766,500",""
"07/01/2002","610,358",""
"08/01/2002","546,701",""
"09/01/2002","509,754",""
"10/01/2002","456,772",""
"11/01/2002","446,483",""
"12/01/2002","537,546",""
"01/01/2003","601,048",""
"02/01/2003","531,361",""
"03/01/2003","619,747",""
"04/01/2003","830,606",""
"05/01/2003","962,364",""
"06/01/2003","923,969",""
"07/01/2003","800,125",""
"08/01/2003","699,947",""
"09/01/2003","658,100",""
"10/01/2003","561,872",""
"11/01/2003","498,994",""
"12/01/2003","532,500",""
"01/01/2004","554,000",""
"02/01/2004","617,300",""
"03/01/2004","706,553",""
"04/01/2004","630,205",""
"05/01/2004","634,746",""
"06/01/2004","565,029",""
"07/01/2004","430,309",""
"08/01/2004","390,008",""
"09/01/2004","376,439",""
"10/01/2004","355,407",""
"11/01/2004","326,481",""
"12/01/2004","391,157",""
"01/01/2005","583,360",""
"02/01/2005","609,202",""
"03/01/2005","673,908",""
"04/01/2005","830,086",""
"05/01/2005","959,148",""
"06/01/2005","932,812",""
"07/01/2005","847,402",""
"08/01/2005","743,110",""
"09/01/2005","652,327",""
"10/01/2005","566,821",""
"11/01/2005","516,683",""
"12/01/2005","648,549",""
"01/01/2006","425,054",""
"02/01/2006","445,373",""
"03/01/2006","710,214",""
"04/01/2006","766,500",""
"05/01/2006","927,571",""
"06/01/2006","919,072",""
"07/01/2006","819,628",""
"08/01/2006","733,596",""
"09/01/2006","638,842",""
"10/01/2006","537,961",""
"11/01/2006","487,700",""
"12/01/2006","481,588",""
"01/01/2007","468,362",""
"02/01/2007","589,367",""
"03/01/2007","693,272",""
"04/01/2007","739,574",""
"05/01/2007","787,214",""
"06/01/2007","655,931",""
"07/01/2007","489,539",""
"08/01/2007","375,647",""
"09/01/2007","323,046",""
"10/01/2007","284,151",""
"11/01/2007","237,321",""
"12/01/2007","222,474",""
"01/01/2008","277,762",""
"02/01/2008","371,436",""
"03/01/2008","451,461",""
"04/01/2008","536,798",""
"05/01/2008","617,057",""
"06/01/2008","472,791",""
"07/01/2008","348,372",""
"08/01/2008","300,287",""
"09/01/2008","269,825",""
"10/01/2008","234,433",""
"11/01/2008","209,395",""
"12/01/2008","217,975",""
"01/01/2009","245,599",""
"02/01/2009","422,261",""
"03/01/2009","745,863",""
"04/01/2009","780,450",""
"05/01/2009","933,141",""
"06/01/2009","855,287",""
"07/01/2009","601,048",""
"08/01/2009","451,610",""
"09/01/2009","411,575",""
"10/01/2009","347,298",""
"11/01/2009","284,372",""
"12/01/2009","264,286",""
"01/01/2010","321,671",""
"02/01/2010","418,632",""
"03/01/2010","562,043",""
"04/01/2010","823,244",""
"05/01/2010","905,419",""
"06/01/2010","923,096",""
"07/01/2010","753,671",""
"08/01/2010","656,485",""
"09/01/2010","624,242",""
"10/01/2010","601,842",""
"11/01/2010","550,473",""
"12/01/2010","442,338",""
"01/01/2011","479,495",""
"02/01/2011","613,472",""
"03/01/2011","634,655",""
"04/01/2011","750,607",""
"05/01/2011","880,086",""
"06/01/2011","928,445",""
"07/01/2011","932,156",""
"08/01/2011","839,351",""
"09/01/2011","740,360",""
"10/01/2011","577,381",""
"11/01/2011","481,277",""
"12/01/2011","415,871",""
"01/01/2012","413,115",""
"02/01/2012","387,440",""
"03/01/2012","664,005",""
"04/01/2012","933,361",""
"05/01/2012","926,152",""
"06/01/2012","815,189",""
"07/01/2012","621,809",""
"08/01/2012","502,720",""
"09/01/2012","451,610",""
"10/01/2012","396,130",""
"11/01/2012","403,768",""
"12/01/2012","584,141",""
"01/01/2013","566,394",""
"02/01/2013","552,065",""
"03/01/2013","601,136",""
"04/01/2013","681,715",""
"05/01/2013","734,377",""
"06/01/2013","665,028",""
"07/01/2013","524,726",""
"08/01/2013","429,368",""
"09/01/2013","361,108",""
"10/01/2013","291,500",""
"11/01/2013","235,676",""
"12/01/2013","186,829",""
"01/01/2014","163,500",""
"02/01/2014","304,987",""
"03/01/2014","436,041",""
"04/01/2014","546,617",""
"05/01/2014","547,874",""
"06/01/2014","470,728",""
"07/01/2014","406,397",""
"08/01/2014","381,013",""
"09/01/2014","344,984",""
"10/01/2014","304,814",""
"11/01/2014","278,197",""
"12/01/2014","429,802",""
"01/01/2015","447,742",""
"02/01/2015","564,261",""
"03/01/2015","571,528",""
"04/01/2015","575,746",""
"05/01/2015","535,394",""
"06/01/2015","438,457",""
"07/01/2015","285,860",""
"08/01/2015","195,221",""
"09/01/2015","173,699",""
"10/01/2015","148,247",""
"11/01/2015","136,980",""
"12/01/2015","239,069",""
"01/01/2016","528,563",""
"02/01/2016","605,555",""
"03/01/2016","691,371",""
"04/01/2016","826,449",""
"05/01/2016","826,034",""
"06/01/2016","715,224",""
"07/01/2016","484,623",""
"08/01/2016","346,733",""
"09/01/2016","305,974",""
"10/01/2016","353,554",""
"11/01/2016","446,779",""
"12/01/2016","400,101",""
"01/01/2017","408,425",""
"02/01/2017","404,391",""
"03/01/2017","590,592",""
"04/01/2017","723,656",""
"05/01/2017","936,873",""
"06/01/2017","953,387",""
"07/01/2017","883,079",""
"08/01/2017","777,729",""
"09/01/2017","663,819",""
"10/01/2017","556,962",""
"11/01/2017","614,816",""
"12/01/2017","545,109",""
"01/01/2018","581,972",""
"02/01/2018","526,275",""
"03/01/2018","816,735",""
"04/01/2018","866,376",""
"05/01/2018","954,601",""
"06/01/2018","840,605",""
"07/01/2018","630,928",""
"08/01/2018","506,232",""
"09/01/2018","466,912",""
"10/01/2018","397,019",""
"11/01/2018","330,420",""
"12/01/2018","311,616",""
"01/01/2019","522,524",""
"02/01/2019","598,048",""
"03/01/2019","734,669",""
"04/01/2019","886,926",""
"05/01/2019","934,568",""
"06/01/2019","920,266",""
"07/01/2019","838,097",""
"08/01/2019","755,451",""
"09/01/2019","713,972",""
"10/01/2019","598,136",""
"11/01/2019","493,387",""
"12/01/2019","511,115",""
"01/01/2020","486,801",""
"02/01/2020","447,298",""
"03/01/2020","476,336",""
"04/01/2020","696,789",""
"05/01/2020","790,460",""
"06/01/2020","716,868",""
"07/01/2020","554,510",""
"08/01/2020","476,798",""
"09/01/2020","--",""
