"DATE / TIME (PDT)","STORAGE AF",""
"06/01/1980","1,812,830",""
"07/01/1980","1,935,869",""
"08/01/1980","1,864,438",""
"09/01/1980","1,743,826",""
"10/01/1980","1,676,822",""
"11/01/1980","1,619,374",""
"12/01/1980","1,544,465",""
"01/01/1981","1,501,838",""
"02/01/1981","1,480,357",""
"03/01/1981","1,493,627",""
"04/01/1981","1,464,148",""
"05/01/1981","1,458,106",""
"06/01/1981","1,376,427",""
"07/01/1981","1,257,375",""
"08/01/1981","1,158,799",""
"09/01/1981","1,119,487",""
"10/01/1981","1,125,281",""
"11/01/1981","1,182,855",""
"12/01/1981","1,300,151",""
"01/01/1982","1,483,411",""
"02/01/1982","1,655,637",""
"03/01/1982","1,719,750",""
"04/01/1982","1,782,169",""
"05/01/1982","1,803,352",""
"06/01/1982","2,005,528",""
"07/01/1982","2,002,962",""
"08/01/1982","1,881,784",""
"09/01/1982","1,747,286",""
"10/01/1982","1,647,894",""
"11/01/1982","1,712,917",""
"12/01/1982","1,684,668",""
"01/01/1983","1,686,915",""
"02/01/1983","1,730,037",""
"03/01/1983","1,885,153",""
"04/01/1983","1,672,350",""
"05/01/1983","1,470,210",""
"06/01/1983","1,831,901",""
"07/01/1983","2,017,109",""
"08/01/1983","1,934,620",""
"09/01/1983","1,704,972",""
"10/01/1983","1,521,479",""
"11/01/1983","1,688,039",""
"12/01/1983","1,766,990",""
"01/01/1984","1,618,284",""
"02/01/1984","1,526,680",""
"03/01/1984","1,434,102",""
"04/01/1984","1,424,199",""
"05/01/1984","1,617,196",""
"06/01/1984","1,741,522",""
"07/01/1984","1,651,209",""
"08/01/1984","1,456,568",""
"09/01/1984","1,512,151",""
"10/01/1984","1,504,926",""
"11/01/1984","1,522,522",""
"12/01/1984","1,485,450",""
"01/01/1985","1,496,702",""
"02/01/1985","1,537,123",""
"03/01/1985","1,545,516",""
"04/01/1985","1,555,000",""
"05/01/1985","1,536,076",""
"06/01/1985","1,459,111",""
"07/01/1985","1,327,080",""
"08/01/1985","1,238,612",""
"09/01/1985","1,213,036",""
"10/01/1985","1,199,959",""
"11/01/1985","1,206,921",""
"12/01/1985","1,218,296",""
"01/01/1986","1,310,316",""
"02/01/1986","1,720,891",""
"03/01/1986","1,722,032",""
"04/01/1986","1,596,615",""
"05/01/1986","1,733,477",""
"06/01/1986","1,854,751",""
"07/01/1986","1,798,628",""
"08/01/1986","1,714,055",""
"09/01/1986","1,672,350",""
"10/01/1986","1,615,000",""
"11/01/1986","1,603,100",""
"12/01/1986","1,524,600",""
"01/01/1987","1,522,500",""
"02/01/1987","1,524,600",""
"03/01/1987","1,527,700",""
"04/01/1987","1,441,100",""
"05/01/1987","1,349,700",""
"06/01/1987","1,237,724",""
"07/01/1987","1,117,836",""
"08/01/1987","993,557",""
"09/01/1987","933,500",""
"10/01/1987","911,042",""
"11/01/1987","877,256",""
"12/01/1987","875,868",""
"01/01/1988","940,700",""
"02/01/1988","983,725",""
"03/01/1988","916,763",""
"04/01/1988","931,177",""
"05/01/1988","963,526",""
"06/01/1988","1,003,400",""
"07/01/1988","937,000",""
"08/01/1988","920,351",""
"09/01/1988","930,453",""
"10/01/1988","961,300",""
"11/01/1988","992,800",""
"12/01/1988","1,023,472",""
"01/01/1989","1,057,190",""
"02/01/1989","1,098,157",""
"03/01/1989","1,183,542",""
"04/01/1989","1,175,823",""
"05/01/1989","1,224,458",""
"06/01/1989","1,280,002",""
"07/01/1989","1,170,697",""
"08/01/1989","1,086,015",""
"09/01/1989","1,070,733",""
"10/01/1989","1,102,000",""
"11/01/1989","1,135,000",""
"12/01/1989","1,167,000",""
"01/01/1990","1,210,000",""
"02/01/1990","1,262,000",""
"03/01/1990","1,297,000",""
"04/01/1990","1,289,000",""
"05/01/1990","1,249,000",""
"06/01/1990","1,221,000",""
"07/01/1990","1,096,000",""
"08/01/1990","998,100",""
"09/01/1990","992,000",""
"10/01/1990","974,711",""
"11/01/1990","1,011,123",""
"12/01/1990","1,020,375",""
"01/01/1991","1,004,988",""
"02/01/1991","993,557",""
"03/01/1991","1,066,737",""
"04/01/1991","1,085,207",""
"05/01/1991","1,121,968",""
"06/01/1991","1,134,428",""
"07/01/1991","1,050,068",""
"08/01/1991","968,734",""
"09/01/1991","946,554",""
"10/01/1991","934,079",""
"11/01/1991","953,170",""
"12/01/1991","976,959",""
"01/01/1992","1,004,223",""
"02/01/1992","1,078,757",""
"03/01/1992","1,159,646",""
"04/01/1992","1,158,799",""
"05/01/1992","1,100,603",""
"06/01/1992","1,017,285",""
"07/01/1992","911,756",""
"08/01/1992","814,974",""
"09/01/1992","776,748",""
"10/01/1992","748,700",""
"11/01/1992","758,400",""
"12/01/1992","815,900",""
"01/01/1993","1,064,000",""
"02/01/1993","1,234,000",""
"03/01/1993","1,476,000",""
"04/01/1993","1,595,000",""
"05/01/1993","1,776,000",""
"06/01/1993","1,966,000",""
"07/01/1993","1,954,000",""
"08/01/1993","1,808,000",""
"09/01/1993","1,690,000",""
"10/01/1993","1,609,590",""
"11/01/1993","1,599,851",""
"12/01/1993","1,589,084",""
"01/01/1994","1,569,842",""
"02/01/1994","1,591,233",""
"03/01/1994","1,633,586",""
"04/01/1994","1,613,933",""
"05/01/1994","1,650,103",""
"06/01/1994","1,577,303",""
"07/01/1994","1,453,063",""
"08/01/1994","1,325,209",""
"09/01/1994","1,270,912",""
"10/01/1994","1,255,000",""
"11/01/1994","1,318,000",""
"12/01/1994","1,412,000",""
"01/01/1995","1,671,000",""
"02/01/1995","1,622,000",""
"03/01/1995","1,812,000",""
"04/01/1995","1,674,000",""
"05/01/1995","1,731,000",""
"06/01/1995","1,810,000",""
"07/01/1995","2,024,000",""
"08/01/1995","1,947,000",""
"09/01/1995","1,772,000",""
"10/01/1995","1,624,000",""
"11/01/1995","1,607,000",""
"12/01/1995","1,633,000",""
"01/01/1996","1,691,000",""
"02/01/1996","1,735,000",""
"03/01/1996","1,703,000",""
"04/01/1996","1,724,000",""
"05/01/1996","1,849,000",""
"06/01/1996","1,960,000",""
"07/01/1996","1,875,000",""
"08/01/1996","1,749,000",""
"09/01/1996","1,690,000",""
"10/01/1996","1,624,829",""
"11/01/1996","1,677,941",""
"12/01/1996","1,799,808",""
"01/01/1997","1,880,262",""
"02/01/1997","1,633,586",""
"03/01/1997","1,594,960",""
"04/01/1997","1,625,924",""
"05/01/1997","1,763,500",""
"06/01/1997","1,864,438",""
"07/01/1997","1,744,978",""
"08/01/1997","1,633,568",""
"09/01/1997","1,588,010",""
"10/01/1997","1,550,780",""
"11/01/1997","1,536,076",""
"12/01/1997","1,542,365",""
"01/01/1998","1,618,284",""
"02/01/1998","1,677,941",""
"03/01/1998","1,667,862",""
"04/01/1998","1,625,922",""
"05/01/1998","1,695,925",""
"06/01/1998","1,919,682",""
"07/01/1998","2,017,109",""
"08/01/1998","1,864,438",""
"09/01/1998","1,714,055",""
"10/01/1998","1,632,490",""
"11/01/1998","1,653,422",""
"12/01/1998","1,641,584",""
"01/01/1999","1,656,746",""
"02/01/1999","1,664,521",""
"03/01/1999","1,644,584",""
"04/01/1999","1,656,746",""
"05/01/1999","1,795,091",""
"06/01/1999","1,958,457",""
"07/01/1999","1,860,800",""
"08/01/1999","1,717,470",""
"09/01/1999","1,636,830",""
"10/01/1999","1,579,000","r"
"11/01/1999","1,559,000","r"
"12/01/1999","1,529,000","r"
"01/01/2000","1,590,000","r"
"02/01/2000","1,735,000","r"
"03/01/2000","1,704,000","r"
"04/01/2000","1,774,000","r"
"05/01/2000","1,910,000","r"
"06/01/2000","1,992,000","r"
"07/01/2000","1,881,000","r"
"08/01/2000","1,748,000","r"
"09/01/2000","1,691,000","r"
"10/01/2000","1,655,000","r"
"11/01/2000","1,643,000","r"
"12/01/2000","1,631,000","r"
"01/01/2001","1,643,000","r"
"02/01/2001","1,651,000","r"
"03/01/2001","1,679,000","r"
"04/01/2001","1,673,000","r"
"05/01/2001","1,650,000","r"
"06/01/2001","1,528,000","r"
"07/01/2001","1,384,000","r"
"08/01/2001","1,267,000","r"
"09/01/2001","1,198,000","r"
"10/01/2001","1,146,000","r"
"11/01/2001","1,152,882",""
"12/01/2001","1,260,000","r"
"01/01/2002","1,396,748",""
"02/01/2002","1,471,223",""
"03/01/2002","1,527,000","r"
"04/01/2002","1,538,170",""
"05/01/2002","1,573,036",""
"06/01/2002","1,566,000","r"
"07/01/2002","1,425,187",""
"08/01/2002","1,315,000","r"
"09/01/2002","1,254,000","r"
"10/01/2002","1,214,788",""
"11/01/2002","1,246,628",""
"12/01/2002","1,299,230",""
"01/01/2003","1,374,504",""
"02/01/2003","1,414,349",""
"03/01/2003","1,434,000","e"
"04/01/2003","1,510,000","r"
"05/01/2003","1,675,000","r"
"06/01/2003","1,842,697",""
"07/01/2003","1,698,184",""
"08/01/2003","1,571,971",""
"09/01/2003","1,515,000","r"
"10/01/2003","1,441,066",""
"11/01/2003","1,445,000","e"
"12/01/2003","1,480,000","r"
"01/01/2004","1,538,170",""
"02/01/2004","1,619,000","r"
"03/01/2004","1,680,000","r"
"04/01/2004","1,687,000","r"
"05/01/2004","1,697,054",""
"06/01/2004","1,677,941",""
"07/01/2004","1,525,000",""
"08/01/2004","1,396,748",""
"09/01/2004","1,331,765",""
"10/01/2004","1,291,000","r"
"11/01/2004","1,323,000","r"
"12/01/2004","1,379,000","r"
"01/01/2005","1,572,000","r"
"02/01/2005","1,659,000","r"
"03/01/2005","1,703,000","r"
"04/01/2005","1,638,000","r"
"05/01/2005","1,901,000","r"
"06/01/2005","2,007,000","r"
"07/01/2005","1,943,000","r"
"08/01/2005","1,767,000","r"
"09/01/2005","1,676,000","r"
"10/01/2005","1,635,000","r"
"11/01/2005","1,620,000","r"
"12/01/2005","1,707,000","r"
"01/01/2006","1,664,000","r"
"02/01/2006","1,647,000","r"
"03/01/2006","1,696,000","r"
"04/01/2006","1,829,000","r"
"05/01/2006","1,882,000","r"
"06/01/2006","2,003,000","r"
"07/01/2006","1,934,620",""
"08/01/2006","1,770,484",""
"09/01/2006","1,667,000","r"
"10/01/2006","1,611,760","r"
"11/01/2006","1,597,000","r"
"12/01/2006","1,599,851",""
"01/01/2007","1,607,000","r"
"02/01/2007","1,644,000","r"
"03/01/2007","1,641,278",""
"04/01/2007","1,609,590",""
"05/01/2007","1,611,760",""
"06/01/2007","1,524,598",""
"07/01/2007","1,400,645",""
"08/01/2007","1,301,072",""
"09/01/2007","1,266,000","r"
"10/01/2007","1,239,501",""
"11/01/2007","1,221,812",""
"12/01/2007","1,221,812",""
"01/01/2008","1,290,962",""
"02/01/2008","1,367,788",""
"03/01/2008","1,363,961",""
"04/01/2008","1,385,108",""
"05/01/2008","1,344,952",""
"06/01/2008","1,347,790",""
"07/01/2008","1,223,572",""
"08/01/2008","1,110,427",""
"09/01/2008","1,053,229",""
"10/01/2008","1,026,576",""
"11/01/2008","1,035,928",""
"12/01/2008","1,045,000",""
"01/01/2009","1,098,972",""
"02/01/2009","1,199,959",""
"03/01/2009","1,346,844",""
"04/01/2009","1,419,267",""
"05/01/2009","1,716,331",""
"06/01/2009","1,761,177",""
"07/01/2009","1,629,000","r"
"08/01/2009","1,513,185",""
"09/01/2009","1,443,060",""
"10/01/2009","1,413,366",""
"11/01/2009","1,406,506",""
"12/01/2009","1,427,165",""
"01/01/2010","1,490,556",""
"02/01/2010","1,552,889",""
"03/01/2010","1,645,686",""
"04/01/2010","1,744,978",""
"05/01/2010","1,902,345",""
"06/01/2010","2,009,383",""
"07/01/2010","1,903,600",""
"08/01/2010","1,755,379",""
"09/01/2010","1,660,075",""
"10/01/2010","1,643,481",""
"11/01/2010","1,665,634",""
"12/01/2010","1,716,331",""
"01/01/2011","1,624,829",""
"02/01/2011","1,639,078",""
"03/01/2011","1,726,603",""
"04/01/2011","1,583,721",""
"05/01/2011","1,722,032",""
"06/01/2011","1,917,201",""
"07/01/2011","2,015,820",""
"08/01/2011","1,780,998",""
"09/01/2011","1,632,490",""
"10/01/2011","1,581,579",""
"11/01/2011","1,579,440",""
"12/01/2011","1,576,236",""
"01/01/2012","1,525,639",""
"02/01/2012","1,514,220",""
"03/01/2012","1,522,518",""
"04/01/2012","1,652,315",""
"05/01/2012","1,672,350",""
"06/01/2012","1,577,303",""
"07/01/2012","1,430,135",""
"08/01/2012","1,301,995",""
"09/01/2012","1,223,572",""
"10/01/2012","1,183,542",""
"11/01/2012","1,189,871",""
"12/01/2012","1,327,080",""
"01/01/2013","1,372,582",""
"02/01/2013","1,398,696",""
"03/01/2013","1,408,463",""
"04/01/2013","1,471,223",""
"05/01/2013","1,473,223",""
"06/01/2013","1,389,949",""
"07/01/2013","1,252,889",""
"08/01/2013","1,135,262",""
"09/01/2013","1,077,149",""
"10/01/2013","1,024,248",""
"11/01/2013","1,026,576",""
"12/01/2013","1,033,585",""
"01/01/2014","1,043,767",""
"02/01/2014","1,057,893",""
"03/01/2014","1,083,592",""
"04/01/2014","1,080,367",""
"05/01/2014","1,077,149",""
"06/01/2014","1,005,000",""
"07/01/2014","898,270",""
"08/01/2014","819,600",""
"09/01/2014","777,390",""
"10/01/2014","756,483",""
"11/01/2014","756,483",""
"12/01/2014","793,802",""
"01/01/2015","826,912",""
"02/01/2015","871,714",""
"03/01/2015","893,331",""
"04/01/2015","843,016",""
"05/01/2015","826,246",""
"06/01/2015","755,855",""
"07/01/2015","693,656",""
"08/01/2015","651,153",""
"09/01/2015","644,340",""
"10/01/2015","642,079",""
"11/01/2015","648,309",""
"12/01/2015","706,771",""
"01/01/2016","818,278",""
"02/01/2016","944,356",""
"03/01/2016","1,218,296",""
"04/01/2016","1,363,197",""
"05/01/2016","1,533,984",""
"06/01/2016","1,562,408",""
"07/01/2016","1,460,118",""
"08/01/2016","1,366,830",""
"09/01/2016","1,318,678",""
"10/01/2016","1,324,275",""
"11/01/2016","1,358,237",""
"12/01/2016","1,514,842",""
"01/01/2017","1,795,091",""
"02/01/2017","2,002,962",""
"03/01/2017","1,760,016",""
"04/01/2017","1,641,278",""
"05/01/2017","1,770,484",""
"06/01/2017","1,980,359",""
"07/01/2017","1,992,721",""
"08/01/2017","1,797,448",""
"09/01/2017","1,699,313",""
"10/01/2017","1,598,772",""
"11/01/2017","1,623,082",""
"12/01/2017","1,643,041",""
"01/01/2018","1,665,634",""
"02/01/2018","1,667,862",""
"03/01/2018","1,783,543",""
"04/01/2018","1,878,309",""
"05/01/2018","1,902,345",""
"06/01/2018","1,845,103",""
"07/01/2018","1,708,374",""
"08/01/2018","1,590,158",""
"09/01/2018","1,505,957",""
"10/01/2018","1,402,596",""
"11/01/2018","1,404,745",""
"12/01/2018","1,428,946",""
"01/01/2019","1,498,755",""
"02/01/2019","1,660,075",""
"03/01/2019","1,641,278",""
"04/01/2019","1,700,444",""
"05/01/2019","1,855,959",""
"06/01/2019","1,963,504",""
"07/01/2019","1,976,166",""
"08/01/2019","1,786,860",""
"09/01/2019","1,700,444",""
"10/01/2019","1,609,590",""
"11/01/2019","1,594,460",""
"12/01/2019","1,621,881",""
"01/01/2020","1,632,490",""
"02/01/2020","1,644,584",""
"03/01/2020","1,647,894",""
"04/01/2020","1,716,331",""
"05/01/2020","1,769,319",""
"06/01/2020","1,686,915",""
"07/01/2020","1,561,348",""
"08/01/2020","1,470,210",""
"09/01/2020","--",""
