;DESCRIPTION: CalSim values for zone boundaries for Shasta and Trinity,,,,,,,,
;SOURCE: CalSimII through 2003; CalSim 3 through 2015 (CS3A2010Existing2017v3),,,,,,,,
;COLUMN HEADINGS: ,,,,,,,,
;UNITS: AF,,,,,,,,
;Column,0,1,2,3,4,5,6,
1955,7,700000,1709118.049,2270000,1700000,3200000,3200000,4150000
1955,8,700000,1491006.898,2150000,1700000,2804546.714,3200000,3700000
1955,9,700000,1300000,1975000,1700000,2500000,3200000,3400000
1955,10,700000,1300000,1850000,1700000,2500000,3200000,3250000
1955,11,700000,1300000,1850000,1700000,2500000,3200000,3252000
1955,12,700000,1300000,1850000,1700000,2500000,3252000,3252000
1956,1,1100000,1600000,1900000,2000000,2500000,3252000,3252000
1956,2,1100000,1600000,2000000,2000000,2500000,3288000,3288000
1956,3,1100000,1600000,2100000,2000000,2500000,4014000,4014000
1956,4,1100000,1600000,2300000,2000000,2500000,4552000,4552000
1956,5,1100000,2401189.993,2420000,2000000,4457462.204,4552000,4552000
1956,6,1100000,2321205.27,2447000,2000000,3200000,3200000,4500000
1956,7,1100000,2096354.758,2270000,2000000,3200000,3200000,4150000
1956,8,1100000,1896915.487,2150000,2000000,3200000,3200000,3700000
1956,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1956,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1956,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1956,12,1100000,1600000,1850000,2000000,2500000,3370000,3370000
1957,1,1100000,1600000,1900000,2000000,2500000,3828000,3828000
1957,2,1100000,1600000,2000000,2000000,2500000,3675000,3675000
1957,3,1100000,1600000,2100000,2000000,2500000,4129000,4129000
1957,4,1100000,1600000,2300000,2000000,2500000,4552000,4552000
1957,5,1100000,2285006.171,2420000,2000000,4372612.507,4552000,4552000
1957,6,1100000,2149356.013,2447000,2000000,3200000,3200000,4500000
1957,7,1100000,2017788.666,2270000,2000000,3200000,3200000,4150000
1957,8,1100000,1832781.044,2150000,2000000,3051313.197,3200000,3700000
1957,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1957,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1957,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1957,12,1100000,1600000,1850000,2000000,2500000,3338000,3338000
1958,1,1100000,1600000,1900000,2000000,2500000,3531000,3531000
1958,2,1100000,1600000,2000000,2000000,2500000,3252000,3252000
1958,3,1100000,1600000,2100000,2000000,2500000,3416000,3416000
1958,4,1100000,1600000,2300000,2000000,2500000,4173000,4173000
1958,5,1100000,2420000,2420000,2000000,4196745.398,4552000,4552000
1958,6,1100000,2401342.724,2447000,2000000,3200000,3200000,4500000
1958,7,1100000,2199654.093,2270000,2000000,3200000,3200000,4150000
1958,8,1100000,1943700.047,2150000,2000000,3200000,3200000,3700000
1958,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1958,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1958,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1958,12,1100000,1600000,1850000,2000000,2500000,3370000,3370000
1959,1,1100000,1500000,1900000,2000000,2500000,3648000,3648000
1959,2,1100000,1500000,2000000,2000000,2500000,3777000,3777000
1959,3,1100000,1500000,2100000,2000000,2500000,4378000,4378000
1959,4,1100000,1500000,2300000,2000000,2500000,4552000,4552000
1959,5,1100000,2212460.576,2420000,2000000,4022493.923,4552000,4552000
1959,6,1100000,2042274.182,2447000,2000000,3200000,3200000,4500000
1959,7,1100000,1864297.112,2270000,2000000,3200000,3200000,4150000
1959,8,1100000,1653082.183,2150000,2000000,2774893.091,3200000,3700000
1959,9,1100000,1500000,1975000,2000000,2500000,3200000,3400000
1959,10,1100000,1500000,1850000,2000000,2500000,3200000,3250000
1959,11,1100000,1500000,1850000,2000000,2500000,3200000,3252000
1959,12,1100000,1500000,1850000,2000000,2500000,3370000,3370000
1960,1,700000,1300000,1900000,1700000,2500000,3783000,3783000
1960,2,700000,1300000,2000000,1700000,2500000,3994000,3994000
1960,3,700000,1300000,2100000,1700000,2500000,4273000,4273000
1960,4,700000,1300000,2300000,1700000,2500000,4552000,4552000
1960,5,700000,1798402.757,2420000,1700000,3989691.551,4552000,4552000
1960,6,700000,1709929.362,2447000,1700000,3200000,3200000,4500000
1960,7,700000,1585752.462,2270000,1700000,3200000,3200000,4150000
1960,8,700000,1439813.33,2150000,1700000,2852365.501,3200000,3700000
1960,9,700000,1300000,1975000,1700000,2500000,3200000,3400000
1960,10,700000,1300000,1850000,1700000,2500000,3200000,3250000
1960,11,700000,1300000,1850000,1700000,2500000,3200000,3252000
1960,12,700000,1300000,1850000,1700000,2500000,3350000,3350000
1961,1,700000,1300000,1900000,1700000,2500000,3751000,3751000
1961,2,700000,1300000,2000000,1700000,2500000,3914000,3914000
1961,3,700000,1300000,2100000,1700000,2500000,4280000,4280000
1961,4,700000,1300000,2300000,1700000,2500000,4552000,4552000
1961,5,700000,1895755.917,2420000,1700000,4216603.991,4552000,4552000
1961,6,700000,1822796.68,2447000,1700000,3200000,3200000,4500000
1961,7,700000,1690449.808,2270000,1700000,3200000,3200000,4150000
1961,8,700000,1514646.488,2150000,1700000,2959213.809,3200000,3700000
1961,9,700000,1300000,1975000,1700000,2500000,3200000,3400000
1961,10,700000,1300000,1850000,1700000,2500000,3200000,3250000
1961,11,700000,1300000,1850000,1700000,2500000,3200000,3252000
1961,12,700000,1300000,1850000,1700000,2500000,3356000,3356000
1962,1,1100000,1500000,1900000,2000000,2500000,3819000,3819000
1962,2,1100000,1500000,2000000,2000000,2500000,3675000,3675000
1962,3,1100000,1500000,2100000,2000000,2500000,4292000,4292000
1962,4,1100000,1500000,2300000,2000000,2500000,4552000,4552000
1962,5,1100000,1938323.225,2420000,2000000,4194844.37,4552000,4552000
1962,6,1100000,1816746.582,2447000,2000000,3200000,3200000,4500000
1962,7,1100000,1678948.164,2270000,2000000,3200000,3200000,4150000
1962,8,1100000,1558322.649,2150000,2000000,2964435.313,3200000,3700000
1962,9,1100000,1476588.557,1975000,2000000,2500000,3200000,3400000
1962,10,1100000,1500000,1850000,2000000,2500000,3200000,3250000
1962,11,1100000,1500000,1850000,2000000,2500000,3200000,3252000
1962,12,1100000,1500000,1850000,2000000,2500000,3349000,3349000
1963,1,1100000,1600000,1900000,2000000,2500000,3764000,3764000
1963,2,1100000,1600000,2000000,2000000,2500000,3944000,3944000
1963,3,1100000,1600000,2100000,2000000,2500000,4226000,4226000
1963,4,1100000,1600000,2300000,2000000,2500000,4137000,4137000
1963,5,1100000,2386186.006,2420000,2000000,4198496.811,4552000,4552000
1963,6,1100000,2208298.411,2447000,2000000,3200000,3200000,4500000
1963,7,1100000,2054772.312,2270000,2000000,3200000,3200000,4150000
1963,8,1100000,1859918.91,2150000,2000000,3113561.796,3200000,3700000
1963,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1963,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1963,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1963,12,1100000,1600000,1850000,2000000,2500000,3366000,3366000
1964,1,700000,1300000,1900000,1700000,2500000,3705000,3705000
1964,2,700000,1300000,2000000,1700000,2500000,4194000,4194000
1964,3,700000,1300000,2100000,1700000,2500000,4552000,4552000
1964,4,700000,1300000,2300000,1700000,2500000,4552000,4552000
1964,5,700000,1821129,2420000,1700000,3588832.642,4552000,4552000
1964,6,700000,1699081.012,2447000,1700000,3200000,3200000,4500000
1964,7,700000,1589929.464,2270000,1700000,3122689.839,3200000,4150000
1964,8,700000,1445681.482,2150000,1700000,2687707.171,3200000,3700000
1964,9,700000,1300000,1975000,1700000,2500000,3200000,3400000
1964,10,700000,1300000,1850000,1700000,2500000,3200000,3250000
1964,11,700000,1300000,1850000,1700000,2500000,3200000,3252000
1964,12,700000,1300000,1850000,1700000,2500000,3252000,3252000
1965,1,1100000,1600000,1900000,2000000,2500000,3368000,3368000
1965,2,1100000,1600000,2000000,2000000,2500000,3913000,3913000
1965,3,1100000,1600000,2100000,2000000,2500000,4547000,4547000
1965,4,1100000,1600000,2300000,2000000,2500000,4500000,4500000
1965,5,1100000,2270882.361,2420000,2000000,4293235.037,4552000,4552000
1965,6,1100000,2093035.857,2447000,2000000,3200000,3200000,4500000
1965,7,1100000,1952970.721,2270000,2000000,3200000,3200000,4150000
1965,8,1100000,1794334.113,2150000,2000000,3139749.387,3200000,3700000
1965,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1965,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1965,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1965,12,1100000,1600000,1850000,2000000,2500000,3359000,3359000
1966,1,1100000,1500000,1900000,2000000,2500000,3725000,3725000
1966,2,1100000,1500000,2000000,2000000,2500000,4037000,4037000
1966,3,1100000,1500000,2100000,2000000,2500000,4229000,4229000
1966,4,1100000,1500000,2300000,2000000,2500000,4552000,4552000
1966,5,1100000,2322251.824,2420000,2000000,4278013.55,4552000,4552000
1966,6,1100000,2143117.818,2447000,2000000,3200000,3200000,4500000
1966,7,1100000,1996086.209,2270000,2000000,3200000,3200000,4150000
1966,8,1100000,1797048.01,2150000,2000000,2878468.118,3200000,3700000
1966,9,1100000,1500000,1975000,2000000,2500000,3200000,3400000
1966,10,1100000,1500000,1850000,2000000,2500000,3200000,3250000
1966,11,1100000,1500000,1850000,2000000,2500000,3200000,3252000
1966,12,1100000,1500000,1850000,2000000,2500000,3335000,3335000
1967,1,1100000,1600000,1900000,2000000,2500000,3551000,3551000
1967,2,1100000,1600000,2000000,2000000,2500000,3920000,3920000
1967,3,1100000,1600000,2100000,2000000,2500000,4033000,4033000
1967,4,1100000,1600000,2300000,2000000,2500000,4479000,4479000
1967,5,1100000,2332857.793,2420000,2000000,4552000,4552000,4552000
1967,6,1100000,2292624.247,2447000,2000000,3200000,3200000,4500000
1967,7,1100000,2163596.954,2270000,2000000,3200000,3200000,4150000
1967,8,1100000,1939808.014,2150000,2000000,3200000,3200000,3700000
1967,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1967,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1967,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1967,12,1100000,1600000,1850000,2000000,2500000,3370000,3370000
1968,1,1100000,1500000,1900000,2000000,2500000,3792000,3792000
1968,2,1100000,1500000,2000000,2000000,2500000,3654000,3654000
1968,3,1100000,1500000,2100000,2000000,2500000,4248000,4248000
1968,4,1100000,1500000,2300000,2000000,2500000,4552000,4552000
1968,5,1100000,2151571.774,2420000,2000000,4014052.922,4552000,4552000
1968,6,1100000,1971097.01,2447000,2000000,3200000,3200000,4500000
1968,7,1100000,1820575.879,2270000,2000000,3200000,3200000,4150000
1968,8,1100000,1646484.288,2150000,2000000,2814996.533,3200000,3700000
1968,9,1100000,1500000,1975000,2000000,2500000,3200000,3400000
1968,10,1100000,1500000,1850000,2000000,2500000,3200000,3250000
1968,11,1100000,1500000,1850000,2000000,2500000,3200000,3252000
1968,12,1100000,1500000,1850000,2000000,2500000,3354000,3354000
1969,1,1100000,1600000,1900000,2000000,2500000,3358000,3358000
1969,2,1100000,1600000,2000000,2000000,2500000,3480000,3480000
1969,3,1100000,1600000,2100000,2000000,2500000,4030000,4030000
1969,4,1100000,1600000,2300000,2000000,2500000,4434000,4434000
1969,5,1100000,2420000,2420000,2000000,4462865.475,4552000,4552000
1969,6,1100000,2350975.235,2447000,2000000,3200000,3200000,4500000
1969,7,1100000,2118210.09,2270000,2000000,3200000,3200000,4150000
1969,8,1100000,1910285.919,2150000,2000000,3200000,3200000,3700000
1969,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1969,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1969,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1969,12,1100000,1600000,1850000,2000000,2500000,3317000,3317000
1970,1,1100000,1600000,1900000,2000000,2500000,3252000,3252000
1970,2,1100000,1600000,2000000,2000000,2500000,3431000,3431000
1970,3,1100000,1600000,2100000,2000000,2500000,4172000,4172000
1970,4,1100000,1600000,2300000,2000000,2500000,4552000,4552000
1970,5,1100000,2177528.958,2420000,2000000,3849550.114,4552000,4552000
1970,6,1100000,2007237.4,2447000,2000000,3200000,3200000,4500000
1970,7,1100000,1823102.749,2270000,2000000,3200000,3200000,4150000
1970,8,1100000,1671522.527,2150000,2000000,2847389.764,3200000,3700000
1970,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1970,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1970,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1970,12,1100000,1600000,1850000,2000000,2500000,3319000,3319000
1971,1,1100000,1600000,1900000,2000000,2500000,3515000,3515000
1971,2,1100000,1600000,2000000,2000000,2500000,3966000,3966000
1971,3,1100000,1600000,2100000,2000000,2500000,3873000,3873000
1971,4,1100000,1600000,2300000,2000000,2500000,4552000,4552000
1971,5,1100000,2327919.778,2420000,2000000,4327594.162,4552000,4552000
1971,6,1100000,2213443.205,2447000,2000000,3200000,3200000,4500000
1971,7,1100000,2086354.428,2270000,2000000,3200000,3200000,4150000
1971,8,1100000,1934391.267,2150000,2000000,3200000,3200000,3700000
1971,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1971,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1971,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1971,12,1100000,1600000,1850000,2000000,2500000,3365000,3365000
1972,1,1100000,1500000,1900000,2000000,2500000,3714000,3714000
1972,2,1100000,1500000,2000000,2000000,2500000,3979000,3979000
1972,3,1100000,1500000,2100000,2000000,2500000,4249000,4249000
1972,4,1100000,1500000,2300000,2000000,2500000,4552000,4552000
1972,5,1100000,2214514.536,2420000,2000000,4221715.784,4552000,4552000
1972,6,1100000,2057651.594,2447000,2000000,3200000,3200000,4500000
1972,7,1100000,1916818.156,2270000,2000000,3200000,3200000,4150000
1972,8,1100000,1734006.115,2150000,2000000,2942674.748,3200000,3700000
1972,9,1100000,1500000,1975000,2000000,2500000,3200000,3400000
1972,10,1100000,1500000,1850000,2000000,2500000,3200000,3250000
1972,11,1100000,1500000,1850000,2000000,2500000,3200000,3252000
1972,12,1100000,1500000,1850000,2000000,2500000,3346000,3346000
1973,1,1100000,1600000,1900000,2000000,2500000,3552000,3552000
1973,2,1100000,1600000,2000000,2000000,2500000,3636000,3636000
1973,3,1100000,1600000,2100000,2000000,2500000,4162000,4162000
1973,4,1100000,1600000,2300000,2000000,2500000,4552000,4552000
1973,5,1100000,2380179.434,2420000,2000000,4265061.694,4552000,4552000
1973,6,1100000,2206422.889,2447000,2000000,3200000,3200000,4500000
1973,7,1100000,2058276.926,2270000,2000000,3200000,3200000,4150000
1973,8,1100000,1862609.46,2150000,2000000,2981767.666,3200000,3700000
1973,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1973,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1973,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1973,12,1100000,1600000,1850000,2000000,2500000,3267000,3267000
1974,1,1100000,1600000,1900000,2000000,2500000,3252000,3252000
1974,2,1100000,1600000,2000000,2000000,2500000,3694000,3694000
1974,3,1100000,1600000,2100000,2000000,2500000,3416000,3416000
1974,4,1100000,1600000,2300000,2000000,2500000,4289000,4289000
1974,5,1100000,2382384.621,2420000,2000000,4204578.723,4552000,4552000
1974,6,1100000,2362735.83,2447000,2000000,3200000,3200000,4500000
1974,7,1100000,2150068.289,2270000,2000000,3200000,3200000,4150000
1974,8,1100000,1940594.43,2150000,2000000,3200000,3200000,3700000
1974,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1974,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1974,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1974,12,1100000,1600000,1850000,2000000,2500000,3372000,3372000
1975,1,1100000,1600000,1900000,2000000,2500000,3835000,3835000
1975,2,1100000,1600000,2000000,2000000,2500000,3936000,3936000
1975,3,1100000,1600000,2100000,2000000,2500000,3756000,3756000
1975,4,1100000,1600000,2300000,2000000,2500000,4532000,4532000
1975,5,1100000,2339773.309,2420000,2000000,4352883.201,4552000,4552000
1975,6,1100000,2318780.625,2447000,2000000,3200000,3200000,4500000
1975,7,1100000,2187636.245,2270000,2000000,3200000,3200000,4150000
1975,8,1100000,1938919.986,2150000,2000000,3200000,3200000,3700000
1975,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1975,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1975,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1975,12,1100000,1600000,1850000,2000000,2500000,3372000,3372000
1976,1,500000,1000000,1900000,650000,2500000,3835000,3835000
1976,2,500000,1000000,2000000,650000,2500000,4146000,4146000
1976,3,500000,1000000,2100000,650000,2500000,4552000,4552000
1976,4,500000,1000000,2300000,650000,2500000,4552000,4552000
1976,5,500000,1767578.435,2420000,650000,3561642.718,4552000,4552000
1976,6,500000,1611669.608,2447000,650000,3200000,3200000,4500000
1976,7,500000,1473875.442,2270000,650000,2968791.155,3200000,4150000
1976,8,500000,1246557.133,2150000,650000,2640435.141,3200000,3700000
1976,9,500000,1000000,1975000,650000,2500000,3200000,3400000
1976,10,500000,1000000,1850000,650000,2500000,3200000,3250000
1976,11,500000,1000000,1850000,650000,2500000,3200000,3252000
1976,12,500000,1000000,1850000,650000,2500000,3372000,3372000
1977,1,500000,1000000,1900000,650000,2500000,3835000,3835000
1977,2,500000,1000000,2000000,650000,2500000,4253000,4253000
1977,3,500000,1000000,2100000,650000,2500000,4552000,4552000
1977,4,500000,1000000,2300000,650000,2500000,4552000,4552000
1977,5,500000,984857.7875,2420000,650000,2016408.836,4552000,4552000
1977,6,500000,920726.3385,2447000,650000,1944225.535,3200000,4500000
1977,7,500000,862897.1045,2270000,650000,1431896.65,3200000,4150000
1977,8,500000,746066.0682,2150000,650000,933058.8984,3200000,3700000
1977,9,500000,526119.3985,1975000,650000,785055.2979,3200000,3400000
1977,10,500000,1000000,1850000,650000,2500000,3200000,3250000
1977,11,500000,1000000,1850000,650000,2500000,3200000,3252000
1977,12,500000,1000000,1850000,650000,2500000,3350000,3350000
1978,1,1100000,1600000,1900000,2000000,2500000,3321000,3321000
1978,2,1100000,1600000,2000000,2000000,2500000,3567000,3567000
1978,3,1100000,1600000,2100000,2000000,2500000,4000000,4000000
1978,4,1100000,1600000,2300000,2000000,2500000,4552000,4552000
1978,5,1100000,1774595.658,2420000,2000000,4385382.208,4552000,4552000
1978,6,1100000,1752963.668,2447000,2000000,3200000,3200000,4500000
1978,7,1100000,1615561.227,2270000,2000000,3200000,3200000,4150000
1978,8,1100000,1500642.534,2150000,2000000,3107723.299,3200000,3700000
1978,9,1100000,1407565.892,1975000,2000000,2500000,3200000,3400000
1978,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1978,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1978,12,1100000,1600000,1850000,2000000,2500000,3368000,3368000
1979,1,1100000,1500000,1900000,2000000,2500000,3824000,3824000
1979,2,1100000,1500000,2000000,2000000,2500000,4100000,4100000
1979,3,1100000,1500000,2100000,2000000,2500000,4360000,4360000
1979,4,1100000,1500000,2300000,2000000,2500000,4552000,4552000
1979,5,1100000,1711965.15,2420000,2000000,3930978.429,4552000,4552000
1979,6,1100000,1606614.324,2447000,2000000,3200000,3200000,4500000
1979,7,1100000,1545434.978,2270000,2000000,3200000,3200000,4150000
1979,8,1100000,1426234.744,2150000,2000000,2912108.239,3200000,3700000
1979,9,1100000,1291959.363,1975000,2000000,2500000,3200000,3400000
1979,10,1100000,1500000,1850000,2000000,2500000,3200000,3250000
1979,11,1100000,1500000,1850000,2000000,2500000,3200000,3252000
1979,12,1100000,1500000,1850000,2000000,2500000,3367000,3367000
1980,1,1100000,1600000,1900000,2000000,2500000,3528000,3528000
1980,2,1100000,1600000,2000000,2000000,2500000,3292000,3292000
1980,3,1100000,1600000,2100000,2000000,2500000,4100000,4100000
1980,4,1100000,1600000,2300000,2000000,2500000,4552000,4552000
1980,5,1100000,2121040.628,2420000,2000000,4038319.837,4552000,4552000
1980,6,1100000,1961010.576,2447000,2000000,3200000,3200000,4500000
1980,7,1100000,1825740.524,2270000,2000000,3200000,3200000,4150000
1980,8,1100000,1689538.322,2150000,2000000,2943521.263,3200000,3700000
1980,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1980,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1980,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1980,12,1100000,1600000,1850000,2000000,2500000,3370000,3370000
1981,1,700000,1300000,1900000,1700000,2500000,3747000,3747000
1981,2,700000,1300000,2000000,1700000,2500000,4030000,4030000
1981,3,700000,1300000,2100000,1700000,2500000,4256000,4256000
1981,4,700000,1300000,2300000,1700000,2500000,4552000,4552000
1981,5,700000,1855270.92,2420000,1700000,4067050.31,4552000,4552000
1981,6,700000,1716049.58,2447000,1700000,3200000,3200000,4500000
1981,7,700000,1612567.896,2270000,1700000,3156954.843,3200000,4150000
1981,8,700000,1456432.709,2150000,1700000,2663431.884,3200000,3700000
1981,9,700000,1300000,1975000,1700000,2500000,3200000,3400000
1981,10,700000,1300000,1850000,1700000,2500000,3200000,3250000
1981,11,700000,1300000,1850000,1700000,2500000,3200000,3252000
1981,12,700000,1300000,1850000,1700000,2500000,3276000,3276000
1982,1,1100000,1600000,1900000,2000000,2500000,3616000,3616000
1982,2,1100000,1600000,2000000,2000000,2500000,3530000,3530000
1982,3,1100000,1600000,2100000,2000000,2500000,3953000,3953000
1982,4,1100000,1600000,2300000,2000000,2500000,4094000,4094000
1982,5,1100000,2357803.885,2420000,2000000,4086307.425,4552000,4552000
1982,6,1100000,2233674.443,2447000,2000000,3200000,3200000,4500000
1982,7,1100000,2020081.286,2270000,2000000,3200000,3200000,4150000
1982,8,1100000,1839572.484,2150000,2000000,3200000,3200000,3700000
1982,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1982,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1982,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1982,12,1100000,1600000,1850000,2000000,2500000,3328000,3328000
1983,1,1100000,1600000,1900000,2000000,2500000,3371000,3371000
1983,2,1100000,1600000,2000000,2000000,2500000,3252000,3252000
1983,3,1100000,1600000,2100000,2000000,2500000,3417000,3417000
1983,4,1100000,1600000,2300000,2000000,2500000,4074000,4074000
1983,5,1100000,2420000,2420000,2000000,4264942.993,4552000,4552000
1983,6,1100000,2447000,2447000,2000000,3200000,3200000,4500000
1983,7,1100000,2270000,2270000,2000000,3200000,3200000,4150000
1983,8,1100000,1955227.442,2150000,2000000,3200000,3200000,3700000
1983,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1983,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1983,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1983,12,1100000,1600000,1850000,2000000,2500000,3285000,3285000
1984,1,1100000,1600000,1900000,2000000,2500000,3650000,3650000
1984,2,1100000,1600000,2000000,2000000,2500000,4005000,4005000
1984,3,1100000,1600000,2100000,2000000,2500000,4246000,4246000
1984,4,1100000,1600000,2300000,2000000,2500000,4552000,4552000
1984,5,1100000,2269310.166,2420000,2000000,4267386.893,4552000,4552000
1984,6,1100000,2110385.97,2447000,2000000,3200000,3200000,4500000
1984,7,1100000,1966452.302,2270000,2000000,3200000,3200000,4150000
1984,8,1100000,1796774.34,2150000,2000000,3048034.001,3200000,3700000
1984,9,1100000,1600000,1975000,2000000,2500000,3200000,3400000
1984,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1984,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1984,12,1100000,1600000,1850000,2000000,2500000,3360000,3360000
1985,1,700000,1300000,1900000,1700000,2500000,3833000,3833000
1985,2,700000,1300000,2000000,1700000,2500000,4232000,4232000
1985,3,700000,1300000,2100000,1700000,2500000,4552000,4552000
1985,4,700000,1300000,2300000,1700000,2500000,4552000,4552000
1985,5,700000,1920652.346,2420000,1700000,3679639.952,4552000,4552000
1985,6,700000,1775221.845,2447000,1700000,3200000,3200000,4500000
1985,7,700000,1629019.653,2270000,1700000,2966640.798,3200000,4150000
1985,8,700000,1430721.377,2150000,1700000,2621847.762,3200000,3700000
1985,9,700000,1300000,1975000,1700000,2500000,3200000,3400000
1985,10,700000,1300000,1850000,1700000,2500000,3200000,3250000
1985,11,700000,1300000,1850000,1700000,2500000,3200000,3252000
1985,12,700000,1300000,1850000,1700000,2500000,3372000,3372000
1986,1,1100000,1600000,1900000,2000000,2500000,3658000,3658000
1986,2,1100000,1600000,2000000,2000000,2500000,3252000,3252000
1986,3,1100000,1600000,2100000,2000000,2500000,3534000,3534000
1986,4,1100000,1600000,2300000,2000000,2500000,4552000,4552000
1986,5,1100000,2128585.736,2420000,2000000,3843829.618,4552000,4552000
1986,6,1100000,1957305.209,2447000,2000000,3200000,3200000,4500000
1986,7,1100000,1802096.05,2270000,2000000,3200000,3200000,4150000
1986,8,1100000,1656381.163,2150000,2000000,2821457.788,3200000,3700000
1986,9,1100000,1573357.212,1975000,2000000,2500000,3200000,3400000
1986,10,1100000,1600000,1850000,2000000,2500000,3200000,3250000
1986,11,1100000,1600000,1850000,2000000,2500000,3200000,3252000
1986,12,1100000,1600000,1850000,2000000,2500000,3372000,3372000
1987,1,700000,1300000,1900000,1700000,2500000,3835000,3835000
1987,2,700000,1300000,2000000,1700000,2500000,4141000,4141000
1987,3,700000,1300000,2100000,1700000,2500000,4298000,4298000
1987,4,700000,1300000,2300000,1700000,2500000,4552000,4552000
1987,5,700000,1776662.676,2420000,1700000,3620433.698,4552000,4552000
1987,6,700000,1635479.516,2447000,1700000,3200000,3200000,4500000
1987,7,700000,1522244.673,2270000,1700000,2783573.595,3200000,4150000
1987,8,700000,1352204.162,2150000,1700000,2421177.512,3200000,3700000
1987,9,700000,1183700.938,1975000,1700000,2381290.328,3200000,3400000
1987,10,700000,1300000,1850000,1700000,2500000,3200000,3250000
1987,11,700000,1300000,1850000,1700000,2500000,3200000,3252000
1987,12,700000,1300000,1850000,1700000,2500000,3358000,3358000
1988,1,500000,1000000,1900000,650000,2500000,3727000,3727000
1988,2,500000,1000000,2000000,650000,2500000,4194000,4194000
1988,3,500000,1000000,2100000,650000,2500000,4552000,4552000
1988,4,500000,1000000,2300000,650000,2500000,4552000,4552000
1988,5,500000,1388716.697,2420000,650000,3097909.898,4552000,4552000
1988,6,500000,1308100.504,2447000,650000,2981170.627,3200000,4500000
1988,7,500000,1219086.314,2270000,650000,2590560.746,3200000,4150000
1988,8,500000,1073838.671,2150000,650000,2285198.688,3200000,3700000
1988,9,500000,1000000,1975000,650000,2029222.884,3200000,3400000
1988,10,500000,1000000,1850000,650000,2500000,3200000,3250000
1988,11,500000,1000000,1850000,650000,2500000,3200000,3252000
1988,12,500000,1000000,1850000,650000,2500000,3370000,3370000
1989,1,700000,1300000,1900000,1700000,2500000,3835000,3835000
1989,2,700000,1300000,2000000,1700000,2500000,4253000,4253000
1989,3,700000,1300000,2100000,1700000,2500000,3841000,3841000
1989,4,700000,1300000,2300000,1700000,2500000,4552000,4552000
1989,5,700000,1594269.951,2420000,1700000,3814930.608,4552000,4552000
1989,6,700000,1435454.874,2447000,1700000,3200000,3200000,4500000
1989,7,700000,1317307.795,2270000,1700000,3068385.144,3200000,4150000
1989,8,700000,1160742.317,2150000,1700000,2621331.988,3200000,3700000
1989,9,700000,1058198.677,1975000,1700000,2500000,3200000,3400000
