"DATE / TIME (PDT)","STORAGE AF",""
"09/01/1977","242,400",""
"10/01/1977","224,400",""
"11/01/1977","250,600",""
"12/01/1977","426,800",""
"01/01/1978","817,600",""
"02/01/1978","1,006,000",""
"03/01/1978","1,292,300",""
"04/01/1978","1,501,700",""
"05/01/1978","1,758,100",""
"06/01/1978","1,943,100",""
"07/01/1978","1,976,000",""
"08/01/1978","1,929,500",""
"09/01/1978","1,870,100",""
"10/01/1978","1,815,500",""
"11/01/1978","1,697,800",""
"12/01/1978","1,512,300",""
"01/01/1979","1,533,800",""
"02/01/1979","1,588,200",""
"03/01/1979","1,737,800",""
"04/01/1979","1,872,500",""
"05/01/1979","2,096,500",""
"06/01/1979","2,097,100",""
"07/01/1979","1,954,100",""
"08/01/1979","1,771,900",""
"09/01/1979","1,661,000",""
"10/01/1979","1,617,100",""
"11/01/1979","1,671,700",""
"12/01/1979","1,711,900",""
"01/01/1980","1,932,200",""
"02/01/1980","2,191,300",""
"03/01/1980","2,126,800",""
"04/01/1980","2,209,800",""
"05/01/1980","2,354,800",""
"06/01/1980","2,332,000",""
"07/01/1980","2,240,600",""
"08/01/1980","2,056,200",""
"09/01/1980","1,878,700",""
"10/01/1980","1,850,700",""
"11/01/1980","1,792,100",""
"12/01/1980","1,821,900",""
"01/01/1981","1,929,900",""
"02/01/1981","2,046,900",""
"03/01/1981","2,136,500",""
"04/01/1981","2,247,400",""
"05/01/1981","2,292,900",""
"06/01/1981","2,191,800",""
"07/01/1981","2,057,600",""
"08/01/1981","1,864,400",""
"09/01/1981","1,702,300",""
"10/01/1981","1,661,800",""
"11/01/1981","1,887,500",""
"12/01/1981","2,090,500",""
"01/01/1982","1,983,500",""
"02/01/1982","2,080,600",""
"03/01/1982","2,108,700",""
"04/01/1982","2,295,000",""
"05/01/1982","2,415,800",""
"06/01/1982","2,429,400",""
"07/01/1982","2,370,700",""
"08/01/1982","2,251,500",""
"09/01/1982","2,114,800",""
"10/01/1982","2,047,000",""
"11/01/1982","1,985,100",""
"12/01/1982","2,016,700",""
"01/01/1983","2,116,800",""
"02/01/1983","2,133,400",""
"03/01/1983","2,201,700",""
"04/01/1983","2,143,500",""
"05/01/1983","2,360,900",""
"06/01/1983","2,435,000",""
"07/01/1983","2,419,700",""
"08/01/1983","2,294,100",""
"09/01/1983","2,164,100",""
"10/01/1983","2,063,000",""
"11/01/1983","2,055,700",""
"12/01/1983","2,115,100",""
"01/01/1984","1,975,200",""
"02/01/1984","1,935,800",""
"03/01/1984","2,067,100",""
"04/01/1984","2,179,300",""
"05/01/1984","2,390,900",""
"06/01/1984","2,428,500",""
"07/01/1984","2,283,600",""
"08/01/1984","2,067,100",""
"09/01/1984","1,888,900",""
"10/01/1984","1,857,700",""
"11/01/1984","1,924,200",""
"12/01/1984","1,888,900",""
"01/01/1985","1,873,400",""
"02/01/1985","1,870,100",""
"03/01/1985","1,891,800",""
"04/01/1985","2,048,700",""
"05/01/1985","2,119,500",""
"06/01/1985","2,127,100",""
"07/01/1985","2,027,500",""
"08/01/1985","1,915,600",""
"09/01/1985","1,761,700",""
"10/01/1985","1,632,700",""
"11/01/1985","1,550,900",""
"12/01/1985","1,471,900",""
"01/01/1986","1,605,100",""
"02/01/1986","2,055,600",""
"03/01/1986","2,169,000",""
"04/01/1986","2,239,300",""
"05/01/1986","2,363,000",""
"06/01/1986","2,382,400",""
"07/01/1986","2,223,900",""
"08/01/1986","2,038,800",""
"09/01/1986","1,901,000",""
"10/01/1986","1,833,657",""
"11/01/1986","1,785,404",""
"12/01/1986","1,778,817",""
"01/01/1987","1,801,042",""
"02/01/1987","1,873,699",""
"03/01/1987","2,087,686",""
"04/01/1987","2,229,004",""
"05/01/1987","2,328,242",""
"06/01/1987","2,306,006",""
"07/01/1987","2,113,048",""
"08/01/1987","2,027,103",""
"09/01/1987","1,813,101",""
"10/01/1987","1,588,329",""
"11/01/1987","1,492,198",""
"12/01/1987","1,623,015",""
"01/01/1988","1,685,058",""
"02/01/1988","1,771,450",""
"03/01/1988","1,853,500",""
"04/01/1988","1,917,316",""
"05/01/1988","2,012,951",""
"06/01/1988","2,075,372",""
"07/01/1988","1,929,036",""
"08/01/1988","1,711,810",""
"09/01/1988","1,479,050",""
"10/01/1988","1,270,900",""
"11/01/1988","1,230,327",""
"12/01/1988","1,249,584",""
"01/01/1989","1,276,126",""
"02/01/1989","1,306,606",""
"03/01/1989","1,665,026",""
"04/01/1989","1,842,143",""
"05/01/1989","1,891,932",""
"06/01/1989","1,909,159",""
"07/01/1989","1,729,184",""
"08/01/1989","1,564,491",""
"09/01/1989","1,376,159",""
"10/01/1989","1,279,219",""
"11/01/1989","1,267,404",""
"12/01/1989","1,258,839",""
"01/01/1990","1,314,560",""
"02/01/1990","1,340,026",""
"03/01/1990","1,431,313",""
"04/01/1990","1,497,711",""
"05/01/1990","1,597,953",""
"06/01/1990","1,627,836",""
"07/01/1990","1,467,519",""
"08/01/1990","1,343,805",""
"09/01/1990","1,162,444",""
"10/01/1990","1,002,025",""
"11/01/1990","970,000",""
"12/01/1990","955,226",""
"01/01/1991","951,446",""
"02/01/1991","961,278",""
"03/01/1991","1,035,893",""
"04/01/1991","1,116,719",""
"05/01/1991","1,200,487",""
"06/01/1991","1,158,773",""
"07/01/1991","1,048,064",""
"08/01/1991","871,995",""
"09/01/1991","670,247",""
"10/01/1991","559,848",""
"11/01/1991","544,921",""
"12/01/1991","540,315",""
"01/01/1992","546,998",""
"02/01/1992","683,755",""
"03/01/1992","821,398",""
"04/01/1992","1,059,777",""
"05/01/1992","1,143,814",""
"06/01/1992","1,029,804",""
"07/01/1992","958,770",""
"08/01/1992","897,466",""
"09/01/1992","838,273",""
"10/01/1992","753,586",""
"11/01/1992","667,111",""
"12/01/1992","689,571",""
"01/01/1993","751,532",""
"02/01/1993","894,831",""
"03/01/1993","1,271,113",""
"04/01/1993","1,398,608",""
"05/01/1993","1,838,585",""
"06/01/1993","2,066,646",""
"07/01/1993","2,065,611",""
"08/01/1993","2,011,204",""
"09/01/1993","1,947,651",""
"10/01/1993","1,925,929",""
"11/01/1993","1,881,482",""
"12/01/1993","1,892,487",""
"01/01/1994","1,934,852",""
"02/01/1994","1,961,942",""
"03/01/1994","2,031,197",""
"04/01/1994","1,980,342",""
"05/01/1994","1,884,400",""
"06/01/1994","1,685,578",""
"07/01/1994","1,472,974",""
"08/01/1994","1,279,219",""
"09/01/1994","1,214,884",""
"10/01/1994","1,177,986",""
"11/01/1994","1,168,399",""
"12/01/1994","1,158,475",""
"01/01/1995","1,565,356",""
"02/01/1995","1,821,251",""
"03/01/1995","2,120,981",""
"04/01/1995","2,262,205",""
"05/01/1995","2,347,144",""
"06/01/1995","2,388,116",""
"07/01/1995","2,253,997",""
"08/01/1995","2,051,749",""
"09/01/1995","1,872,589",""
"10/01/1995","1,793,073",""
"11/01/1995","1,764,355",""
"12/01/1995","1,861,369",""
"01/01/1996","1,955,924",""
"02/01/1996","2,074,036",""
"03/01/1996","2,170,173",""
"04/01/1996","2,288,166",""
"05/01/1996","2,399,622",""
"06/01/1996","2,322,070",""
"07/01/1996","2,119,782",""
"08/01/1996","1,898,078",""
"09/01/1996","1,712,732",""
"10/01/1996","1,617,455",""
"11/01/1996","1,667,476",""
"12/01/1996","2,045,421",""
"01/01/1997","2,100,197",""
"02/01/1997","2,049,100",""
"03/01/1997","2,112,149",""
"04/01/1997","2,168,201",""
"05/01/1997","2,063,394",""
"06/01/1997","1,878,560",""
"07/01/1997","1,669,149",""
"08/01/1997","1,550,322",""
"09/01/1997","1,493,875",""
"10/01/1997","1,440,767",""
"11/01/1997","1,462,656",""
"12/01/1997","1,495,552",""
"01/01/1998","1,799,691",""
"02/01/1998","1,976,724",""
"03/01/1998","2,230,544",""
"04/01/1998","2,113,048",""
"05/01/1998","2,265,154",""
"06/01/1998","2,423,791",""
"07/01/1998","2,393,782",""
"08/01/1998","2,205,375",""
"09/01/1998","2,077,299",""
"10/01/1998","2,010,185",""
"11/01/1998","1,968,538",""
"12/01/1998","1,955,213",""
"01/01/1999","1,938,685",""
"02/01/1999","2,005,825",""
"03/01/1999","2,096,025",""
"04/01/1999","2,208,279",""
"05/01/1999","2,379,867",""
"06/01/1999","2,371,654",""
"07/01/1999","2,220,857",""
"08/01/1999","2,094,090",""
"09/01/1999","1,961,654",""
"10/01/1999","1,910,984",""
"11/01/1999","1,905,367",""
"12/01/1999","1,873,700",""
"01/01/2000","1,975,728","r"
"02/01/2000","2,148,973",""
"03/01/2000","2,093,195",""
"04/01/2000","2,318,747","r"
"05/01/2000","2,384,064",""
"06/01/2000","2,327,765",""
"07/01/2000","2,136,500",""
"08/01/2000","1,908,500",""
"09/01/2000","1,791,050","r"
"10/01/2000","1,770,780","r"
"11/01/2000","1,744,399","r"
"12/01/2000","1,708,276","r"
"01/01/2001","1,682,599",""
"02/01/2001","1,707,622",""
"03/01/2001","1,882,454",""
"04/01/2001","1,963,231",""
"05/01/2001","2,021,700",""
"06/01/2001","1,915,340",""
"07/01/2001","1,739,888",""
"08/01/2001","1,553,888",""
"09/01/2001","1,428,163",""
"10/01/2001","1,294,684",""
"11/01/2001","1,338,246",""
"12/01/2001","1,423,867",""
"01/01/2002","1,652,312",""
"02/01/2002","1,757,427",""
"03/01/2002","1,857,117",""
"04/01/2002","2,049,394",""
"05/01/2002","1,983,657",""
"06/01/2002","1,907,614",""
"07/01/2002","1,759,692",""
"08/01/2002","1,595,947",""
"09/01/2002","1,500,119",""
"10/01/2002","1,405,722",""
"11/01/2002","1,392,649",""
"12/01/2002","1,575,140",""
"01/01/2003","1,885,928",""
"02/01/2003","1,939,538",""
"03/01/2003","2,036,181",""
"04/01/2003","2,215,948",""
"05/01/2003","2,353,849",""
"06/01/2003","2,366,660",""
"07/01/2003","2,251,986",""
"08/01/2003","2,071,228",""
"09/01/2003","1,881,200",""
"10/01/2003","1,729,051",""
"11/01/2003","1,700,558",""
"12/01/2003","1,806,200",""
"01/01/2004","1,890,100",""
"02/01/2004","2,106,500",""
"03/01/2004","2,151,696",""
"04/01/2004","2,226,232",""
"05/01/2004","2,192,400",""
"06/01/2004","2,055,135",""
"07/01/2004","1,878,562",""
"08/01/2004","1,739,093",""
"09/01/2004","1,590,953",""
"10/01/2004","1,415,868",""
"11/01/2004","1,416,331",""
"12/01/2004","1,488,123",""
"01/01/2005","1,587,582",""
"02/01/2005","1,673,924",""
"03/01/2005","1,841,869",""
"04/01/2005","1,968,968",""
"05/01/2005","2,102,432",""
"06/01/2005","2,149,729",""
"07/01/2005","2,097,515",""
"08/01/2005","1,995,086",""
"09/01/2005","1,890,254",""
"10/01/2005","1,834,100","r"
"11/01/2005","1,765,292",""
"12/01/2005","2,022,138",""
"01/01/2006","2,009,460",""
"02/01/2006","2,006,988",""
"03/01/2006","2,102,134",""
"04/01/2006","2,337,753",""
"05/01/2006","2,428,708",""
"06/01/2006","2,277,112",""
"07/01/2006","2,142,491",""
"08/01/2006","1,980,485",""
"09/01/2006","1,794,965",""
"10/01/2006","1,757,826",""
"11/01/2006","1,748,900",""
"12/01/2006","1,785,806",""
"01/01/2007","1,800,502",""
"02/01/2007","1,899,894",""
"03/01/2007","2,028,563",""
"04/01/2007","2,065,612",""
"05/01/2007","1,954,356",""
"06/01/2007","1,851,615",""
"07/01/2007","1,691,696",""
"08/01/2007","1,554,134",""
"09/01/2007","1,461,120",""
"10/01/2007","1,427,114",""
"11/01/2007","1,358,783",""
"12/01/2007","1,375,252",""
"01/01/2008","1,420,737",""
"02/01/2008","1,485,847",""
"03/01/2008","1,593,325",""
"04/01/2008","1,669,794",""
"05/01/2008","1,664,383",""
"06/01/2008","1,556,470",""
"07/01/2008","1,402,847",""
"08/01/2008","1,264,440",""
"09/01/2008","1,136,968",""
"10/01/2008","1,033,436",""
"11/01/2008","995,449",""
"12/01/2008","978,437",""
"01/01/2009","981,678",""
"02/01/2009","1,032,710",""
"03/01/2009","1,193,799",""
"04/01/2009","1,261,792",""
"05/01/2009","1,290,909",""
"06/01/2009","1,263,804",""
"07/01/2009","1,149,502",""
"08/01/2009","1,024,818",""
"09/01/2009","919,010",""
"10/01/2009","905,325",""
"11/01/2009","900,112",""
"12/01/2009","908,570",""
"01/01/2010","1,040,368",""
"02/01/2010","1,173,093",""
"03/01/2010","1,302,905",""
"04/01/2010","1,486,925",""
"05/01/2010","1,527,583",""
"06/01/2010","1,766,229",""
"07/01/2010","1,733,805",""
"08/01/2010","1,642,338",""
"09/01/2010","1,557,699",""
"10/01/2010","1,494,595",""
"11/01/2010","1,535,623",""
"12/01/2010","1,705,267",""
"01/01/2011","1,821,252",""
"02/01/2011","1,891,232",""
"03/01/2011","2,107,961",""
"04/01/2011","2,314,499",""
"05/01/2011","2,271,977",""
"06/01/2011","2,419,365",""
"07/01/2011","2,377,451",""
"08/01/2011","2,279,757",""
"09/01/2011","2,166,835",""
"10/01/2011","2,065,316",""
"11/01/2011","1,974,863",""
"12/01/2011","1,935,848",""
"01/01/2012","1,956,354",""
"02/01/2012","1,959,502",""
"03/01/2012","2,086,500",""
"04/01/2012","2,338,231",""
"05/01/2012","2,324,285",""
"06/01/2012","2,209,198",""
"07/01/2012","2,078,784",""
"08/01/2012","1,933,861",""
"09/01/2012","1,799,557",""
"10/01/2012","1,733,805",""
"11/01/2012","1,775,866",""
"12/01/2012","1,909,861",""
"01/01/2013","1,942,660",""
"02/01/2013","1,985,675",""
"03/01/2013","2,077,449",""
"04/01/2013","2,142,189",""
"05/01/2013","2,003,934",""
"06/01/2013","1,812,150",""
"07/01/2013","1,590,328",""
"08/01/2013","1,406,875",""
"09/01/2013","1,303,229",""
"10/01/2013","1,221,800",""
"11/01/2013","1,213,139",""
"12/01/2013","1,186,729",""
"01/01/2014","1,162,200",""
"02/01/2014","1,187,131",""
"03/01/2014","1,306,823",""
"04/01/2014","1,281,245",""
"05/01/2014","1,196,125",""
"06/01/2014","1,062,646",""
"07/01/2014","865,390",""
"08/01/2014","697,505",""
"09/01/2014","606,626",""
"10/01/2014","561,265",""
"11/01/2014","561,620",""
"12/01/2014","815,052",""
"01/01/2015","873,616",""
"02/01/2015","1,146,557",""
"03/01/2015","1,190,765",""
"04/01/2015","1,183,915",""
"05/01/2015","1,024,187",""
"06/01/2015","930,209",""
"07/01/2015","824,970",""
"08/01/2015","679,882",""
"09/01/2015","545,901",""
"10/01/2015","503,365",""
"11/01/2015","478,423",""
"12/01/2015","497,447",""
"01/01/2016","694,531",""
"02/01/2016","854,264",""
"03/01/2016","1,279,539",""
"04/01/2016","1,493,517",""
"05/01/2016","1,391,623",""
"06/01/2016","1,268,888",""
"07/01/2016","1,150,686",""
"08/01/2016","1,060,055",""
"09/01/2016","969,353",""
"10/01/2016","1,030,531",""
"11/01/2016","1,104,164",""
"12/01/2016","1,261,474",""
"01/01/2017","1,460,766",""
"02/01/2017","1,921,976",""
"03/01/2017","2,176,855",""
"04/01/2017","2,301,922",""
"05/01/2017","2,286,603",""
"06/01/2017","2,167,138",""
"07/01/2017","2,014,840",""
"08/01/2017","1,887,319",""
"09/01/2017","1,791,050",""
"10/01/2017","1,753,163",""
"11/01/2017","1,766,764",""
"12/01/2017","1,747,317",""
"01/01/2018","1,775,598",""
"02/01/2018","1,786,613",""
"03/01/2018","1,844,469",""
"04/01/2018","1,930,312",""
"05/01/2018","1,888,018",""
"06/01/2018","1,767,434",""
"07/01/2018","1,644,506",""
"08/01/2018","1,569,806",""
"09/01/2018","1,499,276",""
"10/01/2018","1,464,554",""
"11/01/2018","1,450,034",""
"12/01/2018","1,459,823",""
"01/01/2019","1,586,957",""
"02/01/2019","1,738,960",""
"03/01/2019","1,932,299",""
"04/01/2019","2,240,090",""
"05/01/2019","2,393,459",""
"06/01/2019","2,314,185",""
"07/01/2019","2,210,270",""
"08/01/2019","2,116,188",""
"09/01/2019","2,042,925",""
"10/01/2019","1,968,538",""
"11/01/2019","1,928,047",""
"12/01/2019","1,957,067",""
"01/01/2020","1,998,273",""
"02/01/2020","2,023,891",""
"03/01/2020","1,975,440",""
"04/01/2020","1,921,129",""
"05/01/2020","1,866,644",""
"06/01/2020","1,753,030",""
"07/01/2020","1,630,119",""
"08/01/2020","1,496,513",""
"09/01/2020","--",""
