"DATE / TIME (PDT)","STORAGE AF",""
"01/01/1956","454,300",""
"02/01/1956","289,100",""
"03/01/1956","204,700",""
"04/01/1956","256,700",""
"05/01/1956","394,200",""
"06/01/1956","441,700",""
"07/01/1956","462,500",""
"08/01/1956","291,200",""
"09/01/1956","192,700",""
"10/01/1956","187,100",""
"11/01/1956","205,200",""
"12/01/1956","258,900",""
"01/01/1957","295,000",""
"02/01/1957","339,500",""
"03/01/1957","331,100",""
"04/01/1957","356,500",""
"05/01/1957","494,800",""
"06/01/1957","509,800",""
"07/01/1957","384,700",""
"08/01/1957","246,000",""
"09/01/1957","159,000",""
"10/01/1957","180,000",""
"11/01/1957","231,100",""
"12/01/1957","307,100",""
"01/01/1958","376,400",""
"02/01/1958","414,500",""
"03/01/1958","478,900",""
"04/01/1958","395,200",""
"05/01/1958","481,700",""
"06/01/1958","520,700",""
"07/01/1958","436,400",""
"08/01/1958","238,000",""
"09/01/1958","156,600",""
"10/01/1958","167,100",""
"11/01/1958","221,800",""
"12/01/1958","285,300",""
"01/01/1959","340,600",""
"02/01/1959","393,400",""
"03/01/1959","335,800",""
"04/01/1959","391,400",""
"05/01/1959","459,100",""
"06/01/1959","390,700",""
"07/01/1959","244,300",""
"08/01/1959","151,800",""
"09/01/1959","166,200",""
"10/01/1959","134,300",""
"11/01/1959","139,000",""
"12/01/1959","151,100",""
"01/01/1960","174,600",""
"02/01/1960","239,000",""
"03/01/1960","220,800",""
"04/01/1960","269,700",""
"05/01/1960","331,300",""
"06/01/1960","260,100",""
"07/01/1960","172,400",""
"08/01/1960","158,700",""
"09/01/1960","182,700",""
"10/01/1960","183,800",""
"11/01/1960","204,900",""
"12/01/1960","234,400",""
"01/01/1961","251,100",""
"02/01/1961","241,300",""
"03/01/1961","218,700",""
"04/01/1961","277,500",""
"05/01/1961","345,600",""
"06/01/1961","334,100",""
"07/01/1961","219,500",""
"08/01/1961","159,800",""
"09/01/1961","159,800",""
"10/01/1961","145,700",""
"11/01/1961","149,600",""
"12/01/1961","179,600",""
"01/01/1962","204,400",""
"02/01/1962","370,300",""
"03/01/1962","351,300",""
"04/01/1962","261,700",""
"05/01/1962","360,100",""
"06/01/1962","437,400",""
"07/01/1962","321,100",""
"08/01/1962","176,300",""
"09/01/1962","146,000",""
"10/01/1962","160,900",""
"11/01/1962","188,200",""
"12/01/1962","218,600",""
"01/01/1963","270,700",""
"02/01/1963","422,400",""
"03/01/1963","451,300",""
"04/01/1963","494,800",""
"05/01/1963","495,400",""
"06/01/1963","505,200",""
"07/01/1963","439,000",""
"08/01/1963","263,400",""
"09/01/1963","205,000",""
"10/01/1963","156,800",""
"11/01/1963","237,000",""
"12/01/1963","329,200",""
"01/01/1964","370,800",""
"02/01/1964","318,000",""
"03/01/1964","281,700",""
"04/01/1964","340,700",""
"05/01/1964","402,600",""
"06/01/1964","371,900",""
"07/01/1964","232,900",""
"08/01/1964","137,300",""
"09/01/1964","172,400",""
"10/01/1964","163,000",""
"11/01/1964","201,000",""
"12/01/1964","304,900",""
"01/01/1965","423,700",""
"02/01/1965","338,900",""
"03/01/1965","270,800",""
"04/01/1965","388,900",""
"05/01/1965","365,400",""
"06/01/1965","412,200",""
"07/01/1965","329,700",""
"08/01/1965","214,400",""
"09/01/1965","166,100",""
"10/01/1965","167,200",""
"11/01/1965","237,600",""
"12/01/1965","364,600",""
"01/01/1966","398,300",""
"02/01/1966","401,800",""
"03/01/1966","336,200",""
"04/01/1966","398,100",""
"05/01/1966","478,600",""
"06/01/1966","403,400",""
"07/01/1966","263,600",""
"08/01/1966","177,100",""
"09/01/1966","161,600",""
"10/01/1966","168,000",""
"11/01/1966","202,700",""
"12/01/1966","334,800",""
"01/01/1967","439,700",""
"02/01/1967","409,700",""
"03/01/1967","492,100",""
"04/01/1967","467,700",""
"05/01/1967","313,100",""
"06/01/1967","392,200",""
"07/01/1967","515,000",""
"08/01/1967","355,400",""
"09/01/1967","239,500",""
"10/01/1967","172,400",""
"11/01/1967","196,700",""
"12/01/1967","263,900",""
"01/01/1968","283,300",""
"02/01/1968","220,800",""
"03/01/1968","232,100",""
"04/01/1968","279,700",""
"05/01/1968","287,100",""
"06/01/1968","228,300",""
"07/01/1968","179,600",""
"08/01/1968","152,600",""
"09/01/1968","165,600",""
"10/01/1968","164,400",""
"11/01/1968","203,100",""
"12/01/1968","255,400",""
"01/01/1969","459,000",""
"02/01/1969","359,700",""
"03/01/1969","145,500",""
"04/01/1969","137,600",""
"05/01/1969","378,700",""
"06/01/1969","460,900",""
"07/01/1969","505,900",""
"08/01/1969","347,500",""
"09/01/1969","270,100",""
"10/01/1969","253,900",""
"11/01/1969","278,900",""
"12/01/1969","327,800",""
"01/01/1970","445,600",""
"02/01/1970","387,200",""
"03/01/1970","448,900",""
"04/01/1970","443,000",""
"05/01/1970","465,200",""
"06/01/1970","400,900",""
"07/01/1970","291,500",""
"08/01/1970","168,800",""
"09/01/1970","169,700",""
"10/01/1970","159,100",""
"11/01/1970","198,600",""
"12/01/1970","307,000",""
"01/01/1971","405,100",""
"02/01/1971","375,800",""
"03/01/1971","350,600",""
"04/01/1971","409,900",""
"05/01/1971","494,800",""
"06/01/1971","470,500",""
"07/01/1971","309,600",""
"08/01/1971","156,500",""
"09/01/1971","151,400",""
"10/01/1971","155,600",""
"11/01/1971","178,200",""
"12/01/1971","248,200",""
"01/01/1972","315,000",""
"02/01/1972","330,400",""
"03/01/1972","298,000",""
"04/01/1972","337,600",""
"05/01/1972","346,300",""
"06/01/1972","296,200",""
"07/01/1972","181,600",""
"08/01/1972","154,400",""
"09/01/1972","146,500",""
"10/01/1972","192,300",""
"11/01/1972","246,900",""
"12/01/1972","319,600",""
"01/01/1973","412,600",""
"02/01/1973","421,700",""
"03/01/1973","479,500",""
"04/01/1973","373,000",""
"05/01/1973","472,800",""
"06/01/1973","503,000",""
"07/01/1973","361,800",""
"08/01/1973","205,100",""
"09/01/1973","143,500",""
"10/01/1973","163,500",""
"11/01/1973","225,500",""
"12/01/1973","351,200",""
"01/01/1974","433,500",""
"02/01/1974","404,300",""
"03/01/1974","462,500",""
"04/01/1974","434,100",""
"05/01/1974","470,900",""
"06/01/1974","469,000",""
"07/01/1974","312,600",""
"08/01/1974","150,500",""
"09/01/1974","139,100",""
"10/01/1974","150,600",""
"11/01/1974","199,300",""
"12/01/1974","267,200",""
"01/01/1975","303,600",""
"02/01/1975","292,800",""
"03/01/1975","330,400",""
"04/01/1975","361,900",""
"05/01/1975","348,500",""
"06/01/1975","453,500",""
"07/01/1975","281,300",""
"08/01/1975","170,600",""
"09/01/1975","160,100",""
"10/01/1975","181,000",""
"11/01/1975","255,100",""
"12/01/1975","321,400",""
"01/01/1976","355,900",""
"02/01/1976","337,700",""
"03/01/1976","357,800",""
"04/01/1976","381,000",""
"05/01/1976","365,500",""
"06/01/1976","328,100",""
"07/01/1976","231,900",""
"08/01/1976","185,900",""
"09/01/1976","224,200",""
"10/01/1976","227,906",""
"11/01/1976","233,946",""
"12/01/1976","244,728",""
"01/01/1977","252,021",""
"02/01/1977","235,217",""
"03/01/1977","226,390",""
"04/01/1977","217,504",""
"05/01/1977","213,067",""
"06/01/1977","230,600",""
"07/01/1977","210,300",""
"08/01/1977","191,900",""
"09/01/1977","197,200",""
"10/01/1977","176,400",""
"11/01/1977","179,000",""
"12/01/1977","226,500",""
"01/01/1978","375,500",""
"02/01/1978","436,900",""
"03/01/1978","422,200",""
"04/01/1978","240,900",""
"05/01/1978","197,700",""
"06/01/1978","402,500",""
"07/01/1978","479,700",""
"08/01/1978","381,100",""
"09/01/1978","379,000",""
"10/01/1978","256,400",""
"11/01/1978","264,600",""
"12/01/1978","344,500",""
"01/01/1979","456,100",""
"02/01/1979","428,700",""
"03/01/1979","481,800",""
"04/01/1979","449,600",""
"05/01/1979","505,400",""
"06/01/1979","452,800",""
"07/01/1979","293,200",""
"08/01/1979","181,700",""
"09/01/1979","164,300",""
"10/01/1979","188,300",""
"11/01/1979","191,300",""
"12/01/1979","246,800",""
"01/01/1980","383,700",""
"02/01/1980","411,500",""
"03/01/1980","321,200",""
"04/01/1980","267,800",""
"05/01/1980","343,100",""
"06/01/1980","510,200",""
"07/01/1980","510,800",""
"08/01/1980","358,200",""
"09/01/1980","287,600",""
"10/01/1980","205,600",""
"11/01/1980","223,000",""
"12/01/1980","255,700",""
"01/01/1981","289,600",""
"02/01/1981","296,600",""
"03/01/1981","342,400",""
"04/01/1981","413,300",""
"05/01/1981","431,400",""
"06/01/1981","368,200",""
"07/01/1981","227,700",""
"08/01/1981","178,500",""
"09/01/1981","164,300",""
"10/01/1981","183,600",""
"11/01/1981","224,600",""
"12/01/1981","334,600",""
"01/01/1982","407,200",""
"02/01/1982","375,000",""
"03/01/1982","489,500",""
"04/01/1982","399,300",""
"05/01/1982","455,500",""
"06/01/1982","525,800",""
"07/01/1982","497,700",""
"08/01/1982","371,800",""
"09/01/1982","363,500",""
"10/01/1982","325,300",""
"11/01/1982","353,800",""
"12/01/1982","359,200",""
"01/01/1983","398,400",""
"02/01/1983","423,600",""
"03/01/1983","395,000",""
"04/01/1983","159,500",""
"05/01/1983","249,100",""
"06/01/1983","507,000",""
"07/01/1983","497,900",""
"08/01/1983","477,100",""
"09/01/1983","371,100",""
"10/01/1983","297,100",""
"11/01/1983","332,300",""
"12/01/1983","420,600",""
"01/01/1984","406,800",""
"02/01/1984","372,400",""
"03/01/1984","415,400",""
"04/01/1984","471,500",""
"05/01/1984","490,800",""
"06/01/1984","425,300",""
"07/01/1984","278,700",""
"08/01/1984","197,200",""
"09/01/1984","162,300",""
"10/01/1984","153,300",""
"11/01/1984","182,800",""
"12/01/1984","242,200",""
"01/01/1985","329,100",""
"02/01/1985","292,200",""
"03/01/1985","270,900",""
"04/01/1985","372,100",""
"05/01/1985","424,300",""
"06/01/1985","343,100",""
"07/01/1985","222,500",""
"08/01/1985","163,200",""
"09/01/1985","170,600",""
"10/01/1985","182,700",""
"11/01/1985","248,100",""
"12/01/1985","337,200",""
"01/01/1986","425,600",""
"02/01/1986","470,400",""
"03/01/1986","361,100",""
"04/01/1986","207,600",""
"05/01/1986","359,700",""
"06/01/1986","514,000",""
"07/01/1986","425,100",""
"08/01/1986","273,900",""
"09/01/1986","158,600",""
"10/01/1986","141,300",""
"11/01/1986","146,900",""
"12/01/1986","159,400",""
"01/01/1987","178,000",""
"02/01/1987","159,600",""
"03/01/1987","205,800",""
"04/01/1987","246,400",""
"05/01/1987","322,400",""
"06/01/1987","280,465",""
"07/01/1987","204,677",""
"08/01/1987","183,979",""
"09/01/1987","167,700",""
"10/01/1987","150,200",""
"11/01/1987","178,968",""
"12/01/1987","212,396",""
"01/01/1988","267,565",""
"02/01/1988","215,700",""
"03/01/1988","253,900",""
"04/01/1988","319,995",""
"05/01/1988","351,701",""
"06/01/1988","288,400",""
"07/01/1988","176,000",""
"08/01/1988","146,673",""
"09/01/1988","145,938",""
"10/01/1988","139,400",""
"11/01/1988","159,200",""
"12/01/1988","185,300",""
"01/01/1989","219,200",""
"02/01/1989","231,500",""
"03/01/1989","297,400",""
"04/01/1989","355,000",""
"05/01/1989","381,100",""
"06/01/1989","311,900",""
"07/01/1989","166,300",""
"08/01/1989","143,100",""
"09/01/1989","139,900",""
"10/01/1989","141,800",""
"11/01/1989","149,100",""
"12/01/1989","162,600",""
"01/01/1990","183,800",""
"02/01/1990","204,700",""
"03/01/1990","249,500",""
"04/01/1990","305,200",""
"05/01/1990","350,200",""
"06/01/1990","316,500",""
"07/01/1990","268,500",""
"08/01/1990","198,700",""
"09/01/1990","183,300",""
"10/01/1990","160,138",""
"11/01/1990","161,900",""
"12/01/1990","173,706",""
"01/01/1991","192,300",""
"02/01/1991","182,705",""
"03/01/1991","288,785",""
"04/01/1991","370,002",""
"05/01/1991","398,217",""
"06/01/1991","391,486",""
"07/01/1991","289,204",""
"08/01/1991","197,244",""
"09/01/1991","174,735",""
"10/01/1991","167,234",""
"11/01/1991","181,910",""
"12/01/1991","200,208",""
"01/01/1992","230,133",""
"02/01/1992","283,117",""
"03/01/1992","377,583",""
"04/01/1992","443,297",""
"05/01/1992","435,688",""
"06/01/1992","274,344",""
"07/01/1992","206,446",""
"08/01/1992","168,492",""
"09/01/1992","164,637",""
"10/01/1992","165,900",""
"11/01/1992","159,400",""
"12/01/1992","179,200",""
"01/01/1993","343,700",""
"02/01/1993","448,700",""
"03/01/1993","451,300",""
"04/01/1993","365,100",""
"05/01/1993","443,000",""
"06/01/1993","513,800",""
"07/01/1993","399,600",""
"08/01/1993","207,200",""
"09/01/1993","179,300",""
"10/01/1993","157,792",""
"11/01/1993","181,595",""
"12/01/1993","227,937",""
"01/01/1994","251,988",""
"02/01/1994","278,987",""
"03/01/1994","325,545",""
"04/01/1994","377,215",""
"05/01/1994","434,316",""
"06/01/1994","363,469",""
"07/01/1994","255,876",""
"08/01/1994","183,129",""
"09/01/1994","183,793",""
"10/01/1994","198,100",""
"11/01/1994","197,200",""
"12/01/1994","216,800",""
"01/01/1995","402,200",""
"02/01/1995","436,500",""
"03/01/1995","474,600",""
"04/01/1995","346,700",""
"05/01/1995","263,500",""
"06/01/1995","488,100",""
"07/01/1995","518,400",""
"08/01/1995","416,100",""
"09/01/1995","319,200",""
"10/01/1995","279,400",""
"11/01/1995","265,200",""
"12/01/1995","304,200",""
"01/01/1996","366,500",""
"02/01/1996","455,900",""
"03/01/1996","505,400",""
"04/01/1996","454,400",""
"05/01/1996","484,800",""
"06/01/1996","489,000",""
"07/01/1996","357,700",""
"08/01/1996","249,300",""
"09/01/1996","237,200",""
"10/01/1996","200,293",""
"11/01/1996","283,914",""
"12/01/1996","448,501",""
"01/01/1997","455,331",""
"02/01/1997","269,676",""
"03/01/1997","275,465",""
"04/01/1997","301,199",""
"05/01/1997","488,411",""
"06/01/1997","497,147",""
"07/01/1997","334,266",""
"08/01/1997","247,626",""
"09/01/1997","224,063",""
"10/01/1997","162,781",""
"11/01/1997","179,726",""
"12/01/1997","218,064",""
"01/01/1998","320,069",""
"02/01/1998","365,785",""
"03/01/1998","425,561",""
"04/01/1998","368,311",""
"05/01/1998","326,632",""
"06/01/1998","478,022",""
"07/01/1998","518,815",""
"08/01/1998","446,027",""
"09/01/1998","437,951",""
"10/01/1998","382,417",""
"11/01/1998","418,167",""
"12/01/1998","417,735",""
"01/01/1999","457,744",""
"02/01/1999","428,012",""
"03/01/1999","458,746",""
"04/01/1999","513,346",""
"05/01/1999","522,103",""
"06/01/1999","508,445",""
"07/01/1999","320,180",""
"08/01/1999","230,805",""
"09/01/1999","234,876",""
"10/01/1999","219,000","r"
"11/01/1999","235,700","r"
"12/01/1999","277,500",""
"01/01/2000","311,500",""
"02/01/2000","423,200",""
"03/01/2000","462,000",""
"04/01/2000","516,300",""
"05/01/2000","511,500",""
"06/01/2000","501,400",""
"07/01/2000","371,600",""
"08/01/2000","266,900",""
"09/01/2000","211,900",""
"10/01/2000","222,600",""
"11/01/2000","269,600",""
"12/01/2000","273,800",""
"01/01/2001","289,100",""
"02/01/2001","305,900","r"
"03/01/2001","375,800","r"
"04/01/2001","450,500","r"
"05/01/2001","504,700","r"
"06/01/2001","392,800","r"
"07/01/2001","244,500","r"
"08/01/2001","193,700","r"
"09/01/2001","187,900","r"
"10/01/2001","164,687",""
"11/01/2001","175,537",""
"12/01/2001","213,302",""
"01/01/2002","289,974",""
"02/01/2002","334,266",""
"03/01/2002","388,820",""
"04/01/2002","469,646",""
"05/01/2002","512,373",""
"06/01/2002","456,197",""
"07/01/2002","298,254",""
"08/01/2002","225,694",""
"09/01/2002","221,126",""
"10/01/2002","218,566",""
"11/01/2002","252,311",""
"12/01/2002","306,854",""
"01/01/2003","360,801",""
"02/01/2003","410,466",""
"03/01/2003","464,706",""
"04/01/2003","501,551",""
"05/01/2003","490,350",""
"06/01/2003","483,279",""
"07/01/2003","344,909",""
"08/01/2003","252,472",""
"09/01/2003","215,000",""
"10/01/2003","211,032",""
"11/01/2003","218,400",""
"12/01/2003","253,200",""
"01/01/2004","319,100",""
"02/01/2004","366,300",""
"03/01/2004","440,262",""
"04/01/2004","472,520",""
"05/01/2004","464,300",""
"06/01/2004","359,338",""
"07/01/2004","249,961",""
"08/01/2004","193,093",""
"09/01/2004","181,411",""
"10/01/2004","208,401",""
"11/01/2004","276,078",""
"12/01/2004","346,192",""
"01/01/2005","415,275",""
"02/01/2005","407,907",""
"03/01/2005","489,688",""
"04/01/2005","414,413",""
"05/01/2005","452,023",""
"06/01/2005","509,074",""
"07/01/2005","454,376",""
"08/01/2005","301,400","r"
"09/01/2005","235,683",""
"10/01/2005","233,021",""
"11/01/2005","257,249",""
"12/01/2005","325,508",""
"01/01/2006","395,955",""
"02/01/2006","401,670",""
"03/01/2006","495,716",""
"04/01/2006","327,648",""
"05/01/2006","472,938",""
"06/01/2006","523,137",""
"07/01/2006","473,917",""
"08/01/2006","321,145",""
"09/01/2006","240,208",""
"10/01/2006","241,217",""
"11/01/2006","252,957",""
"12/01/2006","248,360",""
"01/01/2007","237,424",""
"02/01/2007","208,890",""
"03/01/2007","246,221",""
"04/01/2007","294,948",""
"05/01/2007","347,477",""
"06/01/2007","300,218",""
"07/01/2007","225,876",""
"08/01/2007","186,410",""
"09/01/2007","200,237",""
"10/01/2007","170,872",""
"11/01/2007","159,822",""
"12/01/2007","180,700",""
"01/01/2008","217,888",""
"02/01/2008","263,601",""
"03/01/2008","284,919",""
"04/01/2008","257,445",""
"05/01/2008","403,448",""
"06/01/2008","332,747",""
"07/01/2008","215,030",""
"08/01/2008","227,723",""
"09/01/2008","198,722",""
"10/01/2008","169,324",""
"11/01/2008","179,806",""
"12/01/2008","193,948",""
"01/01/2009","228,577",""
"02/01/2009","298,397",""
"03/01/2009","390,861",""
"04/01/2009","486,005",""
"05/01/2009","518,081",""
"06/01/2009","520,039",""
"07/01/2009","430,079",""
"08/01/2009","350,917",""
"09/01/2009","350,447",""
"10/01/2009","327,309",""
"11/01/2009","190,111",""
"12/01/2009","207,364",""
"01/01/2010","241,400",""
"02/01/2010","305,297",""
"03/01/2010","420,986",""
"04/01/2010","349,702",""
"05/01/2010","192,216",""
"06/01/2010","475,269",""
"07/01/2010","423,900",""
"08/01/2010","314,279",""
"09/01/2010","247,466",""
"10/01/2010","210,073",""
"11/01/2010","291,600","r"
"12/01/2010","438,040",""
"01/01/2011","396,666",""
"02/01/2011","407,353",""
"03/01/2011","431,179",""
"04/01/2011","228,516",""
"05/01/2011","276,557",""
"06/01/2011","484,031",""
"07/01/2011","492,482",""
"08/01/2011","423,071",""
"09/01/2011","356,060",""
"10/01/2011","279,536",""
"11/01/2011","298,718",""
"12/01/2011","330,739",""
"01/01/2012","316,892",""
"02/01/2012","289,939",""
"03/01/2012","294,593",""
"04/01/2012","370,083",""
"05/01/2012","433,210",""
"06/01/2012","416,400",""
"07/01/2012","323,191",""
"08/01/2012","271,464",""
"09/01/2012","318,476",""
"10/01/2012","279,639",""
"11/01/2012","262,903",""
"12/01/2012","297,900","r"
"01/01/2013","311,900","r"
"02/01/2013","324,835",""
"03/01/2013","316,045",""
"04/01/2013","330,322",""
"05/01/2013","402,728",""
"06/01/2013","404,803",""
"07/01/2013","363,400","r"
"08/01/2013","304,391",""
"09/01/2013","317,113",""
"10/01/2013","277,800",""
"11/01/2013","247,850",""
"12/01/2013","224,725",""
"01/01/2014","196,048",""
"02/01/2014","167,008",""
"03/01/2014","167,889",""
"04/01/2014","227,937",""
"05/01/2014","320,737",""
"06/01/2014","325,919",""
"07/01/2014","276,283",""
"08/01/2014","229,065",""
"09/01/2014","184,404",""
"10/01/2014","175,356",""
"11/01/2014","175,227",""
"12/01/2014","180,253",""
"01/01/2015","186,464",""
"02/01/2015","195,493",""
"03/01/2015","204,534",""
"04/01/2015","192,462",""
"05/01/2015","177,090",""
"06/01/2015","178,838",""
"07/01/2015","178,707",""
"08/01/2015","157,648",""
"09/01/2015","193,148",""
"10/01/2015","173,733",""
"11/01/2015","162,683",""
"12/01/2015","177,038",""
"01/01/2016","208,343",""
"02/01/2016","267,531",""
"03/01/2016","345,491",""
"04/01/2016","294,558",""
"05/01/2016","360,010",""
"06/01/2016","451,616",""
"07/01/2016","352,838",""
"08/01/2016","259,177",""
"09/01/2016","230,929",""
"10/01/2016","209,265",""
"11/01/2016","294,600","r"
"12/01/2016","367,309",""
"01/01/2017","343,208",""
"02/01/2017","429,200","r"
"03/01/2017","201,100","r"
"04/01/2017","261,319",""
"05/01/2017","407,481",""
"06/01/2017","488,000","r"
"07/01/2017","500,974",""
"08/01/2017","413,800","r"
"09/01/2017","364,743",""
"10/01/2017","313,838",""
"11/01/2017","338,550",""
"12/01/2017","354,567",""
"01/01/2018","371,858",""
"02/01/2018","328,664",""
"03/01/2018","405,608",""
"04/01/2018","450,892",""
"05/01/2018","463,554",""
"06/01/2018","450,303",""
"07/01/2018","347,205",""
"08/01/2018","279,364",""
"09/01/2018","280,155",""
"10/01/2018","281,773",""
"11/01/2018","293,778",""
"12/01/2018","298,540",""
"01/01/2019","318,181",""
"02/01/2019","366,186",""
"03/01/2019","340,006",""
"04/01/2019","310,600","r"
"05/01/2019","394,826",""
"06/01/2019","512,519",""
"07/01/2019","491,959",""
"08/01/2019","410,466",""
"09/01/2019","352,799",""
"10/01/2019","266,963",""
"11/01/2019","232,867",""
"12/01/2019","272,781",""
"01/01/2020","316,487",""
"02/01/2020","283,221",""
"03/01/2020","280,431",""
"04/01/2020","338,738",""
"05/01/2020","451,073",""
"06/01/2020","401,375",""
"07/01/2020","263,667",""
"08/01/2020","215,088",""
"09/01/2020","--",""
