# Created by WEAP: 12/14/2020 6:00:57 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_CCSM4_r6i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Upr Bear (3,880 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (3,880 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 1000 to 2000 m

1950, 1, 4.574, 253.8
1950, 2, 5.753, 399.1
1950, 3, 6.739, 278.2
1950, 4, 13.45, 37.25
1950, 5, 11.71, 136
1950, 6, 14.94, 7.401
1950, 7, 21.6, 5.728
1950, 8, 19.12, 1.55
1950, 9, 19.01, 0.6603
1950, 10, 11.67, 171.6
1950, 11, 5.653, 343.8
1950, 12, 6.005, 212.8
1951, 1, 3.885, 243.9
1951, 2, 4.114, 669.6
1951, 3, 5.575, 453.8
1951, 4, 7.085, 134.2
1951, 5, 10.99, 42.65
1951, 6, 18.74, 1.805
1951, 7, 21.38, 0.0102
1951, 8, 19.66, 0
1951, 9, 17.8, 1.216
1951, 10, 8.113, 87.58
1951, 11, 7.943, 100.4
1951, 12, 4.146, 570.3
1952, 1, 3.028, 333.6
1952, 2, 2.568, 287.9
1952, 3, 5.687, 115.3
1952, 4, 10.92, 231.5
1952, 5, 11.48, 65.47
1952, 6, 15.4, 1.982
1952, 7, 19.81, 7.298
1952, 8, 19.88, 0.07006
1952, 9, 19.47, 9.492
1952, 10, 18.52, 8.354
1952, 11, 4.531, 125.9
1952, 12, 4.81, 36.36
1953, 1, 3.327, 67.9
1953, 2, 6.182, 225.3
1953, 3, 7.148, 149.3
1953, 4, 13.7, 21.58
1953, 5, 12.28, 181.6
1953, 6, 19.38, 1.801
1953, 7, 22.27, 15.59
1953, 8, 23.3, 3.804
1953, 9, 20.33, 1.165
1953, 10, 12.87, 111.8
1953, 11, 6.779, 163.3
1953, 12, 2.381, 333.4
1954, 1, 3.24, 319.6
1954, 2, 8.274, 108.8
1954, 3, 6.387, 173.6
1954, 4, 8.953, 179
1954, 5, 9.756, 49.96
1954, 6, 16.83, 6.259
1954, 7, 20.64, 0
1954, 8, 20.37, 0.07442
1954, 9, 20.86, 12.76
1954, 10, 11.44, 31.78
1954, 11, 7.837, 293.3
1954, 12, 4.516, 771.2
1955, 1, 2.311, 650.1
1955, 2, 4.69, 413
1955, 3, 3.648, 179.3
1955, 4, 5.056, 223.6
1955, 5, 14.21, 46.33
1955, 6, 17.49, 61.6
1955, 7, 21.03, 48.99
1955, 8, 21.77, 0
1955, 9, 21.28, 1.809
1955, 10, 13.03, 131.8
1955, 11, 4.812, 231.8
1955, 12, 4.121, 189.8
1956, 1, 4.826, 569.5
1956, 2, 0.7087, 115.6
1956, 3, 7.764, 41.18
1956, 4, 10.76, 78.89
1956, 5, 12.86, 134.8
1956, 6, 19.73, 3.568
1956, 7, 20.67, 0.0383
1956, 8, 22.18, 0
1956, 9, 18.39, 7.352
1956, 10, 12.51, 82.51
1956, 11, 9.867, 205.5
1956, 12, 3.857, 247.4
1957, 1, 4.201, 124.7
1957, 2, 9.994, 3.421
1957, 3, 7.973, 52.76
1957, 4, 6.951, 289.7
1957, 5, 14.7, 0.712
1957, 6, 18.48, 7.533
1957, 7, 23.09, 0
1957, 8, 21.68, 1.13
1957, 9, 17.44, 13.45
1957, 10, 11.01, 98.93
1957, 11, 4.923, 85
1957, 12, 4.91, 241.5
1958, 1, 3.245, 268.6
1958, 2, 8.753, 67.89
1958, 3, 7.631, 297.1
1958, 4, 6.022, 161.5
1958, 5, 13.42, 100.5
1958, 6, 16.42, 6.068
1958, 7, 20.03, 6.542
1958, 8, 19.94, 0.2724
1958, 9, 19, 4.907
1958, 10, 9.049, 105.2
1958, 11, 7.128, 266.4
1958, 12, 2.753, 572
1959, 1, 0.4652, 207.2
1959, 2, 1.55, 257
1959, 3, 6.822, 299.4
1959, 4, 7.917, 58.01
1959, 5, 15.91, 49.03
1959, 6, 18.19, 13.43
1959, 7, 23.51, 26.41
1959, 8, 21.52, 0
1959, 9, 20.1, 5.398
1959, 10, 13.42, 99.5
1959, 11, 6.65, 88.3
1959, 12, 2.793, 617.6
1960, 1, 1.273, 267.9
1960, 2, 4.708, 515.1
1960, 3, 8.516, 184.3
1960, 4, 8.345, 89.22
1960, 5, 14.6, 43
1960, 6, 13.02, 62.59
1960, 7, 23.11, 0.6308
1960, 8, 21.39, 2.733
1960, 9, 15.75, 96.32
1960, 10, 17.02, 0.6326
1960, 11, 8.944, 62.25
1960, 12, 3.473, 465.7
1961, 1, 6.173, 432.6
1961, 2, 4.69, 329.3
1961, 3, 2.899, 544.7
1961, 4, 7.132, 108.7
1961, 5, 8.777, 326.5
1961, 6, 18.37, 2.544
1961, 7, 20.64, 0.6958
1961, 8, 20.99, 0.03756
1961, 9, 17.84, 64.92
1961, 10, 10.53, 337.7
1961, 11, 7.085, 341.1
1961, 12, 1.877, 129.7
1962, 1, 2.425, 278
1962, 2, 5.058, 147.9
1962, 3, 4.386, 206.8
1962, 4, 10.3, 10.3
1962, 5, 8.701, 79.94
1962, 6, 16.01, 47.53
1962, 7, 21.64, 2.736
1962, 8, 22.02, 0
1962, 9, 20.33, 0
1962, 10, 16.08, 21.77
1962, 11, 5.622, 139.4
1962, 12, 2.235, 682
1963, 1, 3.957, 486.8
1963, 2, 3.045, 692.4
1963, 3, 3.51, 364.2
1963, 4, 4.996, 161
1963, 5, 15.2, 5.271
1963, 6, 17.41, 1.345
1963, 7, 19.22, 0.4562
1963, 8, 19.72, 1.119
1963, 9, 19.19, 17.23
1963, 10, 12.52, 111.4
1963, 11, 7.894, 183.3
1963, 12, 5.29, 143.9
1964, 1, 7.418, 57.24
1964, 2, 3.545, 365.8
1964, 3, 6.221, 97.27
1964, 4, 8.217, 24.92
1964, 5, 12.98, 103.6
