# Created by WEAP: 12/14/2020 6:00:59 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_CCSM4_r6i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_DEN_Clear Creek (144,069 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (29,139 ha),  2000 - 3000 m (64,980 ha),  3000 - 4000 m (49,321 ha),  4000 - 5000 m (630 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, 2.751, -1.956, -6.983, -8.856, 9.531, 21.36, 57.69, 61.75
1950, 2, 4.754, -0.2606, -5.313, -7.349, 2.673, 10.37, 39.16, 33.73
1950, 3, 7.441, 2.064, -3.024, -5.04, 39.69, 46.81, 63.14, 74.26
1950, 4, 10.7, 5.171, 0.1202, -1.875, 26.76, 30.82, 45.51, 38.99
1950, 5, 15.51, 9.721, 5.196, 3.183, 67.74, 72.31, 76.1, 83.22
1950, 6, 19.66, 13.49, 8.626, 6.614, 34.26, 31.91, 38.92, 40
1950, 7, 22.32, 16.25, 11.8, 9.809, 53.67, 85.73, 97.22, 91.3
1950, 8, 21.45, 15.22, 10.56, 8.408, 30.03, 49.61, 59.12, 61.69
1950, 9, 15.34, 9.644, 5.553, 3.542, 22.53, 22.54, 32.38, 36.02
1950, 10, 9.432, 4.25, 0.02105, -1.973, 37.77, 49.7, 73.62, 71.61
1950, 11, 3.722, -0.62, -4.757, -6.738, 20.02, 26.39, 46.66, 47.41
1950, 12, 3.361, -1.774, -6.663, -8.614, 17.68, 28.33, 52.19, 45.27
1951, 1, 0.747, -3.767, -8.277, -10.18, 25.32, 33.02, 71.96, 81.14
1951, 2, 4.244, -1.06, -6.381, -8.395, 4.723, 13.46, 39.06, 33.19
1951, 3, 7.78, 1.548, -3.473, -5.498, 23.53, 29.94, 63.52, 65.63
1951, 4, 12.7, 7.094, 1.986, -0.07776, 23.19, 27.77, 56.48, 51.3
1951, 5, 16.95, 10.99, 6.203, 4.23, 23.69, 19.92, 24.06, 23.35
1951, 6, 18.84, 13.2, 8.943, 6.936, 61.25, 58.39, 63.71, 67.93
1951, 7, 24.74, 18.53, 13.6, 11.42, 33.1, 78.27, 89.69, 82.37
1951, 8, 22.18, 15.8, 11.06, 8.966, 28.71, 51.48, 64.63, 72.28
1951, 9, 16.83, 11.28, 6.712, 4.677, 13.65, 21.46, 37.05, 39.44
1951, 10, 10.34, 5.406, 0.7266, -1.241, 27.3, 33.67, 62.67, 59.98
1951, 11, 7.068, 1.816, -2.524, -4.382, 16.84, 23.97, 57.06, 53.82
1951, 12, 1.624, -3.192, -8.131, -10.08, 8.509, 15.01, 39.29, 36.87
1952, 1, 3.191, -2.129, -7.325, -9.343, 8.178, 22.08, 75.61, 77.09
1952, 2, 3.547, -1.007, -5.562, -7.599, 21.44, 29.87, 66.47, 74.79
1952, 3, 2.586, -1.834, -5.679, -7.703, 92.26, 98.31, 144.2, 165.6
1952, 4, 8.462, 3.15, -1.417, -3.622, 179, 195, 233.1, 256
1952, 5, 13.87, 7.973, 3.022, 0.8298, 44.47, 48.84, 73.12, 74.77
1952, 6, 18.72, 12.77, 8.001, 6.035, 40.8, 34.96, 29.43, 34.87
1952, 7, 22.38, 16.05, 11.24, 9.081, 66.78, 74.15, 71.07, 69.57
1952, 8, 21.48, 15.49, 10.99, 8.881, 33.53, 60.09, 67.89, 68.71
1952, 9, 15.29, 10.17, 5.887, 3.977, 48.75, 64.2, 75.77, 64.18
1952, 10, 16.01, 10.32, 5.841, 3.859, 0.9722, 3.321, 12.68, 13.24
1952, 11, 0.3321, -3.443, -7.589, -9.544, 35.03, 51.49, 86.75, 104.9
1952, 12, 0.1176, -4.843, -9.455, -11.22, 7.253, 12.98, 34.43, 32.79
1953, 1, -4.382, -8.104, -12.48, -14.28, 8.644, 21.46, 65.74, 63.7
1953, 2, 0.9492, -3.755, -8.282, -10.32, 4.483, 11.36, 37.23, 41.74
1953, 3, 7.055, 1.244, -4.238, -6.451, 15.25, 22.96, 41.73, 48.16
