# Created by WEAP: 12/14/2020 5:59:07 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_CCSM4_r6i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_White (153,127 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (82,596 ha),  1000 - 2000 m (66,193 ha),  2000 - 3000 m (3,823 ha),  3000 - 4000 m (456 ha),  4000 - 5000 m (59 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, 5.331, -0.1619, -3.869, -7.787, -10.95, 191.6, 284.9, 448.3, 534.4, 513.2
1950, 2, 5.229, -0.2079, -3.719, -7.699, -10.75, 158.5, 219.5, 337.6, 406.6, 382
1950, 3, 6.747, 1.442, -2.3, -6.402, -9.476, 122.8, 159.4, 245.8, 301.2, 284.8
1950, 4, 9.482, 4.435, 1.143, -2.845, -5.963, 100.4, 106.4, 137.1, 174.6, 166
1950, 5, 11.19, 5.777, 2.008, -2.035, -4.984, 79.62, 84.99, 133.4, 165.1, 152.8
1950, 6, 14.07, 9.018, 5.093, 0.9594, -1.975, 79.06, 92.36, 118.7, 120.8, 108.9
1950, 7, 17.44, 12.65, 9.049, 5.036, 2.029, 53.33, 52.76, 69.29, 70.75, 66.05
1950, 8, 15.89, 10.94, 7.348, 3.289, 0.277, 97.98, 106.7, 134.4, 160.5, 146.3
1950, 9, 14.88, 10.64, 7.389, 3.56, 0.4644, 65.63, 74.65, 110.9, 149, 134.2
1950, 10, 8.67, 3.827, 0.3114, -3.613, -6.715, 144.8, 165.1, 231.9, 297.9, 284.9
1950, 11, 4.733, -0.5622, -4.062, -7.947, -11.09, 204.8, 250.4, 378.3, 475.5, 453.6
1950, 12, 5.248, -0.08233, -3.651, -7.634, -10.81, 269.6, 359.4, 549.1, 680.6, 671.6
1951, 1, 2.999, -2.791, -6.514, -10.46, -13.58, 273.7, 361.1, 482.6, 556.2, 536.1
1951, 2, 4.978, -0.7961, -4.701, -8.877, -11.92, 276.1, 344.2, 504.1, 612.1, 577.7
1951, 3, 5.121, -0.3859, -4.15, -8.275, -11.31, 161.9, 195.4, 298, 369.9, 351.4
1951, 4, 6.613, 0.8296, -3.089, -7.322, -10.41, 129.1, 146.7, 209, 262.8, 243.7
