# Created by WEAP: 12/14/2020 6:02:07 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_CCSM4_r6i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_NW_Fraser (47,375 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (17,895 ha),  3000 - 4000 m (29,481 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

1950, 1, -8.096, -9.614, 42.12, 59.97
1950, 2, -6.235, -7.636, 44.57, 54.9
1950, 3, -2.597, -4.47, 46.97, 61.88
1950, 4, 1.055, -1.011, 43.09, 61.45
1950, 5, 6.835, 4.62, 55.55, 69.44
1950, 6, 10.35, 8.001, 31.51, 42.01
1950, 7, 12.88, 10.81, 80.32, 97.27
1950, 8, 12.19, 10.05, 51.86, 64.4
1950, 9, 7.075, 4.96, 23.42, 30.4
1950, 10, 1.049, -0.9294, 58.23, 78.07
1950, 11, -4.255, -6.111, 38.51, 54.43
1950, 12, -7.12, -8.722, 56.79, 75.27
1951, 1, -8.576, -10.22, 66.47, 84.09
1951, 2, -6.572, -8.376, 46.59, 58.34
1951, 3, -3.072, -4.766, 59.31, 82.86
1951, 4, 2.84, 0.9001, 53.3, 74.35
1951, 5, 7.624, 5.378, 26.84, 31.92
1951, 6, 10.66, 8.425, 57.76, 75.91
1951, 7, 14.37, 12.48, 72.46, 96.41
1951, 8, 12.46, 10.34, 46.68, 58.65
1951, 9, 7.638, 5.607, 34.11, 45.98
1951, 10, 0.8443, -0.8081, 60.82, 75.25
1951, 11, -2.437, -4.088, 63.28, 79.58
1951, 12, -8.816, -10.36, 44.58, 54.18
1952, 1, -7.234, -8.994, 78.24, 98.74
1952, 2, -6.006, -7.526, 54.78, 72.9
1952, 3, -4.46, -6.426, 94.69, 128.5
1952, 4, 0.6292, -1.635, 187.9, 241.2
1952, 5, 5.491, 2.981, 63.12, 84
1952, 6, 9.138, 6.971, 23.52, 31.91
1952, 7, 12.45, 10.37, 56.55, 68.1
1952, 8, 12.49, 10.36, 51.1, 65.46
1952, 9, 6.977, 4.985, 78.8, 97.09
1952, 10, 6.172, 4.338, 12.33, 16.85
1952, 11, -7.227, -9.012, 49.77, 70.15
1952, 12, -11.28, -12.27, 30.3, 39.79
1953, 1, -13.34, -14.8, 63.38, 86.74
1953, 2, -8.995, -10.36, 41.3, 47.55
1953, 3, -3.62, -5.504, 29.73, 41.25
1953, 4, 2.268, 0.2864, 66.78, 85.02
1953, 5, 5.334, 3.116, 53.29, 72.06
1953, 6, 11.65, 9.643, 9.095, 11.53
1953, 7, 15.11, 13.16, 31.86, 47.48
1953, 8, 10.83, 8.832, 54.38, 75.01
1953, 9, 7.748, 5.643, 52.69, 69.81
1953, 10, 3.185, 1.441, 34.45, 44.01
1953, 11, -2.947, -4.552, 74.89, 96.52
1953, 12, -11.22, -12.53, 36.89, 47.91
1954, 1, -8.941, -10.37, 34.04, 46.33
1954, 2, -8.29, -9.479, 25.6, 39.61
1954, 3, -3.968, -5.861, 66.38, 81.28
1954, 4, 1.491, -0.4719, 29.66, 43.19
1954, 5, 7.399, 4.937, 44.25, 58.36
1954, 6, 11.16, 9.168, 7.78, 10.67
1954, 7, 13.99, 12.07, 48.48, 65.96
1954, 8, 13.53, 11.47, 38.06, 54.61
1954, 9, 7.582, 5.849, 18.49, 25.38
1954, 10, 4.286, 2.382, 69.69, 82.83
1954, 11, -5.047, -6.754, 45.06, 55.92
1954, 12, -8.874, -10.08, 37.07, 49.04
1955, 1, -11.13, -12.45, 48.7, 65.85
1955, 2, -6.943, -8.73, 43.46, 59.32
1955, 3, -5.939, -7.835, 43.98, 59.14
1955, 4, -1.062, -3.106, 108.4, 152.6
1955, 5, 5.24, 2.693, 50.21, 68.4
1955, 6, 9.481, 7.267, 87.43, 110.7
1955, 7, 14.39, 12.3, 58.77, 83.67
1955, 8, 12.89, 10.78, 115.6, 148.1
1955, 9, 8.737, 7.012, 18.46, 26.97
1955, 10, 3.857, 1.894, 9.481, 11.66
1955, 11, -6.922, -8.3, 39.05, 52.13
1955, 12, -10.38, -11.8, 59, 72.09
1956, 1, -7.701, -8.756, 35.52, 49.15
1956, 2, -8.636, -10.26, 68.52, 94.09
1956, 3, -5.022, -6.671, 42.42, 61.87
1956, 4, 0.7138, -1.324, 57.04, 78.61
1956, 5, 6.214, 3.976, 92.65, 126.1
1956, 6, 12.15, 10, 46.48, 58.97
1956, 7, 14.11, 12.23, 58.53, 70.44
1956, 8, 13.12, 11.27, 44.33, 56.54
1956, 9, 8.13, 6.006, 55.27, 72.11
1956, 10, 2.967, 1.132, 30.65, 38.01
1956, 11, -4.837, -6.624, 76.84, 98.36
1956, 12, -10.7, -12.07, 67.25, 84.55
1957, 1, -13.46, -14.55, 46.44, 64.15
1957, 2, -9.449, -10.81, 20.82, 28.3
1957, 3, -6.357, -8.241, 47.42, 61.42
1957, 4, 0.4929, -1.502, 72.19, 89.16
1957, 5, 7.112, 4.882, 51.38, 64.14
1957, 6, 12.17, 10.08, 10.69, 12.95
1957, 7, 13.94, 11.95, 46.08, 65.98
1957, 8, 11.21, 9.154, 87.75, 100.9
1957, 9, 7.501, 5.38, 44.16, 56.73
1957, 10, 3.184, 1.332, 54.16, 69.61
1957, 11, -3.215, -4.853, 81.11, 106.9
1957, 12, -8.998, -10.42, 25.59, 33.3
1958, 1, -11.58, -13.34, 55.62, 73.02
1958, 2, -7.126, -8.939, 50.32, 62.25
1958, 3, -1.518, -3.298, 44.48, 63.05
1958, 4, -0.2973, -2.34, 67.98, 85.37
1958, 5, 7.161, 4.787, 61.35, 78.33
1958, 6, 10.35, 8.108, 25.51, 35.06
1958, 7, 13.2, 10.89, 107.2, 144.4
1958, 8, 12.64, 10.51, 89.3, 114.2
1958, 9, 8.542, 6.485, 31.63, 44.42
1958, 10, 1.544, -0.425, 21.54, 23.5
1958, 11, -2.435, -4.263, 70.74, 94.13
1958, 12, -10.56, -11.96, 82.98, 106.2
1959, 1, -14.02, -15.26, 55.45, 72.23
1959, 2, -8.942, -10.61, 65.28, 86.1
1959, 3, -2.64, -4.553, 28.18, 37.81
1959, 4, -1.38, -3.452, 108, 146.2
1959, 5, 4.288, 2.136, 74.82, 98.64
1959, 6, 9.404, 7.154, 24.96, 36.64
1959, 7, 14.09, 11.97, 66.37, 76.33
1959, 8, 12.11, 9.955, 60.59, 72.17
1959, 9, 10.52, 8.541, 47.12, 64.16
1959, 10, 3.593, 1.725, 27.19, 35.54
1959, 11, -4.707, -6.355, 78.28, 107
1959, 12, -10.74, -12.21, 64.52, 73.45
1960, 1, -10.94, -12.2, 39.67, 49.17
1960, 2, -7.277, -8.998, 46.7, 64.6
1960, 3, -5.643, -7.198, 71.26, 95.46
1960, 4, -2.311, -4.521, 46.66, 61.61
1960, 5, 8.116, 5.79, 51.49, 67.64
1960, 6, 7.283, 5.053, 88.91, 114.3
1960, 7, 13.09, 11.06, 48.44, 69.22
1960, 8, 13.1, 11.05, 63.88, 79.78
1960, 9, 9.653, 7.546, 74.75, 90.79
1960, 10, 3.7, 1.582, 68.96, 89.25
