# Created by WEAP: 12/14/2020 6:00:44 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_CCSM4_r6i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: MT_SE_Lwr Yellowstone (7,147,106 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (3,276,385 ha),  1000 - 2000 m (3,474,437 ha),  2000 - 3000 m (367,805 ha),  3000 - 4000 m (28,479 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

1950, 1, 0.602, -0.7121, -7.234, -11.85, 2.461, 10.22, 31.77, 51.43
1950, 2, 0.4418, 0.9219, -4.915, -9.475, 2.042, 2.33, 4.057, 5.207
1950, 3, 1.942, 2.741, -2.855, -7.791, 4.957, 14.24, 39.95, 69.21
1950, 4, 10.15, 9.355, 3.345, -1.612, 19.2, 21.9, 32.52, 47.9
1950, 5, 13.81, 12.5, 5.949, 0.6671, 84.52, 82.85, 112.2, 138.6
1950, 6, 18.98, 17.53, 10.61, 5.89, 70.31, 35.65, 33.35, 32.19
1950, 7, 21.44, 20.44, 13.74, 9.035, 51.54, 25.32, 29.41, 31.21
1950, 8, 21.31, 20.97, 14.96, 10.12, 31.41, 29.9, 27.28, 46.43
1950, 9, 17.57, 16.39, 9.948, 5.216, 13.6, 11, 19.77, 33.9
1950, 10, 8.786, 7.587, 1.501, -3.06, 21.51, 27.73, 42.45, 63.05
1950, 11, 4.304, 3.37, -2.767, -7.428, 4.158, 6.732, 12.95, 19.93
1950, 12, 1.099, 1.794, -3.904, -8.539, 20.33, 19.63, 29.38, 54.45
1951, 1, -6.112, -2.983, -8.779, -13.59, 9.271, 10.27, 20.41, 33.8
1951, 2, 1.417, 2.241, -4.27, -8.918, 5.351, 11.24, 25, 42.08
1951, 3, 3.847, 3.878, -2.198, -7.144, 17.38, 33.38, 58.84, 77.06
1951, 4, 6.882, 6.661, 0.5103, -4.388, 70.41, 62.8, 98.74, 162
1951, 5, 12.91, 12.49, 6.489, 1.308, 63.83, 59.64, 75.31, 101.2
1951, 6, 20.31, 18.11, 11.7, 6.802, 36.7, 61.2, 94.38, 121.9
1951, 7, 22.11, 21.93, 16.15, 10.76, 99.44, 62.29, 66.91, 75.38
1951, 8, 21.56, 20.94, 14.53, 9.581, 31.37, 22.05, 30.14, 42.07
1951, 9, 14.99, 14.66, 8.52, 3.53, 55.55, 41.47, 46.37, 67.59
1951, 10, 3.283, 4.385, -1.739, -6.921, 40.39, 39.59, 47.1, 74.39
1951, 11, -4.04, 0.3543, -3.819, -9.181, 18.95, 35.33, 65.54, 115.5
1951, 12, -9.238, -2.872, -7.61, -12.65, 16.45, 12.82, 24.33, 40.45
1952, 1, -9.725, -4.208, -8.72, -14.13, 20.57, 19.58, 38.28, 66.47
1952, 2, -7.494, -3.833, -8.697, -13.71, 12.01, 24.23, 54.88, 89.26
1952, 3, 3.471, 4.113, -2.234, -7.406, 12.59, 15.86, 44.41, 74.75
1952, 4, 9.244, 8.647, 2.426, -2.436, 19.08, 28.68, 55.35, 92.57
1952, 5, 12.61, 12.17, 6.076, 1.1, 83.88, 59.46, 76.94, 93.34
1952, 6, 17.07, 16.23, 9.585, 4.64, 52.54, 80.05, 108.3, 131.9
1952, 7, 20.09, 20.07, 13.69, 8.769, 61.09, 71.05, 75.96, 92.09
1952, 8, 21.88, 20.64, 13.38, 8.679, 11.91, 14.73, 17.27, 21.47
1952, 9, 15.82, 15.07, 8.594, 3.908, 19.61, 19.76, 30.35, 37.51
1952, 10, 10.84, 12.49, 6.94, 2.039, 17.24, 19.17, 27.35, 47.77
1952, 11, -10.04, -9.162, -14.55, -19.68, 28.48, 36.21, 66, 96.01
1952, 12, -8.426, -7.857, -12.72, -17.4, 5.91, 5.72, 10.41, 19.43
1953, 1, -17.54, -13.59, -18.38, -23.46, 9.062, 11.25, 30.49, 65.79
1953, 2, -9.866, -8.269, -13.75, -18.2, 5.184, 9.262, 22.07, 36.28
1953, 3, 3.199, 3.356, -2.516, -7.246, 15.47, 17.22, 31.93, 60.99
1953, 4, 11.49, 10.28, 3.571, -0.9679, 5.385, 32.26, 58.63, 62.78
1953, 5, 16.88, 14.71, 7.629, 3.069, 33.21, 49.81, 70.15, 97.99
1953, 6, 17.48, 18.1, 11.67, 6.143, 73.46, 39.74, 36.45, 42.8
1953, 7, 25.99, 24.85, 18.1, 13.41, 14.53, 15.21, 15.83, 15.92
1953, 8, 23.63, 21.99, 14.99, 10.49, 12.5, 10.28, 11.54, 11.52
1953, 9, 16.77, 16.27, 9.543, 5.22, 17.69, 16.68, 30.2, 39.69
1953, 10, 9.457, 9.085, 2.859, -2.206, 24.99, 23.33, 50.31, 92.96
1953, 11, -1.323, -1.601, -7.241, -12.57, 28.26, 45.26, 65.16, 97.02
1953, 12, -7.061, -5.024, -10.14, -14.96, 7.415, 9.053, 24.04, 43.32
1954, 1, -5.77, -4.567, -10.6, -15.6, 7.804, 6.764, 18.25, 27.35
1954, 2, 1.105, 1.841, -4.376, -9.175, 1.429, 1.462, 4.157, 3.758
1954, 3, 1.825, 3.291, -2.677, -7.509, 11.08, 12.1, 29.96, 54.48
1954, 4, 9.403, 9.976, 3.605, -0.9743, 35.24, 23.71, 40.52, 55.35
1954, 5, 14.23, 13.84, 7.297, 2.345, 34.49, 21.04, 25.55, 38.32
1954, 6, 19.98, 18.83, 12.75, 7.696, 67.79, 62.35, 66.7, 94.22
1954, 7, 22.64, 22.01, 15.73, 10.66, 71.61, 51.13, 51.55, 48.6
1954, 8, 21.95, 20.68, 14.1, 8.759, 15.57, 24.92, 38.08, 62.88
1954, 9, 12.07, 12.53, 6.465, 1.673, 45.87, 41.51, 62.02, 73.86
1954, 10, 8.764, 9.52, 3.49, -1.619, 33.01, 24.04, 36.5, 50.57
1954, 11, 1.186, 1.329, -4.194, -9.002, 20.29, 19.85, 30.27, 60.9
1954, 12, 0.8622, 0.2875, -6.104, -10.47, 2.575, 3.479, 8.351, 14.47
1955, 1, -8.941, -5.81, -11, -15.87, 12.12, 13.88, 29.89, 61.59
1955, 2, 1.432, 1.857, -4.674, -9.68, 3.769, 3.617, 7.296, 11.33
1955, 3, -6.191, -4.935, -10.07, -15.35, 45.31, 45.89, 79.97, 143.1
1955, 4, 4.388, 4.365, -1.247, -6.036, 81.67, 68.24, 82.61, 110.4
1955, 5, 13.81, 12.45, 6.259, 1.396, 44.53, 55.82, 69.76, 90.12
1955, 6, 19.46, 18.23, 11.52, 6.714, 72.02, 67.23, 85.9, 89.58
1955, 7, 25.7, 24.92, 18.01, 13.25, 30.9, 63.26, 69.88, 97.95
1955, 8, 21.2, 20.32, 13.55, 8.586, 18.98, 35, 55.89, 82.97
1955, 9, 13.7, 13.91, 8.111, 3.127, 30.88, 27.73, 30.88, 40.12
1955, 10, 8.779, 9.592, 3.639, -1.2, 18.2, 11.22, 16.66, 27.01
1955, 11, -1.87, -1.425, -7.332, -12.15, 27.87, 19.63, 32.38, 48.94
1955, 12, -7.899, -4.998, -9.981, -14.99, 6.456, 7.866, 21.07, 37.28
1956, 1, -3.397, -2.119, -7.407, -12.41, 5.965, 12.83, 31.91, 65.66
1956, 2, -11.11, -7.193, -12.98, -17.85, 14.51, 11.42, 28.29, 57
1956, 3, 3.702, 4.484, -1.613, -6.455, 11.01, 11.56, 19.33, 30.77
1956, 4, 10.13, 8.665, 2.049, -2.692, 2.714, 12.06, 26.37, 32.7
1956, 5, 13.91, 12.39, 5.838, 1.114, 43.51, 63.23, 89.26, 115.8
1956, 6, 21.52, 18.55, 11.88, 6.836, 49.37, 86.97, 111.1, 164.4
1956, 7, 22.32, 21.54, 15.25, 9.933, 72.88, 45.2, 49.6, 49.61
1956, 8, 23.29, 21.99, 15.14, 10.37, 23.42, 21.03, 23.5, 22.64
1956, 9, 18.52, 16.51, 9.776, 5.152, 19.91, 12.56, 16.38, 22.43
1956, 10, 10.81, 10.01, 3.415, -1.438, 11.24, 5.982, 8.146, 13.6
1956, 11, 0.02957, -0.3178, -5.061, -9.665, 6.938, 21.72, 42.68, 64.68
1956, 12, -3.202, -2.301, -8.023, -12.66, 8.799, 14.49, 21.79, 43.58
1957, 1, -6.364, -5.577, -11.66, -16.34, 6.006, 5.933, 17.47, 28.75
1957, 2, -0.6006, -1.397, -6.888, -11.96, 5.141, 10.65, 22.92, 42.19
1957, 3, 4.538, 2.885, -3.937, -8.35, 3.537, 16.4, 50.95, 72.72
1957, 4, 9.154, 7.351, 0.3882, -4.445, 39.38, 37.88, 65.62, 101
1957, 5, 15.48, 14.27, 7.741, 2.777, 106.2, 123.8, 166.5, 217.9
1957, 6, 19.99, 18.72, 12.58, 7.793, 29.74, 25.36, 25.61, 33.55
1957, 7, 24.63, 23.78, 17.45, 12.77, 33.65, 16.42, 17.96, 14.33
1957, 8, 23.81, 22.73, 15.93, 11.28, 32.73, 9.297, 6.024, 7.361
1957, 9, 18.38, 16.93, 10.4, 5.978, 3.76, 14.85, 24.71, 26.54
1957, 10, 9.572, 8.81, 2.625, -1.786, 14.51, 32.13, 50.1, 65.54
1957, 11, -1.36, -1.856, -8.149, -13.27, 28.36, 31.41, 65.5, 75.62
1957, 12, -6.944, -5.191, -10.51, -14.93, 12.12, 10.05, 15.86, 32.01
1958, 1, -11.47, -6.846, -12.25, -17.17, 14.88, 8.58, 12.02, 22.55
1958, 2, -1.47, 1.318, -4.354, -9.069, 4.513, 11.64, 18.69, 37.85
1958, 3, 7.568, 7.828, 1.9, -2.761, 19.24, 11.87, 14.6, 26.13
1958, 4, 8.888, 7.781, 1.001, -3.832, 19.48, 17.48, 27.8, 43.26
1958, 5, 13.59, 13.36, 6.699, 1.796, 15.61, 15.64, 24.68, 41.25
1958, 6, 17.14, 17.39, 11.75, 6.867, 112.2, 72.15, 57.74, 74.4
1958, 7, 22.47, 22.38, 15.82, 10.73, 47.68, 30.21, 49.19, 52.38
1958, 8, 22.53, 22.27, 15.71, 10.86, 18.45, 19.15, 29.19, 43.16
1958, 9, 19.53, 18.27, 11.75, 7.212, 31.08, 28.73, 36.79, 48.16
1958, 10, 7.512, 7.349, 0.9336, -3.957, 8.985, 9.055, 17.44, 20.06
1958, 11, 1.387, 2.594, -3.103, -8.134, 7.235, 19.08, 36.12, 59.91
1958, 12, -11.87, -7.709, -12.64, -17.62, 16.88, 16.19, 38.44, 68.32
1959, 1, -18.95, -15.15, -19.51, -24.61, 4.502, 6.718, 13.34, 24.6
1959, 2, -9.727, -7.564, -12.08, -16.68, 2.275, 8.277, 18.39, 20.67
