# Created by WEAP: 12/14/2020 6:01:29 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_CCSM4_r6i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_CEN_Merced (270,238 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (84,527 ha),  1000 - 2000 m (74,983 ha),  2000 - 3000 m (94,512 ha),  3000 - 4000 m (16,216 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

1950, 1, 8.339, 4.079, -2.342, -6.152, 165.3, 199.9, 230.8, 226
1950, 2, 10.55, 6.339, 0.01427, -3.997, 237.8, 297.6, 331.2, 306.4
1950, 3, 11.54, 7.337, 1.119, -2.66, 169.2, 224.5, 279, 245.8
1950, 4, 17.61, 13.63, 7.585, 3.914, 13.4, 15.22, 20.39, 21.91
1950, 5, 15.51, 11.51, 5.505, 2.051, 82.69, 116.7, 137.6, 104.1
1950, 6, 20.24, 15.95, 9.856, 6.38, 2.113, 10.17, 17.31, 19.1
1950, 7, 25.19, 21.02, 15.03, 11.57, 1.735, 2.883, 7.18, 9.853
1950, 8, 23.38, 19.42, 13.56, 9.994, 0.7187, 2.173, 5.396, 8.143
1950, 9, 22.23, 18.19, 12.22, 8.321, 6.128, 14.2, 23.95, 33.85
1950, 10, 14.8, 10.58, 4.272, 0.6134, 78.76, 103.6, 118.2, 122.5
1950, 11, 9.577, 5.138, -1.135, -4.83, 159.8, 212.3, 238.1, 250
1950, 12, 8.691, 4.496, -2.369, -6.193, 103.3, 137.8, 154.2, 152.9
1951, 1, 6.643, 2.534, -4.17, -8.166, 102.6, 125.4, 149, 140
1951, 2, 10.02, 6.039, -0.2295, -4.267, 306.4, 392.7, 447.8, 450.4
1951, 3, 9.683, 5.724, -0.3371, -4.004, 257.8, 305.5, 346.9, 330.5
1951, 4, 11.84, 7.842, 1.908, -1.668, 73.7, 114.7, 134.9, 120.1
1951, 5, 15.42, 11.36, 5.395, 1.906, 11, 21.37, 29.1, 25
1951, 6, 22.45, 18.56, 12.57, 8.96, 1.51, 6.307, 15.18, 23.47
1951, 7, 24.83, 21.27, 15.32, 11.68, 0.004746, 0.09587, 0.7079, 2
1951, 8, 24.14, 20.11, 14.09, 10.5, 0, 0.001993, 0.4525, 2.429
1951, 9, 20.85, 16.93, 10.97, 7.117, 1.282, 1.323, 2.578, 5.33
1951, 10, 11.32, 8.098, 2.293, -1.519, 42.99, 55.48, 69.7, 63.27
1951, 11, 11.11, 7.201, 1.027, -2.586, 72.82, 115.3, 125.4, 116.8
1951, 12, 7.295, 3.395, -3.205, -7.039, 191.4, 264.4, 306, 271.3
1952, 1, 6.918, 3.245, -3.109, -6.709, 68.62, 89.12, 113.7, 117.5
1952, 2, 6.842, 2.928, -3.312, -7.47, 111.2, 146, 167.4, 152
1952, 3, 9.547, 5.347, -0.7931, -4.601, 43.99, 72.96, 89.89, 87.14
1952, 4, 14.83, 10.64, 4.592, 0.9117, 104.9, 157.2, 182.5, 170.9
1952, 5, 15.64, 11.5, 5.563, 2.188, 35.89, 47.29, 57.7, 72.05
1952, 6, 19.8, 15.55, 9.623, 6.306, 0.3479, 2.535, 4.663, 7.166
1952, 7, 24.56, 20.25, 14.17, 10.66, 2.007, 9.219, 23.54, 22.35
1952, 8, 22.62, 19.01, 13.32, 9.714, 0.01869, 0.09025, 0.4108, 0.8252
1952, 9, 22.64, 18.76, 12.75, 8.937, 9.132, 18.94, 29.28, 39.25
1952, 10, 20.59, 17.12, 11.06, 7.125, 16.27, 23.18, 27.4, 34.46
1952, 11, 7.683, 3.567, -2.925, -6.676, 71.07, 89.04, 101.8, 98.44
1952, 12, 6.312, 2.555, -4.186, -8.15, 16.94, 23.42, 28.75, 24.04
1953, 1, 4.531, 1.193, -5.193, -9.332, 66.77, 74.06, 101.2, 106.7
1953, 2, 9.051, 4.956, -1.375, -5.65, 103.8, 148.9, 171.8, 167.2
1953, 3, 11.04, 7.481, 1.608, -2.143, 50.94, 74.33, 88.99, 79.52
1953, 4, 16.4, 12.26, 6.115, 2.271, 21.82, 41.54, 58.62, 59.97
1953, 5, 16.04, 11.83, 5.643, 2.011, 71.92, 106.5, 138.3, 155.6
1953, 6, 22.19, 18.53, 12.53, 8.924, 0.4814, 0.3003, 0.4952, 0.9671
1953, 7, 25.92, 22.46, 16.55, 12.85, 8.316, 33.19, 71.59, 63.32
1953, 8, 27.16, 23.07, 17.11, 13.18, 1.538, 6.857, 17.2, 20.57
1953, 9, 22.1, 18.84, 13.14, 9.355, 9.305, 34.48, 41.85, 41.35
1953, 10, 16.1, 12.24, 6.202, 2.551, 47.24, 60.56, 71.13, 75.85
1953, 11, 10.27, 6.395, 0.2511, -3.444, 52.25, 72.36, 82.76, 72.89
1953, 12, 5.707, 1.612, -5.16, -9.116, 139.4, 174.7, 209.5, 228.4
1954, 1, 6.831, 2.969, -3.298, -7.141, 29.3, 36.14, 48, 60.83
1954, 2, 11.25, 7.554, 1.261, -2.802, 65.11, 80.53, 87.15, 87.38
1954, 3, 11.18, 7.294, 1.279, -2.378, 76.13, 105, 133.3, 135.7
1954, 4, 13.8, 9.634, 3.485, -0.1073, 56.12, 75.28, 91.44, 71.1
1954, 5, 15.51, 11.72, 5.952, 2.46, 3.689, 5.408, 7.292, 8.409
1954, 6, 21.16, 16.93, 10.73, 7.072, 3.155, 13.37, 18.98, 16.3
1954, 7, 24.64, 20.75, 14.7, 11.11, 0.0004576, 0.02078, 0.03522, 0.02437
1954, 8, 24.19, 20.34, 14.35, 10.72, 0.0003541, 0.0003741, 0.01825, 0.08954
1954, 9, 23.22, 19.44, 13.53, 9.746, 4.117, 12.85, 23.49, 23.21
1954, 10, 15.75, 11.77, 5.672, 1.91, 4.617, 7.64, 11.65, 24.09
1954, 11, 11.38, 7.458, 1.216, -2.627, 156.5, 197.7, 232.7, 245
1954, 12, 8.047, 4.159, -2.465, -6.332, 309.8, 417.8, 547.5, 583.3
1955, 1, 6.739, 2.68, -4.078, -8.164, 251.2, 301, 358.1, 399.3
1955, 2, 8.664, 4.661, -1.443, -5.207, 179.5, 238.3, 271.5, 277.8
1955, 3, 7.52, 3.474, -2.355, -6.13, 137.8, 170, 192.1, 165.8
1955, 4, 10.29, 5.979, -0.08875, -3.588, 147.8, 189.2, 215.7, 175.8
1955, 5, 18.45, 14.58, 8.558, 4.945, 6.868, 8.793, 15.24, 23.57
1955, 6, 21.08, 16.6, 10.45, 6.915, 14.23, 39.78, 68.22, 68.07
1955, 7, 25.71, 21.69, 15.6, 11.95, 5.2, 4.429, 8.885, 15.08
1955, 8, 25.84, 22.09, 16.2, 12.48, 0.01126, 0.09035, 0.2737, 0.79
1955, 9, 23.72, 20.1, 14.39, 10.57, 3.351, 10.8, 10.98, 10.26
1955, 10, 16.94, 13.22, 7.076, 3.167, 59.9, 77.16, 88.39, 82.6
1955, 11, 8.07, 4.08, -2.125, -5.781, 100.6, 115.9, 135.5, 145.8
1955, 12, 6.805, 2.915, -3.822, -7.72, 85.61, 91.35, 95.18, 90.92
1956, 1, 7.548, 3.848, -2.716, -6.537, 198.7, 272.9, 342.9, 359.5
1956, 2, 4.372, 0.1806, -6.186, -10.2, 118.4, 157.7, 192.4, 189.1
1956, 3, 10.97, 7.268, 1.135, -3.101, 21.19, 31.1, 30.81, 28.14
1956, 4, 14.26, 10.66, 4.811, 1.027, 55.39, 90.34, 116.6, 98.35
1956, 5, 16.42, 12.59, 6.816, 3.133, 84.12, 135.2, 159.9, 105.6
