# Created by WEAP: 12/14/2020 6:01:28 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_CCSM4_r6i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_CEN_Bear River (10,662 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (3,617 ha),  2000 - 3000 m (7,045 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

1950, 1, 2.401, 0.1741, 204.6, 232.3
1950, 2, 4.293, 1.923, 270.9, 308
1950, 3, 5.305, 2.68, 261.6, 283.2
1950, 4, 11.33, 8.683, 37.36, 37.19
1950, 5, 9.091, 6.851, 122.7, 123.2
1950, 6, 13.27, 11.13, 13.44, 17.99
1950, 7, 19.58, 17.12, 9.497, 15.55
1950, 8, 17.15, 14.82, 3.73, 10.88
1950, 9, 16.24, 13.6, 10.42, 16.17
1950, 10, 9.426, 6.996, 150.8, 181.9
1950, 11, 3.276, 0.8104, 265.6, 317.1
1950, 12, 3.429, 1.178, 160.4, 197
1951, 1, 1.135, -1.359, 148.1, 162.7
1951, 2, 3.127, 0.8195, 459, 481.6
1951, 3, 3.778, 1.522, 329.2, 360.8
1951, 4, 5.664, 2.987, 136.7, 145.5
1951, 5, 9.259, 6.759, 31.71, 33
1951, 6, 16.54, 14.05, 6.402, 15.8
1951, 7, 19, 16.56, 0.1124, 0.4909
1951, 8, 18.09, 15.55, 0, 0
1951, 9, 15.37, 12.9, 1.217, 1.355
1951, 10, 6.457, 4.035, 100.5, 132.1
1951, 11, 5.997, 3.417, 71.91, 87.65
1951, 12, 1.717, -0.4209, 376.3, 411.9
1952, 1, 1.526, -0.7459, 138.7, 159.6
1952, 2, 0.5733, -1.841, 184.2, 193.4
1952, 3, 4.115, 1.581, 85.78, 94.37
1952, 4, 8.391, 6.035, 172.7, 180.2
1952, 5, 9.522, 7.382, 78.72, 86.37
1952, 6, 13.35, 11, 4.36, 8.885
1952, 7, 18, 15.54, 14.77, 23.09
1952, 8, 17.68, 15.05, 1.3, 1.626
1952, 9, 17.39, 14.69, 12.62, 16.46
1952, 10, 16.65, 13.9, 17.15, 23.88
1952, 11, 2.076, -0.347, 109.1, 124.4
1952, 12, 1.565, -0.5719, 30.1, 34.99
1953, 1, 0.3083, -2.118, 84.49, 93.77
1953, 2, 3.751, 1.208, 133.7, 140.1
1953, 3, 5.746, 3.272, 83.78, 100.9
1953, 4, 10.76, 8.132, 33.78, 35.61
1953, 5, 10.05, 7.716, 122.9, 132.8
1953, 6, 16.38, 14.14, 2.052, 4.615
1953, 7, 19.92, 17.52, 92.1, 138.9
1953, 8, 21.24, 18.63, 4.779, 9.752
1953, 9, 17.56, 15.08, 0.9776, 2.908
1953, 10, 10.63, 8.391, 86.63, 122.3
1953, 11, 4.767, 2.25, 94.93, 111.8
1953, 12, 0.2602, -1.977, 283.9, 321.3
1954, 1, 1.194, -1.16, 92.56, 115.1
1954, 2, 6.266, 3.735, 76.58, 87.65
1954, 3, 5.146, 2.537, 103.3, 117.3
1954, 4, 7.572, 4.882, 119.8, 129.5
1954, 5, 8.979, 6.619, 18.88, 24.45
1954, 6, 14.28, 12, 6.521, 13.97
1954, 7, 18.65, 16.31, 0, 0
1954, 8, 18.05, 15.84, 0, 0
1954, 9, 18.01, 15.49, 34.73, 44.62
1954, 10, 9.802, 7.226, 21.9, 27.22
1954, 11, 5.673, 3.406, 233.6, 288.8
1954, 12, 2.295, 0.2195, 527.4, 637.2
1955, 1, 0.8475, -1.626, 363.8, 409.5
1955, 2, 3.383, 0.968, 258.5, 290.3
1955, 3, 2.039, -0.5947, 166.1, 186.9
1955, 4, 3.876, 1.349, 178.7, 189.6
1955, 5, 12.51, 9.962, 27.43, 31.32
1955, 6, 14.65, 12.36, 32.65, 51.9
1955, 7, 19.05, 16.58, 48.23, 61.12
1955, 8, 19.97, 17.54, 1.052, 1.317
1955, 9, 18.67, 16.05, 1.395, 3.478
1955, 10, 11.24, 8.82, 103.4, 112.5
1955, 11, 2.227, -0.1578, 129.4, 154.6
1955, 12, 1.265, -0.9425, 84.07, 104.2
1956, 1, 2.428, 0.1568, 339.6, 396.4
1956, 2, -1.611, -4.244, 132.3, 132.1
1956, 3, 6.124, 3.361, 21.81, 27.99
1956, 4, 8.594, 6.085, 61.6, 60.79
1956, 5, 10.59, 8.085, 96.59, 98.71
