# Created by WEAP: 12/14/2020 6:01:35 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_CCSM4_r6i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WY_SW_Upper Green (3,898,277 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (577,763 ha),  2000 - 3000 m (3,104,621 ha),  3000 - 4000 m (215,768 ha),  4000 - 5000 m (126 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, -1.837, -4.734, -10.65, -12.93, 2.41, 10.18, 34.52, 50.5
1950, 2, -1.305, -4.358, -9.671, -12.47, 7.372, 17.58, 55.28, 71.57
1950, 3, 2.996, 0.1061, -5.569, -9.03, 10.32, 25.21, 83.52, 119.7
1950, 4, 9.663, 7.014, 0.8599, -2.503, 6.881, 12.46, 39.61, 36.83
1950, 5, 13.32, 10.47, 3.847, 0.5737, 31.86, 44.9, 134.9, 181.8
1950, 6, 16.76, 14.1, 7.671, 4.109, 27.13, 34.15, 74.03, 116.6
1950, 7, 19.75, 16.55, 9.921, 5.898, 8.354, 21.82, 50.54, 81.33
1950, 8, 19.13, 16.21, 9.804, 6.177, 16.12, 22.44, 52.04, 67.31
1950, 9, 14.19, 11.4, 5.28, 1.722, 4.616, 7.719, 19.34, 18.51
1950, 10, 6.284, 3.963, -1.919, -4.986, 25.6, 34.88, 87.1, 66.83
1950, 11, 0.7099, -1.48, -7.509, -9.782, 6.465, 20.97, 57.67, 69.44
1950, 12, -1.806, -4.144, -9.754, -11.44, 6.785, 18.94, 60.38, 58.33
1951, 1, -4.3, -7.297, -13.19, -15.43, 5.537, 21.57, 72.24, 89.14
1951, 2, -2.278, -5.041, -10.61, -13.37, 17.28, 40.59, 110.3, 102.1
1951, 3, 2.539, -0.7598, -7.017, -10.54, 27.37, 41.59, 139.7, 177.1
1951, 4, 7.425, 4.506, -1.88, -5.7, 32.16, 46.41, 120.2, 162.1
1951, 5, 11.54, 9.027, 2.886, -0.461, 28.24, 41.08, 96.46, 135.4
1951, 6, 17.41, 14.62, 8.241, 4.737, 33.77, 53.27, 94.09, 101.3
1951, 7, 21.92, 18.8, 12.25, 8.335, 4.349, 6.796, 13.63, 18.53
1951, 8, 20.64, 17.48, 11.07, 7.395, 5.157, 8.56, 32.42, 35.88
1951, 9, 13.32, 10.61, 4.451, 0.8476, 11.06, 14.03, 37.21, 55.47
