# Created by WEAP: 12/14/2020 5:59:46 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_CCSM4_r6i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_Lwr Santiam (74,749 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (47,927 ha),  1000 - 2000 m (26,822 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

1950, 1, 3.649, 1.754, 354, 356.4
1950, 2, 5.318, 3.406, 302.1, 315.2
1950, 3, 6.572, 4.838, 219.2, 209.6
1950, 4, 9.299, 7.841, 115.2, 114.7
1950, 5, 10.34, 8.779, 168.7, 158.7
1950, 6, 12.3, 10.97, 149.9, 152.2
1950, 7, 17.21, 16.06, 75.22, 66.31
1950, 8, 15.48, 14.66, 69.26, 67.57
1950, 9, 15.3, 13.99, 77.71, 79.17
1950, 10, 8.122, 6.795, 269.3, 262.2
1950, 11, 3.569, 1.974, 382.9, 362.3
1950, 12, 3.807, 1.937, 465.1, 466.3
1951, 1, 1.589, -0.2037, 402.3, 410.9
1951, 2, 3.926, 2.151, 498.7, 516.8
1951, 3, 3.863, 2.184, 308.2, 322.4
1951, 4, 4.844, 3.164, 186.1, 185.7
1951, 5, 7.931, 6.587, 86.03, 87.81
1951, 6, 13.89, 12.7, 67.46, 69.02
1951, 7, 15.59, 14.86, 11.11, 11.37
1951, 8, 17.5, 16.58, 82.37, 86.42
1951, 9, 13.47, 12.37, 123, 117.7
1951, 10, 5.102, 3.59, 189.5, 180.6
1951, 11, 3.792, 2.336, 241.4, 235.8
1951, 12, 1.655, -0.02982, 641, 658.1
1952, 1, -0.3507, -2.28, 695.6, 693.1
1952, 2, 1.488, -0.3725, 233.6, 250.4
