# Created by WEAP: 12/14/2020 6:02:53 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_CCSM4_r6i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_S_Upr Salinas (652,904 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (645,349 ha),  1000 - 2000 m (7,556 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

1950, 1, 10.23, 7.768, 131.1, 187.3
1950, 2, 12.36, 9.722, 187.7, 273
1950, 3, 13.22, 10.44, 139.9, 204.8
1950, 4, 18.1, 14.93, 1.417, 4.939
1950, 5, 15.89, 12.43, 31.77, 49.49
1950, 6, 18.86, 15.77, 0.08309, 0.3225
1950, 7, 21.88, 18.32, 0.1357, 0.8531
1950, 8, 21.79, 17.91, 1.323, 1.337
1950, 9, 22.79, 19.34, 2.984, 4.618
1950, 10, 16.27, 13.21, 53.24, 84.43
1950, 11, 11.57, 8.976, 79.76, 126.9
1950, 12, 10.49, 8.163, 73.48, 112.4
1951, 1, 8.877, 6.491, 64.42, 109.1
1951, 2, 11.88, 9.079, 193.7, 286.5
1951, 3, 11.52, 8.765, 129.3, 176.4
1951, 4, 12.84, 9.991, 50.2, 72.19
1951, 5, 15.42, 12.09, 12.88, 16.95
1951, 6, 19.57, 15.9, 0.2759, 0.175
1951, 7, 23.38, 18.9, 0, 0
1951, 8, 21.64, 17.35, 0, 0
1951, 9, 19.97, 16.66, 0.3187, 0.6957
1951, 10, 13.17, 10.18, 8.717, 15.56
1951, 11, 12.12, 9.368, 59.74, 85.52
1951, 12, 8.588, 6.121, 62.28, 109.3
1952, 1, 8.52, 6.039, 46.17, 58.34
1952, 2, 8.996, 6.396, 59.95, 95.58
1952, 3, 10.31, 7.527, 27.78, 43.09
1952, 4, 14.17, 11.31, 61.67, 93.97
1952, 5, 15.74, 12.64, 1.795, 5.379
1952, 6, 17.56, 14.52, 0.02281, 0.1769
1952, 7, 20.49, 16.95, 0.09646, 1.174
1952, 8, 20.45, 16.39, 1.303, 1.528
1952, 9, 19.95, 16.56, 0.8737, 1.143
1952, 10, 20.09, 16.77, 18.51, 23.26
1952, 11, 9.484, 6.955, 43.39, 63.29
1952, 12, 6.992, 4.569, 39.84, 56.82
1953, 1, 5.795, 3.291, 29.43, 48.14
1953, 2, 10.19, 7.535, 81.57, 128.5
1953, 3, 12.47, 9.646, 43.53, 65.53
1953, 4, 16.46, 13.25, 6.048, 9.71
1953, 5, 16.25, 13.05, 27.74, 48.94
1953, 6, 19.63, 15.96, 0.0007034, 0.03238
1953, 7, 22.32, 18, 1.087, 0.7912
1953, 8, 22.51, 17.9, 0.03674, 0.06463
1953, 9, 19.61, 15.85, 0.8321, 2.544
1953, 10, 16.27, 13.37, 17.44, 33.28
1953, 11, 11.69, 9.153, 11.17, 18.09
1953, 12, 7.146, 4.583, 69.64, 110.4
1954, 1, 8.146, 5.615, 26.82, 42.47
1954, 2, 12.09, 9.455, 55.43, 67.28
1954, 3, 12.82, 9.998, 24.26, 36.12
1954, 4, 14.76, 11.69, 33.65, 58.43
1954, 5, 15.19, 11.86, 0.1532, 1.399
1954, 6, 18.16, 14.58, 0.4017, 1.119
1954, 7, 20.72, 16.59, 0.04601, 0.6377
1954, 8, 22.05, 18.07, 1.24, 3.782
1954, 9, 20.69, 17.11, 0.9391, 2.141
1954, 10, 15.58, 12.72, 2.448, 3.774
1954, 11, 11.95, 9.374, 108.6, 159.7
1954, 12, 9.422, 6.899, 173.2, 283.2
1955, 1, 8.946, 6.386, 158, 238.4
1955, 2, 9.939, 7.261, 107.5, 155
1955, 3, 9.346, 6.525, 131.2, 180.4
1955, 4, 11.52, 8.648, 78.73, 106.4
1955, 5, 16.27, 12.84, 0.5946, 1.42
1955, 6, 18.42, 15.18, 0.1948, 0.606
1955, 7, 22.32, 17.99, 0.05088, 0.05045
1955, 8, 22.19, 17.97, 0, 0
1955, 9, 20.33, 16.55, 0.5146, 0.9982
1955, 10, 17.17, 14.1, 21.13, 24.76
1955, 11, 9.58, 7.043, 47.05, 72.4
1955, 12, 8.281, 5.848, 54.97, 80.74
1956, 1, 8.502, 6.044, 102.4, 143.4
1956, 2, 7.154, 4.48, 109.5, 150.7
1956, 3, 11.71, 8.745, 20.77, 30.78
1956, 4, 14.27, 11.26, 55.31, 76.25
1956, 5, 16.4, 12.87, 34.99, 50.6
1956, 6, 18.46, 15.04, 0.003026, 0.03278
1956, 7, 20.86, 16.67, 0.0383, 0.01495
1956, 8, 20.56, 16.54, 1.134, 0.9869
1956, 9, 19.03, 15.57, 1.457, 2.276
1956, 10, 14.9, 11.98, 10.6, 17.56
1956, 11, 11.4, 8.741, 33.9, 52.63
1956, 12, 8.145, 5.695, 39.74, 60.29
1957, 1, 6.968, 4.47, 16.02, 28.57
1957, 2, 11.55, 9.033, 3.951, 6.88
1957, 3, 11.72, 8.975, 18.19, 32.53
1957, 4, 13.18, 9.939, 23.5, 46.65
1957, 5, 16.75, 13.14, 0.02751, 0.2421
1957, 6, 19.52, 15.71, 1.256, 2.047
1957, 7, 21.88, 17.62, 0.0009981, 0.03148
1957, 8, 19.97, 16.13, 0.966, 2.744
1957, 9, 17.37, 14.03, 0.2228, 0.5512
1957, 10, 14.51, 11.64, 11.19, 16.26
1957, 11, 8.257, 5.784, 70.43, 104.1
1957, 12, 7.003, 4.698, 20.39, 33.74
1958, 1, 7.469, 4.928, 73.64, 122.4
1958, 2, 12.41, 9.99, 8.811, 12.97
1958, 3, 12.67, 9.862, 101.9, 140.6
1958, 4, 12.36, 9.427, 11.99, 25.27
1958, 5, 17.06, 13.26, 15.07, 21.44
1958, 6, 17.29, 13.89, 0.06005, 0.5956
1958, 7, 20.45, 16.73, 5.715E-5, 0.01996
1958, 8, 22, 17.8, 0.001141, 0.04403
1958, 9, 20.46, 16.85, 1.478, 2.173
