# Created by WEAP: 12/14/2020 6:00:47 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_CCSM4_r6i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_NF Feather (126,691 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (109,022 ha),  2000 - 3000 m (17,669 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

1950, 1, 0.6262, -1.423, 188.3, 261.2
1950, 2, 2.636, 0.2925, 267.9, 359.6
1950, 3, 3.919, 1.484, 161.3, 231.2
1950, 4, 9.89, 7.699, 21.02, 37.24
1950, 5, 10.06, 7.137, 70.74, 129.8
1950, 6, 13.07, 10.33, 32.17, 50.91
1950, 7, 18.91, 16.33, 12.27, 18.42
1950, 8, 15.99, 13.48, 8.977, 16.52
1950, 9, 14.79, 12.31, 1.35, 3.501
1950, 10, 8.045, 5.669, 51.62, 88.54
1950, 11, 2.307, -0.1105, 160.4, 283.3
1950, 12, 1.464, -0.5336, 97.06, 159.2
1951, 1, -2.693, -4.412, 165.3, 260.5
1951, 2, 1.63, -0.7612, 426.8, 589.3
1951, 3, 2.634, 0.2025, 242.1, 388.6
1951, 4, 4.784, 2.072, 71.8, 101.5
1951, 5, 8.44, 5.767, 26.98, 59.65
1951, 6, 15.89, 13.37, 25.76, 23.31
1951, 7, 17.73, 15.28, 2.032, 2.426
1951, 8, 16.58, 13.99, 0.03838, 0.01352
1951, 9, 13.63, 11.2, 4.171, 11.17
1951, 10, 4.176, 1.636, 30.56, 59.6
1951, 11, 3.117, 1.162, 49.04, 75.64
1951, 12, 0.2322, -1.536, 318.4, 547.1
1952, 1, -1.158, -3.129, 309.3, 493.7
1952, 2, -1.579, -3.87, 131.4, 199.6
1952, 3, 2.575, 0.00719, 57.24, 111.3
1952, 4, 8.797, 6.326, 142.3, 210.7
1952, 5, 9.776, 7.128, 63.29, 103
1952, 6, 12.86, 10.18, 34.36, 57.59
1952, 7, 18, 15.55, 19.28, 29.33
1952, 8, 17.09, 14.56, 5.411, 7.596
1952, 9, 15.71, 13.53, 3.14, 5.079
1952, 10, 13.18, 11.24, 8.802, 12.13
1952, 11, -0.5481, -2.562, 56.53, 109.4
1952, 12, -1.392, -2.919, 24.4, 44.15
1953, 1, -4.266, -5.925, 52.87, 84.32
1953, 2, 1.041, -1.142, 136.7, 191.3
1953, 3, 3.73, 1.334, 126.6, 198.8
1953, 4, 10.03, 7.66, 6.382, 17.08
1953, 5, 10.55, 8, 105.4, 152.1
1953, 6, 14.96, 12.43, 6.918, 8.005
1953, 7, 19.04, 16.56, 16.55, 14.81
1953, 8, 20.33, 17.83, 14.76, 15.55
1953, 9, 16.78, 14.5, 10.31, 16.02
1953, 10, 8.691, 6.459, 82.32, 132.7
1953, 11, 1.615, -0.4428, 100.1, 171.1
1953, 12, -2.119, -4.169, 146.9, 222.3
1954, 1, -1.306, -3.205, 244.3, 378.4
1954, 2, 3.153, 1.137, 50.2, 74.99
1954, 3, 3.428, 0.9934, 93.73, 145.4
1954, 4, 6.196, 3.738, 105.1, 175.2
1954, 5, 7.622, 4.85, 33.89, 69.29
1954, 6, 14.94, 12.43, 13.02, 23.13
1954, 7, 17.46, 14.95, 0, 0
1954, 8, 17.47, 14.88, 13.2, 27.77
1954, 9, 16.94, 14.72, 19.35, 43.3
1954, 10, 7.228, 4.93, 36.81, 70.23
1954, 11, 3.109, 1.086, 181, 302.3
1954, 12, -0.169, -2.051, 368.7, 579.4
1955, 1, -1.726, -3.43, 460.9, 648.2
1955, 2, 0.9442, -1.353, 239.1, 321
1955, 3, 0.9194, -1.74, 84.93, 117.1
1955, 4, 3.791, 1.149, 112.5, 203.7
1955, 5, 11.51, 8.922, 47.75, 91.42
1955, 6, 15.67, 13.14, 57.44, 95.86
1955, 7, 18.43, 15.72, 20.18, 32.43
1955, 8, 18.63, 16.17, 0, 0
1955, 9, 17, 14.71, 0.4399, 0.9875
1955, 10, 8.319, 6.177, 66.12, 107.3
1955, 11, 0.4564, -1.708, 90.67, 137.2
1955, 12, -1.423, -3.138, 51.39, 95.19
1956, 1, -0.181, -1.912, 420.8, 625.4
1956, 2, -4.809, -7.127, 68.29, 107.6
1956, 3, 2.661, 0.4878, 28.39, 49.27
1956, 4, 7.745, 5.355, 34.66, 59.31
1956, 5, 10.81, 8.183, 60.78, 91.13
1956, 6, 17.7, 15.14, 9.38, 19.57
1956, 7, 17.91, 15.35, 0.1214, 0.02859
1956, 8, 18.66, 16.26, 0.3969, 0.8698
