# Created by WEAP: 12/14/2020 6:01:17 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_CCSM4_r6i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_SCE_CEN_West Owens (98,296 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (50,858 ha),  2000 - 3000 m (25,900 ha),  3000 - 4000 m (21,452 ha),  4000 - 5000 m (86 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, 4.789, -0.1078, -5.434, -6.504, 38.03, 71.7, 163.3, 166.7
1950, 2, 6.377, 1.331, -4.241, -5.301, 35.88, 72.13, 172.2, 175.1
1950, 3, 8.947, 3.528, -2.292, -3.242, 27.79, 50.82, 118.5, 117.2
1950, 4, 15.51, 10.07, 4.304, 3.402, 1.184, 2.202, 7.115, 6.294
1950, 5, 14.89, 9.129, 2.894, 2.038, 13.29, 28.2, 69.29, 68.98
1950, 6, 19.45, 13.76, 7.599, 6.732, 7.317, 14.16, 15.81, 19.27
1950, 7, 23.98, 18.36, 12.19, 11.29, 2.776, 4.493, 5.487, 5.496
1950, 8, 21.77, 16.43, 10.6, 9.738, 6.183, 9.057, 12.75, 13.73
1950, 9, 18.51, 13.34, 7.767, 6.832, 19.84, 27.63, 46.04, 48.72
1950, 10, 11.16, 5.986, 0.4802, -0.4617, 17.33, 35.12, 66.47, 70.38
1950, 11, 5.026, 0.1142, -5.343, -6.359, 40.04, 67.17, 161.6, 167
1950, 12, 4.619, -0.2013, -5.535, -6.633, 32.34, 55.08, 130.6, 132.6
1951, 1, 1.909, -2.814, -7.699, -8.778, 12.07, 20.79, 46.63, 45.83
