# Created by WEAP: 12/14/2020 6:02:47 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_CCSM4_r6i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_WA_BPA_Lwr Columbia (1,123,552 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (789,036 ha),  1000 - 2000 m (311,983 ha),  2000 - 3000 m (22,533 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

1950, 1, 2.832, -2.761, -5.756, 62.42, 222.3, 264.7
1950, 2, 2.243, -2.938, -5.79, 56.96, 196.1, 237.9
1950, 3, 5.976, 0.2267, -2.731, 27.55, 111, 145
1950, 4, 11.09, 4.683, 1.521, 15.95, 83.29, 109.8
1950, 5, 14.08, 7.433, 4.487, 13.56, 37.94, 54.3
1950, 6, 17.45, 11.01, 8.149, 32.21, 58.04, 80.49
1950, 7, 21.93, 15.63, 12.58, 23.8, 36.34, 41.97
1950, 8, 19.98, 13.34, 10.37, 33.35, 113.4, 139.3
1950, 9, 17.36, 11.36, 8.607, 9.751, 61.72, 75.05
1950, 10, 8.67, 3.325, 0.5609, 24.61, 131.8, 178.9
1950, 11, 2.281, -2.729, -5.572, 60.23, 197.1, 227
1950, 12, 1.535, -3.766, -6.67, 97.27, 378, 480.7
1951, 1, -3.895, -7.743, -10.31, 78.42, 294.7, 368.3
1951, 2, 2.671, -2.433, -5.158, 79.01, 292.8, 368.9
1951, 3, 5.424, -0.4631, -3.394, 44.27, 152.7, 191.4
1951, 4, 8.447, 2.125, -0.9989, 26.27, 78.45, 103.3
1951, 5, 11.7, 4.885, 1.706, 20.56, 45.02, 53.27
1951, 6, 19.26, 12.66, 9.792, 15.74, 22.62, 28.95
1951, 7, 20.15, 13.08, 10.05, 7.251, 23.16, 30.84
1951, 8, 21.53, 15.36, 12.55, 21.26, 75.65, 95.16
1951, 9, 16.51, 10.4, 7.449, 14.73, 53.91, 69.31
1951, 10, 4.93, -0.6964, -3.605, 13.35, 54.22, 73.59
1951, 11, 0.9439, -4.348, -7.32, 24.47, 92.53, 106.6
1951, 12, -3.022, -7.003, -9.596, 95.17, 311.8, 386
1952, 1, -6.083, -10.05, -12.56, 140.1, 545.7, 700
1952, 2, -1.224, -6.258, -9.129, 41.86, 167.4, 200.2
1952, 3, 6.518, 0.7502, -2.18, 21.51, 80.66, 112
1952, 4, 12.46, 6.366, 3.329, 14.32, 42.8, 54.21
1952, 5, 15.96, 9.159, 5.926, 10.43, 28.02, 33.99
1952, 6, 17.68, 10.73, 7.645, 27.04, 64.72, 85.35
1952, 7, 21.45, 14.59, 11.39, 3.804, 8.396, 11.71
1952, 8, 20.92, 14.59, 11.72, 0.7402, 3.162, 3.65
1952, 9, 17.02, 10.92, 7.867, 1.94, 11.56, 13.93
1952, 10, 12.05, 6.634, 3.651, 8.672, 50.91, 65.15
1952, 11, -2.802, -6.865, -9.495, 21.77, 87.01, 104.4
1952, 12, -2.829, -6.964, -9.605, 46.43, 189.8, 236.6
1953, 1, -7.976, -11.87, -14.42, 46.2, 167.7, 199.3
1953, 2, -3.297, -7.03, -9.56, 30.32, 97.85, 137.1
1953, 3, 5.563, -0.3679, -3.216, 64.02, 254.4, 339.6
1953, 4, 12.64, 6.732, 3.649, 1.555, 7.096, 6.731
1953, 5, 16.55, 9.724, 6.517, 24.7, 80.41, 130.3
1953, 6, 16.23, 9.624, 6.783, 25.33, 52.79, 72.19
1953, 7, 22.65, 15.64, 12.52, 3.035, 7.759, 10.21
1953, 8, 21.96, 14.97, 11.93, 2.12, 7.265, 7.111
1953, 9, 17.58, 11.46, 8.453, 4.957, 15.58, 20.61
1953, 10, 8.557, 3.051, 0.04572, 17.32, 82.53, 104.9
1953, 11, 0.1286, -4.998, -7.817, 21.82, 107.7, 139.6
1953, 12, -4.732, -8.685, -11.37, 60.8, 213.3, 264.6
1954, 1, -5.506, -9.273, -11.93, 92.42, 279.1, 331.9
1954, 2, 2.244, -2.866, -5.725, 22.24, 107.3, 132.2
1954, 3, 5.917, 0.1591, -2.776, 50.45, 213.8, 299.5
1954, 4, 9.997, 3.521, 0.4359, 31.83, 117.6, 168.9
1954, 5, 10.78, 4.102, 1.146, 32.52, 93.83, 120.3
1954, 6, 17.44, 10.36, 7.261, 4.6, 24.46, 42.39
1954, 7, 20.9, 13.87, 10.67, 5.522, 3.518, 4.404
1954, 8, 21.22, 14.53, 11.57, 10.84, 25.67, 32.56
1954, 9, 18.05, 11.84, 8.879, 7.002, 35.3, 45.98
1954, 10, 8.936, 3.207, 0.3679, 29.86, 128.3, 169.3
1954, 11, 3.067, -1.776, -4.555, 50.39, 185.4, 225.8
1954, 12, 0.0557, -4.592, -7.308, 83.33, 249.7, 299.4
1955, 1, -1.419, -6.005, -8.695, 50.05, 167.2, 201.2
1955, 2, 2.837, -2.404, -5.249, 34.55, 147, 192.9
1955, 3, 4.144, -1.62, -4.692, 24.88, 101.3, 129.4
1955, 4, 10.17, 4.016, 1.188, 23.47, 88.36, 119.3
1955, 5, 14.99, 8.519, 5.473, 15.12, 45.81, 59.64
1955, 6, 20.25, 13.57, 10.52, 6.512, 16.79, 19.12
1955, 7, 23.7, 16.48, 13.31, 1.131, 4.584, 4.448
1955, 8, 23.44, 16.88, 13.97, 5.34, 13.9, 20.7
1955, 9, 16.13, 9.869, 6.842, 3.795, 24.6, 30.11
1955, 10, 9.526, 4.043, 1.112, 50.18, 151.9, 189.6
1955, 11, 1.77, -3.367, -6.319, 26.35, 134.7, 182.2
1955, 12, -4.409, -8.783, -11.61, 35.44, 160.3, 200.5
1956, 1, -0.9674, -5.548, -8.368, 75.08, 238.9, 290.8
1956, 2, -5.007, -9.046, -11.63, 29.18, 124.8, 153.5
1956, 3, 4.837, -1.197, -4.275, 13.84, 101.8, 141.9
1956, 4, 10.08, 3.949, 1.001, 8.123, 44.18, 64.58
1956, 5, 14.73, 8.26, 5.191, 12.83, 38.32, 53.23
1956, 6, 20.09, 13.13, 10.05, 17.05, 26.69, 28.1
1956, 7, 20.47, 13.57, 10.59, 9.48, 39.85, 59.05
1956, 8, 20.65, 14.11, 11.12, 2.51, 14.56, 17.66
1956, 9, 16.56, 10.21, 7.176, 11.16, 37.3, 46.92
1956, 10, 8.909, 3.179, 0.464, 52.47, 226.9, 289.8
1956, 11, 3.347, -1.491, -4.38, 43.6, 160.6, 202.7
1956, 12, -1.432, -6.079, -8.797, 79.92, 299.2, 406.4
1957, 1, -4.93, -8.819, -11.43, 35.47, 170.2, 227.5
1957, 2, 0.3108, -3.899, -6.471, 2.409, 14.81, 22.84
1957, 3, 5.452, -0.07552, -3.129, 16.76, 81.35, 108.4
1957, 4, 8.236, 1.711, -1.444, 13.18, 63.58, 82.93
1957, 5, 13.91, 7.129, 3.967, 13.24, 49.7, 59.74
1957, 6, 16.32, 9.225, 6.106, 8.414, 29.5, 34.38
1957, 7, 22.34, 15.46, 12.42, 16.14, 27.11, 38.02
1957, 8, 21.47, 14.59, 11.6, 34.56, 70.7, 89.35
1957, 9, 16.21, 10.14, 7.106, 6.481, 42.41, 53.67
1957, 10, 8.717, 2.775, -0.2787, 49.02, 186.4, 252.7
1957, 11, -1.36, -6.041, -8.862, 33.94, 151.8, 187.4
1957, 12, -3.57, -7.697, -10.32, 33.22, 144.4, 193.8
1958, 1, -3.603, -7.749, -10.36, 65.78, 236.4, 285.6
1958, 2, 3.072, -2.295, -5.165, 18.6, 82.61, 110.2
1958, 3, 7.209, 1.044, -1.914, 32.23, 150.2, 214.3
1958, 4, 7.51, 0.9967, -2.154, 46.06, 161.9, 222
1958, 5, 12.65, 5.97, 2.939, 51.97, 120.2, 155.3
1958, 6, 18.08, 11.6, 8.697, 43.39, 66.59, 81.04
1958, 7, 21.83, 15.1, 11.94, 9.402, 7.077, 7.691
1958, 8, 21.09, 14.34, 11.43, 16.5, 46.51, 55.25
1958, 9, 16.88, 10.8, 7.926, 5.124, 29.54, 39.12
1958, 10, 7.299, 1.537, -1.452, 37.41, 145.7, 189.7
1958, 11, 2.077, -2.936, -5.771, 85.26, 300, 357.6
1958, 12, -5.687, -9.4, -11.83, 75.22, 217.4, 261
1959, 1, -11.9, -14.75, -17.22, 26.37, 119.7, 152.9
1959, 2, -3.318, -7.259, -9.874, 11.56, 54.2, 66.15
1959, 3, 4.595, -1.033, -3.88, 43.26, 144.9, 182.6
