# Created by WEAP: 12/14/2020 6:01:41 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\monthly_CCSM4_r6i1p1.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1950 - December 2099 (1,800 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_McCloud (110,591 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (6,589 ha),  1000 - 2000 m (95,260 ha),  2000 - 3000 m (7,726 ha),  3000 - 4000 m (920 ha),  4000 - 5000 m (97 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

1950, 1, 4.302, 1.815, -3.284, -6.862, -9.886, 309.3, 280.6, 256.3, 303.1, 331.5
1950, 2, 6.056, 3.727, -1.231, -4.772, -7.64, 400.7, 385.4, 361.7, 450.1, 521.1
1950, 3, 7.606, 5.231, 0.2188, -3.262, -6.206, 234.1, 199.3, 191.5, 244.2, 268.1
1950, 4, 13.38, 10.8, 5.457, 2.003, -0.9481, 38.64, 30.09, 40.16, 54.23, 64.15
1950, 5, 12.62, 10.2, 5.015, 1.563, -1.378, 111.1, 95.69, 120, 162.4, 206.1
1950, 6, 16.24, 13.73, 8.493, 4.993, 2.005, 61.11, 58.9, 72.03, 83.27, 103.7
1950, 7, 21.98, 19.13, 13.81, 10.37, 7.411, 20.6, 16.96, 21.35, 22.37, 24.92
1950, 8, 18.77, 16.26, 11.06, 7.623, 4.664, 8.588, 10.65, 12.28, 12.64, 14.82
1950, 9, 17.62, 15.04, 9.858, 6.388, 3.368, 0.8625, 0.7792, 1.126, 1.193, 1.247
1950, 10, 11.1, 8.321, 3.103, -0.3483, -3.362, 69.17, 62.36, 47.81, 53.96, 63.86
1950, 11, 5.333, 2.84, -2.4, -5.901, -8.869, 224.7, 197.1, 180, 220.7, 254.8
1950, 12, 5.285, 2.729, -2.515, -6.021, -8.976, 183.7, 165.8, 139, 158.4, 173.5
1951, 1, 1.454, -1.349, -6.501, -9.939, -12.91, 264.4, 237.9, 189.3, 219.5, 236.6
1951, 2, 4.684, 2.356, -2.577, -6.111, -8.938, 572.7, 540.3, 517.9, 626.1, 715.5
1951, 3, 6.3, 3.88, -1.197, -4.693, -7.625, 292.3, 275.4, 297.9, 382.5, 468.1
1951, 4, 7.826, 5.318, 0.1104, -3.35, -6.285, 72.78, 68.89, 83.71, 108.6, 127.6
1951, 5, 11.67, 9.231, 4.002, 0.5587, -2.399, 51.87, 44.42, 36.79, 45.22, 52.24
1951, 6, 19.44, 16.62, 11.15, 7.673, 4.64, 31.55, 34.14, 43, 47.95, 61.14
1951, 7, 19.81, 17.41, 12.26, 8.736, 5.756, 2.114, 1.148, 1.732, 2.281, 2.486
1951, 8, 19.69, 17.24, 12.29, 8.798, 5.852, 0.2544, 0.2076, 0.4587, 0.5613, 0.6935
1951, 9, 16.65, 13.93, 8.813, 5.453, 2.512, 4.447, 7.537, 8.2, 9.379, 12.6
1951, 10, 6.857, 4.344, -0.9031, -4.382, -7.406, 44.06, 46, 48.6, 60.37, 77.16
1951, 11, 6.958, 4.145, -1.33, -4.851, -7.937, 96.55, 90.59, 88.76, 107.8, 127.9
1951, 12, 3.632, 1.144, -3.821, -7.255, -10.12, 471.2, 457.2, 398.2, 476.2, 537.7
1952, 1, 2.414, -0.3003, -5.547, -8.935, -11.92, 493.7, 470.6, 456.6, 544.4, 631.9
1952, 2, 2.388, -0.1277, -5.27, -8.768, -11.71, 224.7, 198, 180.7, 218.2, 238
1952, 3, 6.397, 4.035, -0.991, -4.487, -7.488, 129, 115.3, 128.9, 161.8, 195
1952, 4, 12.71, 9.964, 4.785, 1.309, -1.672, 147.9, 126.9, 117.3, 145.6, 159.3
1952, 5, 14.26, 11.67, 6.53, 3.064, 0.09294, 55.67, 48.77, 50.46, 64.6, 78.66
1952, 6, 15.62, 12.95, 7.664, 4.259, 1.293, 22.69, 24.81, 28.19, 31.8, 41.37
1952, 7, 21.93, 19.37, 14.16, 10.69, 7.729, 4.034, 3.973, 3.983, 5.281, 6.369
1952, 8, 20.55, 17.9, 12.74, 9.295, 6.318, 9.937, 10.95, 17.59, 20.63, 25.33
1952, 9, 19.71, 16.9, 11.71, 8.298, 5.332, 0.7327, 1.022, 1.256, 1.604, 2.03
1952, 10, 16.64, 13.88, 8.419, 4.956, 1.885, 0.6233, 1.305, 2.804, 3.319, 4.692
1952, 11, 2.928, -0.05187, -5.413, -8.693, -11.56, 68.75, 64.29, 59.25, 71.06, 84.23
1952, 12, 2.765, -0.03436, -5.437, -8.856, -11.87, 60.4, 60.81, 51.24, 57.88, 65.02
1953, 1, 0.195, -2.709, -8.206, -11.62, -14.65, 96.06, 90.14, 73.45, 85.17, 95.08
1953, 2, 5.119, 2.299, -2.966, -6.325, -9.266, 279, 255.8, 240.4, 297.1, 324.6
1953, 3, 7.369, 4.921, -0.2154, -3.763, -6.748, 178.1, 160, 156.1, 198, 227.1
1953, 4, 14.02, 11.35, 6.271, 2.915, 0.02119, 4.21, 3.918, 4.006, 5.169, 5.657
1953, 5, 14.86, 12.32, 7.26, 3.797, 0.834, 52.79, 56.6, 59.85, 77.4, 98.68
