# Created by WEAP: 4/20/2021 7:22:51 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_inmcm4_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2007 - December 2099 (1,116 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_SF Feather (31,747 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (15,544 ha),  1000 - 2000 m (16,203 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2007, 1, 5.851, 2.164, 279.8, 363.3
2007, 2, 7.686, 3.513, 307.2, 388.4
2007, 3, 10.25, 6.771, 451.4, 611.5
2007, 4, 12.36, 8.756, 188.8, 222.5
2007, 5, 15.28, 11.41, 48.11, 75.31
2007, 6, 19.06, 15.27, 57.89, 66.99
2007, 7, 25.15, 21.36, 2.94, 4.406
2007, 8, 27.53, 23.94, 0, 0.01167
2007, 9, 22.6, 18.92, 16.28, 18.07
2007, 10, 18.23, 14.54, 31.1, 36.58
2007, 11, 9.4, 5.524, 49.31, 57.38
2007, 12, 6.351, 2.913, 474.4, 585.1
2008, 1, 6.072, 2.626, 308.6, 413.8
2008, 2, 8.353, 4.412, 201.5, 260.1
2008, 3, 8.603, 4.622, 209.6, 274.5
2008, 4, 10.95, 7.166, 148.9, 197.8
2008, 5, 15.76, 11.9, 33.75, 50.47
2008, 6, 20.01, 16.15, 18.97, 22.85
2008, 7, 25.32, 21.52, 1.673, 3.309
2008, 8, 24.15, 20.68, 0, 0
2008, 9, 22.95, 19.3, 31.09, 31.65
2008, 10, 19.49, 16.14, 21.71, 26.88
2008, 11, 12.21, 9.195, 261.1, 339.5
2008, 12, 4.138, 0.238, 103.8, 125.9
2009, 1, 6.113, 2.634, 498.1, 676.1
2009, 2, 7.085, 3.136, 458.9, 596.9
2009, 3, 7.883, 4.197, 222.1, 314.1
2009, 4, 14.28, 10.4, 99.26, 116.3
2009, 5, 18.8, 15.01, 62.65, 108.1
2009, 6, 20.49, 16.68, 12.18, 20.64
2009, 7, 24.44, 20.89, 0.7501, 1.559
2009, 8, 25.44, 21.82, 0, 0
2009, 9, 23.75, 20.33, 17.69, 16.84
2009, 10, 20.12, 16.69, 28.16, 32.07
2009, 11, 6.253, 2.526, 150.8, 189.2
2009, 12, 6.918, 3.614, 583.3, 746.1
2010, 1, 6.211, 2.7, 509.9, 726
2010, 2, 6.804, 2.995, 412.2, 538.7
