# Created by WEAP: 4/20/2021 7:20:49 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_inmcm4_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2007 - December 2099 (1,116 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_CEN_Pajaro (336,291 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (318,564 ha),  1000 - 2000 m (17,727 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2007, 1, 7.813, 4.605, 122.4, 120.2
2007, 2, 10.28, 6.879, 129.7, 133.4
2007, 3, 11.4, 8.783, 200.1, 179.1
2007, 4, 12.28, 9.442, 68.51, 47.08
2007, 5, 15.99, 15.2, 2.088, 4.122
2007, 6, 17.69, 16.94, 0.3718, 0.06681
2007, 7, 21.06, 22.05, 0.5032, 0.03493
2007, 8, 23.39, 25.63, 0.008629, 0.0002169
2007, 9, 21.11, 20.38, 0.8149, 0.04993
2007, 10, 18.75, 17.12, 15.37, 13.99
2007, 11, 10.92, 7.819, 7.376, 4.81
2007, 12, 8.426, 5.379, 100.8, 93.4
2008, 1, 8.137, 5.194, 118.5, 101.8
2008, 2, 9.831, 6.399, 66.19, 48.32
2008, 3, 10.4, 7.085, 57.36, 46.99
2008, 4, 11.82, 9.292, 53.21, 50.09
2008, 5, 15.86, 15, 4.809, 14.35
2008, 6, 18.28, 18.03, 1.044, 3.04
2008, 7, 21.76, 23.31, 0.06867, 0.001069
2008, 8, 20.41, 21.76, 0.02587, 0.00546
2008, 9, 22.44, 22.34, 1.321, 0.09121
2008, 10, 18.88, 17.71, 0.5954, 0.4709
2008, 11, 13.26, 10.76, 161.9, 144.1
2008, 12, 6.53, 3.167, 44.31, 42.8
2009, 1, 8.196, 5.355, 247.2, 238.1
2009, 2, 9.039, 5.108, 151.7, 133.7
2009, 3, 10.19, 7.928, 134.7, 154.3
2009, 4, 13.7, 11.63, 38.14, 37.34
2009, 5, 18.12, 17.44, 24.9, 23.89
2009, 6, 18.33, 17.73, 2.79, 0.4388
2009, 7, 20.98, 21.79, 0.01916, 0.01359
2009, 8, 21.3, 22.15, 0.002289, 0.0002512
2009, 9, 23.35, 23.45, 2.036, 5.194
2009, 10, 19.55, 18.06, 0.5249, 0.2304
2009, 11, 9.694, 6.307, 91.22, 107.8
2009, 12, 7.864, 4.505, 274, 266.9
2010, 1, 7.695, 4.156, 115.5, 111.1
2010, 2, 9.398, 5.801, 200.7, 175.4
2010, 3, 10.43, 6.866, 33.81, 35.7
2010, 4, 13.63, 11.25, 21.5, 24.78
2010, 5, 15.21, 13.53, 3.995, 2.359
2010, 6, 18.95, 18.81, 0.05075, 0.003022
2010, 7, 19.65, 20.57, 4.363, 1.529
2010, 8, 20.89, 22.41, 0.05952, 0.03405
2010, 9, 20.35, 20.04, 0.2312, 0.02113
2010, 10, 19.05, 17.33, 15.14, 23.13
2010, 11, 13.44, 10.62, 43.53, 51.05
2010, 12, 11.18, 8.486, 142.9, 114.9
2011, 1, 9.644, 6.818, 2.148, 0.728
2011, 2, 8.625, 5.529, 101.2, 84.46
2011, 3, 10.56, 7.618, 87.34, 63.24
2011, 4, 14.52, 12.68, 48.1, 46.14
2011, 5, 15.95, 15.1, 4.971, 6.899
2011, 6, 19.12, 19.41, 0.8178, 0.04835
2011, 7, 21.65, 23.31, 0.02751, 0.0135
2011, 8, 22.13, 23.95, 2.759, 0.07015
2011, 9, 21.32, 21.92, 0.2013, 0.006133
2011, 10, 17.21, 15.73, 33.72, 36.1
2011, 11, 12.84, 10.06, 68.05, 67.29
2011, 12, 8.362, 5.4, 119.6, 104.5
2012, 1, 10.45, 8.534, 8.219, 6.008
2012, 2, 9.385, 6.536, 200.1, 245.4
2012, 3, 11.98, 9.575, 4.171, 1.946
2012, 4, 13.48, 11.55, 47.39, 39.22
2012, 5, 16.18, 15.43, 4.33, 3.399
2012, 6, 19.77, 20.37, 15.82, 9.609
2012, 7, 20.88, 22.02, 1.835, 2.278
2012, 8, 20.46, 21.34, 0.2067, 0.8683
2012, 9, 21.06, 21.14, 5.07, 3.755
2012, 10, 16.64, 14.45, 2.771, 3.106
2012, 11, 12.11, 9.365, 137.1, 132.7
2012, 12, 9.161, 6.148, 28.5, 37.5
2013, 1, 10.43, 8.777, 190.7, 149.4
2013, 2, 11.6, 8.484, 130.7, 179.6
2013, 3, 11.71, 9.299, 15.89, 14.61
2013, 4, 14.47, 12.03, 2.271, 1.359
2013, 5, 16.54, 15.63, 12.45, 9.391
2013, 6, 20.24, 20.41, 0.09719, 0.0153
2013, 7, 24.03, 26.6, 0.05168, 0.008766
2013, 8, 21.14, 22.02, 0.8402, 0.06031
2013, 9, 19.03, 18.55, 1.342, 1.592
2013, 10, 16.69, 14.57, 6.446, 1.719
2013, 11, 11.42, 8.292, 134.4, 143.4
2013, 12, 8.588, 4.993, 113.6, 99.03
2014, 1, 8.061, 5.233, 25.64, 22.5
2014, 2, 9.697, 6.702, 147.3, 150.5
2014, 3, 12.83, 10.5, 96.63, 69.43
2014, 4, 17.1, 15.54, 20.22, 26.75
2014, 5, 16.18, 15.19, 12.19, 6.692
2014, 6, 21.02, 21.83, 1.938, 2.992
2014, 7, 19.18, 19.69, 0.00469, 0.0006151
2014, 8, 20.3, 21.43, 0.003526, 0.0002068
2014, 9, 21.25, 21.59, 0.2772, 0.03504
2014, 10, 17.6, 15.87, 18.04, 8.848
2014, 11, 11.61, 8.779, 70.07, 49.94
2014, 12, 8.735, 5.278, 11.42, 17.32
2015, 1, 9.781, 7.814, 201.5, 149.2
2015, 2, 11.56, 9.068, 147.5, 166.5
2015, 3, 11.43, 8.627, 29.92, 46.85
2015, 4, 15.62, 14.23, 24.48, 17.97
2015, 5, 17.66, 16.95, 17.42, 23.87
2015, 6, 18.78, 18.55, 0.0008218, 0.0006371
2015, 7, 22.42, 24.31, 0.03093, 0.1279
2015, 8, 21.36, 22.51, 0.9449, 7.189
2015, 9, 19.75, 19.49, 0.02348, 6.032E-5
2015, 10, 16.39, 14.41, 3.116, 2.107
2015, 11, 10.43, 7.161, 52.03, 58.27
2015, 12, 9.42, 6.67, 7.591, 3.476
2016, 1, 8.594, 5.581, 328.2, 293.9
2016, 2, 10.28, 7.056, 104.3, 87.93
2016, 3, 10.91, 8.098, 53.74, 57.24
2016, 4, 14.2, 11.66, 16.03, 13.17
2016, 5, 17.9, 16.73, 4.564, 9.153
2016, 6, 21.72, 22.64, 0.1077, 0.008093
2016, 7, 22.05, 23.76, 1.65, 2.028
2016, 8, 20.03, 20.56, 0.0598, 0.0009781
2016, 9, 20.77, 21.16, 0.2216, 0.03586
