# Created by WEAP: 4/20/2021 7:22:51 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_inmcm4_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2007 - December 2099 (1,116 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Lost Creek (4,240 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (4,240 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 1000 to 2000 m
2023, 6, 16.39, 38.41
2023, 7, 22.42, 0
2023, 8, 21.78, 0
2023, 9, 18.56, 92.69
2023, 10, 11.55, 81.94
2023, 11, 3.23, 237.4
2023, 12, 4.113, 309.5
2024, 1, 4.52, 21.13
2024, 2, 3.798, 177.5
2024, 3, 8.265, 280.5
2024, 4, 7.529, 162.8
2024, 5, 13.72, 12.84
2024, 6, 19.83, 14.6
2024, 7, 22.48, 0
2024, 8, 20.68, 3.159
2024, 9, 14.91, 4.058
2024, 10, 10.83, 271.6
2024, 11, 6.97, 476.4
2024, 12, 2.65, 623.4
2025, 1, 6.588, 458.4
2025, 2, 5.082, 143.4
2025, 3, 4.228, 433.3
2025, 4, 11.12, 278
2025, 5, 15.32, 103.6
2025, 6, 19.35, 21.07
2025, 7, 20.89, 0
2025, 8, 20.78, 0.1988
2025, 9, 21.01, 0.6096
2025, 10, 11.54, 11.64
2025, 11, 6.293, 317.8
2025, 12, 3.162, 675.7
2026, 1, 2.98, 100.1
2026, 2, 4.553, 276.2
2026, 3, 5.299, 193.4
2026, 4, 7.463, 227.5
2026, 5, 10.62, 66.93
2026, 6, 15.13, 146.6
2026, 7, 20.93, 20.51
2026, 8, 20.65, 8.473
2026, 9, 20.98, 8.795
2026, 10, 15.16, 145.9
2026, 11, 7.674, 73.79
2026, 12, 1.509, 53.8
2027, 1, 2.791, 907.1
2027, 2, 1.603, 798.7
2027, 3, 6.094, 303.4
2027, 4, 7.967, 193.1
2027, 5, 10.72, 20.71
2027, 6, 13.6, 35.25
2027, 7, 18.55, 8.184
2027, 8, 21.72, 2.321
2027, 9, 18.07, 87.24
2027, 10, 16.11, 0.4065
2027, 11, 6.031, 53.02
2027, 12, 5.684, 143.9
2028, 1, 4.247, 871.1
2028, 2, 4.191, 447.4
2028, 3, 3.831, 183.1
2028, 4, 6.45, 93.24
2028, 5, 15.36, 66.91
2028, 6, 16.92, 40.09
2028, 7, 23.11, 1.433
2028, 8, 22.69, 117.1
2028, 9, 17.36, 21.28
2028, 10, 13.56, 122.2
2028, 11, 8.703, 75.95
2028, 12, 3.126, 2.399
2029, 1, 1.159, 107.1
2029, 2, 3.169, 83.72
2029, 3, 5.689, 219.2
2029, 4, 9.781, 135.7
2029, 5, 10.65, 11.17
2029, 6, 18.78, 13.13
2029, 7, 23.3, 36.18
2029, 8, 19.07, 0.1587
2029, 9, 17.15, 1.197
2029, 10, 12.51, 108.2
2029, 11, 7.441, 12.6
2029, 12, 7.347, 113.2
2030, 1, 4.484, 392.8
2030, 2, 7.63, 79.42
2030, 3, 6.838, 389.5
2030, 4, 9.405, 254.1
2030, 5, 13.39, 7.459
2030, 6, 18.01, 0
2030, 7, 21.88, 8.671
2030, 8, 20.2, 1.467
2030, 9, 20.49, 0.9932
2030, 10, 12.95, 18.39
2030, 11, 8.814, 341.3
2030, 12, 5.629, 111.6
2031, 1, 1.918, 217.3
2031, 2, 2.634, 265.6
2031, 3, 5.453, 511.7
2031, 4, 8.472, 107.8
2031, 5, 14.85, 112.4
2031, 6, 21.45, 74.98
2031, 7, 22.22, 0.7694
2031, 8, 19.86, 0.002663
2031, 9, 17.77, 103.6
2031, 10, 15.69, 336.3
2031, 11, 5.958, 357.7
2031, 12, 3.166, 70.15
2032, 1, 4.101, 541
2032, 2, 3.547, 428.9
2032, 3, 3.557, 571.5
2032, 4, 7.721, 134.5
2032, 5, 9.83, 52.33
2032, 6, 18.64, 9.191
2032, 7, 21.89, 0
2032, 8, 21.99, 1.662
2032, 9, 17.83, 40.4
2032, 10, 11.35, 9.602
2032, 11, 6.94, 300.1
2032, 12, 3.428, 346.5
2033, 1, 5.681, 482.2
2033, 2, 4.32, 587.2
2033, 3, 6.804, 328.6
2033, 4, 7.96, 153.5
2033, 5, 11.43, 60.01
2033, 6, 19.21, 43.55
2033, 7, 22.49, 52.44
2033, 8, 20.43, 0.638
2033, 9, 15.69, 1.175
2033, 10, 15.35, 52.47
2033, 11, 9.712, 357
2033, 12, 3.342, 658.3
2034, 1, 1.401, 396.9
2034, 2, 4.561, 211.8
2034, 3, 5.484, 345.7
2034, 4, 5.621, 201.4
2034, 5, 11.49, 39.95
2034, 6, 16.94, 43.43
2034, 7, 23, 0
2034, 8, 22.61, 0
2034, 9, 16.99, 37.44
2034, 10, 16.86, 77.71
2034, 11, 4.538, 246.7
2034, 12, 2.739, 522.1
2035, 1, 2.481, 248.4
2035, 2, 4.031, 425.4
2035, 3, 5.394, 90.18
2035, 4, 6.773, 53.16
2035, 5, 11.33, 37.59
2035, 6, 16.55, 33.84
2035, 7, 21.23, 1.968
2035, 8, 20.54, 2.917
2035, 9, 15.16, 20.59
2035, 10, 13.35, 13.44
2035, 11, 6.559, 2.951
2035, 12, 2.256, 298.2
2036, 1, 2.659, 342.9
2036, 2, 4.056, 564.9
2036, 3, 5.584, 499.8
2036, 4, 13.36, 180
2036, 5, 15.88, 74.93
2036, 6, 18.65, 7.849
2036, 7, 25.59, 18.62
2036, 8, 22.77, 37.76
2036, 9, 17.27, 18.07
2036, 10, 17.47, 60.52
2036, 11, 11.06, 678.5
2036, 12, 1.627, 178.8
2037, 1, 3.305, 428.9
2037, 2, 3.114, 10.09
2037, 3, 3.443, 164.7
2037, 4, 6.524, 148.3
2037, 5, 12.37, 68.33
2037, 6, 19.13, 5.971
2037, 7, 21.95, 3.748
2037, 8, 20.32, 4.83
2037, 9, 15.52, 9.449
2037, 10, 12.97, 333
2037, 11, 6.738, 262.8
2037, 12, 3.378, 604.3
2038, 1, 4.687, 1040
2038, 2, 5.876, 314.2
2038, 3, 6.189, 216.8
2038, 4, 8.43, 355.3
2038, 5, 14.86, 131.8
2038, 6, 19.05, 7.868
2038, 7, 20.35, 5.853
2038, 8, 20.27, 0.1294
2038, 9, 19.2, 0.1651
2038, 10, 10.03, 37.69
2038, 11, 8.877, 46.34
2038, 12, 5.381, 133.2
2039, 1, 1.307, 201.9
2039, 2, 3.004, 57.73
2039, 3, 5.855, 106.3
2039, 4, 5.325, 148.2
2039, 5, 11.42, 22.63
2039, 6, 15.65, 6.343
2039, 7, 22.41, 33.44
2039, 8, 24.46, 17.26
2039, 9, 19.58, 83.84
2039, 10, 15.21, 11.2
2039, 11, 10.24, 125.5
2039, 12, 3.681, 452.9
2040, 1, 3.674, 171
2040, 2, 5.773, 184.1
2040, 3, 7.464, 261.9
2040, 4, 7.335, 60.88
2040, 5, 12.07, 149.4
2040, 6, 20.1, 141.5
2040, 7, 21.19, 1.249
2040, 8, 22.11, 0.03307
2040, 9, 14.85, 86.41
2040, 10, 14.94, 9.47
2040, 11, 8.113, 619.7
2040, 12, 2.869, 168.5
2041, 1, 2.076, 391
2041, 2, 1.266, 165
2041, 3, 4.476, 630.2
2041, 4, 11.84, 128.1
2041, 5, 13.75, 209.3
2041, 6, 14.83, 20.55
2041, 7, 21.99, 10.95
2041, 8, 21.16, 0.1927
2041, 9, 16.69, 3.269
2041, 10, 15.26, 25.53
2041, 11, 4.787, 302.5
2041, 12, 2.679, 360.7
2042, 1, 1.269, 191
2042, 2, 5.26, 486.7
2042, 3, 5.529, 100.5
2042, 4, 11.21, 232.9
2042, 5, 9.692, 120.1
2042, 6, 17.97, 66.05
2042, 7, 22.49, 0
2042, 8, 21.82, 29.59
2042, 9, 19.31, 85.41
2042, 10, 14.44, 200
2042, 11, 6.726, 38.85
2042, 12, 2.05, 5.457
2043, 1, 3.905, 420.1
2043, 2, 3.5, 338.8
2043, 3, 8.494, 83.94
2043, 4, 7.997, 31.58
2043, 5, 11.88, 31.42
2043, 6, 16.78, 1.993
2043, 7, 21.18, 0
2043, 8, 19.77, 6.337
2043, 9, 15.38, 9.535
2043, 10, 11.54, 5.007
2043, 11, 8.838, 467.9
2043, 12, 5.605, 553.4
2044, 1, 1.808, 55.39
2044, 2, 3.522, 216.6
2044, 3, 7.045, 734.8
2044, 4, 13.01, 139.4
2044, 5, 13.89, 19.68
2044, 6, 17.79, 4.258
2044, 7, 22.45, 0
2044, 8, 21.75, 1.038
2044, 9, 17.78, 8.309
2044, 10, 18.03, 25.07
2044, 11, 4.848, 383.3
2044, 12, 2.92, 414.9
2045, 1, 3.478, 602.1
2045, 2, 5.218, 218.7
2045, 3, 4.376, 152.5
2045, 4, 4.963, 419.5
2045, 5, 16.46, 6.135
2045, 6, 19.18, 16.35
2045, 7, 24.97, 0
2045, 8, 22.63, 0.1191
2045, 9, 15.83, 7.843
2045, 10, 14.04, 76.86
2045, 11, 8.074, 591.5
2045, 12, 5.974, 282.6
2046, 1, 1.763, 49.44
2046, 2, 3.645, 133.1
2046, 3, 6.144, 189
2046, 4, 4.67, 83.88
2046, 5, 13.43, 209.3
2046, 6, 17.82, 15.01
2046, 7, 20.91, 2.527
2046, 8, 22.39, 0.1233
2046, 9, 17.83, 30.2
2046, 10, 15.81, 182.9
2046, 11, 4.084, 13.5
2046, 12, 5.414, 87.33
2047, 1, 3.755, 262.6
2047, 2, 1.877, 83.94
2047, 3, 7.911, 257.7
2047, 4, 9.33, 143.4
2047, 5, 10.67, 57.03
2047, 6, 17.81, 30.12
2047, 7, 22.13, 3.656
2047, 8, 22.01, 2.595
2047, 9, 16.19, 6.936
2047, 10, 12.9, 73.4
2047, 11, 9.191, 462.8
2047, 12, 5.144, 464.9
2048, 1, 1.593, 553.6
2048, 2, 7.956, 100.3
2048, 3, 8.579, 109.5
2048, 4, 8.695, 350.4
2048, 5, 10.11, 127.7
2048, 6, 17.71, 67.81
2048, 7, 21.85, 0.1458
2048, 8, 20.59, 0
2048, 9, 17.57, 0
2048, 10, 13.48, 117.1
2048, 11, 6.073, 65.28
2048, 12, 1.818, 91.62
2049, 1, 4.02, 524.8
2049, 2, 4.925, 269.9
2049, 3, 8.746, 98.6
2049, 4, 7.82, 36.44
2049, 5, 13.21, 50.82
2049, 6, 14.03, 259.6
2049, 7, 21.4, 0
2049, 8, 20.61, 0
2049, 9, 19.1, 13.89
2049, 10, 12.82, 100.1
2049, 11, 9.561, 64.49
2049, 12, 4.113, 26.17
2050, 1, 3.394, 118.9
2050, 2, 5.032, 23.55
2050, 3, 6.875, 325
2050, 4, 9.474, 189.8
2050, 5, 17.81, 3.186
2050, 6, 16.72, 0.105
2050, 7, 24.08, 1.388
2050, 8, 19.5, 0
2050, 9, 16.75, 0
2050, 10, 13.65, 94.54
2050, 11, 5.743, 345.9
2050, 12, 4.998, 62.58
2051, 1, 6.089, 306.3
2051, 2, 8.628, 625.3
2051, 3, 6.716, 281.9
2051, 4, 6.38, 241.5
2051, 5, 15.13, 27.2
2051, 6, 22.58, 24.43
2051, 7, 21.55, 0
2051, 8, 22.18, 0.09501
2051, 9, 20.96, 18.47
2051, 10, 13.26, 48.69
2051, 11, 5.031, 58.29
2051, 12, 5.133, 10.12
2052, 1, 4.433, 383.2
2052, 2, 2.991, 932.2
2052, 3, 8.215, 116.9
2052, 4, 7.175, 119.1
2052, 5, 15.99, 12.38
2052, 6, 20.48, 48.18
2052, 7, 22.61, 0.2219
2052, 8, 21.54, 1.955
2052, 9, 19.06, 0
2052, 10, 12.9, 40.59
2052, 11, 9.211, 117.8
2052, 12, 5.553, 317.4
2053, 1, 3.535, 984.3
2053, 2, 2.355, 319.6
2053, 3, 6.634, 267.7
2053, 4, 10.72, 392.4
2053, 5, 14.94, 1.187
2053, 6, 18.43, 0.6128
2053, 7, 23.45, 0.9423
2053, 8, 19.07, 0.08514
2053, 9, 19.78, 3.863
2053, 10, 14.93, 77.9
2053, 11, 9.758, 495.3
2053, 12, 4.154, 343.2
2054, 1, 1.509, 978.5
2054, 2, 6.234, 123.2
2054, 3, 6.096, 285.4
2054, 4, 7.268, 150.6
2054, 5, 14.47, 3.799
2054, 6, 21.31, 51.9
2054, 7, 23.45, 1.591
2054, 8, 20.56, 108.3
2054, 9, 18.01, 8.732
2054, 10, 14.65, 34.08
2054, 11, 5.43, 32.29
2054, 12, 5.661, 206
2055, 1, 2.46, 126
2055, 2, 4.515, 309.1
2055, 3, 6.209, 174.3
2055, 4, 10.42, 120.3
2055, 5, 17.47, 2.812
2055, 6, 17.27, 3.475
2055, 7, 22.42, 5.529
2055, 8, 20.65, 0.1363
2055, 9, 16.28, 1.905
2055, 10, 14.15, 1.311
2055, 11, 9.587, 254
2055, 12, 5.095, 45.48
2056, 1, 4.553, 396.7
2056, 2, 2.262, 115.4
2056, 3, 9.054, 147
2056, 4, 7.97, 139.9
2056, 5, 19.22, 94.51
2056, 6, 20.43, 2.779
2056, 7, 23.13, 0.8536
2056, 8, 23.16, 0.6874
2056, 9, 19.41, 8.982
2056, 10, 16.88, 17.48
2056, 11, 5.803, 347.7
2056, 12, 3.715, 512.6
2057, 1, 1.003, 967
2057, 2, 4.587, 465.2
2057, 3, 6.337, 206.5
2057, 4, 9.371, 242.8
2057, 5, 13.07, 41.13
2057, 6, 19.92, 32.77
2057, 7, 23.41, 13.42
2057, 8, 23.4, 33.79
2057, 9, 17.28, 11.74
2057, 10, 15.73, 151.6
2057, 11, 8.386, 112.6
2057, 12, 4.835, 642.7
2058, 1, 1.003, 176.6
2058, 2, 5.364, 331.9
2058, 3, 6.338, 122.4
2058, 4, 7.497, 108.4
2058, 5, 10.29, 2.283
2058, 6, 13.35, 2.69
2058, 7, 22.14, 31.71
2058, 8, 19.18, 0
2058, 9, 18.83, 0.1518
2058, 10, 16.3, 0.9694
2058, 11, 4.51, 286.7
2058, 12, 4.768, 674.6
2059, 1, 5.804, 411
2059, 2, 8.068, 560.3
2059, 3, 7.446, 225.8
2059, 4, 9.383, 268.3
2059, 5, 19.71, 75.69
2059, 6, 19.59, 0.2187
2059, 7, 22.13, 10.3
2059, 8, 21.02, 4.759
2059, 9, 17.23, 7.151
2059, 10, 18.14, 35.9
2059, 11, 5.491, 215
2059, 12, 3.252, 50.93
2060, 1, 3.917, 234.4
2060, 2, 2.176, 140.1
2060, 3, 5.77, 152.7
2060, 4, 8.136, 214.3
2060, 5, 11.27, 11.19
2060, 6, 21.32, 12.4
2060, 7, 21.08, 0
2060, 8, 22.56, 2.784
2060, 9, 19.25, 37.43
2060, 10, 15.56, 88.02
2060, 11, 7.698, 290.3
2060, 12, 5.007, 184.1
2061, 1, 5.435, 823.6
2061, 2, 6.465, 587.6
2061, 3, 5.474, 454.6
2061, 4, 10.78, 62.25
2061, 5, 18.14, 5.64
2061, 6, 19.55, 8.249
2061, 7, 27.1, 0
2061, 8, 23.48, 0
2061, 9, 17, 13.46
2061, 10, 14.84, 17.41
2061, 11, 6.981, 230.2
2061, 12, 4.234, 68.47
2062, 1, 2.752, 406.3
2062, 2, 2.496, 571.9
2062, 3, 2.815, 206.2
2062, 4, 10.68, 195.8
2062, 5, 16.82, 51.34
2062, 6, 22.23, 0.2118
2062, 7, 23.85, 0
2062, 8, 23.26, 50.6
2062, 9, 17.25, 8.554
2062, 10, 15.87, 161.9
2062, 11, 5.484, 309.2
2062, 12, 2.512, 570
2063, 1, 2.905, 661.5
2063, 2, 4.101, 279.3
2063, 3, 6.968, 339.9
2063, 4, 8.07, 103.9
2063, 5, 12.67, 24.46
2063, 6, 22.18, 13.72
2063, 7, 24.68, 0.2919
2063, 8, 20.57, 7.315
2063, 9, 19.35, 2.366
2063, 10, 15.13, 44.07
2063, 11, 7.849, 362.1
2063, 12, 4.169, 592.2
2064, 1, 0.8798, 249.7
2064, 2, 5.44, 168.1
2064, 3, 5.146, 280.8
2064, 4, 7.26, 102.9
2064, 5, 15.23, 0.19
2064, 6, 19.63, 64.86
2064, 7, 23.92, 6.935
2064, 8, 21.01, 5.354
2064, 9, 20.4, 4.166
2064, 10, 15.77, 37.69
2064, 11, 4.325, 256
2064, 12, 4.857, 166.8
2065, 1, 1.55, 171.7
2065, 2, 4.328, 126.7
2065, 3, 9.142, 161.4
2065, 4, 9.613, 254.5
2065, 5, 19.58, 108
2065, 6, 19.57, 0.09342
2065, 7, 21.84, 0.2465
2065, 8, 22.97, 0.09848
2065, 9, 18.94, 0
2065, 10, 15.09, 221.8
2065, 11, 7.635, 301.2
2065, 12, 1.954, 289.6
2066, 1, 3.604, 496.2
2066, 2, 5.851, 158.4
2066, 3, 6.802, 554
2066, 4, 6.834, 133.8
2066, 5, 12.3, 9.711
2066, 6, 22.75, 0.9275
2066, 7, 24.98, 0.01105
2066, 8, 23.76, 0
2066, 9, 19.57, 10.44
2066, 10, 17.43, 81.06
2066, 11, 6.022, 248.7
2066, 12, 5.22, 341.7
2067, 1, 3.714, 649.6
2067, 2, 7.129, 589.7
2067, 3, 5.493, 170.6
2067, 4, 8.579, 193.5
2067, 5, 12.53, 139.6
2067, 6, 21.36, 262.5
2067, 7, 25.84, 2.628
2067, 8, 24.67, 1.005
2067, 9, 19.22, 10.33
2067, 10, 16.12, 0.3134
2067, 11, 6.886, 182
2067, 12, 3.719, 62.28
2068, 1, 3.919, 430.9
2068, 2, 4.963, 447.3
2068, 3, 8.546, 173.7
2068, 4, 7.23, 40.87
2068, 5, 14.63, 37.99
2068, 6, 16.67, 53.23
2068, 7, 22.71, 0
2068, 8, 22.23, 0
2068, 9, 19.24, 129.1
2068, 10, 16.54, 2.163
2068, 11, 7.129, 759.9
2068, 12, 4.211, 590
2069, 1, 4.11, 574.2
2069, 2, 8.235, 116.9
2069, 3, 6.934, 70.87
2069, 4, 10, 44.28
2069, 5, 14.84, 6.078
2069, 6, 19.43, 66.61
2069, 7, 26.31, 4.343
2069, 8, 23.8, 0.7954
2069, 9, 16.44, 10.7
2069, 10, 17.13, 305.6
2069, 11, 7.783, 640.9
2069, 12, 3.98, 135.1
2070, 1, 3.413, 942.9
2070, 2, 6.126, 284
2070, 3, 7.539, 211.7
2070, 4, 12.46, 142.8
2070, 5, 17.59, 48.25
2070, 6, 20.59, 113.7
2070, 7, 25.2, 2.919
2070, 8, 23.02, 4.063
2070, 9, 18.83, 3.192
2070, 10, 11.51, 171.9
2070, 11, 6.5, 36.51
2070, 12, 4.6, 123.8
2071, 1, 1.712, 246
2071, 2, 6.322, 293.8
2071, 3, 6.443, 395.5
2071, 4, 9.075, 49.39
2071, 5, 16.89, 25.09
2071, 6, 17.23, 71.14
2071, 7, 24.34, 41.91
2071, 8, 23.38, 0
2071, 9, 19.1, 1.058
2071, 10, 14.58, 135.8
2071, 11, 8.856, 767.8
2071, 12, 4.021, 580.6
2072, 1, 6.625, 1196
2072, 2, 5.299, 1052
2072, 3, 5.736, 249.5
2072, 4, 9.62, 164.2
2072, 5, 14.92, 251.2
2072, 6, 18.22, 0.6494
2072, 7, 23.38, 0.7023
2072, 8, 23.43, 0
2072, 9, 19.7, 4.371
2072, 10, 13.87, 38.47
2072, 11, 6.514, 129.8
2072, 12, 3.394, 620.3
2073, 1, 1.863, 650.8
2073, 2, 2.276, 231.1
2073, 3, 5.994, 397.4
2073, 4, 9.66, 155.9
2073, 5, 8.413, 167.5
2073, 6, 20.36, 8.929
2073, 7, 22.89, 0
2073, 8, 25.91, 0.3932
2073, 9, 19.79, 1.808
2073, 10, 17.65, 37.1
2073, 11, 7.791, 465.5
2073, 12, 4.775, 331
2074, 1, 2.94, 2.409
2074, 2, 4.863, 304.8
2074, 3, 4.743, 278.1
2074, 4, 9.995, 347.4
2074, 5, 8.61, 29.31
2074, 6, 20.91, 0.4238
2074, 7, 23.81, 2.135
2074, 8, 24.98, 0.005755
2074, 9, 20.03, 17.57
2074, 10, 14.48, 1.114
2074, 11, 5.988, 36.31
2074, 12, 4.773, 166.3
2075, 1, 6.666, 548.6
2075, 2, 4.626, 668.2
2075, 3, 2.249, 527.8
2075, 4, 5.39, 418.6
2075, 5, 14.46, 4.197
2075, 6, 20.6, 0.1641
2075, 7, 23.21, 0.415
2075, 8, 22.39, 3.763
2075, 9, 19.54, 45.14
2075, 10, 18.18, 53.17
2075, 11, 12.63, 299.1
2075, 12, 6.878, 1100
2076, 1, 3.737, 263.9
2076, 2, 3.871, 1087
2076, 3, 5.694, 386.7
2076, 4, 7.453, 8.175
2076, 5, 14.61, 87.82
2076, 6, 19.75, 60.36
2076, 7, 24.1, 14.73
