# Created by WEAP: 4/20/2021 7:22:10 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_inmcm4_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2007 - December 2099 (1,116 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Upr Bear (3,880 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (3,880 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 1000 to 2000 m

2007, 1, 2.242, 358.2
2007, 2, 2.985, 379.5
2007, 3, 6.076, 558
2007, 4, 7.765, 245.4
2007, 5, 10.86, 96.8
2007, 6, 15.1, 58.58
2007, 7, 21.86, 0.05074
2007, 8, 24.87, 0
2007, 9, 19.54, 12.04
2007, 10, 14.64, 21.41
2007, 11, 5.523, 28.8
2007, 12, 3.12, 496.2
2008, 1, 2.905, 397.2
2008, 2, 4.072, 233.6
2008, 3, 3.838, 280.1
2008, 4, 6.727, 153.5
2008, 5, 11.78, 28.78
2008, 6, 16.06, 12.23
2008, 7, 21.56, 0.2714
2008, 8, 21.23, 0
2008, 9, 19.83, 56.75
2008, 10, 17.31, 12.23
2008, 11, 11.06, 339
2008, 12, 0.5292, 163.5
2009, 1, 3.575, 667.1
2009, 2, 2.767, 455.3
2009, 3, 3.832, 319.9
2009, 4, 9.709, 105.7
2009, 5, 15.33, 200.1
2009, 6, 16.55, 36.45
2009, 7, 21.34, 0.2973
2009, 8, 22.12, 0
2009, 9, 21.49, 26.67
2009, 10, 18.1, 30.93
2009, 11, 3.005, 130.1
2009, 12, 4.282, 673.5
2010, 1, 2.646, 644.9
2010, 2, 2.402, 573.2
2010, 3, 4.451, 143.5
2010, 4, 8.878, 69.34
2010, 5, 11.09, 58.83
2010, 6, 16.39, 1.722
2010, 7, 21.09, 1.104
2010, 8, 22.18, 0.2715
2010, 9, 19.88, 6.608
